gene_callers_id,bin,transposase_id,SRF_pnps,DCM_pnps,MES_pnps,deep_pnps,SRF_bin_median,DCM_bin_median,MES_bin_median,deep_bin_median
671364,SP-3030,A1SUP8_PSYIN/376-506,nan,0.4055773201528709,0.4635593591020994,nan,0.0077775871400196,0.0600396483820349,0.0630836393988653,nan
780468,SP-3030,A6VW41_MARMS/397-527,nan,0.0931788208215206,0.0804028896470051,nan,0.0077775871400196,0.0600396483820349,0.0630836393988653,nan
365559,SP-169,TRA5_LACLA/2-372,nan,0.077356572346247,0.0704469097817234,nan,0.0103488737321806,0.0433826784167431,0.0804019622952467,0.0482982359229989
714227,SP-350,Q0SKT7_RHOJR/152-391,0.0774941014692832,0.0986469372686756,0.0964211370073974,0.1282912525760364,0.0828640854723097,0.0494562018861673,0.0402367876325961,0.1282912525760364
218492,SP-45,F8GFV2_NITSI/52-121,nan,0.1450722356432272,0.1204972720323213,nan,0.026453968552244,0.0331464395397184,0.0422256943303108,nan
151852,SP-32,A4VII5_PSEU5/152-391,0.0061376978066425,0.1047745175908226,0.0027187259223679,nan,0.0626427670643276,0.1430964526873376,0.0728958079298976,0.1336186294193635
203133,SP-32,A1TZA9_MARHV/8-432,nan,0.3346974713291732,0.253263224703333,1.973238284445484,0.0626427670643276,0.1430964526873376,0.0728958079298976,0.1336186294193635
255794,SP-32,A1BHT6_CHLPD/161-398,nan,0.0510139912318501,0.0589161082610729,nan,0.0626427670643276,0.1430964526873376,0.0728958079298976,0.1336186294193635
477097,SP-32,Q8DX36_STRA5/144-377,nan,0.0874369163900873,0.2243106688061388,0.4019749925175649,0.0626427670643276,0.1430964526873376,0.0728958079298976,0.1336186294193635
164282,SP-288,G4L2U5_TETHN/10-440,nan,0.0740800375627064,0.099066137115519,0.1179971071343546,0.508213572815866,0.085152450118693,0.018333307654155,0.7713907157721143
169986,SP-118,H7DXE5_DESAJ/62-131,nan,0.0433335056691167,0.1263272280862947,nan,0.0904013414445126,0.0433335056691167,0.1263272280862947,0.5237048872333474
340003,SP-133,O69073_PSESG/129-307,nan,0.0,0.0,nan,0.0,0.0774482200714734,0.0417445526720231,nan
619410,SP-133,O69073_PSESG/129-307,0.0,0.0012031668412612,0.0017446795903565,nan,0.0,0.0774482200714734,0.0417445526720231,nan
719778,SP-347,C7MV27_SACVD/612-1001,0.0674735735854106,0.0946166411480369,nan,nan,0.2142857142857131,0.110384300899427,0.2973785148999603,0.5588882668452071
216264,SP-259,A4XCA6_SALTO/2-164,0.2798218569763009,0.5674262955022888,0.443661209384954,nan,0.109730106449759,0.0405075243950985,0.1187149684594459,nan
728480,SP-186,G4KTZ9_OSCVS/53-129,nan,0.4948987572781801,0.2117695095187063,nan,0.0576358057975023,0.0410478764537382,0.0499997914271915,nan
155244,NP-113,A4VUY6_STRSY/7-437,nan,0.0734498730640539,0.0862117199588237,0.1335799032719884,nan,0.1456878513919935,0.109767484818399,0.1335799032719884
155245,NP-113,A7ID36_XANP2/13-446,nan,0.1373242518539319,0.1970791573104646,nan,nan,0.1456878513919935,0.109767484818399,0.1335799032719884
156247,NP-113,Q50761_MYCTX/95-294,nan,0.2125456593772157,0.2064341826456281,nan,nan,0.1456878513919935,0.109767484818399,0.1335799032719884
164301,NP-33,A9IBG5_BORPD/156-391,nan,nan,0.0242914111716645,2.780972704306583,0.1119044213636138,0.0545220679956519,0.1187538334495763,0.2025812386626099
411402,NP-156,A9IBG5_BORPD/156-391,nan,0.1454964004687764,0.1069973629677916,nan,0.3123132173255912,0.1912462341904553,0.0687459111452073,0.0879571489420614
413526,NP-156,A9IBG5_BORPD/156-391,nan,0.0960443921616151,0.0872328613090397,nan,0.3123132173255912,0.1912462341904553,0.0687459111452073,0.0879571489420614
232973,NP-39,D5SKQ8_STRC2/5-171,nan,0.0599295768687068,0.7250946872643497,nan,0.1078012115565131,0.071020252229441,0.0517386253545651,0.0644524201543272
232989,NP-39,M4NFQ3_9GAMM/8-167,nan,nan,0.0182941528530275,0.0100512417389633,0.1078012115565131,0.071020252229441,0.0517386253545651,0.0644524201543272
233774,NP-39,INSG_ECOLI/124-352,nan,0.2518974339399523,0.4051342897206337,nan,0.1078012115565131,0.071020252229441,0.0517386253545651,0.0644524201543272
233884,NP-39,Q882Y7_PSESM/212-299,nan,0.0,0.0032563948750811,nan,0.1078012115565131,0.071020252229441,0.0517386253545651,0.0644524201543272
267472,NP-936,Q9X307_BACAN/126-393,nan,0.4957301535247854,0.2723625981554334,nan,nan,0.0921325167831004,0.1466700440401685,0.1734897958420255
268720,NP-936,R6RAE1_9FIRM/11-128,nan,nan,0.0740987598498949,0.1863293973941359,nan,0.0921325167831004,0.1466700440401685,0.1734897958420255
125423,NP-81,Q9S1C5_PORGN/119-335,nan,0.0896400956877781,0.1858516797592135,nan,nan,0.0820373110813929,0.1380877687321116,nan
246385,NP-955,Y4ZB_SINFN/82-297,nan,0.1676225037039424,0.1689327120207785,0.1500567755868974,0.0413877460799464,0.1138038397873759,0.1195504475047556,0.0754362667264097
246658,NP-955,L0DBX8_SINAD/57-131,nan,0.206734534874561,0.1933364110007446,nan,0.0413877460799464,0.1138038397873759,0.1195504475047556,0.0754362667264097
247203,NP-955,I3Y9W8_THIV6/11-459,nan,0.9163152045891492,0.7874090703720557,nan,0.0413877460799464,0.1138038397873759,0.1195504475047556,0.0754362667264097
426510,NP-15,F5Z449_ALTNA/3-31,nan,nan,0.0300950888645709,0.0698527716748928,0.1563163047178863,0.0321744493929927,0.0380698028743512,0.0470238091770545
426625,NP-15,F5Z449_ALTNA/3-31,nan,nan,0.0272808055402952,0.0533855715350437,0.1563163047178863,0.0321744493929927,0.0380698028743512,0.0470238091770545
426805,NP-15,B8DUT4_BIFA0/51-125,0.0585977485233734,0.0309465716298813,0.0443657859872002,0.0345107318171274,0.1563163047178863,0.0321744493929927,0.0380698028743512,0.0470238091770545
427140,NP-15,Q981X5_RHILO/224-313,nan,0.0861573218076405,0.0291069792544326,0.0527292336483523,0.1563163047178863,0.0321744493929927,0.0380698028743512,0.0470238091770545
427168,NP-15,A0A0A0QX61_ECOLX/102-345,0.2052722838139612,0.1089083368061756,0.1374742807996488,0.071498248811044,0.1563163047178863,0.0321744493929927,0.0380698028743512,0.0470238091770545
427169,NP-15,A2QU47_ASPNC/88-330,nan,0.1893451859409859,0.1731505449394004,0.2253653156878947,0.1563163047178863,0.0321744493929927,0.0380698028743512,0.0470238091770545
428049,NP-15,Q1D4X0_MYXXD/158-426,0.084566182910742,0.0499856560006673,0.0418077088196493,0.0783562596917877,0.1563163047178863,0.0321744493929927,0.0380698028743512,0.0470238091770545
428787,NP-15,D5AQR7_RHOCB/279-364,nan,nan,0.0888091724707774,0.3445019435857881,0.1563163047178863,0.0321744493929927,0.0380698028743512,0.0470238091770545
429314,NP-15,Q9RBZ6_RALSL/130-308,0.1345890163816112,0.0419270653636571,0.0382573069588298,0.0453206643387671,0.1563163047178863,0.0321744493929927,0.0380698028743512,0.0470238091770545
429454,NP-15,F5Z449_ALTNA/3-31,nan,nan,0.0250210775608364,0.0486936898313364,0.1563163047178863,0.0321744493929927,0.0380698028743512,0.0470238091770545
353754,NP-43,Q5YM75_NOCFA/590-977,0.1184718311647848,0.0969305760161074,0.060564030722797,nan,0.0738853186554331,0.0969889048834812,0.0493354929983037,0.0848049846605562
170804,NP-34,A0A168UQZ9_9ENTR/172-396,nan,nan,0.6224505974831982,1.745582287666256,0.0711294983404179,0.0564221766864313,0.0822515372752351,0.2135761534283174
420177,NP-151,TRA3_RHIME/2-379,nan,0.0144011046289166,0.0180096686260877,nan,0.5126963596672514,0.0345891189917736,0.0422338378281953,0.0655171793352888
347649,NP-95,A1TMF8_ACIAC/47-122,nan,0.0602395426099713,0.0672607545290949,0.0815808464054362,0.978226086956524,0.0935015727766652,0.0281925421205267,0.0815808464054362
350576,NP-95,O69073_PSESG/129-307,nan,0.0935015727766652,0.0362129367895589,nan,0.978226086956524,0.0935015727766652,0.0281925421205267,0.0815808464054362
272997,NP-125,O69073_PSESG/129-307,0.0622081586002666,0.1174546222034625,0.069009998864179,0.0851365234779636,0.0622081586002666,0.1174546222034625,0.0742514658052819,0.0852347341436067
130791,NP-2,Q72EL6_DESVH/1-71,nan,0.046762960816073,0.0242998818463409,0.0695620376605076,0.1897759342549618,0.0446037737313219,0.0344510127829224,0.0745072082282695
131360,NP-2,E3CVN2_9BACT/54-128,0.0138728728338204,0.0279368191800844,0.0452389035617423,0.0628838519121759,0.1897759342549618,0.0446037737313219,0.0344510127829224,0.0745072082282695
231998,NP-42,C5A8D2_BURGB/8-88,nan,nan,0.0766876704111029,0.0856752838083852,nan,0.050167224080268,0.0243446149798287,0.048481012359875
426232,NP-69,F8A915_THEID/50-124,nan,0.0931144751537686,0.0928660776637519,0.5680900585283795,nan,0.1271922964953311,0.099874061883331,0.5680900585283795
263349,NP-13,A1T2J4_MYCVP/6-378,nan,nan,0.0457871181403859,0.2898382716956035,0.0962936035836712,0.2775914919803723,0.0904724448416283,0.1727897103912569
241986,NP-45,Q2SAN0_HAHCH/24-52,nan,0.0400558195840051,0.0583898938023607,0.4093424294119854,0.0366255660221236,0.0335414761087115,0.0353978482021842,0.2963090484331919
242072,NP-45,G4L677_TETHN/10-440,nan,nan,0.2181825618226089,0.49518839002469,0.0366255660221236,0.0335414761087115,0.0353978482021842,0.2963090484331919
105257,NP-32,A1TZC3_MARHV/24-52,0.4079037626568599,0.0253749161506648,0.0157580210658192,0.1280649260258075,0.4079037626568599,0.0401247896071199,0.0351808530605291,0.1280649260258075
400576,NP-939,Q2LRL7_SYNAS/18-173,nan,0.1062529305025607,0.1049404737008514,0.0746794181394208,0.0140759377286211,0.0572632239907279,0.0492308907855098,0.1280999366513094
401259,NP-939,A8ZQ76_ACAM1/156-401,nan,0.2421565025505613,0.1345733427906367,0.1949451246044742,0.0140759377286211,0.0572632239907279,0.0492308907855098,0.1280999366513094
402280,NP-939,A1TZC3_MARHV/24-52,0.0140759377286211,0.0442525331761094,0.0481423226998554,0.0957342230271754,0.0140759377286211,0.0572632239907279,0.0492308907855098,0.1280999366513094
402734,NP-939,Q7DAX3_LACLA/3-76,nan,0.086541696651426,0.013598556028976,nan,0.0140759377286211,0.0572632239907279,0.0492308907855098,0.1280999366513094
403373,NP-939,F9ZX34_METMM/452-513,nan,0.1847952289023682,0.1840190878565245,nan,0.0140759377286211,0.0572632239907279,0.0492308907855098,0.1280999366513094
403402,NP-939,I6Y941_MYCTU/30-405,nan,0.5420188935981519,0.2134215321610176,nan,0.0140759377286211,0.0572632239907279,0.0492308907855098,0.1280999366513094
315599,NP-1,M4S743_9SPHN/388-447,0.052255014769217,nan,0.076534227888186,1.3226293350468323,0.0527003714253603,0.0942253445885879,0.0494137485752875,0.2095657175614354
315615,NP-1,I5AWB2_EUBCE/7-438,0.0861207572719576,nan,0.0845431288272704,0.1480876397898141,0.0527003714253603,0.0942253445885879,0.0494137485752875,0.2095657175614354
316031,NP-1,A5EVZ3_DICNV/165-280,nan,nan,0.2648880396772051,1.1881538166383374,0.0527003714253603,0.0942253445885879,0.0494137485752875,0.2095657175614354
316040,NP-1,O06367_MYCTU/1-380,nan,nan,0.1966108070691259,0.1852491034447619,0.0527003714253603,0.0942253445885879,0.0494137485752875,0.2095657175614354
316101,NP-1,P73816_SYNY3/165-279,nan,nan,0.1807410947823794,0.4116338409643425,0.0527003714253603,0.0942253445885879,0.0494137485752875,0.2095657175614354
316623,NP-1,A1TZA9_MARHV/8-432,nan,nan,0.0523600126000551,0.1093149880449054,0.0527003714253603,0.0942253445885879,0.0494137485752875,0.2095657175614354
317544,NP-1,G4L677_TETHN/10-440,0.0362478480099779,0.0595938573336274,0.0636060838924774,0.4108175017616378,0.0527003714253603,0.0942253445885879,0.0494137485752875,0.2095657175614354
292082,NP-28,A8LRI7_DINSH/22-130,0.3944503404668091,nan,nan,0.4701925029714311,0.1972251702334045,0.740781710914458,0.2711208454707807,0.1213514145400184
2055,SAT-109,Q5HPJ6_STAEQ/1-380,nan,nan,0.0071531886541489,0.0156819398941668,0.0910333685453277,0.0403605348081628,0.0433540432856172,0.0943071823687818
448434,SAT-109,B4SFJ7_PELPB/158-395,0.1360674458774675,nan,nan,0.0498124284893339,0.0910333685453277,0.0403605348081628,0.0433540432856172,0.0943071823687818
473447,SAT-109,A1TZC3_MARHV/24-52,0.0484112315628775,0.0611581450757696,0.0547966069823434,nan,0.0910333685453277,0.0403605348081628,0.0433540432856172,0.0943071823687818
368291,SAT-52,TRA5_RHIME/1-377,0.0864745287607308,0.0844987419309932,0.0831141685033795,nan,0.1272250632947116,0.1246491812675899,0.1207522184537251,0.1328910099750371
383537,SAT-73,Q5HPJ6_STAEQ/1-380,0.0637647477788541,0.0584862618031538,0.0726952378989894,0.1013802589015638,0.1128081239397348,0.0618260505132778,0.0852965621479743,0.2598319472546794
493074,SAT-183,S5Y2I0_PARAH/21-129,nan,nan,0.173857128489911,0.4055197675873533,0.0909534515790386,0.115975471424248,0.0588838944436706,0.0639797067440226
286673,SAT-8,Q9JRT9_NEIMB/190-275,nan,nan,0.1508603052908801,0.1274595618693229,0.0838776314930219,0.0382433216224475,0.0284894135018508,0.1221444495966849
286831,SAT-8,Q2K8N7_RHIEC/180-466,0.1430557047375405,nan,0.202185991905172,0.3807679401800426,0.0838776314930219,0.0382433216224475,0.0284894135018508,0.1221444495966849
417676,SAT-8,Q13ZV0_BURXL/177-464,nan,nan,0.3415810151321634,0.188688497569769,0.0838776314930219,0.0382433216224475,0.0284894135018508,0.1221444495966849
525895,SAT-8,Q144L9_BURXL/191-478,nan,nan,0.1353386703397884,0.1131535623557989,0.0838776314930219,0.0382433216224475,0.0284894135018508,0.1221444495966849
12110,SAT-46,A8L426_FRASN/3-460,0.1701544555616362,0.1512148107937757,0.1445129753974858,nan,0.127050867351661,0.2476314576046648,0.1512743018670551,1.1304278812974604
90635,SAT-46,V9XQ73_9NOCA/3-462,0.1764392145345374,0.1438245130936751,0.1307148616909738,nan,0.127050867351661,0.2476314576046648,0.1512743018670551,1.1304278812974604
90925,SAT-46,Q6W1K1_SINFN/265-351,0.2414180221275856,0.1803645991771919,0.1443419148428706,nan,0.127050867351661,0.2476314576046648,0.1512743018670551,1.1304278812974604
249774,SAT-46,A1T2J4_MYCVP/6-378,0.1754347694632665,0.1416000609034924,0.1361607244843023,nan,0.127050867351661,0.2476314576046648,0.1512743018670551,1.1304278812974604
431628,SAT-46,A8L426_FRASN/3-460,0.1287500116772723,0.0924071074973207,0.122647839982304,nan,0.127050867351661,0.2476314576046648,0.1512743018670551,1.1304278812974604
483504,SAT-46,B3PDG1_CELJU/55-124,nan,1.1622904635087457,0.6359449696748487,nan,0.127050867351661,0.2476314576046648,0.1512743018670551,1.1304278812974604
95706,SAT-22,Q7CLV8_XANCP/2-71,nan,0.0739490777166345,0.0762750493889283,nan,0.3369273131165591,0.0329452768882628,0.048593294044184,0.1182978726037033
238679,SAT-69,Q7ARJ6_YERPE/7-83,0.0102008734173633,nan,0.1238045606618303,0.0776335466889993,0.0056292377324116,0.0687734676826613,0.0437481250539925,0.0447195484577358
78120,SAT-63,C8X049_DESRD/154-391,0.1504818898760142,0.1104040052973419,0.196466023318062,nan,0.0703696240356334,0.050190909972783,0.0897475517594157,0.0842147077234834
288477,SAT-63,B1W2K0_STRGG/104-492,nan,0.0,0.0036909070387984,nan,0.0703696240356334,0.050190909972783,0.0897475517594157,0.0842147077234834
315438,SAT-63,E3FPW1_STIAD/162-434,nan,0.3075977191094594,0.1104009430547345,0.0081589817266733,0.0703696240356334,0.050190909972783,0.0897475517594157,0.0842147077234834
342429,SAT-63,Q2N7U1_ERYLH/61-295,0.2217409177974121,0.2162184539618287,0.2356199640251196,0.1996864491388942,0.0703696240356334,0.050190909972783,0.0897475517594157,0.0842147077234834
342430,SAT-63,Q8YKX7_NOSS1/152-395,0.1731302866233717,0.1303868981725257,0.1066789056918875,0.315782401747939,0.0703696240356334,0.050190909972783,0.0897475517594157,0.0842147077234834
527131,SAT-63,TRA1_MYCTU/1-380,0.058443353717664,nan,0.0892595976256724,0.1557188759879478,0.0703696240356334,0.050190909972783,0.0897475517594157,0.0842147077234834
251251,SAT-113,B3E336_GEOLS/158-400,0.3215085912433882,nan,0.0,nan,0.0577060705807515,0.1279838774806477,0.0666530757837535,0.1183420722078724
251254,SAT-113,A1U7K5_MARHV/157-392,0.0121704280507442,nan,0.0281107808632903,nan,0.0577060705807515,0.1279838774806477,0.0666530757837535,0.1183420722078724
277286,SAT-113,E8RW05_ASTEC/586-972,0.0403891515554876,0.0319968210379871,0.0489468417957617,0.1152256333636636,0.0577060705807515,0.1279838774806477,0.0666530757837535,0.1183420722078724
277348,SAT-113,H1MQB9_SINAD/12-469,0.064890999228626,0.091758585967175,0.0890319444650902,0.1214585110520813,0.0577060705807515,0.1279838774806477,0.0666530757837535,0.1183420722078724
357715,SAT-113,Q7ARJ6_YERPE/7-83,0.2432213097618289,nan,0.2075489473136582,0.2412327310210069,0.0577060705807515,0.1279838774806477,0.0666530757837535,0.1183420722078724
442449,SAT-6,Q2LVB1_SYNAS/153-392,0.1633377746552554,0.0476896462237598,0.1099614168466996,0.7899311657421965,0.2582838159382082,0.2696726256998145,0.086503233229282,0.5106875395642699
22754,SAT-1,A1TZC3_MARHV/24-52,0.0825986569506896,0.0496349061305327,0.0479056156748174,nan,0.044045231760118,0.0472388017215544,0.0489657918473382,0.0903525308729376
102635,SAT-1,TRA5_RHIME/1-377,nan,0.5723277679837411,0.2188722477830382,nan,0.044045231760118,0.0472388017215544,0.0489657918473382,0.0903525308729376
127562,SAT-1,O07182_MYCTU/222-307,0.5442441248462289,0.7706115276616536,0.6888373937652,nan,0.044045231760118,0.0472388017215544,0.0489657918473382,0.0903525308729376
340670,SAT-1,TRA5_RHIME/1-377,nan,0.2324475076295429,0.1591512388909856,nan,0.044045231760118,0.0472388017215544,0.0489657918473382,0.0903525308729376
469514,SAT-1,A1TZC3_MARHV/24-52,0.0906519039456029,0.0576338989162769,0.046809085985943,nan,0.044045231760118,0.0472388017215544,0.0489657918473382,0.0903525308729376
191893,SAT-93,I5AWB2_EUBCE/7-438,nan,nan,0.1221126043667926,0.1661901992153298,0.1003465069179481,0.0677135018832715,0.0633382087584529,0.0694297064333878
403019,SAT-93,Q7CLV8_XANCP/2-71,nan,nan,0.0394278184568354,0.0324385581572578,0.1003465069179481,0.0677135018832715,0.0633382087584529,0.0694297064333878
39612,SAT-114,D4YYL9_SPHJU/58-129,0.0070326428407611,nan,0.0210141011169203,nan,0.0507189113393051,0.03871654738393,0.0782943277365788,nan
513135,SAT-114,M1WP92_DESPC/52-128,0.2278904171902933,nan,0.1299870613058997,nan,0.0507189113393051,0.03871654738393,0.0782943277365788,nan
279901,SAT-88,A3RNP8_RALSL/135-312,0.0855512377968916,0.021252017814499,0.0388537969672836,nan,0.0544047908666518,0.0501721862911362,0.0523307228480318,0.0619566348570932
333510,SAT-88,B8HZ93_CYAP4/595-981,0.0445310362696855,0.0587415153944256,0.049329084532131,nan,0.0544047908666518,0.0501721862911362,0.0523307228480318,0.0619566348570932
436342,SAT-88,A3RNP8_RALSL/135-312,0.0083648096970441,0.0859960319281052,0.0345503805626561,0.0300437856083458,0.0544047908666518,0.0501721862911362,0.0523307228480318,0.0619566348570932
454380,SAT-3,Q9RZR1_DEIRA/52-258,0.6898470097357446,0.5680165001896578,0.4325605453480809,nan,0.1324902210681312,0.1271609006692093,0.1538342630946816,nan
233965,SAT-1611,O06367_MYCTU/1-380,0.1212155595012883,0.0827455952537188,0.1081482553623305,nan,0.0662624353578971,0.0756595907531535,0.0816602116806552,0.8822830487178327
418445,SAT-1462,A6VW84_MARMS/139-317,nan,nan,0.1005272655251202,0.0592429502068966,0.1273226269533288,0.0512068887330918,0.0375153407184217,0.0647305658746763
470565,SAT-1462,O34164_ACIHA/91-276,0.0,nan,0.0196732568979162,nan,0.1273226269533288,0.0512068887330918,0.0375153407184217,0.0647305658746763
320957,SAT-111,Q7ARB4_YERPE/24-226,nan,nan,0.0460599333086712,0.0714708066710462,0.1393375423197741,0.1753788432332553,0.0300454516246344,0.0462519656532152
346193,SAT-111,Q2LVB1_SYNAS/153-392,nan,nan,0.0283509475471103,0.1132197250821251,0.1393375423197741,0.1753788432332553,0.0300454516246344,0.0462519656532152
364143,SAT-40,J9Z9E9_LEPFM/224-306,0.0184485683891394,0.0195707860613987,0.0189396053985557,0.0305490784552809,0.8341722167091111,0.1227814519873813,0.0655297849392199,0.5164941901219996
415401,SAT-40,Q1QFY0_NITHX/29-104,nan,0.0936527965362331,0.051618316863569,0.5285439968133703,0.8341722167091111,0.1227814519873813,0.0655297849392199,0.5164941901219996
440831,SAT-40,A1W7Q5_ACISJ/174-367,nan,nan,0.1410629629878787,0.3422207729321152,0.8341722167091111,0.1227814519873813,0.0655297849392199,0.5164941901219996
440840,SAT-40,Q88FK3_PSEPK/172-457,nan,0.1227814519873813,0.1288830357111614,nan,0.8341722167091111,0.1227814519873813,0.0655297849392199,0.5164941901219996
466947,SAT-40,Q1QFY0_NITHX/29-104,nan,0.0435760742611846,0.043691040648847,0.6083090420764383,0.8341722167091111,0.1227814519873813,0.0655297849392199,0.5164941901219996
60706,SAT-85,M1WQU2_DESPC/6-169,nan,0.0272311050133985,0.0382054431603384,nan,0.0989375637239606,0.0291256740106622,0.056235307771703,nan
477947,SAT-108,Q11AF2_CHESB/387-449,nan,nan,0.1388957646833511,0.2338288509583341,0.1075082181974916,0.0016804232804233,0.0499473992750241,0.097090345607817
43886,SAT-57,D5AV53_RHOCB/1-71,nan,nan,0.0294418519305957,0.0510330345544767,0.0090158912374943,0.0034665050915573,0.0320731806743794,0.0637267292153779
214549,SAT-92,A0A0A0QX61_ECOLX/102-345,nan,nan,0.0596788633772253,0.1051487133230907,0.4065537138537166,0.3411913343484281,0.1194655531313254,0.0678359433787363
203931,SAT-98,TRA5_RHIME/1-377,0.0457655904187266,0.0445836813386779,0.0269887768054702,nan,0.0139874687429716,0.0319711182605597,0.0289587580914422,0.0367368621347302
257812,SAT-98,Q2LVB1_SYNAS/153-392,0.0268830939756845,0.0351647441322671,0.0248452894963959,nan,0.0139874687429716,0.0319711182605597,0.0289587580914422,0.0367368621347302
277550,SAT-62,Q1QM03_NITHX/237-325,0.099498393433081,0.1242883267894765,0.1217805476319204,nan,0.051768186096545,0.0361892608784103,0.0669733395508811,0.0771397900457095
277645,SAT-62,A1W7W1_ACISJ/391-450,nan,0.8174223997018728,1.5391631549518072,nan,0.051768186096545,0.0361892608784103,0.0669733395508811,0.0771397900457095
357905,SAT-62,A4VII5_PSEU5/152-391,nan,0.0507238449181286,0.0924075862227816,nan,0.051768186096545,0.0361892608784103,0.0669733395508811,0.0771397900457095
84706,SAT-101,R4KJ13_CLOPA/51-127,nan,nan,0.0892111524978242,0.0329734467524717,0.0192672400401695,0.049016933553237,0.0300231210840499,0.0827228087877098
161908,SAT-101,R4KJ13_CLOPA/51-127,nan,nan,0.0807181327522022,0.042855031827764,0.0192672400401695,0.049016933553237,0.0300231210840499,0.0827228087877098
140877,SAT-1309,Q7UZ58_RHOBA/64-303,nan,0.0630981872925119,0.067020855435698,nan,0.0336191420230473,0.0593228804477969,0.0634710073474628,0.0221224118335513
74651,SAT-230,M4NGM8_9GAMM/11-164,nan,nan,0.0367893009392146,0.1255597278210337,nan,0.0283516497829007,0.0825980925896193,0.1255597278210337
74652,SAT-230,M5DRI5_9GAMM/591-977,nan,nan,0.0495929096938458,0.1735504032180187,nan,0.0283516497829007,0.0825980925896193,0.1255597278210337
