bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count,transposase_pnps_median,transposase_count
SAT-10,ERR599137,DCM,0.10621564220107664,1.0,,,,
SAT-10,ERR599148,DCM,0.1295202308320197,2048.0,0.0805025854847152,22.0,,
SAT-10,ERR599149,MES,0.09772374082248657,1.0,,,,
SAT-10,ERR599159,MES,0.2859015502333596,8.0,,,,
SAT-10,ERR599171,SRF,0.05710080522741948,2.0,,,,
SAT-10,ERR599174,SRF,0.06216038606574235,2.0,,,,
SAT-101,ERR598947,MES,0.10222507557701137,9.0,,,0.20037213466088258,2.0
SAT-101,ERR599000,MES,0.029542738361533143,2.0,,,0.0,1.0
SAT-101,ERR599005,MES,0.19108129709378885,8.0,,,,
SAT-101,ERR599009,SRF,0.019021200933087457,13.0,0.04962067268794991,7.0,,
SAT-101,ERR599027,DCM,0.01591809908110371,2.0,0.01591809908110371,2.0,,
SAT-101,ERR599035,SRF,0.034508306365730344,7.0,0.0384607758164407,5.0,,
SAT-101,ERR599044,MES,0.02837173718121902,657.0,0.0,3.0,0.08921115249782421,5.0
SAT-101,ERR599122,DCM,0.045232623338870896,21.0,0.060839397394005734,10.0,,
SAT-101,ERR599126,SRF,0.0,1.0,,,,
SAT-101,ERR599131,MES,0.07478026427980483,1.0,,,,
SAT-101,ERR599133,DCM,0.1337968931215629,1.0,,,,
SAT-101,ERR599148,DCM,0.07687660453144682,1.0,,,,
SAT-101,ERR599159,MES,0.006708165699860942,1.0,,,,
SAT-103,ERR598947,MES,0.08939853221388411,2.0,,,,
SAT-103,ERR598984,SRF,0.0,1.0,,,,
SAT-103,ERR599000,MES,1.134864755210076,2.0,,,,
SAT-103,ERR599006,SRF,0.11513439353733232,1453.0,0.0936058692505437,54.0,,
SAT-103,ERR599009,SRF,0.058484882356418674,52.0,0.12401078625271965,1.0,,
SAT-103,ERR599017,DCM,0.10003871685924527,1.0,,,,
SAT-103,ERR599027,DCM,0.03618406211926594,13.0,,,,
SAT-103,ERR599035,SRF,0.05910702888174035,28.0,0.12320845894396315,1.0,,
SAT-103,ERR599056,DCM,0.16694125767856194,1.0,,,,
SAT-103,ERR599101,DCM,0.03335433878910988,8.0,,,,
SAT-103,ERR599103,DCM,0.14050427002846858,1.0,,,,
SAT-103,ERR599122,DCM,0.06190049092601912,92.0,0.1265096823089654,6.0,,
SAT-103,ERR599126,SRF,0.30362318840579594,2.0,,,,
SAT-103,ERR599133,DCM,0.03419400275069625,3.0,,,,
SAT-103,ERR599159,MES,0.10684906016449992,3.0,,,,
SAT-103,ERR599174,SRF,0.08353232090034621,1.0,,,,
SAT-104,ERR598947,MES,1.0616104332403056,1.0,,,,
SAT-104,ERR598984,SRF,0.39851470878198797,2.0,,,,
SAT-104,ERR599000,MES,0.9318942848445104,1.0,,,,
SAT-104,ERR599005,MES,0.8844616069039571,1.0,,,,
SAT-104,ERR599006,SRF,0.4294738073769466,4.0,0.02947640502072145,3.0,,
SAT-104,ERR599009,SRF,0.06331521746163096,26.0,0.09537229582729333,15.0,,
SAT-104,ERR599017,DCM,0.6829480389297969,1.0,,,,
SAT-104,ERR599022,SRF,0.7787676213500885,1.0,,,,
SAT-104,ERR599027,DCM,0.05281499137867429,12.0,0.12971404613023937,6.0,,
SAT-104,ERR599035,SRF,0.052878469434410116,22.0,0.10105810042402803,13.0,,
SAT-104,ERR599044,MES,0.9034002047459051,1.0,,,,
SAT-104,ERR599056,DCM,0.4224998315500096,1.0,,,,
SAT-104,ERR599101,DCM,0.7657777403468129,3.0,3.821664741785765,1.0,,
SAT-104,ERR599103,DCM,0.5417047992530089,1.0,,,,
SAT-104,ERR599105,SRF,0.6539135277025672,1.0,,,,
SAT-104,ERR599122,DCM,0.034948474663369464,45.0,0.0701232560421859,21.0,,
SAT-104,ERR599126,SRF,0.3584402230156246,2.0,,,,
SAT-104,ERR599129,SRF,0.6926493194682156,1.0,,,,
SAT-104,ERR599133,DCM,0.555317625492005,2.0,,,,
SAT-104,ERR599137,DCM,1.2660443158772854,1.0,,,,
SAT-104,ERR599148,DCM,0.6254735034390748,1.0,,,,
SAT-104,ERR599159,MES,1.6271006316972605,1.0,,,,
SAT-104,ERR599171,SRF,0.5820837134904933,1.0,,,,
SAT-104,ERR599174,SRF,0.7356583115634718,1.0,,,,
SAT-105,ERR598947,MES,0.0043353700533477505,1.0,,,,
SAT-105,ERR598984,SRF,0.2737583730384985,2.0,0.5343569822635825,1.0,,
SAT-105,ERR599006,SRF,0.10055177188388016,747.0,0.062330175336248725,34.0,,
SAT-105,ERR599009,SRF,0.09708352440779501,6.0,,,,
SAT-105,ERR599017,DCM,0.044920448785497905,2.0,,,,
SAT-105,ERR599027,DCM,0.0,3.0,,,,
SAT-105,ERR599035,SRF,0.1292807876621672,4.0,,,,
SAT-105,ERR599101,DCM,0.03163836716471913,4.0,,,,
SAT-105,ERR599103,DCM,0.11191069918079907,1.0,,,,
SAT-105,ERR599122,DCM,0.044039742236069546,34.0,0.04644125363801866,6.0,,
SAT-105,ERR599126,SRF,0.09883487487420584,872.0,0.09364012263577946,45.0,,
SAT-105,ERR599129,SRF,0.009305802227331754,1.0,,,,
SAT-105,ERR599133,DCM,0.061231489803290115,2.0,,,,
SAT-105,ERR599148,DCM,0.07035761904626284,1.0,,,,
SAT-105,ERR599159,MES,0.004823572253532253,1.0,,,,
SAT-105,ERR599171,SRF,0.04629594810566883,1.0,,,,
SAT-105,ERR599174,SRF,0.03686615241332614,2.0,,,,
SAT-106,ERR598947,MES,1.65964095744681,2.0,,,,
SAT-106,ERR598984,SRF,0.6536764002537012,1.0,,,,
SAT-106,ERR599000,MES,0.11233402738491528,2.0,,,,
SAT-106,ERR599009,SRF,0.01958208681609835,6.0,0.0009944064636420158,3.0,,
SAT-106,ERR599035,SRF,0.0020419333248314474,3.0,0.0,1.0,,
SAT-106,ERR599044,MES,0.07007209433716502,3.0,,,,
SAT-106,ERR599122,DCM,0.02649431751173808,8.0,0.0010894314908794867,3.0,,
SAT-106,ERR599126,SRF,1.2925660279860005,2.0,,,,
SAT-106,ERR599148,DCM,2.076298789596981,2.0,,,,
SAT-107,ERR598947,MES,4.501228196186135,1.0,,,,
SAT-107,ERR598984,SRF,0.06028207693685343,28.0,0.07312726193573403,3.0,,
SAT-107,ERR599005,MES,1.4537551722737074,2.0,,,,
SAT-107,ERR599006,SRF,0.06035804494823278,59.0,0.0513624115253387,3.0,,
SAT-107,ERR599009,SRF,0.00749008795484675,11.0,0.04070831055355292,2.0,,
SAT-107,ERR599017,DCM,0.07233802912984572,6.0,0.07233802912984572,2.0,,
SAT-107,ERR599027,DCM,0.04249196810977246,3.0,0.0005442704850245161,1.0,,
SAT-107,ERR599035,SRF,0.005636485908034217,4.0,0.008746549650924616,1.0,,
SAT-107,ERR599044,MES,3.1364002585027624,1.0,,,,
SAT-107,ERR599056,DCM,0.10695942475603384,1.0,,,,
SAT-107,ERR599101,DCM,0.07135141345540555,89.0,0.051340336057703065,3.0,,
SAT-107,ERR599103,DCM,0.07054383445634893,1.0,,,,
SAT-107,ERR599122,DCM,0.023467945804477124,30.0,0.019697155055080164,2.0,,
SAT-107,ERR599126,SRF,0.09727672262601265,38.0,0.09498826936996477,2.0,,
SAT-107,ERR599129,SRF,0.03841426897067595,1.0,,,,
SAT-107,ERR599133,DCM,0.134468075956687,7.0,0.11916104062274713,1.0,,
SAT-107,ERR599137,DCM,0.15738187711623122,2.0,,,,
SAT-107,ERR599148,DCM,0.49176521295067677,4.0,,,,
SAT-107,ERR599159,MES,1.5978324193014568,2.0,,,,
SAT-107,ERR599171,SRF,0.2214141118292305,2.0,,,,
SAT-107,ERR599174,SRF,0.08470513403865497,7.0,0.0665259846712868,3.0,,
SAT-108,ERR598947,MES,0.3411820279428086,1.0,,,,
SAT-108,ERR598984,SRF,0.6614646048070743,2.0,,,,
SAT-108,ERR599000,MES,0.02288964313545942,10.0,,,,
SAT-108,ERR599005,MES,0.03594972548137949,1.0,,,,
SAT-108,ERR599006,SRF,0.8499118063394197,2.0,,,,
SAT-108,ERR599009,SRF,0.05531225791819147,2.0,,,,
SAT-108,ERR599010,SRF,0.02396964144104581,1.0,,,,
SAT-108,ERR599027,DCM,0.12061719705227415,1.0,,,,
SAT-108,ERR599035,SRF,0.1458731546452857,1.0,,,,
SAT-108,ERR599044,MES,0.057605479458807965,7.0,,,0.11700285997324705,1.0
SAT-108,ERR599101,DCM,0.13380213943824187,1.0,,,,
SAT-108,ERR599122,DCM,0.00084021164021165,6.0,0.0,1.0,,
SAT-108,ERR599126,SRF,0.8728275592189785,2.0,,,,
SAT-108,ERR599148,DCM,0.06495731405936678,1.0,,,,
SAT-108,ERR599159,MES,0.06651254926527235,5.0,,,0.1607886693934552,1.0
SAT-109,ERR598947,MES,0.09992033686127268,7.0,,,,
SAT-109,ERR598984,SRF,0.11627436358867413,7.0,,,0.04841123156287752,1.0
SAT-109,ERR599000,MES,0.04460883177226508,637.0,0.06319203205837669,39.0,0.0712309886845995,7.0
SAT-109,ERR599005,MES,0.06883034653307657,10.0,,,,
SAT-109,ERR599006,SRF,0.11150339296442054,4.0,,,0.06959292468103129,2.0
SAT-109,ERR599044,MES,0.046021380937701285,177.0,0.07834539149230313,24.0,0.056721411043571424,5.0
SAT-109,ERR599101,DCM,0.13610059917165904,2.0,,,,
SAT-109,ERR599105,SRF,0.1168387928724631,1.0,,,,
SAT-109,ERR599124,MES,0.1290947267728317,1.0,,,,
SAT-109,ERR599126,SRF,0.055249367552369144,4.0,,,,
SAT-109,ERR599131,MES,0.0,1.0,,,,
SAT-109,ERR599148,DCM,0.04036053480816286,126.0,0.08901323140105091,22.0,0.061158145075769624,1.0
SAT-109,ERR599149,MES,0.06955738909946357,1.0,,,,
SAT-109,ERR599159,MES,0.05407524268282757,50.0,0.08484400272144908,8.0,0.042519047987025736,3.0
SAT-110,ERR598947,MES,1.4902665483382995,1.0,,,,
SAT-110,ERR598984,SRF,1.2343994699411729,1.0,,,,
SAT-110,ERR599000,MES,0.1005555631321487,24.0,,,,
SAT-110,ERR599005,MES,3.107551633207358,1.0,,,,
SAT-110,ERR599006,SRF,1.3706532098995203,1.0,,,,
SAT-110,ERR599044,MES,0.4139984122932632,5.0,,,,
SAT-110,ERR599101,DCM,0.5831414323825884,2.0,,,,
SAT-110,ERR599122,DCM,1.8996948168887984,1.0,,,,
SAT-110,ERR599133,DCM,1.2743880084808759,1.0,,,,
SAT-110,ERR599148,DCM,0.135020672162188,4.0,,,,
SAT-110,ERR599159,MES,0.298332611090953,4.0,,,,
SAT-111,ERR598984,SRF,0.13933754231977416,7.0,,,,
SAT-111,ERR599000,MES,0.008818295974541096,41.0,0.03400099750749945,16.0,,
SAT-111,ERR599005,MES,0.07589490772895799,7.0,0.0,1.0,,
SAT-111,ERR599006,SRF,0.19404294073729805,2.0,,,,
SAT-111,ERR599010,SRF,0.15053135477709612,1.0,,,,
SAT-111,ERR599040,DCM,0.4616971552316793,2.0,,,,
SAT-111,ERR599044,MES,0.03100710511522677,507.0,0.03761024447498876,54.0,0.056701895094220786,3.0
SAT-111,ERR599101,DCM,0.3194939360676155,1.0,,,,
SAT-111,ERR599105,SRF,0.09841784231300396,1.0,,,,
SAT-111,ERR599122,DCM,0.004658425264965484,1.0,,,,
SAT-111,ERR599126,SRF,0.3225673509520768,2.0,,,,
SAT-111,ERR599133,DCM,0.11608061288294805,1.0,,,,
SAT-111,ERR599148,DCM,0.18090962484091344,3.0,,,,
SAT-111,ERR599159,MES,0.024979820055115256,65.0,0.05011764549511732,21.0,0.0,1.0
SAT-112,ERR598947,MES,0.06845954233779135,7.0,,,,
SAT-112,ERR598984,SRF,0.07791047963331563,3.0,,,,
SAT-112,ERR599000,MES,0.06368513304196834,21.0,0.12113736603532435,1.0,,
SAT-112,ERR599005,MES,0.06282141918618195,18.0,0.061421703164366986,3.0,,
SAT-112,ERR599044,MES,0.0707890189653082,46.0,0.05169244884246371,4.0,0.059425558024722276,1.0
SAT-112,ERR599101,DCM,0.3457038996208189,1.0,,,,
SAT-112,ERR599122,DCM,0.02226697314789674,8.0,0.037893247356939455,1.0,,
SAT-112,ERR599133,DCM,0.022589180370772517,2.0,,,,
SAT-112,ERR599148,DCM,0.06411040708530884,17.0,0.07384289633160988,2.0,,
SAT-112,ERR599159,MES,0.025789285495889658,6.0,,,,
SAT-112,ERR599174,SRF,0.0901806897570833,1.0,,,,
SAT-113,ERR598947,MES,0.10339027108537006,3.0,,,0.10339027108537006,1.0
SAT-113,ERR598984,SRF,0.05859495579943895,2707.0,0.04084270767247089,15.0,0.07232299180722848,7.0
SAT-113,ERR599000,MES,0.07233365092590133,47.0,0.015397346983109576,2.0,0.08719985450320179,3.0
SAT-113,ERR599005,MES,0.08360156780310447,9.0,,,0.1629320410447221,2.0
SAT-113,ERR599006,SRF,0.18070147058688532,2.0,,,,
SAT-113,ERR599009,SRF,0.10574418000514661,2.0,,,0.06807599999237493,1.0
SAT-113,ERR599010,SRF,0.20341591389181535,1.0,,,,
SAT-113,ERR599017,DCM,0.23366505421524186,1.0,,,,
SAT-113,ERR599022,SRF,0.22455407832881988,1.0,,,,
SAT-113,ERR599027,DCM,0.06669881341905963,1.0,,,,
SAT-113,ERR599035,SRF,0.06577238031496727,2.0,,,0.0617059984648773,1.0
SAT-113,ERR599040,DCM,0.20626656326609594,1.0,,,,
SAT-113,ERR599044,MES,0.06602319085685862,156.0,0.10575773364930913,5.0,0.040748183414251016,5.0
SAT-113,ERR599046,DCM,0.1702788992830561,1.0,,,,
SAT-113,ERR599048,MES,0.0641309640963785,1.0,,,,
SAT-113,ERR599056,DCM,0.11651818788422907,1.0,,,,
SAT-113,ERR599101,DCM,0.10892758501145172,4.0,,,0.091758585967175,1.0
SAT-113,ERR599103,DCM,0.11456432769394842,1.0,,,,
SAT-113,ERR599105,SRF,0.03840411909415711,434.0,0.09551651003878306,3.0,0.07471238983246965,3.0
SAT-113,ERR599122,DCM,0.08912700471786177,2.0,,,0.06364473872920898,1.0
SAT-113,ERR599124,MES,0.06580753933908769,3.0,,,0.050321961310899416,1.0
SAT-113,ERR599126,SRF,0.2595570860803488,3.0,,,,
SAT-113,ERR599129,SRF,0.1364273787713771,1.0,,,,
SAT-113,ERR599131,MES,0.06384558485644003,1.0,,,,
SAT-113,ERR599133,DCM,0.19897035154676507,1.0,,,,
SAT-113,ERR599137,DCM,0.13680066787913836,1.0,,,,
SAT-113,ERR599148,DCM,0.15428262062486436,8.0,,,0.06829595385644802,2.0
SAT-113,ERR599149,MES,0.004016056935160465,2.0,,,,
SAT-113,ERR599159,MES,0.0606577731971432,9.0,,,0.09836394984152112,1.0
SAT-113,ERR599171,SRF,0.20101622204197184,1.0,,,,
SAT-113,ERR599174,SRF,0.12480364684303075,2.0,,,,
SAT-114,ERR598947,MES,0.1792526134230403,3.0,,,,
SAT-114,ERR598984,SRF,0.06440933768574637,10.0,,,0.11746153001552724,2.0
SAT-114,ERR599000,MES,0.07179594591952412,12.0,,,0.02101410111692039,1.0
SAT-114,ERR599005,MES,0.0,3.0,,,,
SAT-114,ERR599006,SRF,1.0242935918800826,1.0,,,,
SAT-114,ERR599009,SRF,0.05821866255450581,10.0,,,,
SAT-114,ERR599017,DCM,0.9039507834251991,1.0,,,,
SAT-114,ERR599027,DCM,0.3759714230192145,4.0,,,,
SAT-114,ERR599035,SRF,0.3800541388678413,4.0,,,,
SAT-114,ERR599044,MES,0.17895695220229602,6.0,,,0.12998706130589974,1.0
SAT-114,ERR599056,DCM,0.8010310680596983,1.0,,,,
SAT-114,ERR599101,DCM,1.0359167801692264,1.0,,,,
SAT-114,ERR599103,DCM,0.7504610082240195,1.0,,,,
SAT-114,ERR599122,DCM,0.03196844653336744,24.0,0.05142985328151896,4.0,,
SAT-114,ERR599126,SRF,0.6546695751108187,2.0,,,,
SAT-114,ERR599129,SRF,0.545323581223939,1.0,,,,
SAT-114,ERR599133,DCM,0.1454407487239191,5.0,0.16281039486297375,1.0,,
SAT-114,ERR599137,DCM,0.5252195993526949,1.0,,,,
SAT-114,ERR599148,DCM,0.8960543529600274,1.0,,,,
SAT-114,ERR599159,MES,0.9423839732656544,1.0,,,,
SAT-114,ERR599171,SRF,0.6543120358683656,1.0,,,,
SAT-114,ERR599174,SRF,0.9149371793211112,1.0,,,,
SAT-115,ERR599000,MES,0.05927941874942083,10.0,,,,
SAT-115,ERR599006,SRF,0.19607965137680056,1.0,,,,
SAT-115,ERR599044,MES,0.12541305368192732,1.0,,,,
SAT-115,ERR599122,DCM,0.01255893617974183,1.0,,,,
SAT-115,ERR599124,MES,0.09853378447657099,1.0,,,,
SAT-115,ERR599159,MES,0.1509906193777671,1.0,,,,
SAT-116,ERR598947,MES,0.1880052581358504,1.0,,,,
SAT-116,ERR598984,SRF,0.15506320038141952,2.0,,,,
SAT-116,ERR599000,MES,0.19206168635161985,1.0,,,,
SAT-116,ERR599005,MES,0.15111197587751465,1.0,,,,
SAT-116,ERR599006,SRF,0.0608504978611736,49.0,0.04034510018975161,2.0,,
SAT-116,ERR599009,SRF,0.09864170522307156,1.0,,,,
SAT-116,ERR599010,SRF,0.12488823399480205,1.0,,,,
SAT-116,ERR599017,DCM,0.03691195540080169,139.0,0.04040452036804949,14.0,,
SAT-116,ERR599022,SRF,0.12400493736960715,1.0,,,,
SAT-116,ERR599027,DCM,0.05140541954414594,1.0,,,,
SAT-116,ERR599035,SRF,0.09790011045097044,1.0,,,,
SAT-116,ERR599040,DCM,0.09679243736577904,1.0,,,,
SAT-116,ERR599044,MES,0.3590459597091589,1.0,,,,
SAT-116,ERR599046,DCM,0.06337388483447629,2.0,,,,
SAT-116,ERR599048,MES,0.061372417799377486,1.0,,,,
SAT-116,ERR599056,DCM,0.11669760357189622,16.0,0.002727809849729119,3.0,,
SAT-116,ERR599101,DCM,0.03733650874916623,465.0,0.015742377307497682,28.0,,
SAT-116,ERR599103,DCM,0.044811929764158966,17.0,,,,
SAT-116,ERR599105,SRF,0.11211132501148502,1.0,,,,
SAT-116,ERR599122,DCM,0.17052462483875286,1.0,,,,
SAT-116,ERR599124,MES,0.11687631454367048,1.0,,,,
SAT-116,ERR599126,SRF,0.244676130522682,2.0,,,,
SAT-116,ERR599129,SRF,0.14612129884453304,5.0,,,,
SAT-116,ERR599131,MES,0.1573481667362341,1.0,,,,
SAT-116,ERR599133,DCM,0.05033960121670075,188.0,0.0,5.0,,
SAT-116,ERR599137,DCM,0.1159384598655082,11.0,,,,
SAT-116,ERR599148,DCM,0.13208425211524574,5.0,,,,
SAT-116,ERR599149,MES,0.14796743829208392,1.0,,,,
SAT-116,ERR599159,MES,0.20493396133482406,1.0,,,,
SAT-116,ERR599171,SRF,0.07301163029295854,8.0,0.09286923402454507,1.0,,
SAT-116,ERR599174,SRF,0.032501828227837856,65.0,0.031386559791670376,8.0,,
SAT-12,ERR598947,MES,0.21689472312643956,2.0,,,,
SAT-12,ERR598984,SRF,0.05845191483559203,3.0,,,,
SAT-12,ERR599000,MES,0.24994359280577277,2.0,,,,
SAT-12,ERR599005,MES,0.0165890626505248,1.0,,,,
SAT-12,ERR599006,SRF,0.16720007326966058,4.0,,,,
SAT-12,ERR599009,SRF,1.2722564051490088,1.0,,,,
SAT-12,ERR599027,DCM,1.26096033402923,1.0,,,,
SAT-12,ERR599035,SRF,1.2529494115042732,1.0,,,,
SAT-12,ERR599040,DCM,0.2282779369033249,7.0,,,,
SAT-12,ERR599044,MES,0.3785379028589213,1.0,,,,
SAT-12,ERR599046,DCM,0.2322588504959827,1.0,,,,
SAT-12,ERR599056,DCM,0.014804467450406788,1.0,,,,
SAT-12,ERR599101,DCM,0.09523242215337423,3124.0,0.06417205329092221,61.0,,
SAT-12,ERR599122,DCM,1.5760014517413323,1.0,,,,
SAT-12,ERR599126,SRF,0.01066928469758998,3.0,,,,
SAT-12,ERR599133,DCM,0.017209720269948655,1.0,,,,
SAT-12,ERR599148,DCM,0.09404519736860817,2947.0,0.038152597510079725,52.0,,
SAT-12,ERR599159,MES,0.2833100042809506,2.0,,,,
SAT-12,ERR599174,SRF,0.5959105666700694,2.0,,,,
SAT-121,ERR598947,MES,0.004519760329818465,1.0,,,,
SAT-121,ERR599000,MES,0.0034416862440978845,1.0,,,,
SAT-121,ERR599005,MES,0.6169455301799098,1.0,,,,
SAT-121,ERR599009,SRF,0.0,1.0,,,,
SAT-121,ERR599122,DCM,0.6778125360681599,2.0,,,,
SAT-121,ERR599133,DCM,0.12929425007408618,1.0,,,,
SAT-121,ERR599159,MES,0.0057700357266244895,1.0,,,,
SAT-122,ERR598984,SRF,0.0729422828459421,166.0,0.021975019006051498,1.0,,
SAT-122,ERR599006,SRF,0.08160888826470952,30.0,,,,
SAT-122,ERR599009,SRF,0.009768409544154052,7.0,,,,
SAT-122,ERR599017,DCM,0.06392335892803246,4.0,,,,
SAT-122,ERR599027,DCM,0.00022517174064013516,4.0,,,,
SAT-122,ERR599035,SRF,0.025932547913010067,3.0,,,,
SAT-122,ERR599056,DCM,0.0971217233890015,3.0,,,,
SAT-122,ERR599101,DCM,0.07302811393588064,9.0,,,,
SAT-122,ERR599103,DCM,0.06959926451130938,2.0,,,,
SAT-122,ERR599122,DCM,0.02854619622016034,32.0,0.046802125315816116,4.0,,
SAT-122,ERR599126,SRF,0.0598680846004257,1061.0,0.029640575040506507,21.0,,
SAT-122,ERR599129,SRF,0.03162318553184475,3.0,,,,
SAT-122,ERR599133,DCM,0.17365443931043145,2.0,,,,
SAT-122,ERR599137,DCM,0.40660301744786265,1.0,,,,
SAT-122,ERR599148,DCM,0.10022714753162643,2.0,,,,
SAT-122,ERR599171,SRF,0.034316103191802234,3.0,,,,
SAT-122,ERR599174,SRF,0.0773719508274535,4.0,,,,
SAT-126,ERR598947,MES,0.03008139680150277,11.0,,,,
SAT-126,ERR598984,SRF,0.013045590051400564,4.0,,,,
SAT-126,ERR599000,MES,0.06280910608401274,22.0,,,,
SAT-126,ERR599005,MES,0.03891454541475636,7.0,,,,
SAT-126,ERR599006,SRF,0.19241737526745217,2.0,,,,
SAT-126,ERR599017,DCM,0.02656163486993093,5.0,,,,
SAT-126,ERR599044,MES,0.11576114552079425,17.0,,,,
SAT-126,ERR599101,DCM,0.07346793521758586,6.0,,,,
SAT-126,ERR599122,DCM,0.07016396910714129,4.0,,,,
SAT-126,ERR599126,SRF,0.07889893099065394,5.0,,,,
SAT-126,ERR599133,DCM,0.09890030301663769,6.0,,,,
SAT-126,ERR599137,DCM,0.009165114214301905,1.0,,,,
SAT-126,ERR599148,DCM,0.07776774638907698,61.0,,,,
SAT-126,ERR599159,MES,0.24438757050676027,4.0,,,,
SAT-127,ERR598947,MES,0.060718473494543165,439.0,0.04266016819997293,33.0,,
SAT-127,ERR599000,MES,0.06314394883300345,314.0,0.05193753485799413,24.0,,
SAT-127,ERR599005,MES,0.0488504011210691,93.0,0.02390170121414114,8.0,,
SAT-127,ERR599044,MES,0.060709543001984875,266.0,0.061633561632641866,24.0,,
SAT-127,ERR599048,MES,0.005460874024758972,1.0,,,,
SAT-127,ERR599101,DCM,0.0973554972916154,43.0,0.0,1.0,,
SAT-127,ERR599124,MES,0.053550721617235245,66.0,0.037039476037672096,5.0,,
SAT-127,ERR599131,MES,0.06010458063011331,132.0,0.04935604447162895,15.0,,
SAT-127,ERR599148,DCM,0.08406771799628776,1.0,,,,
SAT-127,ERR599159,MES,0.07000981197134902,365.0,0.04158603267001292,29.0,,
SAT-128,ERR598947,MES,0.11700144695940798,12.0,,,,
SAT-128,ERR598984,SRF,2.4624279418240285,1.0,,,,
SAT-128,ERR599000,MES,0.12500692538792077,10.0,,,,
SAT-128,ERR599005,MES,0.16991101276639786,4.0,,,,
SAT-128,ERR599006,SRF,3.891343972645543,1.0,,,,
SAT-128,ERR599009,SRF,4.1923116825612095,1.0,,,,
SAT-128,ERR599010,SRF,3.2779532191508727,1.0,,,,
SAT-128,ERR599017,DCM,3.3655311494747915,1.0,,,,
SAT-128,ERR599022,SRF,4.588732567249121,1.0,,,,
