bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count,transposase_pnps_median,transposase_count
deep-0028,SRR3968060,deep,0.08034473226813678,1.0,,,,
deep-0028,SRR3968062,deep,0.13806236208939324,1.0,,,,
deep-0028,SRR3968063,deep,0.0971321184079412,2.0,,,,
deep-0029,SRR3960580,deep,0.6556350658997376,1.0,,,,
deep-0029,SRR3961047,deep,3.9250574028403507,1.0,,,,
deep-0029,SRR3961906,deep,0.30473103916437017,1.0,,,,
deep-0029,SRR3961935,deep,1.3628779111289344,7.0,,,,
deep-0029,SRR3961936,deep,0.9660581430695496,2.0,,,,
deep-0029,SRR3962293,deep,0.22190039995312624,11.0,,,,
deep-0029,SRR3962508,deep,1.0970217002637406,5.0,,,,
deep-0029,SRR3962771,deep,0.880128396869275,4.0,,,,
deep-0029,SRR3962772,deep,1.9281451014284658,2.0,,,,
deep-0029,SRR3962773,deep,0.572382625789114,8.0,,,,
deep-0029,SRR3962777,deep,0.7067823314839281,7.0,,,,
deep-0029,SRR3963458,deep,1.502550637749809,2.0,,,,
deep-0035,SRR3967690,deep,0.0,1.0,,,,
deep-0036,SRR3960572,deep,0.03311225886996569,19.0,0.02181744443976406,6.0,0.062190610828942935,3.0
deep-0036,SRR3960575,deep,0.04802362864387097,16.0,0.03644686062623674,5.0,0.02015618627842341,3.0
deep-0036,SRR3960576,deep,0.04882807578111596,31.0,0.022605912524322643,7.0,0.04882807578111596,3.0
deep-0036,SRR3960577,deep,0.03511063158776806,20.0,0.01032248059395021,6.0,0.030303594412298195,3.0
deep-0036,SRR3960578,deep,0.05845124947131612,36.0,0.035129523315220706,7.0,0.04645017306056333,4.0
deep-0036,SRR3960580,deep,0.061422458150875235,19.0,0.00783970157115518,5.0,0.06006362263596269,2.0
deep-0036,SRR3960581,deep,0.0639771145252739,1.0,,,0.0639771145252739,1.0
deep-0036,SRR3960684,deep,0.3251968133513432,4142.0,0.17426556550029465,41.0,0.452829989074652,10.0
deep-0036,SRR3961936,deep,0.007611204390934182,2.0,0.009836258456711391,1.0,0.005386150325156972,1.0
deep-0036,SRR3962293,deep,0.08188313533193703,1.0,0.08188313533193703,1.0,,
deep-0036,SRR3962772,deep,0.12423776711652752,1.0,,,0.12423776711652752,1.0
deep-0036,SRR3962773,deep,0.04230322054949533,6.0,0.0,1.0,0.027315771671784502,2.0
deep-0036,SRR3963457,deep,0.17655201070968862,1.0,,,0.17655201070968862,1.0
deep-0036,SRR3963498,deep,0.049590591926663964,7.0,0.004661477514269252,1.0,0.04029745147066062,2.0
deep-0036,SRR3963599,deep,0.03275898276447497,1.0,0.03275898276447497,1.0,,
deep-0036,SRR3963658,deep,0.023195962337062614,2.0,0.029099105797640107,1.0,0.01729281887648512,1.0
deep-0036,SRR3963982,deep,0.0727535130174176,34.0,0.03751499181486495,7.0,0.05692619600639975,3.0
deep-0036,SRR3964650,deep,0.053875202044618486,12.0,0.0359524035610268,3.0,0.08195057561718172,2.0
deep-0036,SRR3965585,deep,0.0356077128463126,27.0,0.025846480097844453,7.0,0.030362846193403542,3.0
deep-0036,SRR3965586,deep,0.053527888230000736,20.0,0.032872798265995484,7.0,0.055000169623834645,2.0
deep-0036,SRR3965676,deep,0.07016943501408843,5.0,0.016231181686828546,1.0,,
deep-0036,SRR3965809,deep,0.07287772751376419,3.0,,,0.07287772751376419,1.0
deep-0036,SRR3965875,deep,0.2507884464943146,2.0,,,,
deep-0036,SRR3966130,deep,0.04329067259001437,14.0,0.017413857355526842,5.0,0.047259675319674975,3.0
deep-0036,SRR3967025,deep,0.0368675971948976,17.0,0.027387314218248453,5.0,0.06001669096837504,3.0
deep-0036,SRR3967319,deep,0.03384442980554278,14.0,0.03358934971838179,3.0,0.046278368795875865,2.0
deep-0036,SRR3967558,deep,0.04193203966644616,19.0,0.019294286000945016,4.0,0.06394278205121233,3.0
deep-0036,SRR3967690,deep,0.03825231662403388,15.0,0.02187889413921463,4.0,0.10379558505564747,1.0
deep-0036,SRR3967699,deep,0.04357384786250537,15.0,0.02342225225508418,4.0,0.08638523604892642,1.0
deep-0036,SRR3967700,deep,0.03645896686513731,13.0,0.0113800593742229,3.0,0.051465037531414584,2.0
deep-0036,SRR3967905,deep,0.038481946293052495,8.0,0.006555256064689995,3.0,0.2242718446601935,1.0
deep-0036,SRR3968060,deep,0.03527989755983724,24.0,0.02674565995251724,6.0,0.08159704047959315,3.0
deep-0036,SRR3968061,deep,0.009155157194966065,5.0,0.03492757082269979,3.0,,
deep-0036,SRR3968062,deep,0.06797152744906314,40.0,0.029145389915473944,7.0,0.06919955254157516,3.0
deep-0036,SRR3968063,deep,0.07930407584343888,55.0,0.035871344470498966,7.0,0.029749926561090365,4.0
deep-0036,SRR3968770,deep,0.07084549556318225,20.0,0.038293025859597915,5.0,0.10402678599114336,1.0
deep-0036,SRR3968777,deep,0.03398759116955026,9.0,0.006715524249067858,3.0,,
deep-0037,SRR3960578,deep,1.4938550237640635,2.0,,,,
deep-0037,SRR3963622,deep,0.17306978825667757,14.0,,,0.13750778336730726,3.0
deep-0037,SRR3965586,deep,0.0909364212505538,5.0,,,0.12047908013188437,2.0
deep-0040,SRR3960572,deep,0.2016978898986631,1.0,,,0.2016978898986631,1.0
deep-0040,SRR3960577,deep,0.2262980218866079,1.0,,,,
deep-0040,SRR3960580,deep,0.8424014262044757,8.0,,,,
deep-0040,SRR3960581,deep,0.053414018334869126,1.0,,,0.053414018334869126,1.0
deep-0040,SRR3960684,deep,0.80508639044432,34.0,,,0.6522425845634575,4.0
deep-0040,SRR3961936,deep,1.6679461972909475,1.0,,,,
deep-0040,SRR3962771,deep,1.4013827688679683,14.0,,,,
deep-0040,SRR3963571,deep,0.0,1.0,,,,
deep-0040,SRR3964650,deep,0.13830270648591736,29.0,0.0701061996404565,2.0,,
deep-0040,SRR3965585,deep,0.08478516354202653,18.0,0.1106621417636708,1.0,,
deep-0040,SRR3967558,deep,0.21778839046562026,1.0,,,,
deep-0045,SRR3960576,deep,0.12340221544515892,3.0,,,,
deep-0045,SRR3960577,deep,0.11407796462963568,3.0,,,,
deep-0045,SRR3960578,deep,0.06267676331506661,6.0,,,,
deep-0045,SRR3961935,deep,0.1252669804324098,2.0,,,,
deep-0045,SRR3961936,deep,0.1550537614090849,2.0,,,,
deep-0045,SRR3962293,deep,0.05372490621334977,3.0,,,,
deep-0045,SRR3962771,deep,0.09817350199298096,2.0,,,,
deep-0045,SRR3962772,deep,0.03286478007322613,1.0,,,,
deep-0045,SRR3962773,deep,0.09563434457751194,2.0,,,,
deep-0045,SRR3963457,deep,0.05927006773884375,1.0,,,,
deep-0045,SRR3963458,deep,0.0645959650661724,3.0,,,,
deep-0045,SRR3963622,deep,0.10447516982386411,2.0,,,,
deep-0045,SRR3963658,deep,0.06932981581431781,1.0,,,,
deep-0045,SRR3963982,deep,0.09260530325330422,3.0,,,,
deep-0045,SRR3964650,deep,0.09907053225809437,2.0,,,,
deep-0045,SRR3965592,deep,0.03243667081679475,4.0,,,,
deep-0045,SRR3965647,deep,0.0396060191023804,1.0,,,,
deep-0045,SRR3965676,deep,0.06586646342880667,4.0,,,,
deep-0045,SRR3965758,deep,0.08781869612776018,2.0,,,,
deep-0045,SRR3965874,deep,0.060910599327534065,3.0,,,,
deep-0045,SRR3965875,deep,0.08263383610964244,2.0,,,,
deep-0045,SRR3966130,deep,0.060765736393170164,8.0,0.0,1.0,0.9156553380560354,1.0
deep-0045,SRR3967025,deep,0.1313047127432002,3.0,,,,
deep-0045,SRR3967558,deep,0.12455551950788196,2.0,,,,
deep-0045,SRR3967699,deep,0.03704434624051168,5.0,,,,
deep-0045,SRR3967700,deep,0.08412674371399115,1.0,,,,
deep-0045,SRR3968060,deep,0.0803160759919806,47.0,0.08736440295263422,10.0,1.3152828000048682,1.0
deep-0045,SRR3968062,deep,0.046846460209095844,4.0,,,,
deep-0045,SRR3968063,deep,0.08973285168447508,9.0,,,,
deep-0047,SRR3960572,deep,0.1658821163079699,3.0,,,,
deep-0047,SRR3960576,deep,0.10111373002373986,14.0,,,0.1086926672616661,2.0
deep-0047,SRR3960577,deep,0.14715692555629487,13.0,0.5462810530109693,2.0,,
deep-0047,SRR3960578,deep,0.09138991629591482,107.0,0.0681233588789864,10.0,0.252377118609504,3.0
deep-0047,SRR3961935,deep,0.04649963686796259,8.0,,,,
deep-0047,SRR3961936,deep,0.07975922175381783,54.0,0.16571033499196533,7.0,,
deep-0047,SRR3962293,deep,0.06690193296602484,98.0,0.03038915661007128,12.0,,
deep-0047,SRR3962771,deep,0.04748835912554036,32.0,0.28176711935421017,3.0,,
deep-0047,SRR3962772,deep,0.007872659184325118,1.0,,,,
deep-0047,SRR3962773,deep,0.059689957420136885,52.0,0.11682397718822245,7.0,,
deep-0047,SRR3963457,deep,0.024863731691118742,5.0,,,,
deep-0047,SRR3963458,deep,0.08972228751439312,131.0,0.0614185759843886,16.0,,
deep-0047,SRR3963599,deep,0.00803617782128052,1.0,,,,
deep-0047,SRR3963622,deep,0.07677693169955893,24.0,0.003923377369562004,3.0,,
deep-0047,SRR3963658,deep,0.0363598643121838,2.0,,,,
deep-0047,SRR3963982,deep,0.08542999026326764,125.0,0.07657424368847894,15.0,,
deep-0047,SRR3964650,deep,0.07731488218275762,18.0,0.4498074471046538,2.0,,
deep-0047,SRR3965592,deep,0.08575400872629277,178.0,0.04963798332248817,18.0,,
deep-0047,SRR3965647,deep,0.020252270336585637,2.0,,,,
deep-0047,SRR3965676,deep,0.08039560082080788,120.0,0.04294477251164036,14.0,,
deep-0047,SRR3965758,deep,0.0699729958253718,88.0,0.06354130919508548,13.0,,
deep-0047,SRR3965873,deep,0.02270948833171569,1.0,,,,
deep-0047,SRR3965874,deep,0.08187372255352698,102.0,0.02959270441489429,12.0,,
deep-0047,SRR3965875,deep,0.07235107932261091,118.0,0.057714051538610776,14.0,,
deep-0048,SRR3960575,deep,0.23687930650933706,3.0,,,,
deep-0048,SRR3960577,deep,0.2969540210378239,7.0,,,,
deep-0048,SRR3960578,deep,0.8699834933502316,1.0,,,,
deep-0048,SRR3960579,deep,0.2578285062590403,7.0,,,,
deep-0048,SRR3961047,deep,0.24351592967749475,8.0,,,,
deep-0048,SRR3961906,deep,0.39908700175259515,2.0,,,,
deep-0048,SRR3961935,deep,0.20065408140368915,1.0,,,,
deep-0048,SRR3962293,deep,0.2913225341437048,3.0,,,,
deep-0048,SRR3962680,deep,0.2472251291473033,3.0,,,,
deep-0048,SRR3962773,deep,0.26544062210346114,5.0,,,,
deep-0048,SRR3963449,deep,0.21776828212822297,4.0,,,,
deep-0048,SRR3963457,deep,0.6062957993343656,4.0,,,,
deep-0048,SRR3963458,deep,0.20285224183492145,3.0,,,,
deep-0048,SRR3963622,deep,0.6618510285310569,2.0,,,,
deep-0048,SRR3963804,deep,0.1973982240441688,3.0,,,,
deep-0048,SRR3963982,deep,0.6026586225615755,2.0,,,,
deep-0048,SRR3965586,deep,0.2987751718804669,437.0,0.40622769125550934,12.0,,
deep-0048,SRR3965592,deep,0.16177830505235652,2.0,,,,
deep-0048,SRR3965758,deep,0.2264122150979981,7.0,,,,
deep-0048,SRR3965873,deep,0.25102180844010713,15.0,0.5463029843569907,1.0,,
deep-0048,SRR3966130,deep,0.24127126604695998,3.0,,,,
deep-0048,SRR3967319,deep,0.2172810501566335,3.0,,,,
deep-0048,SRR3967690,deep,0.20405154425235209,1.0,,,,
deep-0048,SRR3967700,deep,0.2270016606317797,1.0,,,,
deep-0048,SRR3968061,deep,1.1841385740354873,2.0,,,,
deep-0048,SRR3968062,deep,0.33783205760275115,4.0,,,,
deep-0048,SRR3968063,deep,0.19638152827842453,5.0,,,,
deep-0048,SRR3968777,deep,0.26789502034857,5.0,,,,
deep-0050,SRR3960575,deep,0.18507552329410115,10.0,,,,
deep-0050,SRR3960577,deep,0.3619623315565878,4.0,,,,
deep-0050,SRR3960579,deep,1.2905808772348693,1.0,,,,
deep-0050,SRR3960580,deep,1.0951384548493148,1.0,,,,
deep-0050,SRR3961906,deep,0.9781168212732088,1.0,,,,
deep-0050,SRR3961935,deep,0.5164834312414976,4.0,,,,
deep-0050,SRR3962293,deep,1.0100068357568104,3.0,,,,
deep-0050,SRR3962773,deep,0.5660922617422038,2.0,,,,
deep-0050,SRR3963449,deep,0.09006413949379742,3.0,,,,
deep-0050,SRR3963457,deep,0.7112567858240284,3.0,,,,
deep-0050,SRR3963622,deep,0.93161156866459,3.0,,,,
deep-0050,SRR3963982,deep,0.5780414322337526,2.0,,,,
deep-0050,SRR3965592,deep,0.25613597520725195,4.0,,,,
deep-0050,SRR3965758,deep,0.5941992402127765,2.0,,,,
deep-0050,SRR3965873,deep,0.8766048222103401,1.0,,,,
deep-0050,SRR3965874,deep,0.06600871096283949,3.0,,,,
deep-0050,SRR3966130,deep,0.9001549313029228,2.0,,,,
deep-0050,SRR3967319,deep,0.2085092227773339,8.0,,,,
deep-0050,SRR3967558,deep,0.10082881051787168,1.0,,,,
deep-0050,SRR3967690,deep,0.1864327769217298,7.0,,,,
deep-0050,SRR3967700,deep,1.0491593486116735,2.0,,,,
deep-0050,SRR3968062,deep,0.16454179595096854,5.0,,,,
deep-0050,SRR3968063,deep,0.7313430690375616,2.0,,,,
deep-0050,SRR3968777,deep,0.1989176086751682,6.0,,,,
deep-0052,SRR3960572,deep,0.26854411380441623,2.0,,,0.2770127192061296,1.0
deep-0052,SRR3960575,deep,0.16778688214710288,275.0,0.07927325932067633,3.0,0.29294323319248716,2.0
deep-0052,SRR3960576,deep,0.1572097114126147,125.0,0.19203927752503536,2.0,0.32098608743592977,1.0
deep-0052,SRR3960577,deep,0.16949983036025673,249.0,0.08928746363295734,2.0,0.25856679696677304,2.0
deep-0052,SRR3960578,deep,0.248694022359443,10.0,,,0.33568293999620696,1.0
deep-0052,SRR3960579,deep,0.14962770461791214,200.0,0.17440634676763528,2.0,0.24412902776042156,2.0
deep-0052,SRR3960580,deep,0.2957276882843424,5.0,,,0.36006004937073355,1.0
deep-0052,SRR3960581,deep,0.317053741309518,1.0,,,,
deep-0052,SRR3960684,deep,0.16770310835987254,1.0,,,,
deep-0052,SRR3961047,deep,0.16177056099910114,138.0,0.10594659185083043,2.0,0.4532692278668792,2.0
deep-0052,SRR3961604,deep,0.21058021287281586,2.0,,,0.27417915297457585,1.0
deep-0052,SRR3961906,deep,0.16590251487611588,54.0,,,0.3337159827476905,1.0
deep-0052,SRR3961935,deep,0.15457077286787452,159.0,0.08827085852478829,3.0,0.3311879250185299,2.0
deep-0052,SRR3961936,deep,0.2705812025462431,1.0,,,,
deep-0052,SRR3962293,deep,0.15303980910692175,96.0,,,0.3366897545399381,1.0
deep-0052,SRR3962508,deep,0.21813709739320852,2.0,,,0.1450678198165622,1.0
deep-0052,SRR3962680,deep,0.15668712578197172,121.0,0.011802342155248642,1.0,0.34054980171461496,1.0
deep-0052,SRR3962771,deep,0.28922720099391125,1.0,,,,
deep-0052,SRR3962772,deep,0.1912720109870831,1.0,,,,
deep-0052,SRR3962773,deep,0.13886409494535892,143.0,0.05994275165361504,2.0,0.3243326772938029,1.0
deep-0052,SRR3962777,deep,0.21090677986869172,2.0,,,0.17708438257671888,1.0
deep-0052,SRR3963449,deep,0.15143277064042124,188.0,0.05428334441483708,2.0,0.28084163410151164,2.0
deep-0052,SRR3963456,deep,0.33977101167830037,2.0,,,0.3810360343579108,1.0
deep-0052,SRR3963457,deep,0.17659049344574884,239.0,0.06555049149979177,4.0,0.3857394092163613,2.0
deep-0052,SRR3963458,deep,0.18186882570821472,57.0,0.029523348474468976,1.0,0.3473068692445356,1.0
deep-0052,SRR3963498,deep,0.3338960770997844,2.0,,,0.3185000305537799,1.0
deep-0052,SRR3963571,deep,0.4908524509180183,1.0,,,,
deep-0052,SRR3963599,deep,0.1936546009878348,1.0,,,,
deep-0052,SRR3963622,deep,0.15260299346219164,122.0,0.08619033678490653,2.0,0.3386734505387201,1.0
deep-0052,SRR3963658,deep,0.27370485959664737,2.0,,,0.2778849594578113,1.0
deep-0052,SRR3963804,deep,0.16415118287153896,48.0,,,0.32707068581727217,1.0
deep-0052,SRR3963805,deep,0.2427028352205349,1.0,,,,
deep-0052,SRR3963982,deep,0.20981247518063378,76.0,,,0.3464882927119661,1.0
deep-0052,SRR3964650,deep,0.1986432164050482,1.0,,,,
deep-0052,SRR3965586,deep,0.2602567471755356,2.0,,,0.21031907897408164,1.0
deep-0052,SRR3965592,deep,0.16721864669506425,232.0,0.09387599203970998,2.0,0.32132015759907506,2.0
deep-0052,SRR3965676,deep,0.3045869747436413,2.0,,,0.3791738792686271,1.0
deep-0052,SRR3965758,deep,0.16043537852101436,158.0,0.10068156346555585,2.0,0.32519615443012834,1.0
deep-0052,SRR3965809,deep,0.3170561714204582,1.0,,,,
deep-0052,SRR3965873,deep,0.14184671974464103,162.0,0.04668095403455835,3.0,0.33208068768957955,1.0
deep-0052,SRR3965874,deep,0.17747232463691381,118.0,0.14009216281020676,1.0,0.3274675749629344,1.0
deep-0052,SRR3965875,deep,0.27895910674651136,2.0,,,0.3259092250245761,1.0
deep-0052,SRR3966130,deep,0.13417555533910536,110.0,0.04526481291139435,2.0,0.33288011335339546,1.0
deep-0052,SRR3967025,deep,0.19097092936008805,1.0,,,,
deep-0052,SRR3967319,deep,0.15041383809144332,440.0,0.0599783541445899,4.0,0.23971431347235406,2.0
deep-0052,SRR3967558,deep,0.2661522718788377,3.0,,,0.3503894563643802,1.0
deep-0052,SRR3967690,deep,0.1577530715241274,246.0,0.0792614837285937,3.0,0.2520548589281054,2.0
deep-0052,SRR3967699,deep,0.283571483634056,2.0,,,0.3216111972967429,1.0
deep-0052,SRR3967700,deep,0.1661364210815791,95.0,0.3448044979452536,1.0,0.3337041504699461,1.0
deep-0052,SRR3967905,deep,0.26926994000899207,2.0,,,0.2825930014818468,1.0
deep-0052,SRR3968060,deep,0.23547665682102495,2.0,,,0.23937147931051,1.0
deep-0052,SRR3968061,deep,0.1671898257912267,55.0,,,0.3307187236460205,1.0
deep-0052,SRR3968062,deep,0.16272446930825654,145.0,0.14711514640550477,2.0,0.22909238618167233,2.0
deep-0052,SRR3968063,deep,0.14316763463746696,123.0,0.08921190545736082,2.0,0.8579740588434519,2.0
deep-0052,SRR3968770,deep,0.31890256644359305,2.0,,,0.3667678839975968,1.0
deep-0052,SRR3968777,deep,0.15566085261695578,270.0,0.08543179937509537,2.0,0.29228955197721246,2.0
deep-0053,SRR3960572,deep,0.08927467158331427,1.0,,,,
deep-0053,SRR3960575,deep,0.1659962424461262,2.0,,,,
deep-0053,SRR3960576,deep,0.08893897388680973,1.0,,,,
deep-0053,SRR3960577,deep,0.04387807114166418,2.0,,,,
deep-0053,SRR3960578,deep,0.09437052426458356,1.0,,,,
deep-0053,SRR3960579,deep,0.0883882287519554,1.0,,,,
deep-0053,SRR3960580,deep,0.05815010877796401,1.0,,,,
deep-0053,SRR3960684,deep,0.081626100203707,1.0,,,,
deep-0053,SRR3961047,deep,0.08162654703647347,1.0,,,,
deep-0053,SRR3961604,deep,0.0781798455439304,1.0,,,,
deep-0053,SRR3961936,deep,0.07407493632714285,1.0,,,,
deep-0053,SRR3962293,deep,0.06938172318713141,1.0,,,,
deep-0053,SRR3962508,deep,0.0797358968611328,1.0,,,,
deep-0053,SRR3962680,deep,0.05771362360956001,1.0,,,,
deep-0053,SRR3962772,deep,0.04157782515991485,1.0,,,,
deep-0053,SRR3962773,deep,0.07248355633288091,1.0,,,,
deep-0053,SRR3962777,deep,0.08329766601252435,1.0,,,,
deep-0053,SRR3963449,deep,0.0627179408001092,1.0,,,,
deep-0053,SRR3963456,deep,0.0660847478285185,1.0,,,,
deep-0053,SRR3963457,deep,0.05008159379059658,1.0,,,,
deep-0053,SRR3963458,deep,0.07134146341463438,1.0,,,,
deep-0053,SRR3963498,deep,0.053074198815895014,1.0,,,,
deep-0053,SRR3963571,deep,0.058654900804121536,1.0,,,,
deep-0053,SRR3963599,deep,0.0325036566613745,1.0,,,,
deep-0053,SRR3963622,deep,0.07744717221079353,1.0,,,,
deep-0053,SRR3963658,deep,0.11166835765112276,2.0,,,,
deep-0053,SRR3963805,deep,0.02646405701211001,1.0,,,,
deep-0053,SRR3963982,deep,0.05265121150250058,1.0,,,,
deep-0053,SRR3964650,deep,0.04084022683944656,1.0,,,,
deep-0053,SRR3965592,deep,0.05260866796673103,1.0,,,,
deep-0053,SRR3965647,deep,0.06964279029228193,1.0,,,,
deep-0053,SRR3965676,deep,0.07042051486588509,1.0,,,,
deep-0053,SRR3965758,deep,0.08423530147520512,1.0,,,,
deep-0053,SRR3965809,deep,0.05577184614035019,1.0,,,,
deep-0053,SRR3965873,deep,0.044574525479274714,1.0,,,,
deep-0053,SRR3965874,deep,0.05065347895035301,1.0,,,,
deep-0053,SRR3965875,deep,0.031837504714879575,1.0,,,,
deep-0053,SRR3966130,deep,0.07785324163705186,1.0,,,,
deep-0053,SRR3967025,deep,0.0388855256832139,1.0,,,,
deep-0053,SRR3967319,deep,0.0847648250450793,1.0,,,,
