bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count,transposase_pnps_median,transposase_count
EAC-102,ERR594362,SRF,0.0943068594670011,423.0,0.3521328275123549,2.0,0.04289235542027273,8.0
EAC-102,ERR594382,DCM,0.07770634487017478,102.0,,,0.03638436612778857,4.0
EAC-102,ERR594385,DCM,0.08530676534246648,26.0,,,,
EAC-102,ERR594389,DCM,0.06360890058809915,742.0,0.05646755749473716,19.0,0.032392170438966035,5.0
EAC-102,ERR594392,SRF,0.09632717914868752,39.0,,,,
EAC-102,ERR594414,DCM,0.0900108683669587,83.0,,,0.0535178475404325,4.0
EAC-102,ERR598982,DCM,0.006652000687190239,1.0,,,,
EAC-102,ERR599026,DCM,0.04878315114896612,5.0,,,,
EAC-102,ERR599058,SRF,0.21511864764152847,1.0,,,,
EAC-102,ERR599150,SRF,0.07828346253203428,1.0,,,,
EAC-102,ERR599173,SRF,0.0770536442051894,3.0,,,,
EAC-102,ERR599339,SRF,0.08850421515995871,28.0,,,,
EAC-102,ERR599362,DCM,0.11576260787617608,19.0,,,,
EAC-102,ERR599376,SRF,0.1093933715825477,28.0,,,,
EAC-103,ERR598972,DCM,1.3783230790154155,1.0,,,,
EAC-103,ERR598990,DCM,1.0976045028835744,1.0,,,,
EAC-103,ERR599012,SRF,1.4811186973773345,1.0,,,,
EAC-103,ERR599018,DCM,1.1946734467586986,1.0,,,,
EAC-103,ERR599023,DCM,1.2126767127047169,1.0,,,,
EAC-103,ERR599025,DCM,1.7110440891832983,1.0,,,,
EAC-103,ERR599026,DCM,1.36285455337809,1.0,,,,
EAC-103,ERR599057,SRF,1.1978840815450371,1.0,,,,
EAC-103,ERR599058,SRF,1.398639987196849,1.0,,,,
EAC-103,ERR599110,DCM,1.9897354752245509,1.0,,,,
EAC-103,ERR599146,SRF,1.7606510967456672,1.0,,,,
EAC-103,ERR599150,SRF,2.071295956558624,1.0,,,,
EAC-103,ERR599173,SRF,1.049756625633426,1.0,,,,
EAC-107,ERR594291,DCM,0.6987113477393152,1.0,,,,
EAC-107,ERR598970,SRF,0.1583814582055391,3.0,,,,
EAC-107,ERR598972,DCM,0.2855809136188417,3.0,,,,
EAC-107,ERR598973,SRF,0.944737419813468,1.0,,,,
EAC-107,ERR598979,SRF,0.7286068173130459,1.0,,,,
EAC-107,ERR598982,DCM,0.9846401371710244,1.0,,,,
EAC-107,ERR598990,DCM,0.6034852257568327,2.0,,,,
EAC-107,ERR599012,SRF,0.07372165117565913,437.0,0.020511990067878447,5.0,,
EAC-107,ERR599018,DCM,1.0080895974781965,1.0,,,,
EAC-107,ERR599023,DCM,0.2016066003915324,6.0,,,,
EAC-107,ERR599025,DCM,0.4752095750136647,2.0,,,,
EAC-107,ERR599026,DCM,0.061649948708142575,69.0,0.009497249674633428,3.0,,
EAC-107,ERR599057,SRF,0.07470663805954518,1019.0,0.03345759339587443,17.0,,
EAC-107,ERR599058,SRF,0.07613711730599262,616.0,0.02285863452078369,12.0,,
EAC-107,ERR599068,SRF,0.9700044670779469,1.0,,,,
EAC-107,ERR599088,SRF,0.4301454021667786,2.0,,,,
EAC-107,ERR599107,DCM,1.0563626064187386,1.0,,,,
EAC-107,ERR599110,DCM,0.07938470217381167,10.0,,,,
EAC-107,ERR599146,SRF,0.2740267144625152,3.0,,,,
EAC-107,ERR599150,SRF,0.0769405054187322,26.0,0.0,1.0,,
EAC-107,ERR599173,SRF,1.0109395595334971,3.0,,,,
EAC-108,ERR594362,SRF,0.05825827312662148,22.0,0.05943999572571,6.0,,
EAC-108,ERR594389,DCM,0.03496016515934879,4.0,0.0017093940198199774,3.0,,
EAC-108,ERR599012,SRF,0.2857142857142866,1.0,0.2857142857142866,1.0,,
EAC-108,ERR599339,SRF,0.0019345278852483801,1.0,,,,
EAC-108,ERR599376,SRF,0.0912107039484382,35.0,0.1545894975097273,2.0,,
EAC-109,ERR594362,SRF,0.017841415207260188,4.0,0.001152654707874076,1.0,,
EAC-109,ERR599339,SRF,0.05510761539160317,2.0,,,,
EAC-109,ERR599362,DCM,0.12512312382675,2.0,,,,
EAC-109,ERR599376,SRF,0.06482198652361468,27.0,,,,
EAC-11,ERR594291,DCM,4.639317571921622,1.0,,,,
EAC-11,ERR594320,SRF,4.614775009906391,1.0,,,,
EAC-11,ERR598970,SRF,0.1944067360225555,3.0,,,,
EAC-11,ERR598972,DCM,3.3477014899996114,2.0,,,,
EAC-11,ERR598973,SRF,1.2529040241375635,1.0,,,,
EAC-11,ERR598979,SRF,1.893522969353492,2.0,,,,
EAC-11,ERR598982,DCM,2.5310356621603214,1.0,,,,
EAC-11,ERR598990,DCM,0.3063199495469637,3.0,,,,
EAC-11,ERR599012,SRF,0.16357975959324395,5.0,,,,
EAC-11,ERR599018,DCM,0.04998881681950357,1.0,,,,
EAC-11,ERR599023,DCM,0.16903972433242942,5.0,,,,
EAC-11,ERR599025,DCM,3.813896247165205,1.0,,,,
EAC-11,ERR599026,DCM,0.10295800037410413,1053.0,0.08114000345278595,39.0,,
EAC-11,ERR599057,SRF,0.0913463273930212,473.0,0.1124198881123372,12.0,,
EAC-11,ERR599058,SRF,0.11969373113060765,6.0,,,,
EAC-11,ERR599068,SRF,2.234153185805843,1.0,,,,
EAC-11,ERR599088,SRF,0.13321764313914725,3.0,,,,
EAC-11,ERR599107,DCM,2.5603620877283797,1.0,,,,
EAC-11,ERR599110,DCM,0.10802232328822743,5.0,,,,
EAC-11,ERR599146,SRF,0.13370026591931553,5.0,,,,
EAC-11,ERR599150,SRF,0.05418437826193184,8.0,,,,
EAC-11,ERR599173,SRF,0.06703771316208082,3.0,,,,
EAC-113,ERR594291,DCM,0.13280830210910102,2.0,,,,
EAC-113,ERR594320,SRF,0.12330165495291676,2.0,,,,
EAC-113,ERR594324,DCM,0.1395388478763898,2.0,,,,
EAC-113,ERR594359,SRF,0.14700687089983686,1.0,,,,
EAC-113,ERR594361,SRF,0.12539846763102644,1.0,,,,
EAC-113,ERR594362,SRF,0.11081254194552992,1.0,,,,
EAC-113,ERR594382,DCM,0.09697883107111556,1.0,,,,
EAC-113,ERR594385,DCM,0.07667719724147057,1.0,,,,
EAC-113,ERR594389,DCM,0.14008060280618084,1.0,,,,
EAC-113,ERR594392,SRF,0.10136252763128174,1.0,,,,
EAC-113,ERR594414,DCM,0.0922729369917142,1.0,,,,
EAC-113,ERR598970,SRF,0.019607759333517657,1.0,,,,
EAC-113,ERR598972,DCM,0.033076287955051215,1.0,,,,
EAC-113,ERR598973,SRF,0.07109850243057138,1.0,,,,
EAC-113,ERR598979,SRF,0.037100379325078967,4.0,,,,
EAC-113,ERR598982,DCM,0.0322650477023791,2.0,,,,
EAC-113,ERR598990,DCM,0.028201789132781062,10.0,,,,
EAC-113,ERR599012,SRF,0.035583416111763355,3.0,,,,
EAC-113,ERR599018,DCM,0.07303465765004204,1.0,,,,
EAC-113,ERR599023,DCM,0.0322485519274443,12.0,,,,
EAC-113,ERR599025,DCM,0.019713694662460687,1.0,,,,
EAC-113,ERR599026,DCM,0.013731705943557129,8.0,,,,
EAC-113,ERR599057,SRF,0.020032038938323518,7.0,,,,
EAC-113,ERR599058,SRF,0.0252852844271764,9.0,,,,
EAC-113,ERR599068,SRF,0.1006078572381862,2.0,,,,
EAC-113,ERR599088,SRF,0.01556487105038674,4.0,,,,
EAC-113,ERR599107,DCM,0.05363433143611643,1.0,,,,
EAC-113,ERR599110,DCM,0.051333992832546985,123.0,0.002853756451052905,4.0,,
EAC-113,ERR599146,SRF,0.08520621114110496,17.0,,,,
EAC-113,ERR599150,SRF,0.05753356878964669,60.0,0.16469043065330755,1.0,,
EAC-113,ERR599173,SRF,0.15745385024973493,13.0,,,,
EAC-113,ERR599339,SRF,0.08107177749854376,1.0,,,,
EAC-113,ERR599362,DCM,0.08990726489938652,1.0,,,,
EAC-113,ERR599376,SRF,0.009252770243332249,1.0,,,,
EAC-117,ERR598982,DCM,0.10219589970686992,2.0,,,,
EAC-117,ERR599012,SRF,0.09162709730029674,1.0,,,,
EAC-117,ERR599023,DCM,0.20186465686460167,1.0,,,,
EAC-117,ERR599026,DCM,0.09816045838034552,1.0,,,,
EAC-117,ERR599057,SRF,0.1050346555135539,1.0,,,,
EAC-117,ERR599058,SRF,0.11821699352539737,1.0,,,,
EAC-117,ERR599107,DCM,0.8965146956872518,1.0,,,,
EAC-117,ERR599110,DCM,0.1099573015400247,2.0,,,,
EAC-117,ERR599150,SRF,0.05866011833937936,1.0,,,,
EAC-117,ERR599173,SRF,0.11964777032644278,4.0,0.06441508223844801,1.0,,
EAC-13,ERR594291,DCM,0.04567678363232409,4.0,,,,
EAC-13,ERR594320,SRF,0.056873342134341476,3.0,,,,
EAC-13,ERR594324,DCM,0.03479640466777447,3.0,,,,
EAC-13,ERR594359,SRF,0.0562137844127683,1.0,,,,
EAC-13,ERR594361,SRF,0.08450146509310155,1.0,,,,
EAC-13,ERR594362,SRF,0.09272477865878777,1.0,,,,
EAC-13,ERR594382,DCM,0.07534462429480428,1.0,,,,
EAC-13,ERR594385,DCM,0.039428303585945804,2.0,,,,
EAC-13,ERR594389,DCM,0.07166247699078998,1.0,,,,
EAC-13,ERR594392,SRF,0.051824298603551686,3.0,,,,
EAC-13,ERR594414,DCM,0.09581155568046716,1.0,,,,
EAC-13,ERR598970,SRF,3.07222140546898,1.0,,,,
EAC-13,ERR598972,DCM,3.284306162427244,1.0,,,,
EAC-13,ERR598973,SRF,2.687709497206704,1.0,,,,
EAC-13,ERR598979,SRF,2.7733467455883662,1.0,,,,
EAC-13,ERR598982,DCM,2.6275413358960558,1.0,,,,
EAC-13,ERR598990,DCM,2.5503620742675737,1.0,,,,
EAC-13,ERR599012,SRF,3.313277731446936,1.0,,,,
EAC-13,ERR599018,DCM,2.5077017001562747,1.0,,,,
EAC-13,ERR599023,DCM,0.03186219332877965,7.0,,,,
EAC-13,ERR599025,DCM,3.081295511889891,1.0,,,,
EAC-13,ERR599026,DCM,0.051212338180150335,4.0,,,,
EAC-13,ERR599057,SRF,3.392631928893666,1.0,,,,
EAC-13,ERR599058,SRF,0.13190537431060848,81.0,,,,
EAC-13,ERR599068,SRF,2.746477638809386,1.0,,,,
EAC-13,ERR599088,SRF,3.0201437706927687,1.0,,,,
EAC-13,ERR599107,DCM,3.117085938996281,1.0,,,,
EAC-13,ERR599110,DCM,1.8028896725670212,2.0,,,,
EAC-13,ERR599146,SRF,3.3193296699092607,1.0,,,,
EAC-13,ERR599150,SRF,0.12289685962486391,6.0,,,,
EAC-13,ERR599173,SRF,3.286089480213595,1.0,,,,
EAC-13,ERR599339,SRF,0.020908545690939976,2.0,,,,
EAC-16,ERR594359,SRF,0.02604257342172967,6.0,0.048104160757231326,1.0,,
EAC-16,ERR594361,SRF,0.012895002618799417,12.0,0.14275220048355905,2.0,0.8319486138797031,2.0
EAC-16,ERR594362,SRF,0.08437410636579168,2.0,,,,
EAC-16,ERR594382,DCM,0.10419364645575407,1.0,,,,
EAC-16,ERR594389,DCM,0.041815151026859614,2401.0,0.039513305241860114,67.0,0.25472154963680504,3.0
EAC-16,ERR594392,SRF,0.009418460858086274,119.0,0.007982730377759812,9.0,0.040557772097213035,1.0
EAC-16,ERR594414,DCM,0.059296353168764714,1.0,,,,
EAC-16,ERR599026,DCM,0.07349288345264056,1.0,,,,
EAC-16,ERR599376,SRF,0.06603618209799254,13.0,0.09237706542017557,3.0,,
EAC-17,ERR599023,DCM,0.022584829515346763,2.0,,,,
EAC-17,ERR599026,DCM,0.03294929505791776,8.0,0.003389593208414735,2.0,,
EAC-17,ERR599110,DCM,0.01919981743560535,2.0,0.012361197632725078,1.0,,
EAC-1768,ERR594291,DCM,0.0571888806963798,14.0,,,,
EAC-1768,ERR594320,SRF,0.061326549662035656,14.0,,,,
EAC-1768,ERR594324,DCM,0.06953718185164863,8.0,,,,
EAC-1768,ERR594359,SRF,0.06667539544351561,9.0,,,,
EAC-1768,ERR594361,SRF,0.07717878555042543,8.0,,,,
EAC-1768,ERR594362,SRF,0.3602227362608641,1.0,,,,
EAC-1768,ERR594382,DCM,0.07515242965583174,7.0,,,,
EAC-1768,ERR594414,DCM,0.06650532067359666,7.0,,,,
EAC-1768,ERR598970,SRF,0.023370038697497743,3.0,,,,
EAC-1768,ERR598972,DCM,0.02280387066019674,8.0,,,,
EAC-1768,ERR598979,SRF,0.003795918963064142,2.0,,,,
EAC-1768,ERR598982,DCM,0.00946847578631117,1.0,,,,
EAC-1768,ERR598990,DCM,0.04966975500162606,7.0,,,,
EAC-1768,ERR599012,SRF,0.044102873881049824,59.0,,,,
EAC-1768,ERR599018,DCM,0.02065849188924886,1.0,,,,
EAC-1768,ERR599023,DCM,0.045396057890653034,35.0,,,,
EAC-1768,ERR599025,DCM,0.013121272149330822,7.0,,,,
EAC-1768,ERR599026,DCM,0.033235455684172986,13.0,,,,
EAC-1768,ERR599057,SRF,0.03925046134514691,30.0,,,,
EAC-1768,ERR599058,SRF,0.046824040002225495,71.0,,,,
EAC-1768,ERR599068,SRF,0.0032084382237844307,1.0,,,,
EAC-1768,ERR599088,SRF,0.015545026108487769,3.0,,,,
EAC-1768,ERR599107,DCM,0.004298295485762666,1.0,,,,
EAC-1768,ERR599110,DCM,0.06656300106662205,32.0,,,,
EAC-1768,ERR599146,SRF,0.03782535946361981,12.0,,,,
EAC-1768,ERR599150,SRF,0.046990513929856835,77.0,0.030824344226405925,1.0,,
EAC-1768,ERR599173,SRF,0.014626099105530215,1.0,,,,
EAC-1768,ERR599339,SRF,0.13795538845805694,4.0,,,,
EAC-1785,ERR598970,SRF,0.06189895617241933,1.0,,,,
EAC-1785,ERR598972,DCM,0.02035786724543374,2.0,,,,
EAC-1785,ERR598973,SRF,0.02278506021622511,2.0,,,,
EAC-1785,ERR598979,SRF,0.05886086393628056,2.0,,,,
EAC-1785,ERR598982,DCM,0.038389425579088615,2.0,,,,
EAC-1785,ERR598990,DCM,0.06254729914059058,2.0,,,,
EAC-1785,ERR599012,SRF,0.026743860299061426,3.0,,,,
EAC-1785,ERR599018,DCM,0.0,1.0,,,,
EAC-1785,ERR599023,DCM,0.10601476748901106,3.0,,,,
EAC-1785,ERR599026,DCM,0.051011465904062615,2.0,,,,
EAC-1785,ERR599057,SRF,0.06815740485555721,2.0,,,,
EAC-1785,ERR599058,SRF,0.055144821034900655,3.0,,,,
EAC-1785,ERR599068,SRF,0.014413552114065394,2.0,,,,
EAC-1785,ERR599088,SRF,0.05846098240236255,2.0,,,,
EAC-1785,ERR599107,DCM,0.048381273654328816,2.0,,,,
EAC-1785,ERR599110,DCM,0.0687684854045485,2.0,,,,
EAC-1785,ERR599146,SRF,0.05876365241434889,2.0,,,,
EAC-1785,ERR599150,SRF,0.08103563838219702,4.0,,,,
EAC-1785,ERR599173,SRF,0.08337659874460268,3.0,,,,
EAC-2,ERR594362,SRF,0.04814123368295353,2.0,,,,
EAC-2,ERR594382,DCM,0.060346102789738114,5.0,,,,
EAC-2,ERR594389,DCM,0.041011964690400256,1.0,,,,
EAC-2,ERR594392,SRF,0.018763827148758284,6.0,,,,
EAC-2,ERR594414,DCM,0.08123059477681224,3.0,,,,
EAC-2,ERR599012,SRF,0.043186182599487526,1.0,,,,
EAC-2,ERR599023,DCM,0.08136645322050466,1.0,,,,
EAC-2,ERR599026,DCM,0.07206551360675624,1.0,,,,
EAC-2,ERR599058,SRF,0.10994485888076136,1.0,,,,
EAC-2,ERR599110,DCM,0.02277162151622779,4.0,,,,
EAC-2,ERR599146,SRF,0.08007803429374705,1.0,,,,
EAC-2,ERR599339,SRF,0.13586155115026755,6.0,,,,
EAC-20,ERR594291,DCM,1.55011516475123,1.0,,,,
EAC-20,ERR594359,SRF,0.18012564916361765,3.0,,,,
EAC-20,ERR594361,SRF,0.1907206835738799,3.0,,,,
EAC-20,ERR594362,SRF,0.16826740395805276,7.0,,,0.14991755392141598,3.0
EAC-20,ERR594382,DCM,0.20306788732330455,5.0,,,,
EAC-20,ERR594389,DCM,0.19464647535384288,5.0,,,0.17164686298090578,1.0
EAC-20,ERR594392,SRF,0.1948342032872945,6.0,,,0.18507426824277431,1.0
EAC-20,ERR594414,DCM,0.1916212041408525,5.0,,,,
EAC-20,ERR598970,SRF,0.5466131596379779,1.0,,,,
EAC-20,ERR598972,DCM,0.21529968454258608,3.0,,,,
EAC-20,ERR598973,SRF,0.4998475054467409,1.0,,,,
EAC-20,ERR598979,SRF,0.6033879757567071,1.0,,,,
EAC-20,ERR598982,DCM,0.6320635867846602,1.0,,,,
EAC-20,ERR598990,DCM,0.32710614272049954,2.0,,,,
EAC-20,ERR599012,SRF,0.5882243968085619,1.0,,,,
EAC-20,ERR599018,DCM,0.4520967598175023,1.0,,,,
EAC-20,ERR599023,DCM,0.20129903555730266,5.0,,,0.054964976221767575,1.0
EAC-20,ERR599025,DCM,0.19137749737118764,3.0,,,,
EAC-20,ERR599026,DCM,0.2346956326017549,3.0,,,,
EAC-20,ERR599057,SRF,0.6324283063590502,1.0,,,,
EAC-20,ERR599058,SRF,0.6106833287998341,3.0,,,,
EAC-20,ERR599068,SRF,0.5621402537554538,1.0,,,,
EAC-20,ERR599088,SRF,0.6429034401016284,1.0,,,,
EAC-20,ERR599107,DCM,0.4953337916468157,1.0,,,,
EAC-20,ERR599110,DCM,0.3178206355965302,2.0,,,,
EAC-20,ERR599146,SRF,0.5181368158130197,1.0,,,,
EAC-20,ERR599150,SRF,0.693550472750425,1.0,,,,
EAC-20,ERR599173,SRF,0.4485347120443291,1.0,,,,
EAC-20,ERR599339,SRF,0.7684701273292804,2.0,,,,
EAC-20,ERR599362,DCM,0.0,1.0,,,,
EAC-20,ERR599376,SRF,0.18274362834884195,9.0,,,0.24005909038770626,2.0
EAC-2006,ERR598970,SRF,0.17499169744254645,1.0,,,,
EAC-2006,ERR598973,SRF,0.048533075698423925,12.0,0.015833799024224455,3.0,,
EAC-2006,ERR598982,DCM,0.11260029105484755,13.0,0.03980313418276628,2.0,,
EAC-2006,ERR599012,SRF,0.041368482550246784,7.0,0.0,1.0,,
EAC-2006,ERR599023,DCM,0.059398243435382,2.0,,,,
EAC-2006,ERR599026,DCM,0.013154346531691856,4.0,0.0072177664897570435,1.0,,
EAC-2006,ERR599057,SRF,0.020300544928741338,5.0,0.020300544928741338,1.0,,
EAC-2006,ERR599058,SRF,0.050477706179367775,7.0,0.03431611309566518,1.0,,
EAC-2006,ERR599068,SRF,0.17619750738734602,9.0,0.016652456680943697,3.0,,
EAC-2006,ERR599088,SRF,0.17399860676632775,1.0,,,,
EAC-2006,ERR599107,DCM,0.06844252507562465,13.0,0.020219986052093804,3.0,,
EAC-2006,ERR599110,DCM,0.0307135909370156,7.0,0.000835109127411563,2.0,,
EAC-2006,ERR599146,SRF,0.1383810829954936,3.0,,,,
EAC-2006,ERR599150,SRF,0.03621384521794538,9.0,0.01943492077722976,3.0,,
EAC-2006,ERR599173,SRF,0.13705603039334938,529.0,0.11867483385163209,20.0,,
EAC-2011,ERR599023,DCM,0.08861718681818449,19.0,,,,
EAC-2011,ERR599110,DCM,0.10317991917388022,34.0,,,,
EAC-2011,ERR599146,SRF,0.017823820552912564,14.0,,,,
EAC-2011,ERR599150,SRF,0.09446793427561098,134.0,0.0,3.0,,
EAC-2021,ERR599026,DCM,0.26366634270561023,1.0,,,,
EAC-2037,ERR599025,DCM,4.1530527934360055,1.0,,,,
EAC-21,ERR594392,SRF,0.36721337287213857,4.0,,,,
EAC-21,ERR599376,SRF,0.22898031833189042,4.0,,,,
EAC-24,ERR598972,DCM,0.031760660955277326,3.0,,,,
EAC-24,ERR598973,SRF,0.04022034290001447,6.0,,,,
EAC-24,ERR598979,SRF,0.04793971404550825,10.0,,,,
EAC-24,ERR598982,DCM,0.028641642141114684,6.0,,,,
EAC-24,ERR598990,DCM,0.046243449448345006,83.0,0.061281892674892036,2.0,,
EAC-24,ERR599012,SRF,2.4376668662111443,2.0,,,,
EAC-24,ERR599018,DCM,0.03224771661247877,7.0,,,,
EAC-24,ERR599023,DCM,0.0479118236044709,15.0,,,,
EAC-24,ERR599026,DCM,4.878000980037048,1.0,,,,
EAC-24,ERR599057,SRF,3.813490605478652,1.0,,,,
EAC-24,ERR599058,SRF,0.08975052766615138,15.0,,,,
EAC-24,ERR599068,SRF,0.06205165658028429,6.0,,,,
EAC-24,ERR599107,DCM,0.03865645446051462,5.0,,,,
EAC-24,ERR599110,DCM,0.0875771339056367,1629.0,0.04923527845127447,50.0,,
EAC-24,ERR599146,SRF,0.04027242249655361,26.0,,,,
EAC-24,ERR599150,SRF,0.053879978098287276,18.0,,,,
EAC-24,ERR599173,SRF,0.051506334362072026,10.0,,,,
EAC-27,ERR594291,DCM,0.02580672426540318,2.0,,,,
EAC-27,ERR594320,SRF,0.0017717049341363191,1.0,,,,
EAC-27,ERR594324,DCM,0.02032821269316361,4.0,,,,
EAC-27,ERR594392,SRF,0.00195539388644435,1.0,,,,
EAC-27,ERR598970,SRF,0.06895280907384782,3.0,,,,
EAC-27,ERR598972,DCM,0.06776945982178542,7.0,,,,
EAC-27,ERR598973,SRF,0.1584657527220811,1.0,,,,
EAC-27,ERR598979,SRF,0.0775545500715419,4.0,,,,
EAC-27,ERR598982,DCM,0.15886931510763475,1.0,,,,
EAC-27,ERR598990,DCM,0.06146375127306848,8.0,,,,
EAC-27,ERR599012,SRF,0.04201492355769695,10.0,,,,
EAC-27,ERR599018,DCM,0.08010730980634975,4.0,,,,
EAC-27,ERR599023,DCM,0.06576488011987289,13.0,,,,
EAC-27,ERR599025,DCM,0.06756611683175,5.0,,,,
EAC-27,ERR599026,DCM,0.09673748119533343,4.0,,,,
EAC-27,ERR599057,SRF,0.09975892094475476,2.0,,,,
EAC-27,ERR599058,SRF,0.10662821946334908,59.0,0.005993002138026379,2.0,,
EAC-27,ERR599068,SRF,0.15987360614190232,1.0,,,,
EAC-27,ERR599088,SRF,0.0886626244190741,2.0,,,,
EAC-27,ERR599107,DCM,0.1533637423172443,1.0,,,,
EAC-27,ERR599110,DCM,0.06564416476087967,11.0,,,,
EAC-27,ERR599146,SRF,0.0481035907744352,7.0,,,,
EAC-27,ERR599150,SRF,0.06978897804618536,9.0,,,,
EAC-27,ERR599173,SRF,0.265952479232036,1.0,,,,
EAC-29,ERR594291,DCM,0.09943206565832624,3.0,,,,
EAC-29,ERR594320,SRF,0.1552361999034812,2.0,,,,
EAC-29,ERR594324,DCM,0.08901284746872988,5.0,,,,
EAC-29,ERR594362,SRF,0.04735357522584488,1.0,,,,
EAC-29,ERR598970,SRF,0.08293065938597058,1.0,,,,
EAC-29,ERR598972,DCM,0.21697147497622649,3.0,,,,
EAC-29,ERR598973,SRF,0.10011376768847906,2.0,,,,
EAC-29,ERR598979,SRF,0.0439810143883389,4.0,,,,
EAC-29,ERR598982,DCM,0.1481979334160623,2.0,,,,
EAC-29,ERR598990,DCM,0.08311648911847605,3.0,,,,
EAC-29,ERR599012,SRF,0.0988716594911698,5.0,,,,
EAC-29,ERR599018,DCM,0.09082964812410116,3.0,,,,
EAC-29,ERR599023,DCM,0.07240087588068118,10.0,,,,
EAC-29,ERR599025,DCM,0.2380561634964836,3.0,,,,
EAC-29,ERR599026,DCM,0.0645188824947696,134.0,0.1206298376832194,1.0,,
EAC-29,ERR599057,SRF,0.10020007025981972,16.0,,,,
EAC-29,ERR599058,SRF,0.07415080625060262,7.0,,,,
EAC-29,ERR599068,SRF,0.08505102530773248,1.0,,,,
EAC-29,ERR599088,SRF,0.24284607691286267,2.0,,,,
EAC-29,ERR599107,DCM,0.09932193338569023,1.0,,,,
EAC-29,ERR599110,DCM,0.056623579244533075,7.0,,,,
EAC-29,ERR599146,SRF,0.08143471637741351,5.0,,,,
EAC-29,ERR599150,SRF,0.09059002696273942,7.0,,,,
EAC-29,ERR599173,SRF,0.08919475563494055,5.0,,,,
EAC-3,ERR594362,SRF,0.052407671955115566,7.0,,,,
EAC-3,ERR594382,DCM,0.1207836786491632,2.0,,,0.11513606987963415,1.0
EAC-3,ERR594389,DCM,0.09905744726773341,2.0,,,,
