gene_ID,taxon
1551448,arch
1556546,arch
1574857,arch
1606645,arch
1613852,arch
1615095,arch
1619641,arch
1635081,arch
1639727,arch
1657289,arch
1665382,arch
1668990,arch
1673663,arch
1677651,arch
1677652,arch
1680138,arch
1684551,arch
1693959,arch
1716039,arch
1716642,arch
1719391,arch
1739438,arch
1740690,arch
1743286,arch
1743993,arch
1750072,arch
1762086,arch
1777633,arch
1779751,arch
1780515,arch
1797552,arch
1806558,arch
1807056,arch
1809564,arch
1809893,arch
1811430,arch
1823024,arch
1826661,arch
1834315,arch
1861834,arch
1866151,arch
1869313,arch
1871992,arch
1874072,arch
1880195,arch
1888982,arch
1906610,arch
1908497,arch
1933346,arch
1944426,arch
1946792,arch
1946810,arch
1950508,arch
1970686,arch
1983536,arch
2004737,arch
2012870,arch
2019897,arch
2020928,arch
2032245,arch
2032246,arch
2036365,arch
2052506,arch
2066625,arch
2074939,arch
2079291,arch
2087261,arch
2091908,arch
2095004,arch
2097701,arch
2097861,arch
2099311,arch
2129951,arch
2134154,arch
2147528,arch
2151402,arch
2156097,arch
2164419,arch
2190068,arch
2200771,arch
2201530,arch
2203174,arch
2217359,arch
2219847,arch
2220549,arch
2223852,arch
2223954,arch
2226282,arch
2226293,arch
2227743,arch
2230987,arch
2233528,arch
2237910,arch
2239624,arch
2242661,arch
2246506,arch
2255452,arch
2265142,arch
2267785,arch
2267886,arch
2279620,arch
2282760,arch
2282924,arch
2295493,arch
2302020,arch
2315500,arch
2328451,arch
2330401,arch
2332880,arch
2332891,arch
2336310,arch
2336431,arch
2339154,arch
2339963,arch
2348481,arch
2353397,arch
2359958,arch
2365408,arch
2374401,arch
2398826,arch
2402749,arch
2406523,arch
2416006,arch
2417838,arch
2425161,arch
420,gramNeg
471,gramNeg
650,gramNeg
664,gramNeg
789,gramNeg
953,gramNeg
1127,gramNeg
1538,gramNeg
1567,gramNeg
1722,gramNeg
1791,gramNeg
1841,gramNeg
1927,gramNeg
2094,gramNeg
2121,gramNeg
2122,gramNeg
2123,gramNeg
2186,gramNeg
2516,gramNeg
2619,gramNeg
2806,gramNeg
2855,gramNeg
2917,gramNeg
2929,gramNeg
3019,gramNeg
3061,gramNeg
3183,gramNeg
3690,gramNeg
3793,gramNeg
3803,gramNeg
3910,gramNeg
4015,gramNeg
4020,gramNeg
4198,gramNeg
4350,gramNeg
4394,gramNeg
4432,gramNeg
4481,gramNeg
4552,gramNeg
4585,gramNeg
4601,gramNeg
4701,gramNeg
4873,gramNeg
4980,gramNeg
5085,gramNeg
5137,gramNeg
5230,gramNeg
5321,gramNeg
5409,gramNeg
5478,gramNeg
5488,gramNeg
5497,gramNeg
5904,gramNeg
6137,gramNeg
6317,gramNeg
6368,gramNeg
6436,gramNeg
6554,gramNeg
7303,gramNeg
7321,gramNeg
7394,gramNeg
7749,gramNeg
7847,gramNeg
7929,gramNeg
8283,gramNeg
8287,gramNeg
8344,gramNeg
8351,gramNeg
8653,gramNeg
8909,gramNeg
9276,gramNeg
9295,gramNeg
9850,gramNeg
10187,gramNeg
10290,gramNeg
10338,gramNeg
10440,gramNeg
10475,gramNeg
10929,gramNeg
10957,gramNeg
11107,gramNeg
11283,gramNeg
11313,gramNeg
11476,gramNeg
11494,gramNeg
11644,gramNeg
11735,gramNeg
11804,gramNeg
11807,gramNeg
11970,gramNeg
12081,gramNeg
12156,gramNeg
12187,gramNeg
12190,gramNeg
12222,gramNeg
12295,gramNeg
12333,gramNeg
13053,gramNeg
13235,gramNeg
13273,gramNeg
13641,gramNeg
13646,gramNeg
14204,gramNeg
14463,gramNeg
14736,gramNeg
15003,gramNeg
15172,gramNeg
15404,gramNeg
15506,gramNeg
15551,gramNeg
15970,gramNeg
16118,gramNeg
16398,gramNeg
16411,gramNeg
16479,gramNeg
17072,gramNeg
17120,gramNeg
17526,gramNeg
17626,gramNeg
17663,gramNeg
17763,gramNeg
17797,gramNeg
17886,gramNeg
18049,gramNeg
18694,gramNeg
18822,gramNeg
18833,gramNeg
18956,gramNeg
19057,gramNeg
19099,gramNeg
19139,gramNeg
19176,gramNeg
19360,gramNeg
19546,gramNeg
19550,gramNeg
19732,gramNeg
19738,gramNeg
19990,gramNeg
20160,gramNeg
20385,gramNeg
20831,gramNeg
20833,gramNeg
20999,gramNeg
21060,gramNeg
21160,gramNeg
21189,gramNeg
21320,gramNeg
21388,gramNeg
21532,gramNeg
21545,gramNeg
21595,gramNeg
21790,gramNeg
22021,gramNeg
22221,gramNeg
22838,gramNeg
22844,gramNeg
22986,gramNeg
23148,gramNeg
23332,gramNeg
23336,gramNeg
23347,gramNeg
23371,gramNeg
23413,gramNeg
23500,gramNeg
23566,gramNeg
23991,gramNeg
24156,gramNeg
24180,gramNeg
24236,gramNeg
24484,gramNeg
24632,gramNeg
24786,gramNeg
25207,gramNeg
25555,gramNeg
25556,gramNeg
25801,gramNeg
25808,gramNeg
26090,gramNeg
26225,gramNeg
26875,gramNeg
27004,gramNeg
27150,gramNeg
27381,gramNeg
27533,gramNeg
27600,gramNeg
27601,gramNeg
27602,gramNeg
27722,gramNeg
27758,gramNeg
27813,gramNeg
27844,gramNeg
27912,gramNeg
27920,gramNeg
27939,gramNeg
27971,gramNeg
27986,gramNeg
28104,gramNeg
28115,gramNeg
28391,gramNeg
28474,gramNeg
28614,gramNeg
28770,gramNeg
28928,gramNeg
28955,gramNeg
29028,gramNeg
29064,gramNeg
29160,gramNeg
29259,gramNeg
29506,gramNeg
29691,gramNeg
29928,gramNeg
29969,gramNeg
29986,gramNeg
30593,gramNeg
30638,gramNeg
30662,gramNeg
30749,gramNeg
30755,gramNeg
31017,gramNeg
31345,gramNeg
31349,gramNeg
31834,gramNeg
31889,gramNeg
31936,gramNeg
31937,gramNeg
31948,gramNeg
31996,gramNeg
32054,gramNeg
32057,gramNeg
32214,gramNeg
32405,gramNeg
32585,gramNeg
32705,gramNeg
32706,gramNeg
32802,gramNeg
32940,gramNeg
33169,gramNeg
33262,gramNeg
33370,gramNeg
33996,gramNeg
34259,gramNeg
34582,gramNeg
34750,gramNeg
34919,gramNeg
34926,gramNeg
34993,gramNeg
35124,gramNeg
35343,gramNeg
35371,gramNeg
35517,gramNeg
35694,gramNeg
36283,gramNeg
36491,gramNeg
36525,gramNeg
36579,gramNeg
36623,gramNeg
36675,gramNeg
36692,gramNeg
36764,gramNeg
36842,gramNeg
36845,gramNeg
36916,gramNeg
37364,gramNeg
37378,gramNeg
37709,gramNeg
38184,gramNeg
38364,gramNeg
38450,gramNeg
38463,gramNeg
38490,gramNeg
38916,gramNeg
39092,gramNeg
39359,gramNeg
39403,gramNeg
39464,gramNeg
39476,gramNeg
39510,gramNeg
39511,gramNeg
39524,gramNeg
39566,gramNeg
39706,gramNeg
39769,gramNeg
39772,gramNeg
39881,gramNeg
39974,gramNeg
40027,gramNeg
40053,gramNeg
40132,gramNeg
40406,gramNeg
40840,gramNeg
40941,gramNeg
40945,gramNeg
41244,gramNeg
41261,gramNeg
41416,gramNeg
41428,gramNeg
41819,gramNeg
41899,gramNeg
41936,gramNeg
41982,gramNeg
42186,gramNeg
42211,gramNeg
42510,gramNeg
42585,gramNeg
42621,gramNeg
42715,gramNeg
42754,gramNeg
42769,gramNeg
43090,gramNeg
43340,gramNeg
43426,gramNeg
43429,gramNeg
43462,gramNeg
43463,gramNeg
43513,gramNeg
43686,gramNeg
43699,gramNeg
43859,gramNeg
43912,gramNeg
44146,gramNeg
44156,gramNeg
44455,gramNeg
44518,gramNeg
44559,gramNeg
44673,gramNeg
45199,gramNeg
45588,gramNeg
46063,gramNeg
46212,gramNeg
46241,gramNeg
46281,gramNeg
46298,gramNeg
46454,gramNeg
46483,gramNeg
46492,gramNeg
46501,gramNeg
46694,gramNeg
47000,gramNeg
47098,gramNeg
47107,gramNeg
47142,gramNeg
47175,gramNeg
47185,gramNeg
47284,gramNeg
47406,gramNeg
47454,gramNeg
47581,gramNeg
47937,gramNeg
47982,gramNeg
48166,gramNeg
48344,gramNeg
48416,gramNeg
48973,gramNeg
49193,gramNeg
49331,gramNeg
49351,gramNeg
49359,gramNeg
49611,gramNeg
49614,gramNeg
49695,gramNeg
49696,gramNeg
49755,gramNeg
49774,gramNeg
49842,gramNeg
49960,gramNeg
50121,gramNeg
50122,gramNeg
50165,gramNeg
50364,gramNeg
50485,gramNeg
50646,gramNeg
50689,gramNeg
50849,gramNeg
50850,gramNeg
50984,gramNeg
51058,gramNeg
51387,gramNeg
51559,gramNeg
51779,gramNeg
51817,gramNeg
51818,gramNeg
51820,gramNeg
52227,gramNeg
52521,gramNeg
52685,gramNeg
52776,gramNeg
52841,gramNeg
52899,gramNeg
52946,gramNeg
53111,gramNeg
53416,gramNeg
53934,gramNeg
54130,gramNeg
54288,gramNeg
54390,gramNeg
54436,gramNeg
54439,gramNeg
54442,gramNeg
54485,gramNeg
54487,gramNeg
54512,gramNeg
54534,gramNeg
54644,gramNeg
54645,gramNeg
54656,gramNeg
54670,gramNeg
54687,gramNeg
54729,gramNeg
55031,gramNeg
55094,gramNeg
55107,gramNeg
55251,gramNeg
55303,gramNeg
55609,gramNeg
55622,gramNeg
55837,gramNeg
55860,gramNeg
56042,gramNeg
56145,gramNeg
56160,gramNeg
56262,gramNeg
56421,gramNeg
56704,gramNeg
56794,gramNeg
56827,gramNeg
56886,gramNeg
56984,gramNeg
57041,gramNeg
57421,gramNeg
57423,gramNeg
57519,gramNeg
57591,gramNeg
57649,gramNeg
57658,gramNeg
57690,gramNeg
57765,gramNeg
58074,gramNeg
58087,gramNeg
58171,gramNeg
58181,gramNeg
58325,gramNeg
58409,gramNeg
58416,gramNeg
58420,gramNeg
58445,gramNeg
58449,gramNeg
58597,gramNeg
58704,gramNeg
58937,gramNeg
58939,gramNeg
59125,gramNeg
59476,gramNeg
59539,gramNeg
59696,gramNeg
59954,gramNeg
59999,gramNeg
60347,gramNeg
60655,gramNeg
60809,gramNeg
60818,gramNeg
60904,gramNeg
61037,gramNeg
61250,gramNeg
61509,gramNeg
61760,gramNeg
61814,gramNeg
62213,gramNeg
62285,gramNeg
62287,gramNeg
62513,gramNeg
62606,gramNeg
62686,gramNeg
62869,gramNeg
62915,gramNeg
63043,gramNeg
63165,gramNeg
63166,gramNeg
63329,gramNeg
63335,gramNeg
63988,gramNeg
64191,gramNeg
64214,gramNeg
64378,gramNeg
64586,gramNeg
65737,gramNeg
66089,gramNeg
66377,gramNeg
66413,gramNeg
66636,gramNeg
66637,gramNeg
66776,gramNeg
66995,gramNeg
67085,gramNeg
67244,gramNeg
67402,gramNeg
67562,gramNeg
67815,gramNeg
68025,gramNeg
68130,gramNeg
68152,gramNeg
68567,gramNeg
68904,gramNeg
69026,gramNeg
69362,gramNeg
69492,gramNeg
69954,gramNeg
70233,gramNeg
70241,gramNeg
70247,gramNeg
70259,gramNeg
70363,gramNeg
70577,gramNeg
70790,gramNeg
71040,gramNeg
71092,gramNeg
71324,gramNeg
71402,gramNeg
71536,gramNeg
71563,gramNeg
71576,gramNeg
71593,gramNeg
71654,gramNeg
71798,gramNeg
71887,gramNeg
72011,gramNeg
72714,gramNeg
72735,gramNeg
72765,gramNeg
72866,gramNeg
72869,gramNeg
73180,gramNeg
73250,gramNeg
73367,gramNeg
73565,gramNeg
73568,gramNeg
73634,gramNeg
74348,gramNeg
74531,gramNeg
74652,gramNeg
74807,gramNeg
75000,gramNeg
75061,gramNeg
75103,gramNeg
75173,gramNeg
75238,gramNeg
75298,gramNeg
75300,gramNeg
75324,gramNeg
75339,gramNeg
75354,gramNeg
75419,gramNeg
75420,gramNeg
75717,gramNeg
75923,gramNeg
75941,gramNeg
75997,gramNeg
75998,gramNeg
76375,gramNeg
76426,gramNeg
76582,gramNeg
76613,gramNeg
76761,gramNeg
77310,gramNeg
77321,gramNeg
77986,gramNeg
78444,gramNeg
78678,gramNeg
78852,gramNeg
78895,gramNeg
78988,gramNeg
79101,gramNeg
79103,gramNeg
79217,gramNeg
79375,gramNeg
79468,gramNeg
79508,gramNeg
79637,gramNeg
79721,gramNeg
79925,gramNeg
79995,gramNeg
80024,gramNeg
80162,gramNeg
80422,gramNeg
80584,gramNeg
80605,gramNeg
81224,gramNeg
81662,gramNeg
81748,gramNeg
82001,gramNeg
82061,gramNeg
82189,gramNeg
82278,gramNeg
82311,gramNeg
82366,gramNeg
82716,gramNeg
82743,gramNeg
82841,gramNeg
82871,gramNeg
82872,gramNeg
82949,gramNeg
83052,gramNeg
83363,gramNeg
83410,gramNeg
83824,gramNeg
83875,gramNeg
84010,gramNeg
84040,gramNeg
84366,gramNeg
84653,gramNeg
84765,gramNeg
85218,gramNeg
85285,gramNeg
85299,gramNeg
85300,gramNeg
85445,gramNeg
85723,gramNeg
85877,gramNeg
86005,gramNeg
86235,gramNeg
86460,gramNeg
86736,gramNeg
87155,gramNeg
87349,gramNeg
87563,gramNeg
87569,gramNeg
87707,gramNeg
87789,gramNeg
88162,gramNeg
88170,gramNeg
88326,gramNeg
88563,gramNeg
88567,gramNeg
88662,gramNeg
88830,gramNeg
88981,gramNeg
89291,gramNeg
89322,gramNeg
89399,gramNeg
89453,gramNeg
89599,gramNeg
89720,gramNeg
89868,gramNeg
89896,gramNeg
89915,gramNeg
89991,gramNeg
90314,gramNeg
90371,gramNeg
90428,gramNeg
90522,gramNeg
90886,gramNeg
91048,gramNeg
91131,gramNeg
91304,gramNeg
91559,gramNeg
91563,gramNeg
91670,gramNeg
91723,gramNeg
91747,gramNeg
91904,gramNeg
91998,gramNeg
92312,gramNeg
92677,gramNeg
92712,gramNeg
92861,gramNeg
92965,gramNeg
93156,gramNeg
93275,gramNeg
93293,gramNeg
93418,gramNeg
93454,gramNeg
93669,gramNeg
93682,gramNeg
93702,gramNeg
93818,gramNeg
94028,gramNeg
94132,gramNeg
94155,gramNeg
94188,gramNeg
94208,gramNeg
94287,gramNeg
94291,gramNeg
94392,gramNeg
94574,gramNeg
95053,gramNeg
95302,gramNeg
95520,gramNeg
96048,gramNeg
96129,gramNeg
96309,gramNeg
96715,gramNeg
96736,gramNeg
97002,gramNeg
97165,gramNeg
97264,gramNeg
97356,gramNeg
97617,gramNeg
97880,gramNeg
98393,gramNeg
98432,gramNeg
98657,gramNeg
98659,gramNeg
98718,gramNeg
98769,gramNeg
98957,gramNeg
99154,gramNeg
99293,gramNeg
99570,gramNeg
99571,gramNeg
99574,gramNeg
99688,gramNeg
99689,gramNeg
99976,gramNeg
99986,gramNeg
100071,gramNeg
100350,gramNeg
100353,gramNeg
100415,gramNeg
100609,gramNeg
100689,gramNeg
100922,gramNeg
100944,gramNeg
101204,gramNeg
101539,gramNeg
102415,gramNeg
102427,gramNeg
102428,gramNeg
102496,gramNeg
102727,gramNeg
102876,gramNeg
103130,gramNeg
103142,gramNeg
103238,gramNeg
103676,gramNeg
103756,gramNeg
103804,gramNeg
103969,gramNeg
103970,gramNeg
104744,gramNeg
104947,gramNeg
104950,gramNeg
105297,gramNeg
105392,gramNeg
105594,gramNeg
105897,gramNeg
106003,gramNeg
106041,gramNeg
106346,gramNeg
106347,gramNeg
106375,gramNeg
106376,gramNeg
106485,gramNeg
106704,gramNeg
106844,gramNeg
107028,gramNeg
107310,gramNeg
107354,gramNeg
107417,gramNeg
107423,gramNeg
107426,gramNeg
107445,gramNeg
107446,gramNeg
107448,gramNeg
107498,gramNeg
108125,gramNeg
108193,gramNeg
108220,gramNeg
108346,gramNeg
108458,gramNeg
108841,gramNeg
108875,gramNeg
109112,gramNeg
109203,gramNeg
109286,gramNeg
109316,gramNeg
109355,gramNeg
109475,gramNeg
109713,gramNeg
109833,gramNeg
109938,gramNeg
110109,gramNeg
110243,gramNeg
110258,gramNeg
110292,gramNeg
110308,gramNeg
110586,gramNeg
110693,gramNeg
110705,gramNeg
110846,gramNeg
110879,gramNeg
111045,gramNeg
111125,gramNeg
111407,gramNeg
111449,gramNeg
111549,gramNeg
111550,gramNeg
111633,gramNeg
111922,gramNeg
112128,gramNeg
112311,gramNeg
112317,gramNeg
112605,gramNeg
112690,gramNeg
113073,gramNeg
113214,gramNeg
113394,gramNeg
113400,gramNeg
113594,gramNeg
113622,gramNeg
113700,gramNeg
114220,gramNeg
114480,gramNeg
114571,gramNeg
114736,gramNeg
114810,gramNeg
115070,gramNeg
115122,gramNeg
115135,gramNeg
115376,gramNeg
115401,gramNeg
115431,gramNeg
115432,gramNeg
115517,gramNeg
115593,gramNeg
115786,gramNeg
115898,gramNeg
116103,gramNeg
116512,gramNeg
116585,gramNeg
116831,gramNeg
116844,gramNeg
116938,gramNeg
116939,gramNeg
116941,gramNeg
116950,gramNeg
116955,gramNeg
117088,gramNeg
117119,gramNeg
117801,gramNeg
117827,gramNeg
117872,gramNeg
117874,gramNeg
117891,gramNeg
118266,gramNeg
118270,gramNeg
118271,gramNeg
118686,gramNeg
118744,gramNeg
118758,gramNeg
119033,gramNeg
119105,gramNeg
119358,gramNeg
119442,gramNeg
119586,gramNeg
119641,gramNeg
119651,gramNeg
119761,gramNeg
119794,gramNeg
120026,gramNeg
120251,gramNeg
120408,gramNeg
120435,gramNeg
120495,gramNeg
120759,gramNeg
120839,gramNeg
120937,gramNeg
121137,gramNeg
121177,gramNeg
121609,gramNeg
121725,gramNeg
121782,gramNeg
121808,gramNeg
121875,gramNeg
121914,gramNeg
122015,gramNeg
122102,gramNeg
122117,gramNeg
122169,gramNeg
122377,gramNeg
122513,gramNeg
122577,gramNeg
122850,gramNeg
123410,gramNeg
123587,gramNeg
123709,gramNeg
123752,gramNeg
123819,gramNeg
123859,gramNeg
123917,gramNeg
124022,gramNeg
124141,gramNeg
124325,gramNeg
124585,gramNeg
124816,gramNeg
124893,gramNeg
124901,gramNeg
124981,gramNeg
125023,gramNeg
125166,gramNeg
125274,gramNeg
125589,gramNeg
125656,gramNeg
125721,gramNeg
125786,gramNeg
125802,gramNeg
125805,gramNeg
126469,gramNeg
126510,gramNeg
126620,gramNeg
126635,gramNeg
126639,gramNeg
126655,gramNeg
126671,gramNeg
126721,gramNeg
126788,gramNeg
126829,gramNeg
126884,gramNeg
127081,gramNeg
127529,gramNeg
127851,gramNeg
128318,gramNeg
128351,gramNeg
128407,gramNeg
128414,gramNeg
128422,gramNeg
128567,gramNeg
128575,gramNeg
128609,gramNeg
128703,gramNeg
129202,gramNeg
129204,gramNeg
129235,gramNeg
129242,gramNeg
129273,gramNeg
129275,gramNeg
129436,gramNeg
129470,gramNeg
129638,gramNeg
129721,gramNeg
129786,gramNeg
129788,gramNeg
129796,gramNeg
129933,gramNeg
130042,gramNeg
130103,gramNeg
130167,gramNeg
130175,gramNeg
130177,gramNeg
130517,gramNeg
130550,gramNeg
130699,gramNeg
130836,gramNeg
131167,gramNeg
131542,gramNeg
131842,gramNeg
131885,gramNeg
131991,gramNeg
132055,gramNeg
132130,gramNeg
132231,gramNeg
132311,gramNeg
132424,gramNeg
132426,gramNeg
132427,gramNeg
132524,gramNeg
132535,gramNeg
132539,gramNeg
132809,gramNeg
132992,gramNeg
133146,gramNeg
133567,gramNeg
133650,gramNeg
133714,gramNeg
133803,gramNeg
133956,gramNeg
134091,gramNeg
134384,gramNeg
134385,gramNeg
134429,gramNeg
134883,gramNeg
134894,gramNeg
135002,gramNeg
135080,gramNeg
135162,gramNeg
135329,gramNeg
135457,gramNeg
135696,gramNeg
135883,gramNeg
136227,gramNeg
136267,gramNeg
136292,gramNeg
136340,gramNeg
136457,gramNeg
136584,gramNeg
136647,gramNeg
136828,gramNeg
136867,gramNeg
136871,gramNeg
136882,gramNeg
137138,gramNeg
137298,gramNeg
137409,gramNeg
137482,gramNeg
137493,gramNeg
137526,gramNeg
137615,gramNeg
137677,gramNeg
137827,gramNeg
138019,gramNeg
138140,gramNeg
138195,gramNeg
138202,gramNeg
138208,gramNeg
138441,gramNeg
139120,gramNeg
139148,gramNeg
139152,gramNeg
139215,gramNeg
139223,gramNeg
139311,gramNeg
139320,gramNeg
139351,gramNeg
139419,gramNeg
139646,gramNeg
139725,gramNeg
139840,gramNeg
140728,gramNeg
140799,gramNeg
141104,gramNeg
141263,gramNeg
141391,gramNeg
141480,gramNeg
141762,gramNeg
142076,gramNeg
142180,gramNeg
142189,gramNeg
142574,gramNeg
142846,gramNeg
143144,gramNeg
143268,gramNeg
143299,gramNeg
143619,gramNeg
143754,gramNeg
143816,gramNeg
143965,gramNeg
144020,gramNeg
144022,gramNeg
144059,gramNeg
144405,gramNeg
144474,gramNeg
144542,gramNeg
145152,gramNeg
145841,gramNeg
146314,gramNeg
146577,gramNeg
146854,gramNeg
146929,gramNeg
146981,gramNeg
147027,gramNeg
147202,gramNeg
147421,gramNeg
147462,gramNeg
147534,gramNeg
147539,gramNeg
147547,gramNeg
147554,gramNeg
147584,gramNeg
147828,gramNeg
148337,gramNeg
148434,gramNeg
148440,gramNeg
148919,gramNeg
148994,gramNeg
149020,gramNeg
149022,gramNeg
149195,gramNeg
149230,gramNeg
149364,gramNeg
149725,gramNeg
150032,gramNeg
150033,gramNeg
150230,gramNeg
150576,gramNeg
150577,gramNeg
150725,gramNeg
150767,gramNeg
150836,gramNeg
150863,gramNeg
150893,gramNeg
151113,gramNeg
151193,gramNeg
151267,gramNeg
151573,gramNeg
151574,gramNeg
151644,gramNeg
151656,gramNeg
151869,gramNeg
151953,gramNeg
152286,gramNeg
152305,gramNeg
152329,gramNeg
152429,gramNeg
152488,gramNeg
152492,gramNeg
152835,gramNeg
153015,gramNeg
153046,gramNeg
153047,gramNeg
153156,gramNeg
153377,gramNeg
153478,gramNeg
153479,gramNeg
153487,gramNeg
154052,gramNeg
154111,gramNeg
154267,gramNeg
154268,gramNeg
154505,gramNeg
154626,gramNeg
154694,gramNeg
154710,gramNeg
154735,gramNeg
154819,gramNeg
154833,gramNeg
154846,gramNeg
154850,gramNeg
155149,gramNeg
155181,gramNeg
155329,gramNeg
155446,gramNeg
155631,gramNeg
155733,gramNeg
156042,gramNeg
156573,gramNeg
156583,gramNeg
156628,gramNeg
156646,gramNeg
156663,gramNeg
156748,gramNeg
156973,gramNeg
157029,gramNeg
157125,gramNeg
157136,gramNeg
157175,gramNeg
157263,gramNeg
157337,gramNeg
157393,gramNeg
157394,gramNeg
157745,gramNeg
157808,gramNeg
157952,gramNeg
157954,gramNeg
158267,gramNeg
158490,gramNeg
158608,gramNeg
158735,gramNeg
158899,gramNeg
158921,gramNeg
158961,gramNeg
159268,gramNeg
159344,gramNeg
159352,gramNeg
159463,gramNeg
159624,gramNeg
159625,gramNeg
159673,gramNeg
159758,gramNeg
159785,gramNeg
159931,gramNeg
160056,gramNeg
160065,gramNeg
160069,gramNeg
160091,gramNeg
160401,gramNeg
160551,gramNeg
160865,gramNeg
161039,gramNeg
161192,gramNeg
161518,gramNeg
161712,gramNeg
162050,gramNeg
162127,gramNeg
162185,gramNeg
163304,gramNeg
163450,gramNeg
163591,gramNeg
163628,gramNeg
163667,gramNeg
163777,gramNeg
163783,gramNeg
163815,gramNeg
163918,gramNeg
163927,gramNeg
164014,gramNeg
164303,gramNeg
164413,gramNeg
164511,gramNeg
164592,gramNeg
164652,gramNeg
164874,gramNeg
164931,gramNeg
165141,gramNeg
165170,gramNeg
165183,gramNeg
165325,gramNeg
165410,gramNeg
165429,gramNeg
165466,gramNeg
165468,gramNeg
165635,gramNeg
165640,gramNeg
165746,gramNeg
165886,gramNeg
165974,gramNeg
165978,gramNeg
166043,gramNeg
166216,gramNeg
166242,gramNeg
166526,gramNeg
166535,gramNeg
166980,gramNeg
167241,gramNeg
167274,gramNeg
167275,gramNeg
167661,gramNeg
167693,gramNeg
167697,gramNeg
167702,gramNeg
167745,gramNeg
167979,gramNeg
168549,gramNeg
168618,gramNeg
168712,gramNeg
168772,gramNeg
168811,gramNeg
168890,gramNeg
169592,gramNeg
169715,gramNeg
169731,gramNeg
169966,gramNeg
170008,gramNeg
170165,gramNeg
170166,gramNeg
170326,gramNeg
170636,gramNeg
171383,gramNeg
171397,gramNeg
171422,gramNeg
171507,gramNeg
171613,gramNeg
171841,gramNeg
171846,gramNeg
171868,gramNeg
171871,gramNeg
172003,gramNeg
172004,gramNeg
172114,gramNeg
172128,gramNeg
172140,gramNeg
172144,gramNeg
172152,gramNeg
172233,gramNeg
172280,gramNeg
172626,gramNeg
172734,gramNeg
172919,gramNeg
172936,gramNeg
173774,gramNeg
173951,gramNeg
174228,gramNeg
174343,gramNeg
174352,gramNeg
174519,gramNeg
174925,gramNeg
174931,gramNeg
175126,gramNeg
175504,gramNeg
175551,gramNeg
175552,gramNeg
175641,gramNeg
175944,gramNeg
176144,gramNeg
176248,gramNeg
176372,gramNeg
176527,gramNeg
176532,gramNeg
176541,gramNeg
176815,gramNeg
176826,gramNeg
176944,gramNeg
176953,gramNeg
177060,gramNeg
