bin,ERR594328,ERR598959,ERR598969,ERR598991,ERR599041,ERR599049,ERR599106,ERR599116,ERR599134,ERR599155,ERR598975,ERR599061,ERR599097,ERR599111
RS-412,0.0012129585727139382,0.0012879885095321525,0.001116928104625239,0.0012263059182006327,0.0010288167104862275,0.0012043973282357824,0.001246328483392028,0.0012325619977201125,0.0012207879837780212,0.0010365811524828215,0.0016136990860186778,0.0012906461172298353,0.0012743462044370213,0.0009210863899497139
RS-419,0.00866172479202957,0.0125776819021106,0.01596166406697836,0.011267090025724654,0.011381010390149274,0.012887656890000739,0.013898654179526885,0.01247467244258995,0.012879490968820987,0.013812550754106513,0.01044752608066388,0.014043745232485104,0.012811323994141921,0.011225695637690944
RS-421,0.006511092720018966,0.006114866608606841,0.004876868683337499,0.00637114159641026,0.006034521387470162,0.006150686354144284,0.005217838438438057,0.007171755488001527,0.005600039103041766,0.0073349387189216115,0.003538302205353272,0.003707792518710032,0.005686949512751723,0.005217174117228394
RS-423,0.004342173225965722,0.009256665205216463,0.00582570642291828,0.006732269222684627,0.003275272565877494,0.008354133925786269,0.005037622757504169,0.0031441839745962666,0.006682392246648384,0.0018330722532370009,0.007528507830005743,0.007461143336199872,0.007132727231853003,0.0075671924417200255
RS-426,0.0038808972439870995,0.004435021844702724,0.0015777731310231803,0.003032972961531297,0.0020118257824945276,0.005708275428351194,0.005201613261020311,0.002031450674881109,0.003022587759327552,0.005988121738597934,0.0032638544718203814,0.002937090980456757,0.0031729476291302286,0.002879196787370119
RS-428,0.019826353158320507,0.019888644467569737,0.02332146902768711,0.019901932276598523,0.020751805394190442,0.02120518884169818,0.02250025619091668,0.0204167285865655,0.020062958901103975,0.02075339671435108,0.0,0.024269067519948694,0.02232998102958801,0.010677515182539364
RS-431,0.008699364049623074,0.007744780676815418,0.011685004943440635,0.007434744492831672,0.008540125884383121,0.008596703389128067,0.008923832586746804,0.0089034628148289,0.008484192465429405,0.009071247965321114,0.0,0.0045675905200168515,0.002737900687741587,0.0008691367327742484
RS-432,0.005914584258573504,0.0054463890223868374,0.005440288200589576,0.006048357312198892,0.004973261405825736,0.005546518109098831,0.005652835571740148,0.004796454245668695,0.0063195449073401525,0.004767162946074865,0.021759797923166204,0.007166044160034746,0.006548566118390009,0.0035254634406814184
RS-434,0.0,0.004641980565358614,0.0,0.0012294679999519716,0.006114748830431801,0.0,0.0025996642002094517,0.0037249100768121162,0.0,0.004318744284363534,0.0023678886267455212,0.001827319137402436,0.0020617237155142205,0.002076775298076185
RS-435,0.004835348152333771,0.0,0.010927329146421038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012698678752153406,0.0011875184335954712,0.0011738611523724276,0.0013473681740180951
RS-438,0.009372571127119079,0.00963401994932837,0.01283118567176218,0.009497024473720968,0.009404256822593396,0.009865905610771409,0.012544451865269748,0.009607460140528597,0.009587723241562417,0.010052458563621842,0.006830131700547224,0.0062476178899927275,0.008546943222956087,0.0069990950880172795
RS-439,0.019709807616269504,0.0228387162642031,0.02251821111348762,0.022917442838312024,0.016955236613437997,0.025315711119675715,0.022244891662886818,0.018805547947157556,0.024791864164905586,0.014929187772901765,0.034207727966239554,0.01551963727435458,0.02956202874624838,0.02383672101838972
RS-440,0.0027026953136546593,0.0029119222804962325,0.0,0.0032288157460158844,0.0028030511118168223,0.003514399196679807,0.0027075298609191465,0.003453910551632375,0.0029262573120781604,0.006426536253645787,0.0,0.005877123718478763,0.001713074369865353,0.008855491507438173
RS-447,0.0,0.0004927595771055739,0.0,0.0,0.0,0.004373329425726561,0.0,0.0,0.0,0.0,0.0020949698272564113,0.0026795436291504756,0.0027979501783319052,0.0018675854655308523
RS-454,0.0036191353722272892,0.0,0.0,0.001213796133703318,0.0,0.0,0.0,0.0,0.0,0.0,0.002337623988912586,0.002014003239647719,0.0018944211082452909,0.002179454809272997
RS-456,0.0,0.0,0.0,0.0,0.0,0.028611282369304845,0.006237540602485591,0.0,0.0,0.0,0.004976271014375086,0.005031451378316974,0.004734077880589824,0.005010851936676687
RS-458,0.007201500320999481,0.006285808462265356,0.006644674393843431,0.007089182831745653,0.004566596027770887,0.006147804806018172,0.005646241960125662,0.005571822362387409,0.003593485372674803,0.006892967379954593,0.005956400391884047,0.005285171138145053,0.005541980469284128,0.007271697743820545
RS-460,0.0017627423834599364,0.0009795105920676304,0.0017826089328240196,0.0011026741141155164,0.00035503307795085274,0.0011448356614435224,0.0007629672552417278,0.0008677008293387616,0.0012667001028393435,0.0,0.0010370408862471444,0.0009925606047497073,0.0011462523603043128,0.0006483383177524576
RS-465,0.00364053156015093,0.0018786389268803554,0.0024186063825976357,0.002017554545360458,0.0018011526920852746,0.001795669398031572,0.002241730655728856,0.0022594501042069908,0.0019457709917124174,0.0020308255269520115,0.0014285537589948708,0.002700963586517662,0.002764727415778979,0.001737499519065327
RS-467,0.013700715025672855,0.013535388375030358,0.01531061714596998,0.014363394122537516,0.013362096337952522,0.015039427671077037,0.014738100824147345,0.01433260719878337,0.014407370271010583,0.015747903303802463,0.0,0.013550221923308075,0.011231468974353289,0.013163917173290704
RS-472,0.0029314986653401526,0.002968268980232668,0.00381000979024986,0.0034886113835987196,0.003360385597706946,0.003231305582494821,0.003988998632427377,0.0035568272945474652,0.0033847440958712257,0.0033770371319427265,0.004340784244519143,0.0037637556962512287,0.004948021790881828,0.0010803628274145358
RS-604,0.008220726761578001,0.006307707397809387,0.0052655671816300475,0.005503407844473401,0.005349145435617309,0.006264446436761565,0.004814146043252246,0.005505908323434594,0.006016806388965561,0.004926603110347596,0.0,0.0038801667823226403,0.0021560166352318404,0.004143262818426085
RS-615,0.0,0.009125137939656216,0.0,0.0035977977126286417,0.0,0.0030020369225133353,0.0022107725402357257,0.0,0.0,0.0,0.002633534157125121,0.0022244517019533267,0.0023932339911197126,0.002329091804851176
RS-665,0.0,0.00625319961315792,0.0,0.0,0.0,0.003123506505512239,0.0006281341971939904,0.0,0.0,0.002804476250088841,0.0007157194949223073,0.0007889183338666652,0.0007455460996201701,0.0007023282540945644
RS-668,0.0015837008873641452,0.0011087590757963284,0.0014523595327973035,0.0015042515841440078,0.0013375522112249012,0.001174860661296261,0.0013426517907385528,0.0011340544450790648,0.000938047768221293,0.0012117456707969574,0.001307867097686476,0.0011947269846558247,0.0014947855285848636,0.0012551449434761673
RS-697,0.0,0.0010130595194272538,0.0,0.0,0.0,0.015278290935638891,0.0028994316363988404,0.005329878869241941,0.0,0.0,0.0008248442021895885,0.0006455423748848684,0.0006457854100753137,0.0007590995076601378
RS-797,0.0,0.0018393842177783768,0.0,0.0034964966123346318,0.0,0.0014366740489939573,0.0011407222742075378,0.0,0.0,0.0,0.0035218654388262517,0.0027012367431315087,0.002665972472879411,0.002383878030169981
RS-815,0.006241233239778741,0.00830755973507822,0.010872652091291958,0.0020536318580761724,0.004745024969263614,0.0023429290185073373,0.0018715985696109928,0.0038045115157923507,0.009769881250202391,0.0,0.0035787015689969144,0.003076130172495945,0.0033307945011986644,0.003381299959893947
RS-816,0.0029288064204672603,0.010365809575676387,0.009107480116547514,0.009167032590516178,0.008755133801668877,0.007499631258269615,0.00844424664609673,0.00834423272317837,0.007611620178344567,0.007118412850264762,0.0022653270948578856,0.0071784239985593894,0.0074319466765962825,0.0010843836617059482
RS-821,0.00704962295594349,0.006863821539471982,0.0,0.0026000551816753046,0.0,0.003994842296915418,0.0033005967093844377,0.0,0.0028219395778867657,0.0,0.004772726548987426,0.00454958121209505,0.00454647691889103,0.00444514651801742
RS-822,0.005293337701140926,0.0015316200222274818,0.00321561343473549,0.0025810041455079764,0.0,0.003286944909231795,0.0029654934511965476,0.002337945991451068,0.0009111367050757575,0.0,0.001959957316978605,0.002009030078633043,0.0019942066096495627,0.00201091430525197
RS-357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001275108618998292,0.0011512149503025732,0.0015029839160562559,0.0013526372039622864
RS-363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003525966269861482,0.0037213582153366774,0.0033727797664422753,0.003282736773069857
RS-371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007368233286835682,0.00034541123320084774,0.0004900810397251663,0.0006676967038163168
RS-373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005906404514000463,0.009712435457428378,0.0045506182778447405,0.0057456471684870685
RS-415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005746112373922176,0.011394128172492291,0.0028236244319145036,0.005743455225419808
RS-464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005892565528507181,0.0042487030429321435,0.0056384500682447,0.005989473582422694
RS-820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129849814270894,0.000930792469229417,0.001030599393831012,0.0011072651866581421
RS-826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043651975710171846,0.0,0.0006924804586931554,0.00040806533440857645
