bin,ERR594313,ERR594325,ERR594395,ERR594404,ERR598943,ERR598978,ERR598994,ERR598997,ERR599064,ERR599118,ERR599144,ERR599353
CPC-19,61999.5091463281,315522.7613017387,91404.00000201848,91133.97579606673,4416.933286517997,17947.044356326274,6731.688962228144,6873.133293834569,596430.1638471332,40733.82470680583,5826.308690245442,72671.76418822474
CPC-2,17241.52548054581,41692.99809428923,1707.9476672488686,1226.9108553634753,10987.219190493117,41705.266463861495,3358.310122770299,33591.58325973127,241879.55958709714,196364.61723838895,3086.352609601114,2217.570070113425
CPC-20,54218.4383109657,61393.767712045694,428.1247422078463,176.82818081043055,1040515.0744183552,3589928.3186473097,130836.00582753358,81368.62842569286,2530680.56608955,429712.44213780353,131280.1632585807,2520.8605585930236
CPC-21,160630.07933829955,161158.02064018577,35352.0846118785,32537.925353173512,24511.477942260626,86997.78445645503,2388.081765463872,141453.29547992809,1608731.6512157377,840802.3811823854,1922.237871422238,5631.107888104221
CPC-23,748007.9556441662,664460.5361946205,27371.223644023,29185.04024969231,1111729.4261784083,4047345.081951625,123325.86377506905,37863.064981797674,265090.29971209634,211523.5148646462,137204.2917572822,43037.51291785816
CPC-24,183726.71926344588,98284.58744119703,9254.91725409927,10051.142693505355,10923.435774402811,42226.9600651442,10907.496336390559,8693.241704720112,2696836.5072531933,47758.357602102835,10635.806289157636,1257.4485895151365
CPC-25,5776.1087391519595,15402.553100715118,10156.678143246785,9564.884015596139,4514.022786294483,15757.515593121414,3242.796940207112,3104.942602850186,180948.12315122932,22302.951955910317,2898.1006010664682,24064.869855179128
CPC-27,328605.19792381214,3667863.182604855,208301.23421120344,212492.66069731794,11219.720756399058,43152.894996867035,681971.9432522987,3314.2131823337536,11698298.982636932,24459.438887625827,708122.9963784503,29105.624149515977
CPC-28,1211597.9419734871,2688401.22193293,159987.21645502144,152543.94359203443,3749.8902993966713,15527.641799854006,47588.210430324114,75415.85976135435,852844.8580847521,483642.81054507976,51835.10625040981,23224.369697348437
CPC-288,10119737.008033663,11636060.107038079,922.1027652481906,1488.8273595279738,851148.5431456482,3134118.4976047846,953194.9768389222,38249.22616117547,32824934.94372952,276228.9319064972,957456.8420629794,696.6459087946993
CPC-289,463658.40108115494,86940.5662330293,33.8404279810435,0.0,577105.8649490359,2162580.5461316113,31775.145049795763,123785.89813039622,18026315.46270237,828593.6383801639,30683.791982258193,604.514649954795
CPC-29,71712.29742395773,99926.78292082122,1331.4069489693427,1162.2665170158518,1832250.0392087195,6702778.2284057615,23369.230049482234,45612.05171425663,2199189.421032927,206802.4211090645,22269.63114753395,1423.6027274697112
CPC-294,180055.54004168775,326479.0851293868,39947.20696792012,41040.870270486965,55563.799593702744,186495.47627929377,33042.77330141586,43064.723487840994,3597621.5269992882,271399.96984488505,35430.633300735215,7120.945676682633
CPC-296,31903.39878638736,75331.76111227952,1142.5044649538977,854.4400496246069,181255.19228179246,698163.3389245361,31259.07529399828,505484.2068810414,256702.48039411358,3174236.824224987,31139.58966523762,14609.210985807822
CPC-297,148852.28504550245,8395802.544878708,1616.6673476336623,1306.9717903748854,166973.8166293404,557607.2456659016,1432178.3481077207,6912.025559977265,2187563.1498753172,36142.83862634298,1523680.3687562824,228.3465101199877
CPC-3,634.6817090485767,5973.2919849317,271.7747292771692,283.75760636991527,1715068.6113182725,5826526.391219965,2055.9007559082806,42611.852351419315,750.9304586633799,181140.2093715996,2122.140279858018,1305.9574803023002
CPC-30,54718.85736638251,47847.87416030573,27.930693069306933,0.0,3700979.7649349193,13587153.050815895,10224.085982325336,265732.5679019439,1497018.5264510477,1230403.0339963427,10972.935072123932,609.7016727975988
CPC-300,9644.915204799907,4829.3780666221655,31.053571428571434,0.0,5487977.829000947,19903623.58325554,1111.1284161265069,13158703.792292507,71518.75875242478,80350842.45589574,1809.2563849202822,0.0
CPC-305,2371963.8884003228,6920462.67936599,13124.556804507094,12933.20644882172,44214.87480404661,170070.45509879148,712456.0021861068,12726.964708693316,9317919.32018608,89935.17669003016,712184.6751798004,10380.177138353585
CPC-309,14439.431696916743,15296.927646240865,262.4142842017055,304.873125851342,867.6435061996905,5591.159282094005,2672.7920821840157,485.3059828852067,20427321.529921733,5533.189754619736,3859.77869189535,660.1867890034838
CPC-31,17791.27441075806,16304.393885335403,97613.50862605954,96393.64521080343,13393.88562579234,38617.2755505063,3194.5081655995295,5341.77633493152,44026.01565996307,24101.556598427105,2849.9468132068846,65890.53455338416
CPC-310,871697.1292090646,1445449.4288377,199.76895402837997,458.7832180109928,21696.956502773744,77511.06036836073,368546.2901109502,6290.975842061942,2368252.511764811,36190.499954429535,364406.0130276898,116.55078853218694
CPC-316,104194.39103073026,732282.332761512,2033.1207459116483,2226.3807472641465,411634.3547866133,1457656.8947142148,151034.84805861497,170568.15531131774,7040088.8566582445,1092481.465756598,155695.9373023162,705.0091428889253
CPC-319,892740.2576467829,2423400.861881095,1836.6393411248685,1626.214567138807,282875.37088420754,1047361.2079974834,295719.1502629255,21712.414068742008,5324627.992333976,140431.48436663486,302008.6580886866,302.5370794821578
CPC-32,4486.16844897656,10869.448905909003,7661.870134176975,6853.494140181638,5953.628458241937,18481.908655045383,1278.9877659940144,5048.01204466906,49394.877085050255,37378.348178221124,1220.9559180270528,3459332.4805461513
CPC-320,5839503.9602219155,128913557.51460183,6745.405334205569,6452.9342051064,7789.620998766703,33469.7937961337,21784830.52478534,1687.292115945939,8429754.573342016,13641.940809146761,22369824.541744698,1789.980187946923
CPC-322,65589.11117102072,1011914.5203148462,464.1633079120044,528.7343250288751,18355.137905700696,67791.48867183918,238420.56479957493,1344.6938104879864,1893064.830935611,8922.48832043906,252191.61388125175,2502.587083754386
CPC-323,604822.1257661349,18200451.322108813,2324.7702078423886,2246.08471015781,1778876.1632652646,6419782.809389825,2679044.46503501,15185.556893578345,23676032.188468173,75436.7255705824,2732721.3375314022,9682.39389007149
CPC-324,765473.1430512405,10144905.661901375,92595.06851057854,88792.23224337884,848599.3080376579,3015095.756794541,3083695.0607933723,36737.31798757247,34100885.46692855,222187.02509366514,3178562.6555108908,8464.856723325665
CPC-327,2185991.823171917,4228335.968544447,12978.101981053373,12566.671247597744,80151.93829907458,296195.18165612506,245220.50635057202,65958.34501874882,10301809.735807206,227397.90975672525,249395.19328286574,3692.3998976041353
CPC-33,10308.762456567674,8649.867400546445,25484.58952842399,24361.162591781776,4504.183421939038,13330.732308206658,668.9629509861113,9516.451448266322,66398.17227971273,48612.85648437391,521.2647271303051,2443248.0423936136
CPC-34,44145.64529247154,95503.24591515804,1205942.596843366,1213389.841847806,66872.34125529756,245645.12537269725,15066.826637756723,13041.352332297967,83753.27648030026,78514.31673017897,14844.776512861135,8400747.977286555
CPC-38,4274.880899646487,29120.24557903014,12188.379813886311,12157.74363719612,245812.47305067486,846680.9509561334,6217.327241010687,426216.2569331499,1357791.7934280364,2592705.9669329654,6177.203934866566,4595.121158988981
CPC-39,167430.82295420926,58531.68211698506,112599.63098909054,112215.27273800196,46469.536371446884,161599.90752030347,28855.78860410475,104317.86104221515,2451500.3529073955,554940.1360038643,29999.862610109303,11060.571616839945
CPC-40,92375.91446949876,192312.08793987194,117300.21098808861,112024.63922826081,78143.96455642658,265482.8416271947,31732.82435080037,57686.85403798808,8263732.589891535,366345.5563629816,30556.154312466235,59952.553991922345
CPC-41,5929.299697460826,27976.797008790905,6045.3205348561405,5725.9802657967,53676.12377842509,189708.81143083854,3013.9125231601442,481616.5255569458,32220460.515226938,2893381.7125923894,2838.516771183387,1149.4823497519167
CPC-42,10899.842716106672,23708.330998088742,35425.429375237,34035.84291669166,13037.06953358468,43941.18898381688,2260.5028687177974,27746.09609575162,26631.240776292438,159114.97739086335,2481.6759376287937,195439.8212727138
CPC-43,541777.0489086956,579168.6982533303,5546099.763709015,5586488.639463807,13691.205542283778,47605.83579801727,57442.0296926893,176074.12273541716,3628264.0958096404,1088459.6561634552,56401.00214540171,168193.64762724552
CPC-45,16785.626594757283,47430.6866977103,6188.570815011005,5492.653395429376,791.6270417435653,3561.147705010149,2580.1580228761472,2205.2237615391064,4899617.007558334,15169.467028854891,2251.761392242913,376701.59877875005
CPC-46,17766.255008955013,26285.487576465803,31185.462971443536,32970.64159522846,37548.48988576198,138046.49400607342,8540.980755175935,58196.31256956045,7801805.971683953,354297.0609469684,9461.006496108586,26957.541927053666
CPC-47,68005.52575267208,110822.82436409494,727610.1133141372,730456.8269406753,26264.76905255172,91032.21700953219,2345.0326590525156,36686.80413919107,1210714.2307466508,208347.39229440273,3149.4450015304456,708644.4907617731
CPC-48,440563.74488016305,484842.5844582103,210642.83517751764,214860.1809639479,52975.575782793436,175497.2261249226,47856.093853994265,863110.6460362845,15758357.687100725,4199844.48983277,53078.75190421907,217776.77212452304
CPC-49,730160.7628394786,765965.6320246593,253777.9327786242,246537.8531173098,78321.91844543607,299152.37443677883,67233.4599522517,109423.92447878857,2677587.8904253775,697449.627172708,66509.44691661626,41024.10964854798
CPC-5,2335.1526245017026,7789.5386619980145,5634874.003036909,5654666.034324523,501.561321344789,2457.28254857327,501.09686371051964,41.32550946142649,17558.785389493205,557.1221661193426,300.74488564527746,3586198.118548302
CPC-50,474617.5443783099,285857.2791338548,12099.766781337921,12258.711815480736,698476.1107728196,2548742.7569052437,92992.30324755274,103304.11230417609,1518953.7740029232,655224.6687730893,97350.97599733039,9819.602227230573
CPC-51,1488.6413124203582,5121.450996932576,533.803646838074,476.9034167332697,7294.651390594777,32687.958058247994,3315.60339406408,15216.157825312912,7294.614391842305,89181.26264651971,2939.4613614263285,69.81929973438167
CPC-52,3190.487856478828,66388.32756484282,36.043463472345465,162.20876389551478,1867549.53607989,6507813.765147399,14848.644827903474,5674881.157621861,93998.98776556508,31354786.759599898,16515.620190809143,2956.0246244890604
CPC-53,2451.6849391900278,9018.30290467463,33.5825,0.0,3536.214793873491,14412.495753448202,6265.962399030467,19693.06062281001,234.54360354263127,131639.18626823285,5987.1786483927735,0.0
CPC-54,13023.05519650634,15698.686753676877,16091.199251091182,16614.3885016138,1606.3162240408408,2933.7103445840908,1378.7926174201853,7675.9030456237115,33536.32630439264,50758.2689288832,1284.6914038113682,6215.800313474749
CPC-58,7542017.372936366,165190130.84943157,5770.573599444189,6023.548714408409,13313.038453780977,52650.5089594478,29906166.475610275,3466.6621608388687,9167447.946290188,19210.744744495925,30704865.946783137,923.0001554594905
CPC-59,5635108.850828631,89152742.57379986,4454.618129221443,4800.807801521646,1895.95317765669,7207.845539342362,17483991.3212641,1556.2106459512993,2245818.94979877,7245.678991850829,18050629.282895997,4661.918215534378
CPC-6,436.52765094438394,1502.8366041810377,964.7269845003754,1136.9235056966907,291.4352085874884,537.844374776637,200.0359484278477,168.57064878650962,477820.0976478105,1376.524619480421,124.17503117999257,202482.93294086965
CPC-61,131303.20488206355,990868.2676565689,64.63247863247864,196.2232396591956,56834.86222863627,205036.00304028406,959922.7254220792,29246.487050866483,61225.748351490176,183351.22502950396,984436.3958436245,17.213675213675213
CPC-62,24803.496035770793,32145.501589152598,16603.29365072645,16981.08214913538,1689.512147585768,7863.63279323736,3780.741313461,9070.885605669704,1166966.2706258611,56816.35118490919,4167.844313784614,20774.396304381262
CPC-64,2749.203878097197,2363.515940928643,46.625863956083364,192.91367115141276,511.70567837865025,1457.6084544774503,376.0021488586765,701.1653130327549,19441107.64134171,2500.9052005982567,614.9711108327638,205.98686345682268
CPC-67,6869.645924257333,51356.77217986573,21764040.33691706,21961013.807735346,1601.2768621032421,6671.014501151968,8458.648140359359,797.0974076424906,39462.089625791254,6767.281883039893,7989.003023286297,60416.625911034076
CPC-69,9132.765931009182,11170.31338298547,9779.412058289958,10663.214814322451,77035.07466089164,260261.8186251959,1972.241645063753,3740.259921996366,33546.70607324184,20666.601233432106,1717.4462063203896,15460350.594287759
CPC-7,42560.867344094775,25660.94841939279,1672592.2864055757,1700668.715802405,5949.225156563233,20378.31811205739,2403.476046443077,3189.0701958547306,312033.24096618866,17744.803374889463,1514.079505950266,1431490.93278803
CPC-70,29011.02899502912,156627.8814725353,1856431.3569727736,1882599.0048758027,37075.165148024964,130058.52549968,25509.688191025347,3976.4667641932006,271302.5831969456,19139.58881282958,26581.083361118675,18357839.720529754
CPC-71,18046.740727429155,71998.38899127292,2113.669242672138,2795.226142195608,72826.11184761235,252015.19712549867,9391.02249468795,941845.2374488545,128077.08634213194,6081000.261284491,8883.19071407293,3804.7100079120855
CPC-72,7957.971697255651,26062.809672115716,3047.59730026529,2751.452040157902,12303.754251262664,41450.579258098755,2287.5445373599223,48030.828479601165,36285.460496098276,322161.55213474017,2465.082753976104,1024.89794945332
CPC-73,829112.7444780759,2520077.689370398,2009.162159106896,2460.1444538858577,101825.54577621733,349864.0461474651,408494.9375420331,22743.518529384324,16641569.08181073,138725.17607169316,431488.02481018583,105.51938253392652
CPC-74,1351320.825861041,7153439.9246124895,318.42081963400335,707.9755376499722,28259.21186774844,100492.06285322722,1437821.5608132922,6788.500899648273,14847933.30434523,44222.3467409565,1469243.8855414393,0.0
CPC-75,1222692.3072642705,19335548.768904645,10990.842091274468,11777.02194641499,112868.33943923023,388863.27635935025,2494262.7041116375,26429.029807497107,16903310.67248762,163028.87870173203,2571148.645604628,0.0
CPC-79,412964.09693735756,89179.59602232682,462193.6696632609,461907.06891687,338725.8175281115,1209927.9137546346,13889.941748915993,397430.31696875923,7027162.746088615,2352196.110053601,12966.631462882797,1045.540760393364
CPC-8,50801.20470219203,131435.53679285242,284280.90865064674,290390.14512531704,79937.27680255279,288242.34781330125,24361.548579124166,13975.689011571563,239069.40253373567,76291.92824889436,25920.85732837761,26984299.662498426
CPC-80,4168.499119468555,4268.890352029615,6486.689547667609,5421.909258640573,44951.01492064123,155700.01892313157,685.6825241473414,82227.2629760501,95158.82622845376,511629.2445558317,501.379519995777,478378.5900004601
CPC-81,12310.193002985383,47817.150389539755,3217.672561586608,2482.179420774474,63223.54388168345,203936.08367594297,1115.5620295262281,267363.169504899,1459764.1098514998,1565061.0834372295,1624.1586660046144,450.46846171018996
CPC-82,15733.249571691025,69905.92818851653,971.1959484991917,874.926422139249,3997122.989953371,13892611.440931138,13421.869765913549,4105093.6160488734,1171566.0811306047,24430841.702103857,13222.229225657584,577.8552018038791
CPC-84,1126.3700293825862,27593.927385929186,0.0,49.666666666666664,293895.47680064815,1022989.5906407111,6142.650178405647,1024235.6132910649,27280.46094225468,6347869.746970339,5213.8771524673275,307.25475219279645
CPC-85,23798.07747725919,488747.0414018572,1004.456320696724,1057.6691811098372,39629.39049248963,121586.40335838264,127439.43488453132,1624.4745456114686,1537821.507379602,11821.65405169074,134850.16115226925,275.7094674061396
CPC-86,19673.469436589876,226950.25446615054,162.36411049152585,55.31120144534778,11045.338135952436,37697.82641909671,34430.3047486144,2314.449756177539,1551646.4858359082,20862.254332756947,40255.32938796737,206.2772414642075
CPC-9,21518.182473182187,23089.362345618192,2249.0843558064466,1541.9568451772798,61580.65384388249,234296.9201590787,4527.504752914343,20885.14456343183,99421.0912084118,124954.57165681671,5341.770937328803,22138.39965569502
CPC-95,265872.6315910983,17256.789560107816,52336.964064200714,52413.1246231144,1841.901587411687,5717.139133092339,1720.6192732107847,5993.664915266926,695336.4803398645,36285.03169082635,1675.1783541068385,14679715.88452233
CPC-96,75753.13512108226,248638.44794362807,1481.3314726791702,1395.4403090722506,3037.4077802712454,12893.53217887632,55487.388269683404,1151.9604523746248,4507307.470260281,6858.451157009721,54851.60117090155,912.6614710803829
CPC-97,3772995.5573805054,18481090.873600893,66.62091054678564,100.44719668136632,2990634.476515345,10931446.217588544,1732076.699372908,172745.98410038374,14960671.62598658,855732.4842511587,1752138.860954413,487.2672050239905
CPC-98,39474.45828537406,250251.47430614303,13067.209553198112,11234.468798526425,10725.474635521357,41973.33163139371,31295.23308132747,7246.214728806964,16043646.996398345,33206.29963542268,30319.09918326138,9559.475067637803
