bin,ERR598949,ERR598972,ERR598974,ERR598990,ERR599018,ERR599023,ERR599025,ERR599026,ERR599028,ERR599082,ERR599110
IN-8,59027.128589193584,14370.298992084872,39179.5918086349,22127.60865589564,8497.7244485878,50715.8284202191,17072.087962986745,97920.46588197384,229473.60250595288,360538.2516863169,49536.28107606628
IN-9,1256269.5014783079,30795.204803203058,28947.32630744956,477392.58223610924,216688.73302718913,88709.89887917424,26770.63011189557,314857.98593433993,157190.81013287877,6452033.864371171,1127364.6388877893
IN-912,26489.74186769414,3835.975302528954,14197.673117870001,171597.64033462555,78532.05689625519,11886.333850761936,3538.000184387317,13598.342387384637,5135.992317031884,149880.07945632664,413490.8413239705
IN-918,21122.140698778196,103998.70749793515,2600.008523983833,89011.10440862775,40668.66045614181,335153.37645778444,102879.33018790481,431939.69361152296,15177.36902546752,122088.47867427795,216824.55461609445
IN-919,432164.7636971835,1110229.3439871003,32944.845864973955,2328080.496109344,1019303.5315811756,3306459.43470882,1087571.3233463978,1146916.7923339652,180328.95504960394,2319694.9300682247,5513859.103473708
IN-921,36634.977572929594,51248.20511235202,525635.6020973072,430974.6873234007,180755.0865188328,129017.816844254,52282.30673099339,516485.7627984952,3041597.4337124447,216248.1029919591,1002283.4119831194
IN-922,19511.534095176703,5687.9921439064865,10269.943019654913,8366.071688324157,3674.681284337637,18163.923577635203,5145.614034842057,20740.373020023893,46379.15127423207,96211.12134446985,20977.558698662822
IN-924,6576473.87888464,9263447.206368916,2833032.9680484026,7191542.824691627,3101082.3168119863,25358067.88874926,9018406.01587778,26464547.769290872,15591341.991342371,36411629.752152145,17103384.56008687
IN-928,15639.14218525077,543898.6208005393,12109.226260633512,247505.23087061243,114651.66374071356,2342686.328522981,539218.6237161697,2501894.630762973,38328.69845468313,80820.50152774177,599254.8399675558
IN-929,42457.216033137076,76597.48350544575,2535712.55489362,53740.884444933115,23203.292003888597,243590.42884488057,79645.3252407044,4590346.787869615,13656001.252307544,225236.37948765347,119368.99393752629
IN-961,2667.7342582017877,29810.381073946017,1085.3652604846932,25763.89015884744,10659.037094339821,72072.65012578934,25501.765357466236,555691.4468766412,7696.039261262314,19726.568893818538,62596.154318436435
deep-0018,186548.6489274765,167103.58090479256,21251.399879320696,369379.4815546109,164233.1113820797,501682.3431963547,162301.46364650206,207326.77472136496,117049.50566578638,999125.724097416,875054.116613875
deep-0036,2089415.932614156,1429489.2836046088,936893.0378931761,1618415.3941714782,708332.8843094051,3889836.152967426,1387749.8405563922,6050400.8230486335,3538395.7270217417,11448321.668440353,3821209.611784939
deep-0045,180515.7431857094,431861.64463588473,115968.36163011332,606851.3979193084,264186.9945133911,1264670.8326305186,426316.1971307094,1150584.788049774,638101.268727112,968859.1783699462,1425339.3681293451
deep-0070,58102.018000421085,161071.3787876526,255013.2625948138,267592.11379418295,122880.90055760063,561927.4116260404,157206.01691038205,1394443.1803266737,1317740.9192452172,298530.46222823794,629337.9516968239
deep-0077,30121.388709778737,11794.522151381936,17004.406255134236,17659.538381685266,8102.317419922527,34205.65617457371,11229.475869467427,125304.8392594449,92835.80360935003,177062.5396208991,40878.1164533493
deep-0101,165112.28676965195,127038.95734707144,109098.63329728709,308761.5814220082,134780.03635457146,376581.8143384982,121855.26735484842,1398602.725008823,584233.3897892818,922681.3609143962,728981.8311977579
deep-0126,239278.42404274215,125231.19963478335,23227.73667413765,345208.66173553775,148011.86654848594,362339.6453749397,116099.4313968638,182407.36541090815,121535.63245154727,1268761.9672343433,796336.5822383554
deep-0165,532280.1701366076,480050.42271606904,457929.0641027632,1153450.0589508624,506415.34494515246,1428112.7316845865,475377.0598306691,2274770.684238568,2434271.8140543336,2804157.8175833183,2762604.5683515253
deep-0166,1777794.3047531794,1345746.424952678,835273.3675428671,1348884.4489188488,591968.6708606351,3789596.269439,1315854.1019000665,5103551.433879483,2788576.3646148345,9701328.223382564,3182782.257133207
deep-0169,53944.51245630228,14591.699089910218,33537.46670081932,20253.83664204673,10319.25831667173,42149.073496065495,14892.882633928246,89838.47119852032,166211.33586696122,325124.29766021454,51527.542909695425
deep-0176,46690.225810721706,112359.83514477649,257390.10774549437,198081.22259263007,89596.08453781671,400645.1051649178,106818.21987353415,985957.9141317875,1361431.1798314203,251686.2616427489,483439.5891486749
deep-0210,28320.912134044476,109577.37657422111,10903.437354561154,123718.16874914963,56276.75804574855,353341.57054734824,109506.14144668271,534877.8771053741,29653.563641952525,148759.36180670574,288021.0814319977
deep-0241,1543.8412255793137,843.2366272027431,1223.688686760072,10593.709836599959,4974.260887399739,3292.187127853827,1120.9641657923535,3654.349286179627,5091.515895385692,14467.35821553408,25473.219311611952
deep-0255,39367.82054644932,9936.41727266272,19265.165580336678,22956.272991681977,8847.575836845397,29707.027543311568,11220.783288066392,117349.74354107292,113102.9082078481,216910.88951959234,53241.62991041586
deep-0283,414585.6031238157,215057.95031139912,452819.4681070144,817556.415616306,365304.8899204142,655105.0714153103,201475.9884877318,1388030.4477926688,2413977.2646388956,2258730.394811487,1955779.5224127453
deep-0285,363114.9657210048,241627.77542318738,280103.1511724538,603502.7187205771,270254.9435792313,796853.3337790732,234675.35008251583,2346971.2588381777,1489648.8801265976,1933982.1101347269,1443382.7915687563
deep-0293,442019.28518814966,747403.6364296062,380182.8608907448,1030508.5193063851,464844.2599249328,2226492.5577747733,727933.9542365728,2329738.265469559,2044137.8316566776,2357811.5793175935,2441197.2833528505
deep-0307,36788.76561593439,12855.644716234205,43430.906632813225,19650.734157804887,7025.206963608615,34312.28756466041,10580.634380333871,139967.5757867442,244161.74736018587,211591.11322108176,47052.03032598204
deep-0314,1670100.4839900504,1785904.9397678273,783712.9519762693,1827428.468824897,773212.8595721779,4873406.225617807,1740016.4865802107,6185052.4055152675,3139004.258513278,9189850.456387436,4308504.32504073
deep-0338,1607549.2195338116,1178847.1971217901,654566.538780904,1475787.9139485618,622565.9963734968,3213560.5582923763,1150262.801679245,4372000.686740679,2151971.7874398995,8828666.320193786,3426192.963455471
deep-0351,771693.2579529132,671340.1565671782,283587.8710404709,887225.4260956275,389139.6700477664,1813449.210623369,637995.7892395855,2311438.6653624997,1568394.5676749565,4231340.559668286,2101291.299771126
deep-0373,184387.42978576678,199530.11865891036,31203.362418188874,325728.2356969214,147144.7581504462,646047.3841975803,195899.1482577593,489814.9966421508,160858.62797905644,930524.6278982202,790226.6508655354
deep-0383,193490.19386681094,136735.16625407067,30782.393913368724,372511.67130046745,173850.33939724386,451595.1020124813,134845.68664598765,250954.35218213234,184733.1058729119,1050545.586846198,888184.354019104
deep-0399,25573.191010718558,160617.8012910296,26564.345994154555,227978.6136371454,102495.11854327905,516412.8730705358,156303.7759491961,388360.8286780852,150241.61915652535,148230.08792989657,549903.237943227
deep-0416,75738.01584341376,384520.0677348752,117948.1739148258,376686.6813086207,165123.9678528768,1011724.79595235,371333.4427337901,784997.6881819103,663101.3268310782,429133.5728582791,890205.9163037236
deep-0434,69219.84294781396,10806.8146333607,41702.579122966665,13977.602093720667,7118.401427722917,30185.642046905883,12130.102414662206,106094.63436290073,220075.6907011677,420074.4997109547,35784.730679303975
deep-0457,116502.6387565673,409363.7803131517,110977.47763046452,604888.8148679225,261247.02070421958,1194648.9449892421,414115.84698924713,853735.156625821,640075.0758991338,606855.6594746939,1422031.8883122893
deep-0461,316175.78793647,446662.9254106098,254124.5775227763,821230.1686413755,345798.02593519766,1275242.3373978795,447039.6220467033,1589778.0441418842,1372047.1582591275,1666618.717464905,1916804.7051880264
deep-0466,82593.06244445365,113860.5930989844,227259.44167476648,160676.24789383938,70554.03321619125,405212.6163893943,107437.33458639073,1117327.7547289447,1172805.3200170682,451812.3038761309,374672.10318457754
deep-0478,372583.2960503489,503157.88770300965,440295.9022757872,945421.1449591763,416682.9060953499,1523863.0376653315,487817.42573507654,2622799.0794241205,2378546.568630516,1973798.7775010893,2267978.446816615
deep-0489,1224786.0311222211,570196.4217987336,596004.6039398041,513176.43554147275,221160.8984701228,1543830.2088175125,551336.6541183125,3005034.7497828766,1289332.8577873795,6648088.446427688,1176627.6229577966
deep-0505,1692009.39844956,1185631.706253763,840639.7885342673,1283385.6997396667,569611.5862790965,3176644.7694773804,1156140.8867754976,4872873.5708916625,2702627.51664851,9319800.64101474,3071813.802269512
deep-0509,2338174.002606067,2160521.558665772,996834.4090387714,2222894.52190116,996084.7974501383,5820047.488378515,2095358.7469365553,6839695.299838355,3657558.34658874,12820343.784266025,5334371.167564918
deep-0523,1578709.9678856614,2288827.0607855925,678049.601436217,1855893.8241146465,810418.9233429538,7240760.37397847,2269606.248954328,5101928.883095888,2473876.149823115,8564672.185927797,4381504.096897815
deep-0539,2432957.37921878,2643574.2501970953,1383282.3757541757,2900287.561803155,1283555.518841714,6437169.483494895,2606264.9080209183,8786512.086905297,4962568.213174285,12396896.14219312,6934164.168306626
deep-0553,98796.2595326276,480552.32667018694,182499.3419878689,618261.5213561725,270032.34366036515,1376202.3402340375,471659.67473642714,1498636.177756851,1057045.4819612128,542346.7998539921,1468257.7276251868
deep-0564,443071.2948839169,236470.13717462248,484432.08572951285,753359.1373144302,336346.5052638679,882588.8266263937,234082.1511276203,2142704.58437945,2559112.1599929654,2400939.5967792547,1811192.272931226
deep-0586,295269.60278429696,463115.36385176255,155690.98247699987,731410.4883064459,326580.5174863589,1461999.762874355,468193.25355916546,2392997.567056886,849974.4328555331,1588692.7589274899,1788441.8866142377
deep-0592,1565701.2209156402,2051891.0992784877,730733.6611241576,1719728.7855999612,742964.4891497407,5497279.022642322,1990894.199660841,5191455.74432547,2711154.0953588253,8626300.785947988,4085052.544525883
deep-0617,116769.2871829212,10503.744226246361,194348.42392333047,61301.05336593624,28029.59239012851,30820.580444708216,10542.318568195686,127170.09311207154,1116275.3283817107,669176.3466481884,153763.76515120047
