bin,ERR598989,ERR598997,ERR599030,ERR599052,ERR599118,ERR599142,ERR598942,ERR598952,ERR598987,ERR598995,ERR599065,ERR599070,ERR599087,ERR599099,ERR599108,ERR599147,ERR598971,ERR598980,ERR599004,ERR599015,ERR599051,ERR599060,ERR599067,ERR599076,ERR599115,ERR599127,ERR599152,ERR599175,SRR3961906,SRR3961935,SRR3961936,SRR3962293,SRR3962508,SRR3962771,SRR3965585,SRR3965586,SRR3967905,SRR3968062,SRR3968063,SRR3968770,SRR3968777
NP-110,0.0009115040809970211,0.005848440930473063,0.0022863775081387416,0.0,0.000931755839416607,0.00030284395048768716,0.0036611500375236107,0.0,0.02753177499251447,0.01721054612911056,0.0024967078292470156,0.027457720968669393,0.003961511178875027,0.027598086946197517,0.006033003800998844,0.028463702661807564,0.030036116332062022,0.0291962318623222,0.029329226211314556,0.02631831798561249,0.02533330303234839,0.030815545394456318,0.028277504706620292,0.029156303863765574,0.026058044994530346,0.02106494769846313,0.02720930738076739,0.030129531556215595,0.00779599319401738,0.02538050229796618,0.0,0.028639891830764465,0.0,0.0,0.0,0.0,0.0,0.00692686669158126,0.006907715724192665,0.0,0.0053485812565560314
NP-112,0.0,0.0,0.008924309128643386,0.0,0.0,0.0,0.0,0.0,0.028774646107001665,0.0,0.0,0.03013162002784125,0.0,0.028211467784092503,0.0,0.02812550882023497,0.0287785042813634,0.033003844253066385,0.029988933002493078,0.02937900434056888,0.03076666901440673,0.030284895591066948,0.029464374610868233,0.02989997237647674,0.03276613469847334,0.03075197167949855,0.028987975765463036,0.030180825907743538,0.03125326080649588,0.026673544918660662,0.05089502054438993,0.02939063929571331,0.052322058810339904,0.012647051711341823,0.0032062829800973344,0.021982353399330128,0.057487095012312334,0.030750654245447036,0.029681145853729104,0.04301229329527375,0.025518704684938266
NP-113,0.08054501909117644,0.10240516123213604,0.10815675000417888,0.14080752678381023,0.08683140857443217,0.14867075293366092,0.10519406854773883,0.12642215207092564,0.038504958090890044,0.07646707743637789,0.22904572366716966,0.037301701300220765,0.07150717594131038,0.03882372681282148,0.05188554523101778,0.038567663400205586,0.018479550612310387,0.01840025678279418,0.036823638387511515,0.03582830805790103,0.03562973242473288,0.03562968228575115,0.01737717955163176,0.035935037762173445,0.03847174379580105,0.0361104128627092,0.03596900024835863,0.03673833823855153,0.08510434316105471,0.036810562977251306,0.029092398283073112,0.06079615268352824,0.03817760891525982,0.08807696614048756,0.02029196989328193,0.10074903829870198,0.054030587389535784,0.03738741005297315,0.03747828639344767,0.020763432362022275,0.026577879529278172
NP-1160,0.05002524532236129,0.07608677303185155,0.0437240454434674,0.06472388633710886,0.06755784334743214,0.0600198895558173,0.06048320228653911,0.08429484764347606,0.08701880521520937,0.052190767754143205,0.06734159907885685,0.09349438970832462,0.0377343549816845,0.08074130387491128,0.07649723341170482,0.0974672040001174,0.09657326895940439,0.08065093491318573,0.043287900817975095,0.08419983095869545,0.05229233232669018,0.0848902685698416,0.09616968321499764,0.06574368333564239,0.09086006121652443,0.046928052454412075,0.060942726959269736,0.05672835928474521,0.06210071285474692,0.044511223799707636,0.0,0.0,0.0,0.0,0.06641950631813266,0.03683081512587648,0.14671585291981995,0.0536375099098424,0.04148930019976236,0.0,0.06222476877538216
NP-117,0.11546100561908033,0.09480417611455833,0.10870727606572793,0.14037543338753813,0.06543999296144465,0.05609865501500771,0.09780122458067673,0.14855614089191188,0.21199111481804148,0.11113724246679017,0.09525411119817263,0.2382324384102553,0.11429380981303183,0.2522139634343508,0.1005482263122679,0.22942376097511674,0.17139331169414626,0.1783252435046942,0.22855676743542253,0.25084764642700763,0.20676438892137314,0.20966944433443288,0.16959414387630808,0.20877488594230964,0.14730733933975754,0.22439885568880147,0.23622361098783032,0.21759746150628276,0.33154035144344113,0.32206326392370027,0.39187968981636884,0.2322230057630861,0.45387434028173296,0.198250629255156,0.32912321968597474,0.2490550788152144,0.22578576715951026,0.19153003332616,0.18359996832467768,0.1910647882006761,0.31323944146454574
NP-119,0.02032162570120387,0.0,0.022008883042059644,0.020104453237245436,0.002444730525339418,0.022334001274523306,0.021280491006979534,0.0,0.037457699008361676,0.02137151069912952,0.006727620564372235,0.02126509953031912,0.023868401328027478,0.019418214676832735,0.0,0.014807056240539133,0.006488375605278072,0.028405040589511328,0.020139399162809813,0.022153148762630935,0.022931722786958236,0.02425162963098255,0.033172204250915396,0.02675706003352393,0.008645430819984248,0.02337444015356562,0.01803140783927301,0.016997304408672014,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
NP-12,0.05279517053382718,0.062216680059082215,0.05501650217229218,0.06559350928284893,0.05152248526352311,0.06274367795598111,0.044363984654726414,0.04088741498248397,0.047238137921022466,0.05392950950204171,0.044873443208630626,0.044526876304697455,0.047146261418391205,0.05074193010893254,0.05096792739670951,0.048836494860172115,0.05955417140724523,0.058532129161411935,0.04640669086303063,0.043301696917285915,0.048949142543996293,0.05211831133570086,0.05617272737814714,0.04465541146486955,0.05898049001723586,0.04388799904045293,0.04214623339190111,0.04996267404229799,0.0524539968365591,0.05851842847383846,0.07271839231395169,0.050238427526833204,0.04628897579972708,0.06624807737769457,0.04246351666468234,0.05031977465769551,0.07817450293449195,0.057867525982688274,0.06395200730403666,0.10319349703130062,0.07195321418555133
NP-120,0.037412516178665624,0.040183833141608824,0.03352012846971526,0.03473640772592661,0.03367180560342841,0.03385237638706792,0.03326875163809881,0.025424469553260436,0.044727851166574,0.0329689652420347,0.03213805063230078,0.03341215799644054,0.03121656840844283,0.05464936533194004,0.024713262038852376,0.041216692852115835,0.024729387158768282,0.03695607606235761,0.0389843744090256,0.03378122972082101,0.02953468048284853,0.024073267308124292,0.03278158841065102,0.03179787079035965,0.036561609065872136,0.04095315909905922,0.030356292473275388,0.027505956049590205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-122,0.0012338656450713325,0.0,0.0,0.0,0.0,0.0,0.00039227713234041354,0.0,0.04226701505269586,0.007912509946229098,0.0,0.042341803832245554,0.0009615472391365631,0.042501304796569064,0.0158440400300318,0.04229637898017653,0.04584174124989046,0.04526208305970501,0.04038365817369231,0.0418016799094128,0.041169348319180586,0.040678586019619115,0.04577912451321026,0.041354924809933344,0.043176820777827286,0.04108667713319306,0.042015861763143765,0.04064533708792926,0.04834232148290004,0.04607591009309201,0.04677603631327005,0.04625520932380541,0.04750442717524319,0.050634089501242874,0.04272652040911155,0.0343571694416685,0.04734143164648544,0.048385582091124424,0.04529803641031301,0.04906378954034677,0.04863084468879473
NP-124,0.04480338452085098,0.048780256276284586,0.058547390156894065,0.07450191591617503,0.05207149507660691,0.05035479463994355,0.061801058350013996,0.017744529528569336,0.05465213809721506,0.059950555333791594,0.015450519145901486,0.0547363722680267,0.050633240875871614,0.05589433089704513,0.013677689187995055,0.05476336579117514,0.059203201963246785,0.0611979531779694,0.05913351691359349,0.056408659892823544,0.05310471305110661,0.054654423000810935,0.06751955319544745,0.056284149679315575,0.09228521418298845,0.05553887371988857,0.05383051927033213,0.05663850754348628,0.04480533396630032,0.021626550396787358,0.0409302496402709,0.03143052195478545,0.04656088232279698,0.04540426837070259,0.05102838516661751,0.014380587560435601,0.1392224801861275,0.07247378958554718,0.0,0.11747957726884913,0.12626070764734051
NP-125,0.059322800662782414,0.06813354485295411,0.04840249336539559,0.051585305412716165,0.0840436476679677,0.05792131558617125,0.04773582267217999,0.07419790795712589,0.025664341816907476,0.04900975311080942,0.0642481215834595,0.040242749993304565,0.0484541209966287,0.0346968050573863,0.05675242005499588,0.03958375262057993,0.05400601327772296,0.053301084069671434,0.049963635870599335,0.03837928836118723,0.04758642732916795,0.047578657107007316,0.057845141070321696,0.03924969326998021,0.0505569766267697,0.0366780129884,0.03736677955232072,0.04877729595454409,0.09200017585084955,0.047313796378144785,0.04980817307473438,0.05586739055978931,0.08461290043184766,0.05748462437619201,0.029128925289702377,0.026400125686783987,0.04317133975676072,0.06348656732061031,0.06398365617760027,0.03628559939589912,0.04657253938894602
NP-127,0.01991252413626652,0.0,0.03658645478214472,0.04203262150703137,0.026971585385846344,0.032771932208277205,0.0028415661867052778,0.01671074999423255,0.02237610077045274,0.0581871325384476,0.014374678019806523,0.05466344917262832,0.05466942944972226,0.06226626777488739,0.009179260262917864,0.05127362777947458,0.05125073533567398,0.0784212896072065,0.07396139898679452,0.08337652686232565,0.053361308879694765,0.062269291368618904,0.039182911316077845,0.09379820623613577,0.06501442797239974,0.06766988271040265,0.05398528363316854,0.053160175213590025,0.04031579843886873,0.04909214398693373,0.0443548187485697,0.051856243773926676,0.022711700366504023,0.0527508729432603,0.05569897316714604,0.05064770292787607,0.0,0.0,0.4994974874371859,0.33350156618925486,0.0
NP-1277,0.0029156556025292575,0.0,0.0033187998049227624,0.0025528845323546886,0.025386520822829325,0.0,0.0,0.07132252954794675,0.03298851969968492,0.0029744865618482547,0.010551019219427946,0.029861338147311293,0.006300694955265885,0.02991439169886726,0.019568841061206547,0.030870036948840305,0.030500698711188958,0.0317101828835592,0.03450454054758388,0.03308525427521291,0.03369725227409353,0.03268384702489755,0.02442869707459919,0.034604014404931424,0.027313016681767954,0.03261600555451428,0.03365979176056085,0.03239915110770617,0.015517604071997584,0.02635066301910634,0.0,0.033950376412650855,0.0,0.030947141109248014,0.0,0.049785114880897756,0.0,0.03499880144868985,0.03588086502591893,0.036010114856678745,0.03502301492021738
NP-13,0.06292655115765948,0.03655556912457441,0.04385676234502262,0.060465024898739825,0.03439594285690074,0.04553212458052989,0.05057785906441215,0.023289418428175338,0.04710226486852371,0.06018525979770621,0.04619945315804909,0.05437479738676962,0.041716400531845596,0.04222542215720475,0.055833460175794894,0.03766689154364047,0.030555191204944376,0.05744464804485375,0.05463746956516868,0.040546865923541314,0.054662332832352827,0.05310627520887528,0.032775902039067745,0.03730788335552881,0.05812148065252125,0.04018078407113635,0.03856779611758397,0.05266284753837393,0.05599102949418862,0.05512603418656872,0.05500649622468251,0.05541832980363353,0.05324734515605007,0.05592163678984228,0.03237627383508444,0.04297478787879885,0.006928757527285287,0.022073963323910754,0.03305517848318626,0.0024927973056752812,0.0010386442258342504
NP-132,0.11211726438515564,0.0,0.06625441396152913,0.04438016500893308,0.2134593578763021,0.0,0.05757982981129111,0.0,0.04364537607930234,0.06731444905292776,0.0,0.04238163918557211,0.0,0.043687713835412846,0.0,0.0434815196992258,0.045404396448014375,0.03650956965868803,0.04742672622081905,0.03596964104537905,0.04815486358908083,0.04664499444579449,0.042115015801076225,0.036024358225799684,0.023842437345518445,0.037477607516486024,0.03945459301661563,0.04607083253803203,0.05204731144052193,0.060569587678250734,0.2500482304316266,0.05443122935025453,0.025658333375570982,0.06118964369579058,0.05317808644888366,0.038263646133446204,0.031786995522298286,0.038121600817530396,0.05076138398291906,0.0,0.04966868469065481
NP-133,0.22053319600260868,0.167910879901672,0.4221398530800078,0.1029178549356325,0.16240372265402117,0.2543565330888085,0.16361363936541798,0.4922423071851489,0.05729630553232819,0.23664959945687608,0.17125621451574569,0.05623723085358648,0.1003379624627413,0.056913196272244206,0.1833314788808712,0.05649481217807772,0.12369559618020173,0.4344834342890878,0.05720800084418845,0.0578798697714,0.05903972803957377,0.05824901765846997,0.13124206172844943,0.05788461521498612,0.21822430176269822,0.05810133649440633,0.05523973669976299,0.058514507679888264,0.2262743329947046,0.32918073123622993,0.4138848102384588,0.2863111478346143,0.26946333612452317,0.3353783631265884,0.3878567143809471,0.26287442370101094,0.2934011482575281,0.3875647238964742,0.3515366957250966,0.3399863551864923,0.3506448651446774
NP-135,0.0,0.0,0.0,0.0005627764663008823,0.0031939737417610325,0.0,1.5191824046044655e-05,0.0,0.0339173032125242,0.0,0.006924773547287096,0.035397041119182744,0.00494496483981383,0.03478926949620803,0.05862510872300496,0.03561035663643278,0.048536476325713736,0.06129773040619807,0.07924707410874589,0.07899536839182748,0.06912939099251224,0.07652504554712189,0.049584824884215756,0.0795653028011008,0.07793268027139241,0.08259375274594023,0.07926894204868205,0.06871811032582718,0.10045218285747967,0.0998941427545679,0.14231965180060988,0.09461411349773018,0.11530218711980735,0.09099260981564425,0.05508171022017318,0.12732380284080183,0.12261624205029598,0.1050900306012419,0.09682434496450192,0.09407896353475874,0.1013961755415679
NP-138,0.0014487311401731025,0.0,0.0023427629847156727,0.005287055996818104,0.00524058940443297,0.0018528392599079493,0.0020798111607136897,0.0,0.039557376627251596,0.0015765940057807274,0.004485157195962839,0.03944847110061728,0.0029131466605188715,0.039331205842932,0.0,0.03847133255915719,0.026202041424592155,0.0279525656863308,0.04640306409587264,0.04450820087590021,0.04656142414467608,0.0456368476590882,0.025591802521439555,0.04205845676050075,0.027735528789887987,0.042169529926888584,0.044008010147984104,0.04538563345697582,0.05739119130772016,0.009042016788029674,0.02190636329629319,0.039910224231881515,0.013319557500567989,0.0,0.009401522708113515,0.02453624086588627,0.05817319454643592,0.010085340217097642,0.005650960682432474,0.0,0.00755253665559791
NP-1391,0.1484445272842826,0.028309948394961194,0.05441867904082212,0.054813804566506634,0.03019880495226968,0.08997112569170171,0.05277319330086255,0.10996084886285125,0.006742349157001432,0.008916030822377631,0.0984202996360166,0.015793247140070042,0.005680921740955329,0.011006857925219634,0.09029362537596834,0.012745112193262567,0.05204375239099531,0.13719343033018333,0.013708592499321194,0.028668093687797217,0.017628646400421714,0.010842809393670097,0.0381896015329363,0.014374927622507267,0.06386820628471473,0.012300472488445423,0.01323830038636161,0.012186204700963333,0.0,0.0,0.0,0.09110379313514803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11760460874965258,0.0
NP-1395,0.0049076256854701066,0.0033288899818058352,0.01997962889473071,0.03284390658316016,0.006889202757850802,0.004714389945420827,0.036665316453933325,0.011574823194458623,0.004215583804244159,0.014766695065375772,0.006342997463200667,0.0,0.018092267511737634,0.0,0.005316373492107526,0.004129427995779071,0.0058049012515231195,0.005094537786971551,0.006873302876116401,0.0,0.0057018101657186964,0.0014987127550254655,0.003054572520087487,0.0,0.013192336186600965,0.004012100167007435,0.0,0.0015188311713383298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP-140,0.06747803406835721,0.07040129039655516,0.06895068608110735,0.06727909133195036,0.06987003246438597,0.07044053703707204,0.06823583224134529,0.07510105480225894,0.07284904634509842,0.06928182683347128,0.07012055785394293,0.07217732525101242,0.06747138255343889,0.08000322851904207,0.06973423702006636,0.07718068550388013,0.07547118651512094,0.07025443317773239,0.06782906622287356,0.0668767561843417,0.0790592321863965,0.07122462094771981,0.08311638155259843,0.0692428088015335,0.06395325398332292,0.06900683578457635,0.06685592366235563,0.06770701838815907,0.07248555950842768,0.09514197043981246,0.13971539625412419,0.0697871594967762,0.12043080380100832,0.12457856310804402,0.08759585201543525,0.06633331321450747,0.08804989209072502,0.06585399836419513,0.05661474531704395,0.06283551381587593,0.21057268000653273
NP-142,0.0,0.03654201165818668,0.020882246538197032,0.0,0.0,0.04181046588817055,0.04277435891278226,0.0,0.02416756647749069,0.07627899432162046,0.0,0.022596362579420205,0.05636221777630208,0.02486536530298436,0.00693041468270745,0.022736922249452892,0.0530011724657811,0.08314481876772968,0.074576428582432,0.05668890994334409,0.07935603778541457,0.0591239109149856,0.05187064018351989,0.058650300452137726,0.03816551459215235,0.06366454798688696,0.060242119112588026,0.06152599499980962,0.037068485868114676,0.06528150417243432,0.027332173437686527,0.04522189317588306,0.0,0.13058973456433906,0.07726530406814766,0.05256711911589409,0.05159738978770442,0.0631608034863656,0.04874817538210896,0.04693270223223373,0.06715657375223591
NP-1444,0.041092695536314776,0.053977227912495346,0.030078970143030813,0.046276551610986344,0.046916088321481884,0.02187091214421485,0.04385900259320034,0.0433180721531842,0.0,0.0,0.030840608545805646,0.0,0.0,0.0,0.02798255468194952,0.0,0.017901980966318422,0.0833129332281261,0.04157794338077243,0.0,0.0,0.0,0.0,0.0,0.03635338295683104,0.0,0.018727719310932204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
