bin,SRR3962680,SRR3962772,SRR3962773,SRR3962777,SRR3963449,SRR3963456
SP-142,1914.003179837431,8807.110648233232,592.472603255082,183962.47807174092,2252.354131639518,68263.48727296531
SP-144,35166.81841259812,26478.93556151817,119550.29684727467,58001.01301870289,82281.23529870003,45716.28781175392
SP-145,1403.2934200478608,149.0217583600946,1931.4200216453619,3109.836144749271,8481.114481516499,3043.4963313931767
SP-149,10765.979390958313,36804.87377142319,60835.66390836826,24992.13714884009,34532.967172249635,104585.01205699155
SP-150,0.0,0.0,193.82548408991096,0.0,0.0,0.0
SP-151,0.0,0.0,49.96355685131196,0.0,0.0,0.0
SP-154,44.811269936469856,0.0,539.7021118937778,0.0,44.80965946954552,0.0
SP-156,1399.0794520727397,2642.165854859791,3390.859154154055,5367.003173221679,3209.476148546852,4277.251732177164
SP-157,0.0,1195.5637742801616,690.4916330547769,0.0,132.73798399467546,249.2815940404773
SP-158,62160.41458447157,114184.95091055911,149848.51088059458,137740.58426788216,52494.71237877313,83651.48430047627
SP-159,147934.3631471825,203440.00919801375,574085.9438974583,336888.4388222485,193042.11305394163,259801.57032065754
SP-16,21373.85851475336,98969.24403878834,107209.73080599474,77750.30282150126,28562.468482367593,34778.91086211598
SP-160,198.63768115942025,0.0,129.47821841433836,0.0,598.6661719900776,199.5891526527953
SP-161,20858.789996329157,135331.22830195402,112963.81015888919,124161.37359908303,20522.115842611387,65580.89714806393
SP-162,7238.661057501265,8069.7180838240665,356999.1475422791,1613.9041890358085,15417.683654040284,2659.1214764386937
SP-163,139213.87001472898,18071.535102944046,70231.60316336405,40073.98020184669,30590.87146774088,6640.349616499049
SP-164,748.0486379245216,3456.5232310843585,9890.249502393037,1603.091566070629,2223.5231832139957,2502.6222957112777
SP-166,1386.848531767472,97.59449050045797,813.91291650073,894.8481610618201,1838.260913334263,347.3271062520875
SP-167,1790.9050896271353,3978.5737096485186,7627.695963996606,3668.1217345456866,7471.7558081634215,8851.345484027775
SP-169,134243.1021326477,329098.2717366145,459289.96398490877,368930.47864702385,155296.87271172865,313923.93053180526
SP-17,48113.12205319606,98485.69443815073,164456.4323412669,179634.92985782097,62251.53284031581,109540.6249405486
SP-171,2240.786701402167,199.6459575046976,2095.9168307884765,398.75370634664733,2028.2112240809781,99.2875973516331
SP-173,3216.919845913243,0.0,2245.8287506986276,149.95232498443374,8941.24059557056,49.92679355783309
SP-174,356.7296711548938,2889.97288098375,1994.594130341661,4711.556902593018,548.6834713001901,8630.743192797541
SP-176,518.633944479221,7032.939155492264,6960.3516349236115,4358.441113682576,2098.022642647256,3705.5289426427216
SP-177,3386.979843653957,3462.854418322749,12238.11067770492,5188.590886935547,4679.96554887817,8619.336126704215
SP-179,19186.182282320176,20025.21436401678,74986.90855287506,30379.414953544863,17650.42787319553,18387.93386220458
SP-18,2428.4234209255656,457.04106231441165,570.7128664960735,1085.0208690689924,9488.489667986914,3743.4550205499
SP-180,61529.17316002441,56929.1737471613,73201.71346395186,66061.58793945092,26747.924463197593,43408.92007096498
SP-181,19939.653780187313,93844.1038849672,134496.8282000769,35621.233057066056,12667.739139273526,26276.354863392324
SP-182,13294.453289393468,19803.859602535595,55354.26076224106,20597.319463814638,8103.737004225737,15829.533847129442
SP-183,2510.2392106099114,5522.58902372426,9173.34601945702,2672.2218848215884,4738.898855715697,4810.356277072714
SP-184,2795.626820338341,10093.805670449,12838.238579846207,4112.80014645929,3345.3508033060866,6354.54992482411
SP-185,249.3936234054794,49.900990099009896,1991.2642421539392,0.0,1192.8632080736477,149.57264957264954
SP-186,60977.992669910825,44413.231546974625,172498.54525733265,78041.09923314342,96599.11078563471,87965.03149059985
SP-187,0.0,18.22222222222222,51.08730158730158,0.0,756.8182016301467,18.547619047619047
SP-188,122.78132678132678,199.5195579702622,1340.378733215455,59.61235883771096,501.23070445605657,0.0
SP-189,0.0,398.6666666666667,49.99999999999999,250.0,1183.3372381869833,1527.2283390373605
SP-19,199.8560474537037,149.02550961932053,399.88396178882067,246.19550150863898,1156.9310532106942,448.83172078805643
SP-190,150.90559223947017,0.0,192.8743493540904,208.65148097281065,1837.222213155752,256.1909238824535
SP-191,68957.0259696812,7313.61529206694,111442.60195977546,10544.756662181255,71481.78627345026,9949.472997634457
SP-194,621.8342455681955,49.95726495726496,514.4198919838866,1170.7600350367159,12584.370934224944,5771.770529298233
SP-195,0.0,0.0,149.78323699421964,0.0,47.25,0.0
SP-196,891.0180151576277,49.59016393442623,2641.541743057352,221.46348380079246,2046.9951115006636,344.7694677345206
SP-197,2324.436152533325,2290.202157490123,8233.189655718126,3595.9984210493835,3866.360753677872,2363.4221149411464
SP-199,473.0485606279541,49.90909090909092,146.26315096265563,99.60234244283325,742.1116477832295,159.93818720429456
SP-2,239290.88084662938,151791.75768600585,445320.2890229801,367677.49086466216,112850.25659299274,199626.57835044162
SP-20,61909.899525370325,39102.919905317554,183472.19416214092,85194.47415721299,74295.33286070442,59609.6086604024
SP-201,0.0,49.96549344375431,0.0,0.0,1135.771429816886,191.82796665504227
SP-203,11686.397781773068,3080.0434654242777,13090.96302393136,4122.056544062839,14761.528034166753,5479.3012345086145
SP-204,4498.346584326704,1502.7253998394929,4941.139945563542,3498.676849913455,6473.096413727158,2007.8691112993092
SP-208,24962.52219131026,149.72027539832635,19290.431131625865,1035.0275915861732,25486.585169864822,482.31779118058705
SP-209,0.0,0.0,18.273224043715846,0.0,398.37581820228974,17.94059405940594
SP-21,129.00548245614036,281.4426444117166,603.2350160641984,49.90791896869244,357.5575320691484,149.42826694317233
SP-210,584.2613978106581,49.84662576687116,1246.8353275616037,249.38650306748465,1457.6170947131593,596.4778428477496
SP-213,208552.06137516588,9915.21564822268,92947.2370774429,49381.291098485955,98616.93637601536,16430.552899908133
SP-216,399.0608542081204,49.893390191897645,475.82859521937627,256.81944999749453,3475.1962502388587,594.1567207788497
SP-218,99.38650306748467,147.14860867659948,230.02495103926594,194.17322902803477,241.87859776882232,286.01802620616525
SP-219,193.0921052631579,509.21052631578954,514.2869420513042,663.8157894736842,1430.4711653888783,678.9778083267871
SP-22,3593.683727581568,4131.767880003459,11115.054518077974,1307.8639850190823,2310.5774339181476,1109.9324115414202
SP-222,89172.99292914133,8872.8589440187,198292.70272438912,11703.300913777277,161168.20504842527,13130.709545543581
SP-224,13987.77621467961,3517.3978183639124,38688.89621036128,3536.655260130798,16965.528451860526,2233.813526926101
SP-23,27222.343529312933,2340.9736900415514,22072.021525582702,6955.821990930537,81286.89773362737,9620.3571977769
SP-230,422.06016336821233,0.0,49.12003367003367,351.7576333830256,5542.988569631581,1035.010402893044
SP-232,802.6996847341298,696.4871726888219,1772.2509237279867,903.1850115848667,1103.657245952831,498.5997394705271
SP-234,132.65587088282732,0.0,199.76536593589077,99.13697413697413,149.732812477764,99.23664122137406
SP-236,83261.30268629715,165122.5483533312,241083.12056884865,291807.9899606237,108251.37748653597,230951.47576406458
SP-237,687.4987276592673,0.0,141.3671668839949,49.92319508448541,1827.1279683777025,0.0
SP-238,148.24713890709643,499.12266218286095,448.98784233667556,349.133583732156,1704.2886262619766,347.31462664706504
SP-24,49.870801033591725,361.19434793006184,990.9385914166271,199.12048405476108,199.4897128984177,99.74160206718345
SP-240,49.922958397534664,49.963396778916554,149.6597530542202,49.923312883435585,131.5624248758819,0.0
SP-241,53466.454497670245,1623.1987693005626,25838.613070324027,7877.530497121623,105503.28966056096,8331.021786297079
SP-242,198.6458372434944,2797.4401035872797,1532.8806534401108,540.3981351341049,1795.5917964514263,3278.696804972191
SP-243,401.96285369841956,0.0,469.9503035952247,0.0,1527.4265792983451,38.14414414414414
SP-244,1597.1111877568314,5089.150121522632,5473.690892560997,4430.024523327068,3035.5693821088466,3442.790322133541
SP-245,24603.238393478838,49904.039735737075,65200.269746637234,90263.27174207113,30797.09734149273,48239.9059272873
SP-246,661146.4445395651,444734.81956483686,1779030.9848327516,590978.1536990833,915714.6156215118,518384.40641492355
SP-247,56033.87661374233,169989.10420639924,211196.6180958638,140421.9006336054,148244.63219874146,220587.70286118408
SP-248,0.0,0.0,0.0,96.54838709677419,448.4423051980944,0.0
SP-249,234.37739709513903,366.2082501505213,1162.575184144173,362.4062980030722,11216.408412421524,2654.5716075468567
SP-250,0.0,0.0,149.7360746573345,149.80382937875444,99.84615384615385,0.0
SP-251,0.0,0.0,99.84227129337539,0.0,49.9640804597701,99.59677419354838
SP-252,3987.399910362916,15138.578663202594,25003.603424569297,8639.661050131459,3926.1850559548047,5474.227975283131
SP-253,3097.25571979365,486.2808903776319,6879.874582839712,1084.4236937217677,7391.422757370435,863.2332841873185
SP-256,149.740107611926,0.0,249.59269407938984,151.14533093147472,1058.631977666128,149.31875142401458
SP-257,1824.8149038008194,140.7857445637969,3862.422244405657,49.90291262135922,3484.1305272282257,198.9713652771228
SP-258,49.903660886319855,249.64249037227214,249.54356388514174,149.6434793429567,49.923780487804876,99.85110606920023
SP-259,51777.8841266233,41943.17629064752,78833.28436426885,68156.98462562813,12847.312097371725,21136.84178653539
SP-26,249.45870111935355,647.7183510517268,846.0767247614327,1206.5931871414678,643.2843894178854,1683.833782039833
SP-260,1197.7372111686918,49.88962472406181,660.1664693481947,698.3842929162615,2217.943953447706,954.5106739110226
SP-262,1540.6581711895078,99.72222222222223,714.9062263793974,193.50639735109107,1072.556341170196,49.87179487179487
SP-263,4449.4893273499165,2671.5000592134975,6093.903793605492,5281.750839283703,8409.946719470769,7029.910068496124
SP-267,839.8300100047749,0.0,1075.319565020512,279.6822999346251,612.7375276018774,99.65078475336324
SP-269,726774.4008477142,404302.9317163687,1431512.5483628842,336215.8391540017,583347.3832940495,449695.9755935068
SP-27,1531.997589839183,1142.7775607505296,2897.092912675364,1973.5475481297128,3515.860129877645,1646.9367067497856
SP-272,930.2518911659545,99.90196078431374,1039.260780906757,248.9705187039355,3163.2326397740485,149.85294117647055
SP-274,15684.020265739595,4717.798727243743,17753.91592061474,12158.780348772209,36750.67764287463,16080.1420667952
SP-275,3145.673036867535,1841.809520410736,7662.413973626408,2682.9121849856797,4875.0350754764295,1373.8784255992596
SP-276,2720.16635053882,0.0,4876.201797098937,99.80892602566134,4374.551743123205,214.70514328522088
SP-279,341.59806087383413,66.58926728586172,397.22921493137267,0.0,692.9317854273511,70.48453608247422
SP-28,5132.582852870504,9188.746504183107,16167.50739565164,12819.71889740862,11569.377107378421,10920.341034345807
SP-281,199.31637426900585,49.9663752521856,147.9657218199718,0.0,0.0,0.0
SP-282,0.0,0.0,149.6366873381491,99.7844827586207,221.08183430219822,0.0
SP-283,0.0,191.46205725708995,49.87373737373738,348.7810126409862,349.4278043892241,196.74836755614623
SP-284,243196.31006004248,21196.0152042688,546897.2003201026,21042.94705965673,429434.65168283606,27365.14882297782
SP-285,1840.049123197558,99.72998302563195,1109.8502474156853,164.18307577268195,4136.778421869657,364.61572147126583
SP-288,5045.87844699053,26254.29998696855,24122.161608162503,27815.290016706105,12024.1778949615,34618.20463662091
SP-289,535.5119678637127,0.0,1195.8203189431943,0.0,2821.256984523993,243.22402538540308
SP-29,0.0,463.07321130752877,1983.8931045005859,0.0,300.15147090971914,292.08216209584583
SP-291,5589.145315831122,28848.337860800566,72375.5030547975,18163.950202032796,6882.625827181282,17551.380241684456
SP-292,0.0,99.61089494163426,355.29316590239745,0.0,1524.6356361492317,99.51456310679612
SP-293,255.33888888888887,184.86666666666667,584.1,301.55555555555554,1467.3835001188586,681.5132286527349
SP-295,2280.13902554321,698.936509306129,2857.705762868363,1737.1497762969655,4019.5185520565074,1194.2938191787841
SP-2970,149.61602994321115,0.0,3474.8882552021473,0.0,524.2911787809353,49.95475113122171
SP-2972,0.0,0.0,609.4846521717466,0.0,2282.2401126127706,89.395998266966
SP-2975,272592.078627069,47587.80033500445,176235.88303933464,169514.31640472848,213701.45026789096,75852.54800837394
SP-2976,0.0,49.62003129890453,0.0,0.0,149.7104823530301,99.90539262062441
SP-2978,2399.432901625285,865.5086598820146,2671.7779633938535,1066.232847414052,3672.937365404372,848.2555066454343
SP-2979,25977.55830268739,12273.086977193145,47735.040970281545,11550.038144851027,35484.13778588556,13961.682198561612
SP-2982,19226.503545313713,5600.15984703316,83454.19237379104,6227.39226899457,4633.054782962275,7606.160007831465
SP-2983,1436.373840944643,0.0,575.5332615253045,349.49147973969514,36272.48237281522,590.3477749636688
SP-2985,20492.639406830476,51469.49129522317,41026.041769053176,134875.41832315567,50370.1535490351,166893.84782737566
SP-2989,149.57999891120912,299.73332467217404,5577.032407263128,0.0,0.0,0.0
SP-299,2253.3402539385233,49.96397694524496,3445.3647355715943,199.70779404459387,8147.0833741908655,149.8154466633199
SP-2999,1305.5816504258912,2147.134559156307,47543.65182030876,1653.4465428162757,1806.2734503431925,4051.9808842060024
SP-3,226.92854721400394,199.65706862115624,822.2119174556506,49.82142857142857,265.66540881295214,298.9718532973689
SP-30,2310.77794814894,149.5313371473057,1697.7064525916498,945.0956251065251,4239.321062878455,1551.6919767188656
SP-3003,255239.60298291733,108303.78063532044,634481.1328775625,61661.864418811725,280723.30323663494,49418.970285621865
SP-3004,1251.4459049560742,94.23696801536379,674.0617269208697,99.68152866242038,4722.964408230434,297.8087827410936
SP-3009,0.0,710.6378876863372,199.7671015729789,88.40410204254599,99.65517241379311,199.54119811524185
SP-301,9340.819654044459,989.6452089217858,13827.786490629665,980.4449737823624,7866.750714279259,647.5388899283919
SP-3013,1204.3400080339002,3031.3180700841694,2600.466652825361,2459.327043723193,1158.70922144144,1217.7978409054995
SP-3014,498.349534374169,0.0,50.0,145.39565627950898,1677.602152530685,149.82578397212544
SP-3017,150.053198782724,226.3420429784087,1196.6823259509188,0.0,468.8245236428922,49.57797619047619
SP-3018,2025.846031668449,692.9202515375252,1968.6434434548712,1365.56015089836,7087.10253780671,3245.1794503758065
SP-302,5442.410933798563,10211.229660628616,15350.604777677525,8464.285864699486,2661.8307943347436,4168.2643770039895
SP-3021,220216.09002407212,125786.0847610703,570469.8613702074,176318.05617697482,330162.0855843045,159286.72096144396
SP-3023,547.2450912364683,273.22822072449424,740.0613535189772,101.61616161616163,1343.481699104809,1367.6366743813173
SP-3024,99.96924023377422,0.0,1356.0195174517846,49.739583333333336,5327.355520403539,49.83108108108108
SP-3025,356.17329255861364,0.0,1620.2882525807847,0.0,1339.363129708205,0.0
SP-3028,348.5474331926864,99.96066089693156,298.4174643308651,190.89255396555907,563.8357010839514,178.2261521972133
SP-3029,1627.1184406983741,49.6875,2188.142452388724,99.76635514018692,2933.8956386349855,249.55152023652562
SP-303,0.0,47.9463687150838,0.0,149.83240223463687,1124.9472409319305,0.0
SP-3030,7969.979507092487,23867.167346830272,39501.15152679708,16869.698935665456,19948.770403279934,53556.999342579606
SP-3031,422976.6044429837,135297.93588654965,861399.318921971,182036.6808522853,265067.5228384388,77141.04265574347
SP-3035,0.0,1090.6715125484297,6319.144572059148,49.87654320987654,49.94419642857143,0.0
SP-3036,470.8602908494613,0.0,453.3972334201071,349.0658995493035,540.0736005504186,99.70930232558142
SP-3037,470.3015315230001,199.47314682102817,1352.354364190848,589.6600674928369,1112.823152074774,708.2879967456066
SP-304,82155.61892508037,2337.4069480086387,14979.43225273347,41064.904697193684,10048.79310755146,3477.1305252593306
SP-3040,1297.2983371728278,594.5716697211699,3338.4966416342672,548.3365316087433,5830.510561334105,784.3583769814799
SP-3041,0.0,0.0,0.0,49.87468671679198,49.87468671679198,0.0
SP-3044,0.0,98.72881380722541,1870.6307575109977,49.91423670668954,247.5575601700509,0.0
SP-3046,1312.609458253951,914.4973055796504,7060.010381123989,1629.3836255198373,1968.030790594888,1080.325698035863
SP-3048,2213.5135012657033,2465.4990771043804,7936.5251686980955,1482.542390534837,6751.643214047196,4203.704835897836
SP-305,197.8649279707229,0.0,10.608188714746092,99.71830985915493,2442.626198050855,340.6149245677837
SP-3050,766384.0189828175,11552.512499684364,220076.4944485837,128227.77240452045,247602.73151874702,29153.367593024395
SP-3054,0.0,99.6404970760234,1089.6831656103452,296.84546615581104,187.1089890584915,249.69134687916286
SP-3055,0.0,317.01563638439035,1343.0967024064134,0.0,55.250551876379696,0.0
SP-3058,1535.3177484147589,99.7275204359673,903.5666880174872,448.42566362153053,4191.909994893403,563.6494148846687
SP-3059,35.368421052631575,845.0370370370371,1536.8477438726602,294.5677633242999,2306.146334743581,1886.8726287262875
SP-306,1085.5264915144307,464.2788671023964,2418.60404441497,355.9230065359477,2387.9086556729203,700.6728745067264
SP-3060,119.88179669030734,202.1660517753433,2555.874938979007,0.0,170.03627409967208,0.0
SP-3061,581.2660370365132,950.0,1615.3975475960626,1270.9296998420225,9460.903628987364,1683.400903118548
SP-3062,49.74747474747474,0.0,0.0,0.0,821.6072177049315,98.61196070477507
SP-3063,2372.654279032287,99.69785817610551,2439.5715300284196,149.81238133056593,4826.9588710472035,392.98540996594124
SP-3065,159.14602243634502,348.0176439186977,997.1665105354471,1647.4892231512163,1397.6469456469458,1938.5671508879834
SP-3066,195.33729336464518,0.0,456.18921039828547,0.0,1353.2757983031347,123.34602995903305
SP-3068,1022.9355738011463,0.0,744.8506461821313,439.8814994082306,5070.786250742639,199.70249604282319
SP-3069,49.91197183098591,99.74811083123426,249.44102793503833,99.75723298571059,0.0,0.0
SP-3070,145487.63179551065,38505.72723158819,140851.00725540682,82365.3082132424,299628.2776449526,124798.3162292779
SP-3072,270714.4475797554,387054.29544211767,758891.7183698774,446126.00900814787,358096.03257156856,433001.83120941365
SP-3073,49.94444444444444,0.0,42.15656127546289,0.0,50.00000000000001,100.0
SP-3074,99.8234667789927,0.0,474.0159097219952,0.0,2277.7499495360616,0.0
SP-3083,20919.27414761921,238457.82193998867,24740.838103115682,509835.6368606126,16328.130926160982,198157.9384208121
SP-3084,812.2384107808768,3542.1852445461245,1992.7026027894676,5871.183596611834,4374.374781752869,14629.132648152952
SP-3094,10274.018170776431,27473.68259622758,21605.20745409176,51254.193467021534,27940.429374320112,76551.88825119706
SP-3097,640.1569264855915,0.0,646.2946112787832,129.72047078604456,1577.4311277721042,49.859154929577464
SP-3098,980.306700123277,0.0,1961.779015478904,99.80198019801979,3377.1735477253765,149.56800625309504
SP-31,688.0000411223577,1214.2006944581385,4214.147126644392,1443.8974833244383,2156.8605675860276,1852.786774611694
SP-3103,149.57535384438836,149.44766300078555,1244.4443667902633,199.14442432500002,698.0763901615618,165.40757749712975
SP-3105,319.70159885383515,0.0,1143.7185078555399,49.839228295819936,10143.458286476993,503.7710779284103
SP-3106,762007.3927004755,25016.345710870726,910493.6095668507,57970.21524392838,460999.52091682266,35435.43394683207
SP-3107,7310.02945487474,171.14189944134077,7843.904820923158,307.81264044580155,7604.625352187455,348.97959183673464
SP-3109,242.06555493111452,49.96530187369882,324.35727143812414,124.4477992782706,3022.8800449323535,249.41898660802553
SP-311,3107.7919885125766,379.62999439414534,3740.4209189510575,398.14531873355406,2861.1232096566146,631.5580171462525
SP-3110,5599.349021466874,18050.469179357602,37855.02856553387,10744.0282544022,5516.730473206351,7437.881810994345
SP-3111,349.1588721314236,0.0,1874.5957423941543,0.0,749.9313322748045,49.90925589836661
SP-3112,397.0832460624809,2155.136189305304,2913.5116986920816,1411.0347472922251,943.7520553899619,500.4282738281079
SP-3118,791.8165219529653,299.2863539717165,2461.0220596189547,149.2542318009435,1637.064412113931,158.44358410649454
SP-3119,1214.8037773794126,0.0,1588.721676518339,0.0,1300.2888758104732,298.1582570907391
SP-312,83017.9525612397,257460.70080493554,311547.12348589196,282439.4745046146,146924.9609473597,601891.4786263534
SP-316,1577.0733453579144,99.7752808988764,1873.1152171601289,199.64726631393296,3644.719114340948,755.7893500921801
SP-317,49.80606776224983,0.0,149.5165165165165,0.0,99.88207547169812,0.0
SP-319,298.8636363636364,0.0,791.439339697693,0.0,498.1060606060606,0.0
SP-32,54027.145948400546,126037.28906129801,248979.82082000468,95210.01567243502,62753.04389431008,92057.62343684542
SP-328,1160.0228680591715,49.85380116959064,2454.959045114436,0.0,2609.912000855391,0.0
SP-330,0.0,0.0,99.86962190352021,0.0,149.73026535078182,99.48453608247422
SP-331,49.92503748125937,0.0,49.92503748125937,0.0,0.0,0.0
SP-332,0.0,33.5481220657277,0.0,0.0,0.0,0.0
SP-333,12495.39012640263,15451.287027064624,31970.123515357915,14203.949278376343,19344.94683864807,20619.2275052373
SP-334,199.6920795134999,149.3951612903226,411.5321085088286,493.85975153576646,249.1160290072518,49.81273408239701
SP-335,2460.6798335222697,49.888888888888886,2465.138683415801,30.993723849372387,2751.79139089942,354.92394746823015
SP-337,2803.387174649496,400.8549526847453,3470.4181037551934,1454.7182421055454,3218.5290831040174,898.2009435158665
SP-34,29351.894126054452,9502.871451877176,36823.92134632479,23348.87216467949,73216.4887393295,59211.239886796895
SP-340,32576.655885153607,9242.162596034363,33458.03105378843,23584.678034664805,48858.70571283217,16929.013013480955
SP-341,98.37394166382931,0.0,199.63156837639025,175.8337365432972,755.641081170774,299.360702861847
SP-342,647.7113097010823,95.2625124515772,996.0873325710292,192.69028402655127,990.8600724951642,199.26697646858386
SP-343,50.0,0.0,99.53271028037383,49.9864960909737,49.58848614072495,0.0
SP-344,0.0,0.0,852.2274458005539,0.0,49.875,0.0
SP-346,1439.0242313860033,596.0494727653555,1784.7922347451504,1041.3723496663501,3823.1406926175237,748.7492626737155
SP-347,6454.604760829117,16261.77620544206,20743.484343195294,16035.823632320382,7665.843295070287,16639.15811920001
SP-348,837.3333333333333,891.1034482758621,4929.782906551503,1432.3333333333337,831.2454187896665,599.5946205571565
SP-349,8466.992003572355,1049.7008229736266,7403.071830352443,3586.665363643323,16137.579074475689,5096.916624854239
SP-35,17462.928187109705,3809.5381495944057,22313.733365766733,10138.344887144709,31635.11960143943,18551.526487748866
SP-350,39133.360048582734,29339.6063230257,138170.44399817873,22697.238838172714,28814.97706927786,14744.228567522645
SP-351,79474.64236000614,9233.666946773323,60946.90745140156,33141.33581106768,168015.1378365342,54441.74712274325
SP-354,2849.064703398386,598.4814632503789,3023.510367969641,1459.794528471549,3225.501644981517,1703.1354786882184
SP-358,199.3734445908359,0.0,99.74661581804439,0.0,816.2081676968886,99.7067448680352
SP-360,958.941400739652,290.19201206563105,1212.4400185651239,338.8967715056752,2210.7723122968637,827.7365362185592
SP-362,702.4620832841109,435.8218606591573,1781.7088962576404,519.4901960784314,998.143439427053,456.77777777777777
SP-37,12246.265728406966,14502.460476469942,28673.889795612056,13427.939462134487,15181.122890042776,16436.46319731758
SP-38,26879.27876042692,52883.54707242155,70566.25385807178,47837.893142136025,70601.46138944289,54172.049742513685
SP-39,149.60709064327483,199.70234347522137,1437.088789011146,40.22509586955886,1153.2753810420168,191.44056150579618
SP-3966,328.0180199747954,99.7067448680352,0.0,90.69360269360268,4543.362681328456,1695.4466105950598
SP-3971,485903.9010142869,786.762168203965,86987.70077879484,15419.730153662473,132976.9556223506,1628.6625999330847
SP-3982,1454.936854241132,798.1894463464391,2485.5856468301868,898.1973861304007,2743.3107154244876,698.7734879613145
SP-3983,974.5217599888982,249.57997116718704,1587.2412203945378,1048.2255721521908,1580.5344963347272,602.3545145995379
SP-3984,391.8749363556031,0.0,796.4375923191033,30.462962962962962,768.9299864741422,0.0
SP-3992,4646.934035210815,338.2457197897927,37440.09989285995,222.8712253928675,12776.562512702676,40.78534031413613
SP-4,198.5980800808387,49.892473118279575,244.74841348726966,49.892473118279575,977.6520536160373,199.4471083987213
SP-4016,1610.082634815672,49.92076069730586,647.3920463667514,99.46584780533118,804.3586946695714,249.43936333370743
SP-4023,808.0638322110581,99.8069498069498,399.0276732427798,445.51191554417386,1041.0544197558554,448.6936806808508
SP-4027,1297.653429602888,249.57756410825004,2395.669939322165,99.8255722082437,2195.775241169049,0.0
SP-4038,110.57539228137384,0.0,402.35549569611413,49.95348837209301,49.88839285714286,103.13114754098362
SP-4044,49.84375,0.0,625.7844185326774,99.88826815642459,494.1715800762759,0.0
SP-4045,1192.471722006575,695.5531278332204,1846.4937123792802,1494.280749885688,1794.0194043021875,1198.3465087286993
