bin,ERR598971,ERR598980,ERR599004,ERR599015,ERR599051,ERR599060,ERR599067,ERR599076,ERR599115,ERR599127,ERR599152,ERR599175
NP-1277,814479.7331471592,3028594.051259318,917518.1068390384,1182440.3458769512,933946.2650531157,936658.4006758118,163201.87878574638,1171109.8829175069,741370.1632033243,1204968.4144899102,1183569.8865684883,941419.8130487116
NP-13,601113.1331325535,626492.5317581142,312722.4998248521,48245.64147540642,317580.63041580305,320630.39781250135,122255.38465613537,47455.35755328289,2093464.2851392156,47564.0476696843,45311.3820026052,323543.9037778869
NP-132,118211.60541728477,99194.47509758368,933691.13220767,1693378.1650484086,943216.3444205428,951544.1689638946,24574.87490101802,1703191.5936184458,46892.865788804746,1694145.0047783195,1709567.587910802,944909.0887486348
NP-133,61502.663762126365,37575.198154988786,3380465.7274611206,1684275.3949158841,3429178.0866149203,3439880.677950443,11259.292833380592,1687023.812316265,66791.99132913463,1690863.1670029922,1710577.364010388,3428821.142378611
NP-135,261821.2871443915,816778.6050443503,86131.68464785443,142415.38637090946,85973.16302443673,79726.76689971582,51786.41989543587,144864.07844164694,383110.9603042078,143915.0458582725,148001.96036415393,84383.63148658563
NP-138,1093472.1922981269,566109.4177156193,3000969.112142754,3080228.244377885,3049539.463964715,3033149.952595885,225667.64481156468,3077358.0023896503,433881.8779560101,3113010.306595217,3131158.717002257,3044112.397714624
NP-1391,5292.6017185588325,6613.3433112833545,4884.166713881502,2321.2143258296005,4725.632340438495,5282.006112740757,879.9546861204944,2314.6130370127476,35562.582037283,2732.0185351862724,2537.6451821573473,4891.56510051072
NP-1395,50452.4937359887,107543.36521078872,9491.38546160118,8819.038219627619,9636.657862189171,9319.473039726527,11001.615094275056,8982.91104798552,125084.20123317742,8293.495899431808,7595.167412343486,9196.027431045393
NP-140,834818.6041829842,2335389.965737216,254738.1989782127,3564571.4210457304,256025.64986726892,257094.0788028592,181220.41017691183,3599004.2459213077,9476869.234857785,3606875.8685938334,3572207.015757026,263890.86140296777
NP-142,609297.3162727865,569401.5299766671,41179.50297103013,94675.86550963874,40797.84503059713,41226.144960439786,109368.71469767607,94239.61471816084,6765959.746359019,93352.55321802864,94142.24176562525,41692.79163018615
NP-1444,8583.65832845764,6986.067476941344,1079.8884036544835,1192.2061306374749,821.9128087943689,1170.8811167465014,1318.1154788932781,1509.6078563953477,39882.54870410509,1468.7639710716633,1545.1331094663278,1109.480820342243
NP-1463,6793468.216154049,4650201.476474305,437309.58960985596,1094276.0242109562,431796.4873557495,429393.5436254818,1424791.9171001664,1099509.6487289052,901564.4211183758,1094155.6108478478,1092746.9417338965,433347.119268044
NP-1472,24075.57025485902,2000.9411584455788,941.9029603664583,2424.099244967331,653.4840153137644,539.2130445822283,5533.042524104373,3468.1385697574683,1755.8190876073568,2517.8474665789995,2524.0888076814313,414.87634550771804
NP-15,14737226.768745268,8388370.121894324,1821972.825438319,58872577.42527587,1820198.3876578258,1830719.9822013432,2901613.753899033,58900425.050365664,7216389.976429515,59035162.40625205,58928395.4249205,1813094.654207517
NP-150,20152682.225452498,26068880.306204423,1951857.1915483114,2367205.984312639,1979532.8025227624,1983708.7718155982,4119090.2382544167,2375569.392732596,24408383.7763355,2388528.1366971033,2381037.068894544,1987423.4620196393
NP-151,5202518.705874207,13206599.925514188,1687267.9116351388,3311124.312328376,1699667.0847275048,1709473.3049591114,1085242.6600214685,3311242.288075995,25725159.686424118,3311527.535928544,3298090.461949446,1717554.1319322635
NP-1521,42583.82400192962,31829.425372083297,4339.53050644465,14925.192321296692,4598.010661332611,4772.457902122122,8819.376824560424,16206.138626841008,34922.32939952863,16144.553933927065,17857.367642038273,5146.006765883673
NP-153,20762.425462747,7036.1431879891925,99183.59567956334,59783.1866724164,96773.2330356888,104779.94668074427,3693.853329645062,52852.29655401081,4019.1958650538536,53097.374765178196,55561.33653696262,97705.36198251444
NP-156,6992101.184938095,12150412.353336854,1205090.5619167597,349183.15622419165,1204878.327468788,1209724.4947144934,1516974.3034762784,347617.74083260034,11296444.307733936,354170.92484019673,353301.515349151,1220047.0452210433
NP-16,48800.219534140604,1114252.5319461736,522458.12344627816,66599.3094531504,525652.7001192643,529851.3072162876,8387.270935250217,63782.234930668674,11548071.901852924,60557.893822920254,59357.10674411048,514707.0198825427
NP-17,49822.24488502194,105025.01235840861,5316.108462140375,6630.450831334332,5952.243067681373,5875.898649509548,8791.273978952328,5327.944943333063,1419665.7446211143,6636.741927135853,5534.136318887708,6619.714231141741
NP-18,17123.62051480599,17945.55523264845,1113.7019840209557,976.386539809512,887.7462320537987,816.5218863273888,3627.8260092349374,865.7025488719536,221431.42567348186,1116.4325998309464,586.0042353065917,1531.9560532884966
NP-2,1282924.006977549,4383845.3506864235,1629372.9908713812,637276.0359546454,1659561.1757044406,1660865.7573228579,255483.05282072243,634225.77644701,1838264.407105736,639985.6486489304,642617.5943056024,1652230.6071417092
NP-20,14233582.38307425,173710.01290888662,78393.74323398464,34883.421142776526,81493.02133321243,81339.93821602801,2801500.0753609645,35095.29767098594,260793.89564175127,36401.60539352995,35672.363703864685,82813.15457580533
NP-21,508830.18395262427,308601.708829224,4718948.964123666,1276109.4119385148,4785850.484335371,4796183.80519453,100124.7240761394,1276282.4437874786,549925.4104674554,1270641.5491810422,1290351.8883659272,4775877.230413918
NP-22,15729740.571978558,19091490.92740268,2787817.1436618646,1851133.063192269,2806732.3551916243,2798716.819617617,2982631.746793286,1860393.9422605978,23705448.547767982,1849000.9408076946,1840030.3148680602,2804971.6025013113
NP-23,37592.17477742871,41563.98168144106,40841.2673096004,7611948.714922165,40003.4293560203,42344.4299640143,7135.831724377556,7638039.243990558,202691.28597692127,7637435.288677804,7608225.1567213,44555.76275386162
NP-24,4766457.53966101,108555.33293836117,3993459.9138294994,9224336.250922205,4056597.0643159156,4066015.2432186822,915811.6058885888,9208218.211364066,154451.97906503937,9228631.976595685,9283424.556030389,4052853.898134739
NP-25,74018.36154774607,3603660.121872078,153491.82011292782,764475.9241703725,153419.80002968403,156859.89665764364,17972.401708652844,770967.9662001254,44092363.3967142,762770.2808580138,758493.2704275849,155704.9090325065
NP-26,1140142.2910199186,3278427.4900972536,245511.44399352526,3426242.8999561286,257451.38378554906,259894.4360128805,236210.38068131666,3448919.01953528,3378995.6088917023,3416326.044156646,3435915.7376559675,250038.31728155326
NP-27,4852981.133634606,164864.74015099442,249163.37794627063,102245.46721614413,264088.64404624916,258039.4141904593,972538.7484974005,110581.7901940105,838661.4375213141,106724.56312168497,103726.03494590207,258451.6285619791
NP-28,51109.25156133186,88904.16153923997,227948.49219649634,1153177.7163155593,228419.0107250498,230889.67602573754,9130.832235560876,1174107.103180758,208633.20545062076,1173603.1647486142,1166517.605876269,223582.18907837634
NP-29,36648.560855638236,77418.5156962651,35929.22206949029,42284.191034057665,36376.99807065842,35994.92906830886,6720.433568078782,41492.43538666535,147089.92369799287,41390.82294794064,44066.43203480164,37050.79916637752
NP-30,1066846.8967930602,2382589.9514495204,68802.45772643616,1861674.8679836565,72108.86991107458,68819.93672891424,200091.34728362865,1849347.9308706182,2176289.628178114,1861825.9066380924,1860377.9596120766,68909.12695487567
NP-32,587094.1631758356,141226.767327657,559873.036339635,97656.1730052908,566315.2484310515,571479.3109548074,119500.81620013922,103937.50716396424,184087.50334888746,98724.66489357472,106539.18353403761,563114.3817224399
NP-33,133585.6058657872,767178.4226037164,211593.92091183993,257948.53040619232,213252.29755710054,217723.23462698073,24337.781515152295,265444.14289549476,4458964.161468512,265407.71315122826,271036.33689182793,223540.85397075952
NP-34,5199526.867924515,5485784.300440216,1026755.1367427391,4572726.353024451,1028685.6602419836,1038705.4964683326,1068719.4165146602,4585232.546229863,11957314.522515748,4659073.8771667285,4635416.482116577,1039198.203716555
NP-36,138210.874368834,149198.84651584853,2302585.195804023,1551863.0487225277,2326475.099243382,2331623.8366235555,29662.30216159438,1561511.1855408004,124008.07496356373,1566051.734289692,1586965.6039401472,2333009.1242793486
NP-37,20083.048088604202,50934.10226279421,477612.21251523396,118496.43990077397,474195.9814535686,460376.49892060517,3872.198352711942,124054.82213791634,38609.498897325415,115948.6155184997,116828.45387545587,481680.3004030774
NP-38,511746.3972206196,38177.77287290684,15252.162500447504,23527.850889393638,15408.702422066584,11771.129719335813,102159.64987181484,25364.165326439375,33705.5345623193,27959.121675803257,24106.12972790012,12929.698427985324
NP-39,1531863.7019154578,3378358.6951863877,3755423.915739912,4377160.639151519,3802425.264025401,3795765.701430864,301701.88310443296,4407875.176005423,2040614.971200008,4448587.595541218,4442733.775903809,3788235.095080406
NP-4,62446.71996426853,894663.920252045,285346.2629338714,2825722.050194019,287791.59210163454,277852.5609648273,12453.614761275176,2851692.4457372655,15143386.973650288,2863866.8739655567,2865133.479608855,294513.6111835005
NP-40,1098571.9765271253,242995.26996116855,76466.119206721,48978.99304601416,77267.350794357,72994.6787184697,227768.61952965095,46620.8551173073,756478.7197072482,50699.13786040946,52466.3620825517,77219.25634023409
NP-41,11308950.431307679,17430086.968546357,4006768.7614040473,3170309.7291651773,4041635.1930232663,4089256.7792269704,2202870.7334163478,3174838.330342471,17892089.465971123,3181312.216046702,3219146.7979819262,4076529.5220960826
NP-42,13520978.01625347,1360608.7659748222,1347465.911029754,3009589.806835698,1378679.6583456167,1379523.6190438578,2652259.01341569,3026182.72638754,13208421.465967821,3026408.9463636354,3037974.821667663,1369790.0349914578
NP-43,1544321.5989035326,1198524.7363701086,331267.7544556959,1790396.0696503278,345393.90377905243,334142.76709156216,331736.91665055533,1791669.035644184,8912710.827795146,1781003.5867988828,1808531.412771159,342104.84957104916
NP-44,16733394.782059148,708244.0745766814,1209832.680022302,147127.1289146648,1238887.8240258729,1236034.6569487483,3342021.190991149,153608.95948399615,4317050.07126213,149572.698898392,147513.33735374495,1232410.174811537
NP-45,3955283.597470881,1526092.709566624,13247511.788723052,1633852.5276120468,13392265.542852603,13427600.77573924,806158.8910552323,1634737.5110802,26016959.037024066,1648807.999353595,1639262.8216656044,13424553.929470785
NP-47,3059.141255886804,58135.069734028584,4974.426176063087,31956.838633118256,4809.740771445381,4105.227661456528,652.9798152514836,26832.986263924497,1118654.4504370522,28881.882569616497,30356.11924276313,4027.612203749877
NP-49,231351.9153705074,231255.37739727358,2407970.013584551,4002866.9853125876,2436464.097770312,2426134.957072029,50545.69086633742,4043640.819531938,1187300.3038517514,4037997.4321103687,4036561.611991988,2433737.5573160686
NP-5,226434.45498268507,1783748.5438972134,1261268.7047593782,2149972.003262106,1275558.197872445,1309303.9956612743,49741.48125494429,2152555.9522398557,1812659.9640234732,2169525.0885718507,2160956.2791636456,1281060.5791658126
NP-51,14763.31082475848,35167.29026005519,1309.2466682010895,2177.540534814004,1246.1012814720154,1320.12965645008,3053.773414861036,2064.3970651711716,6387.3792915130525,2769.589895539541,2334.844876486542,2155.67154777515
NP-52,36632.56765812378,148969.68398817268,3387.172474988723,6225.479557546073,4652.8787720879045,3197.971367355278,6550.717079683486,6037.927647342322,268091.7710239887,5603.622632456716,6382.913474197974,3769.3889702956244
NP-53,82652.13498714006,22174.859988334272,4325.835471558366,5258.656493561595,5089.708714506909,4956.150697460174,15958.663503719576,5864.644171980239,389862.8021278917,6630.437052704787,6160.619510836487,4691.729473365226
NP-54,1341003.543081442,115560.19626951696,21709750.969010606,27750899.514150314,22005238.789681535,21971904.556484386,278893.9701386911,27806603.74483715,201768.54646088713,27864117.008594994,27894025.25023455,22008061.389948957
NP-55,14828845.43931147,10577993.491238322,54785334.88311167,56945467.6217319,55548925.80771825,55532612.8339869,2961836.830424853,56994563.00273293,20203308.697467342,57240699.95700301,57274470.4422671,55464664.66994387
NP-56,19304.193789442743,680942.4816663546,109813.63632391213,67276.94325685603,111337.26290517101,117741.9542955368,3829.3626619302167,72679.00529346471,510353.3070908641,70131.46319122368,63496.78725111637,114105.67438065821
NP-57,92733.83348810257,140819.5991121975,15432.48802342725,17508.946942851162,14311.695763624468,14971.998164792469,18972.528068920103,18587.018069241938,255899.89177892945,17462.217000394437,17397.75723365623,16295.07513015837
NP-58,85046.94656972121,75438.97852644991,10793.35878139276,15498.057286645271,11359.495362247959,10966.691947450268,14777.941097079985,14530.107178690327,807590.2944390338,17381.75252941929,15834.79139576192,10541.340755017829
NP-59,106527.4871225687,110077.24953711257,3497805.341977675,1215904.5069576318,3546835.5990599184,3555395.0942095905,22204.559925880432,1209943.2094466307,125934.53756838529,1222765.5324732554,1208167.348528001,3562643.5736016976
NP-6,286679.97488936654,402077.8025277905,140382.25586855196,300112.3799855044,146130.98566969647,149183.43293878535,60396.33430932773,302878.6483348158,761796.3640578405,305662.85962279985,296901.5221776201,147330.18188519205
NP-60,90700.86006604625,125454.32111145505,45815.85182437222,53357.828361932116,44547.693250161064,46387.88086239321,17788.889151755397,60201.31709762827,114944.521210349,54438.45915945206,55842.34561407418,43953.9784690507
NP-63,2497.1496151520814,15098.13381244141,562.263114417267,182.23855533352275,595.4919515515878,555.1283403785101,553.1399130399667,124.02540888822337,186230.49301827193,175.12299222107274,405.9719942449494,432.85405300780087
NP-64,4876.119172772215,8582.302738521137,941.2554891408896,427.0322627623912,648.50860738913,797.3750480285594,1056.3650386304957,647.2869944889272,187476.232355889,677.3598417622255,632.9307869615291,536.7899196065691
NP-65,606.7453030169421,2652.8909099910306,100.434857882693,691.1536642951269,76.80295870780444,167.98280525027644,66.96336996336997,1071.2520648406264,15105.617467795297,496.89064966067815,507.2346675064033,199.65322636300897
NP-68,4210139.023482087,7187039.986164601,1230116.6137458005,1472129.1391540114,1250968.3089277444,1252370.3859199556,865069.0321936212,1489035.5596657605,28974180.336741053,1478410.265398661,1492506.4261508367,1246368.3222596245
NP-69,523789.3250525806,504820.502814175,263580.262758461,1146213.7994151101,265434.2773371334,263736.09173983854,106349.85960202116,1175147.2380485346,393444.42538177385,1177872.5500931793,1146286.9645929402,273232.4360836617
NP-7,509812.5836263306,124743.8384750763,143705.33179688477,91348.14663135428,145428.32759118068,149893.7672970882,106082.7882328781,91343.2185560426,728560.616187412,88063.60933591657,92839.88892461953,144802.4307650027
NP-72,292562.4365429466,5707563.102982749,1601952.6867570165,1596692.007923418,1628485.554314062,1625969.0018840125,61978.073383167255,1595301.3466432164,2424722.4833141435,1616028.4520623437,1595322.5369169812,1621350.833529224
NP-73,1708.1756562716046,3666.841254831351,1025.7546207877542,556.9880864752113,1536.7021873179317,1303.768939408899,161.74608584870145,362.80853189939165,50666.05798160195,672.749025434491,313.3695297369088,1747.6001625993729
NP-75,558981.5771213238,14534.023431932988,3585.9237016809957,3234.9301309215334,3743.8150404130047,3718.469816429403,119998.4212791915,3917.7033896776356,717001.7237029003,3476.469991327009,4133.872018544367,3548.8396671758146
NP-77,20038.412873202255,8969.293147538154,1194483.9697497808,2148073.1047938275,1205554.0308993969,1186687.5666126858,3477.9547957666487,2139546.0728887753,20490.04774705892,2162734.856918267,2143649.8454755894,1182856.43309219
NP-79,857255.1735432216,26767.53555048014,138257.82581469536,211804.60582073103,139352.71990466793,143802.45048977836,176285.5432926388,210109.35670265523,65171.63587465034,213159.28034385692,215571.5920982666,142034.0219849352
NP-8,1766328.0081095726,34348.30619391795,56900.621453484215,34926.70478450631,57845.07623078181,57602.05344490429,338514.22058596043,35660.49555073759,181937.94324347924,33996.320282087516,34148.63172176531,58995.926950830064
NP-80,681763.1344282266,138276.16499706337,221474.67060613882,297743.3192217943,223552.53145238853,219297.6715335948,140627.96484317578,297483.78036397905,212987.97190399148,296694.36493324605,292208.51018431183,232091.35580248045
NP-81,207483.8088515499,210328.40298812772,1459621.261130434,2005442.7932210562,1486532.0697168806,1491935.753728115,41261.0308688425,2010129.402388971,368777.8602134832,1999246.6264498322,2018711.6339588852,1493627.099581683
NP-85,261532.33532241316,39754.230222790306,1271820.2719799888,1913455.1904541587,1265032.1021076716,1273681.7886132272,51493.423555445224,1904896.1369088965,18251.935461414538,1921231.8142805942,1899452.4883255858,1265097.287932572
NP-86,28974.53962794197,72797.29655546397,302794.6195086824,2501302.660596467,309133.5078281987,307699.7861554227,6294.23033775174,2510605.683684414,58930.74143865135,2507727.612116491,2500881.802567787,302316.2553619416
NP-87,3514045.526032227,2046638.2153319316,912082.7104406578,1316167.294046471,932751.7250973157,919912.5324446007,742937.1756561168,1308568.8396011044,1129050.8404669117,1313837.7366862928,1296402.0439069206,912896.7497232662
NP-89,50373.16284815309,9515.95400341169,827.5729912930699,1367.1369714697416,1123.8069308513495,451.02037448876916,10230.306645106419,1441.4591922068107,12798.28580959458,1307.5732919931086,1465.504867991487,905.035653638915
NP-9,35065.10216892302,50051.40875234672,17378.632225972615,10093.677353924651,18627.371407503593,19080.705926236045,6174.064421138453,8032.889999454927,63007.8241285125,7313.785934883705,8591.092160717855,18606.902828230464
NP-90,111373.66285129667,94747.98455558524,126699.91233545334,17398.754157040807,132957.02827524103,128674.63510111168,21883.001493555304,17370.675866186753,231235.36764716668,15622.113192908915,15087.302176630477,132019.5164110876
NP-91,225074.44317349792,584034.5723609331,16593.486062342257,36643.40105224069,17129.68257265066,16372.58037360385,42755.00969585869,32900.864225242745,165766.40235530658,38062.575849571156,35086.36096932267,17127.53661785864
NP-92,70676.90452694434,50761.7800756224,66929.87437463028,44450.07756816963,64994.08473378502,68549.65966131202,13371.04489985784,43788.261041617,206267.82255350755,45021.7836099656,45767.80344555319,67112.60290218792
NP-931,232705.0736123318,111002.13908878337,359344.8883725326,272493.2939124392,368361.20333647705,368954.9636161249,44061.01764056401,272269.7797417966,99002.08247029722,275252.06758078607,277694.7905216003,367715.9749734854
NP-932,7263659.134940813,10369214.463730127,17105121.14575197,22083067.88236742,17355455.694285516,17383678.542852182,1390903.25226187,22075959.961754285,15871766.156475583,22066749.32947477,22175398.80610394,17343893.05559453
NP-936,129298.37712420705,134283.01469130462,7477209.741401094,5229738.311668454,7584126.645434591,7620649.72419141,28258.873214318905,5195192.312674553,359646.8068510354,5231851.470337469,5185832.881189064,7588867.033571765
NP-937,4301025.945384172,498039.4358047193,10099359.230460836,15968739.642101988,10202575.73092735,10217979.070689399,882994.1590944483,16011497.203281108,1044217.2803218262,16014526.260528242,16079012.523753598,10209976.27947129
NP-939,10040317.984452462,15643296.300479932,853355.7778869915,2028719.9064880002,878145.174920204,868707.6454264476,2098559.309121136,2057455.06549667,9532416.768953132,2060606.0622580003,2043202.8098782075,874426.3777689831
NP-94,255905.37263596186,388686.52512179135,29061.376700654902,10563.26306517527,27061.37223366207,28169.76256574229,54362.21816735252,10827.627181432084,613919.2948840563,11113.779301407301,11860.37262443722,27865.78272122202
NP-942,571771.5438107493,246186.98122967628,338862.5476331856,669565.314125011,336318.10316235176,339473.85827896674,116352.95065589537,664664.467501843,98120.07833164588,682461.2433821844,689537.2845924001,342079.1393019073
NP-944,40699.755943080236,46710.134356309616,159191.88862320228,28045.334198004006,163576.43131144837,158716.2689988396,7562.781687500868,30177.793169420616,23809.266940284862,30293.9721239133,29069.504974170097,162574.7905271317
NP-945,50475.97336069063,137705.68419153278,7060.424632952521,3416.7893822035226,7137.835874499606,6460.8348047573045,8080.048306371907,3877.621675151269,7137025.137120937,3920.0283444848483,3935.5499332595155,8100.284072417995
NP-946,22887.23977686824,24523.412223879273,2275.8521098405045,3682.1456027883078,2636.1730831023215,2357.445646028666,3288.874843218657,4166.21063366994,46744.98913940357,3501.6887528987886,4778.415892219116,2396.356482835542
NP-948,72030.47653475298,46534.14960932469,84357.42142111198,75559.31247217901,89906.58953639492,86326.58808805815,14683.273527482212,71544.56717014854,18389.993475895793,73404.79528060596,73313.9260264813,84993.8959442417
NP-949,40755.18012537972,3633.826723219895,5619971.257206381,3221856.8726959177,5674897.306047354,5687574.346910481,7415.876259718414,3219127.549903803,28098.02222068851,3255370.7259372952,3225374.502876768,5661832.222548469
NP-95,105463.86434220574,97402.49053044447,24677.647443097172,24585.13155160195,25026.73160280144,22370.864434250616,21299.08866857532,26599.166150022236,110138.35954825186,25284.19236197852,28200.643575063066,22033.33983142575
NP-951,13570.189229151223,7353.84010808278,3573.6852019934854,10978.933505427749,4056.848202196062,3527.5778160305204,1721.45283117785,10864.849061329553,77542.39983607575,12400.372484014591,10565.24550945256,3879.6224621687493
NP-952,1357518.752722586,3861738.1347114993,1499391.2454688873,2147741.059811309,1491650.7879288855,1501026.3420300395,291537.2307345294,2151588.609712458,4363501.624612776,2136685.7854019045,2143273.381345658,1499257.1227575608
NP-954,2736656.1728749196,8392215.181345157,2579719.80805202,3296464.5478918077,2599975.641733226,2595198.8337807516,546604.4143817751,3291800.359759304,8752390.307453841,3260542.9117670106,3316794.0510112005,2615016.947616085
NP-955,14218967.402567903,3547327.8157373075,4565436.8509069625,7171043.174944078,4621675.899091496,4648285.554642561,2829067.063079783,7127754.678462356,1994296.5809134762,7167216.054699557,7160955.812387357,4618206.899233726
NP-956,9434.781812231451,30323.460140554085,3134.591171125114,1131.768156402591,2451.726357645185,2465.489671505853,2094.6491969067747,1691.0911668396295,55584.15662541148,1421.7105468229956,387.9366561910306,2622.286274209677
NP-96,855853.5902285555,238970.9017645291,779951.4987469239,244921.73751504562,787819.8510121856,785059.3058521597,172789.05700736202,258003.4980497422,1128965.3215597835,260827.96010565045,256690.85179209762,787798.8364093851
NP-960,2498072.771958677,3819594.8377521313,3188565.454647834,1903477.056043736,3224605.873360002,3250257.33967571,525814.5557528641,1907292.3528088173,7925579.926461798,1905878.2264373947,1910801.3389398588,3234363.3194846665
NP-964,537118.3319057229,154234.840061961,18361418.295326754,13649215.78780452,18605247.534219038,18622605.661068004,106837.97998503725,13704157.723497707,161638.80477946845,13695516.035694106,13756016.202841228,18554969.524869364
NP-965,13369.554537518638,28367.400208396375,830.2095577173421,700.0884779660985,556.9526626417487,770.2290387298685,2503.168348546962,1021.9415450013041,81602.69189386038,1078.861961774448,1024.7558011449726,785.5157313819865
