bin,ERR598984,ERR599006,ERR599009,ERR599010,ERR599022,ERR599035,ERR599105,ERR599126,ERR599129,ERR599171,ERR599174,ERR599017,ERR599027,ERR599040,ERR599046,ERR599056,ERR599101,ERR599103,ERR599122,ERR599133,ERR599137,ERR599148,ERR598947,ERR599000,ERR599005,ERR599044,ERR599048,ERR599124,ERR599131,ERR599149,ERR599154,ERR599159,SRR3965592,SRR3965647,SRR3965676,SRR3965758,SRR3965809,SRR3965873,SRR3965874,SRR3965875,SRR3966130,SRR3967025,SRR3967319,SRR3967558,SRR3967690,SRR3967699,SRR3967700,SRR3968060,SRR3968061
SAT-111,0.00041038791125238135,0.00014378051421058203,0.00335608559046651,0.0,0.0,0.0025696124090141717,0.0,0.0020370968956401757,0.0012022769920505788,0.0,0.0,0.0,0.003556554710291027,0.0015440141232584703,0.0,0.00314880705922049,0.0,0.0,0.0014765795697435707,0.0,0.0,0.002020875184599954,0.0,0.0007659054336897923,7.215146142053856e-05,0.0001723557802761203,0.0,0.0,0.0008081171039758753,0.00011446086707204829,0.0,0.00045087894696064026,0.0,0.0,0.00017674672509921922,0.0,0.0005565184515259467,0.0,0.0,0.00032254282820438457,0.0002764836498077584,0.00039166382076477233,5.487897453001068e-05,0.00013429914656411357,0.00048528475692643277,0.00014054113782064207,0.0,0.00016207969758288312,0.0
SAT-112,0.005635646229909281,0.002473586132191618,0.0,0.010469923250103909,0.00466586404496495,0.0,0.007756283588828247,0.013432823370768981,0.0,0.0,0.0,0.0,0.006390919491618021,0.003208540915870747,0.0,0.0,0.0029922778006769538,0.0,0.001178789759634919,0.002256434956654192,0.002729793081751272,0.004775702250586278,0.0008567254639110257,0.005924850269152128,0.0017981759859154523,0.0035358361093272162,0.0,0.0037538663722595607,0.0017387584581093774,0.0,0.0,0.005577235806796733,0.006856872224788802,0.012823587511567014,0.002368413889245238,0.006742499153995836,0.009041991514841518,0.004646482074633975,0.009294709848100971,0.003032178786265044,0.006350710565544103,0.006811198709969027,0.00693205171779022,0.0049615560890064105,0.006870267390888605,0.005194687228683136,0.005856510610698143,0.0055259819959722805,0.002687328279369467
SAT-113,0.0037875692520737986,0.0,0.0,0.0027515154443455356,0.0,0.0,0.0037050094099133667,0.0024806942092696904,0.0,0.0022890088893965407,0.004170718333970833,0.0,0.0,0.0029835262897084823,0.0023039131427823444,0.0,0.0032209485232537823,0.0,0.0012563150004903539,0.0028362746280834617,0.003932395320081715,0.003664234630237438,0.0026426473955217865,0.0030690994590289217,0.0036187338004565347,0.0035287395737408226,0.003939472606990296,0.0018054439069943482,0.0027505699235478498,0.003617749429000434,0.0,0.002115431864193696,0.003608794368606393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008162338772815137,0.0,0.0009858309924276208,0.001663500882520305,0.0009428093980665631,0.0,0.0,0.0
SAT-114,0.023528124088867747,0.004328272622699367,0.000692627680778814,0.02011805396603732,0.0,0.0,0.022785068676998796,0.022202626619426565,0.02403535224188725,0.022338177490798045,0.02333741700888221,0.02306358857319275,0.0,0.01916109331953108,0.009413600828001125,0.02042224210554076,0.013203535959635547,0.022248258295560475,0.0005515319967471295,0.022445637955943495,0.022305588175096282,0.021736107441103405,0.023486740199981246,0.02247611005728263,0.023374940327216587,0.022665003871053965,0.02160957675053287,0.03859998233254942,0.0221897604836194,0.02149891948846464,0.0,0.022946407242920717,0.023498799677178973,0.029089582591772377,0.02123675889544346,0.02152561032330572,0.021917688386135035,0.019146507045335784,0.023573539533810958,0.019344679587584915,0.021260772331676968,0.01657883193745889,0.023718789227317953,0.029209427723646837,0.0225541635072077,0.01880014946335377,0.021113867077232455,0.0190760353801339,0.02456862132011597
SAT-115,0.002996954280722926,0.0030660655299701543,0.0030543047343793116,0.003264322982778187,0.00295073375880469,0.0027586313695565213,0.0025993771842049234,0.0026642953528771005,0.0009485772302340297,0.001810255851772821,0.0033386171427954078,0.0009657674670103466,0.0,0.0018166655982654598,0.0,0.0027273329207658124,0.0007087279986168428,0.0017494805714057939,0.0024476612148240976,0.0022705726784331393,0.0032382170352629617,0.0025606574273477883,0.004024832047397627,0.0021666405832026355,0.0024336464148142943,0.0024534027293978272,0.0013497549244778082,0.001047399939302111,0.0021917026431857918,0.0022269741629064826,0.0,0.0010326107986966964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-117,0.0,0.03738628633788413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026671115820728862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05216702453449318,0.013614709767008487,0.002586727771959794,0.013940826603936205,0.003481659467780388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-12,0.0,0.016288174295638107,0.0,0.0,0.014925229373039393,0.0,0.0,0.0,0.012009752010908278,0.026277305961755083,0.03047130614870872,0.021746723800742513,0.0,0.023034659963624964,0.023261158988242617,0.021961649601989004,0.022936219135231813,0.029105500983278753,0.0,0.03681691969602072,0.006717686696944252,0.023087718411433065,0.109469808281892,0.034625738617848865,0.024077861401796012,0.07129161901150464,0.0,0.040383257387104056,0.07403807873055925,0.0,0.0,0.03193557708902412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058547439736052156,0.0,0.025658962606251574,0.0,0.0,0.0,0.0,0.0
SAT-121,0.023160237275678466,0.014198455824820613,0.010663129568625557,0.0,0.014375568922822612,0.0,0.03429297949530616,0.011882961364109828,0.0,0.0,0.0,0.0,0.03734293535690288,0.0,0.0,0.0,0.022540002381139387,0.0,0.024527807895883137,0.005859955080711969,0.0,0.014805447072384136,0.010496105729259337,0.017543099788290672,0.011750052701164951,0.010883930516368656,0.0028925072421912114,0.013569404825702892,0.0,0.0,0.0,0.010192852825904942,0.006100684160139708,0.0,0.001688332238467606,0.00606862574609099,0.0,0.005485312017589316,0.012494436070524834,0.003902890165496035,0.00794473458874148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-122,0.005229430325644213,0.0009990230174600255,0.009167464051778224,0.00566163441480876,0.0010042129279393963,0.006418335804893641,0.004383092557062061,0.005768471416415966,0.0,0.0,0.0,0.0,0.004836357440098632,0.0025294597651366268,0.0018544836676616671,0.0,0.0011821299407577916,0.0,0.0021694140584853972,0.0025179587006095992,0.010007603370525331,0.0020855427902058627,0.0,0.009624891867103457,0.004762636069213672,0.0,0.005844789604474489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-126,0.0,7.956522153057535e-05,0.0,0.0,0.0,0.0,0.0,0.0007460421116665245,0.0,0.0,0.00011738919217748363,0.0,0.0,0.0017604780418279844,0.0013707832214347837,0.0,0.0013565461595973782,0.0,0.0,0.00018015737604666466,0.0,0.0018604516052923366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002058222133547284,0.0018645767789386089,0.000838357150536311,0.002678573661479343,0.0,0.0030389448066124375,0.0024728249034372896,0.0008170369189617755,0.0029385070180024107,0.0020723351797114643,0.0,0.0013350202006627496,0.002620940523908254,0.0028487841454332506,0.0006898709058392434,0.0002665801690951478,0.0007458096332959653,0.0003315516763288116,0.0015020949158233037,6.615995320651073e-05,0.0008719899759325801,0.0,0.0,0.00041129005235257705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003519642781584854,0.0022619395389183797,0.00261262833369207,0.0023801250105834897,0.0,0.003982230447195502,0.00439607804801207,0.0025862232991007567,0.004415067005649069,0.0020640517438886828,0.0,0.003063493383363414,0.0011703409239050304,0.004273556888692923,0.0001826640655825188,0.0,0.0034707116212278127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1289,0.011864109921621048,0.011732238040635763,0.0,0.013322322318082046,0.011563591930764991,0.0,0.010886650713686705,0.012258516768714778,0.0,0.0,0.007559968091540176,0.0,0.0,0.011730175626743335,0.013881254086351588,0.007688453863497812,0.010048536285000532,0.01959530690456346,0.0,0.011150688786266702,0.012175048460697701,0.013342074219756979,0.0,0.010019429228527119,0.011762641994960178,0.0,0.011105543119016532,0.0036063073208352733,0.0,0.0,0.0,0.0056403056723119795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18521056289207705,0.0
SAT-129,0.0,0.0,0.0010262868972540794,0.0,0.0038120912055590963,0.0,0.0,0.0023384003062066625,0.0,0.0,0.0,0.0057814283031285,0.0,0.01954767291208231,0.01119334356601833,0.0,0.009816474333763835,0.0,0.0005761366217263191,0.0,0.0,0.0026755136791719696,0.0,0.007700721309663691,0.0,0.003520825593194001,0.0,0.0,0.0,0.0,0.0,0.005523441920173861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1308,0.0025975794618251146,0.0013192044316875198,0.0,0.0029387761842107037,0.00200796796382722,0.0,0.0031022844217802547,0.003150283203812955,0.004931831205174211,0.0034717849895146377,0.0051489700973315865,0.0018340455330047671,0.0,0.002185572605424261,0.0032762330045324503,0.0032791362964775528,0.0019253561581500506,0.0029435408443796605,0.002572046623376958,0.0031863942482299335,0.0028642583554225045,0.002517290147886328,0.00318111373792901,0.0028370954580326855,0.003168209739419588,0.003359089921012986,0.003412174193286637,0.0029994970324504736,0.0032618083994903997,0.003180013053285372,0.0,0.0036968772566123615,0.0029403780176440516,0.0,0.003835094720637565,0.0,0.0,0.0,0.00476235683545394,0.0,0.003704667223645776,0.0,0.0018970025101181555,0.004999937817311612,0.0045460005894839275,0.00672770397521565,0.0027422542343305983,0.008256940950090693,0.0
SAT-1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007614650419952834,0.0,0.0,0.0,0.002380438791113536,1.5343638639792693e-05,0.0,0.0024672993351528296,0.0,0.0,0.0,0.0,0.002214766306884935,0.002501057199097095,0.002737041204504387,0.001806883524180464,0.0025717721349898777,0.0009527388328529671,0.0020463564318812496,0.0030250163347902434,0.0037866539816397873,0.0,0.002450565866061351,0.0,0.0,0.0,0.0,0.00410539408581584,0.004069477973260086,0.0,0.0,0.00036529883382846977,0.0,0.0,0.0,0.0011760846356474823,0.0,0.0,0.0,0.0
SAT-131,0.0,0.16086173396591724,0.0,0.0,0.0,0.0,0.0,0.0,0.01774720925135986,0.016192432856339638,0.008607700213012258,0.028369629661148903,0.0,0.0,0.006376271756513005,0.0,0.004755766741424615,0.014748398693698967,0.0,0.0,0.009768585107533857,0.0,0.01581132430987698,0.015117756366335833,0.02503994985919831,0.018042475943663507,0.024005091486937583,0.01449906537684898,0.016540120995794966,0.016118554065421037,0.0,0.015197891791477295,0.010879910480027793,0.008859858694121928,0.008929794170319048,0.012307415918224438,0.009597588711259016,0.012072684271942477,0.011152270322324444,0.010713468081162981,0.011544975086538681,0.014785610659203663,0.012371952815426529,0.008325714179745104,0.01137582017468845,0.009589740603814446,0.011529544635841325,0.017704787142490234,0.011238697244181297
SAT-132,0.02622198159831554,0.024598536124570435,0.0,0.025460073799047633,0.024936220622774428,0.0,0.02807111316104816,0.02501070579522477,0.0,0.0,0.0,0.0,0.0,0.025036349893464382,0.033225099664137225,0.0,0.02534683218282254,0.0,0.0,0.0,0.03401392514598006,0.025803650695006272,0.0,0.02508197904623208,0.02417310638425805,0.0,0.02004035931041122,0.014180717719230948,0.0,0.0,0.0,0.020601736730547993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028037660674203817,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1329,0.0018451337548110289,0.0015993602073536715,0.0,0.0,0.0014692441598374848,0.0,0.0007888256511311268,0.0012924942062123874,0.0,0.0,0.0,0.0,0.0,0.001805301224752535,0.0017920997783936947,0.0,0.001855507322568407,0.0,0.0,0.0,0.008857199494637806,0.001842247613937828,0.0,0.0,0.0012320403830778598,0.001952742820581035,0.0,0.0,0.0,0.0,0.0,0.00137783338416405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-133,0.002823173998322145,0.002768619987278338,0.0,0.0030948374763486853,0.002415251983798395,0.0,0.0029148360733499724,0.0032156296370329024,0.0,0.011793725764654461,0.015492848853094567,0.009766641013256918,0.0,0.0009581756761589848,0.003237513837266268,0.0,0.003566414787492091,0.013531874294019546,0.0,0.0010647924126331722,0.0013241588473226478,0.0034590249380499287,0.0,0.006098418687735343,0.0029544103981660186,0.0,0.0026380618016506223,0.0038235029697071335,0.0,0.0,0.0,0.003731155414725264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008901910033816408,0.0011625743991755,0.00041114303463953965,0.0,0.0,0.005155373368512092,0.0013426779699246163,0.0,0.0008977256225394511,0.002024319181672654,0.0,0.0,0.0,0.0006281771272703279,0.0009510504331528319,0.0009828264900866906,0.0010538484123620295,0.0008658253861482312,0.0005628351913039656,0.0010866389381401277,0.0008845102591745552,0.0010583478774661573,0.0,0.0010862796189325882,0.0014784484354645056,0.0003087317088217751,0.0020446852265874936,0.0012792183772454453,0.001470905831590656,0.0009430264581274174,0.0007030290835120867,0.002289411675609394,0.0015573304810986613,0.0007149541994137021,0.001081152298668812,0.0013699861184979744,0.0008546809482949731,0.0003195228837003837,0.0012880840380026278,0.0004968856088886047,0.0009928924358848029
SAT-1340,0.0,0.0021581748470580254,0.0,0.014972701766260319,0.013667250248168962,0.0,0.0,0.0,0.013585048632670118,0.0164177836747641,0.015580430582092937,0.01583474768379713,0.0,0.0004846626022371248,0.012324901922235735,0.015487836710839207,0.011460810769085873,0.015544138126482093,0.0,0.0147599341757216,0.010631539262457542,0.005940562246892317,0.0008189215716866492,0.0,0.0079175975603715,0.005208881065214699,0.0,0.0,0.0,0.025639386404836293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1344,0.0,0.009456711289509059,0.0,0.0,0.0,0.0,0.0,0.0030795148418314793,0.002557145990229293,0.002203130838907144,0.002354619727891702,0.0,0.0,0.0018291764674958936,0.0016998714712324807,0.0,0.0017089496749256381,0.0013968907682723095,0.0,0.0014669076835596914,0.0055243480332960344,0.001958794743005891,0.0,0.0,0.0011895794590650345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-135,0.0,0.001379494534496988,0.0,0.015952537040062897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002325704471298833,0.0027680479175354036,0.0,0.002829084275110972,0.0,0.0,8.265309648942863e-05,0.0,0.0021803807271474503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1358,0.005727181715324503,0.0046107634858406086,0.0,0.0,0.004044477642101543,0.0,0.001932744037023936,0.001977348850224415,0.003491753143532199,0.005366220668855851,0.0052744677445572515,0.0031567692021429905,0.0,0.002945082651044974,0.004687321480184604,0.0054102300336968745,0.004408431744837968,0.003535258047403667,0.0,0.0039520310638104334,0.003918151331692012,0.00297195501014438,0.0,0.0,0.0042339574421771135,0.0,0.005328588910964034,0.006660594898088005,0.0,0.0,0.0,0.0021438260759128573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1366,0.0,0.002851737180686708,0.0,0.0,0.01198965338056905,0.0,0.0,0.0,0.002744242112890715,0.004087478175523538,0.004661348230336507,0.005586844015292433,0.0,0.0058588526630651535,0.005523407004918629,0.003716122243247324,0.005165984057961003,0.005713166819999812,0.0,0.003105787922121478,0.006990669472590172,0.006548566261012283,0.0009486198504491269,0.0005065017033951342,0.00447532786847022,0.0,0.0178177992454521,0.0,0.0,0.0,0.0,0.0006388721439422497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1367,0.0,0.0011210533187690388,0.0,0.0,0.0,0.0,0.0,0.0,0.0007235144544794249,0.001144280410767199,0.0014810562415842386,0.0012366231651725285,0.0,0.0006771231486401195,0.0008186556791945867,0.0011584337881584167,0.0009557949266088327,0.001258862670813279,0.0,0.00043047747808217245,0.001737864616581611,0.000806085764976914,0.0,0.0,0.002355505631836226,0.0,0.0,0.0,0.0,0.0,0.0,0.002732648146080994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1369,0.0,0.0041429867433688174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004940288478612742,0.003412358997591014,0.016515625246496,0.0037578333184998237,0.0,0.0,0.0,0.0,0.007193112707440815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007432368474065917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1388,0.0,0.0019221444446851684,0.0,0.0,0.0,0.0,0.0,0.0,0.004554523170328527,0.00537249105114397,0.0,0.00031242356033626457,0.0,0.005284930663849742,0.0042458990026010245,0.0012072314123521154,0.004396303478017748,0.0023616798628926443,0.0,0.004134411203248531,0.004908881225444728,0.004617772692534345,0.0,0.001122401033320165,0.0037628274746576646,0.0,0.0,0.0,0.0010971630219791916,0.0,0.0,0.00016647480332411706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-14,0.0,0.006243200361552896,0.0,0.0010791895434801605,0.005685701936433083,0.0,0.0,0.002952523111008772,0.05731882697571257,0.021315782380505858,0.018068762064874982,0.01056961163685274,0.0,0.01867647694120656,0.01903239094367785,0.03139230831382959,0.020542482506414963,0.01793252630152842,0.0,0.015118905773024553,0.013428137379523052,0.018174546880279075,0.0,0.009895262892886678,0.0,0.0,0.0,0.007809573177010349,0.0,0.0,0.0,0.020271861434564407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT-1401,0.003915943310877214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024826308844870477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010051041687554883,0.0,0.013240558178066185,0.0,0.002817617147902355,0.0008434307485845391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
