bin,ERR594328,ERR598959,ERR598969,ERR598991,ERR599041,ERR599049,ERR599106,ERR599116,ERR599134,ERR599155,ERR598975,ERR599061,ERR599097,ERR599111
RS-359,0.06535391499149557,0.07874585423973805,0.10612773500301947,0.0839344113683492,0.16089851196765156,0.24719357998404412,0.11657193727440199,0.1184988144228823,0.2441748833996131,0.14451894428316192,0.022151099125299025,0.026142588449272773,0.02788978614918035,0.022862737202889415
RS-361,0.01414207045122444,0.014389824157897031,0.013355019294974319,0.011193758425561726,0.015507762992916752,0.01372816404162934,0.013072500547104257,0.0124552157926431,0.014798410215680789,0.0165644081888507,0.01449597227776214,0.0159240773912301,0.01575388137648377,0.015603744250183722
RS-364,0.01919748606340492,0.019491908014512102,0.02062336064412889,0.02032693889031357,0.02142928752380965,0.017335301455855393,0.021970216907997477,0.018763087465611058,0.017124206102848503,0.02001512841422728,0.0202064205621722,0.01721630310024321,0.021939853053772808,0.019764079993067063
RS-365,0.04869775643822578,0.0018236485416094547,0.07394396773158972,0.059577940406705415,0.0,0.013720452594660969,0.0034879379230323393,0.0,0.0,0.08439522543165023,0.02793368037711536,0.022036994162212015,0.01242318369278079,0.02837494927270761
RS-367,0.015580443177525409,0.01824982021828069,0.019845923939257375,0.019442776126508764,0.016675998626877023,0.017051271029257825,0.020210485540234885,0.01842191387421962,0.017169370226011747,0.01910464200886859,0.018522654480489356,0.01840786332059204,0.018815557040768306,0.018361487016099482
RS-371,0.008397580769806675,0.009340751598898238,0.0,0.004675013826167502,0.0,0.0,0.0,0.0,0.0187332924070865,0.0,0.005806642972020434,0.006621286908834761,0.005939086227532005,0.005898262284775901
RS-372,0.01786321952946093,0.018903488911408785,0.027960797005778564,0.016694035213673245,0.009275918821081136,0.01690773736324287,0.022800105331496772,0.026411598065782874,0.0025928893843259007,0.01824534890100052,0.015984789320674972,0.009649871538131818,0.013124471100982884,0.017240091249012806
RS-373,0.0,0.0,0.0,0.0,0.0,0.008768667823571028,0.0,0.0,0.0,0.0,0.010817027771378229,0.012463643253815417,0.009198578493432981,0.010564952674642343
RS-376,0.022791828979033733,0.08251159900029381,0.037595165975102054,0.019251291913731153,0.013201678371045515,0.014366763025432747,0.040412130135361324,0.03332266569121552,0.035615075307905406,0.023657848346387064,0.04345082930171266,0.0402989025377169,0.04123789128425022,0.04078085600793573
RS-380,0.004923678520441049,0.012371289795152937,0.008642723197007037,0.010031994650532373,0.010718716506433591,0.0081467453644843,0.01169292514800213,0.009054667223358893,0.009906931473541387,0.012704688263184357,0.015071725250084114,0.015333144278224383,0.014771234125896603,0.015195535407027862
RS-381,0.01527569988471239,0.006253291608963648,0.0,0.0,0.0,0.002568684636091267,0.009048446530983663,0.011311798777238171,0.0,0.0,0.0038837804090982204,0.0044925037877181564,0.004238059198483604,0.004195038272625529
RS-382,0.021090078213927877,0.008281689135576415,0.03542852884339912,0.010217433777158086,0.0,0.011835578044339,0.007530266885206981,0.00972485516524873,0.015369479580417076,0.0,0.011142982314069082,0.013706150678694209,0.013622973035122981,0.012122072677690221
RS-383,0.0024040397242735497,0.00961914498982318,0.006184329623061144,0.002256365962567475,0.0,0.0063421712478367925,0.002177306923585687,0.0006462325494177851,0.011216735488284123,0.0,0.033305037618358686,0.03313573377823336,0.03334393962088931,0.032839658595255894
RS-384,0.014687084344239536,0.014147739852927875,0.010999359604795077,0.011972646619024634,0.012908010105904383,0.013812454521648589,0.012114000327475746,0.01356977178238351,0.011544213528125706,0.016720700474504368,0.016306087460675286,0.012940431341311554,0.014093476586231708,0.015716834506680787
RS-386,0.0022187647365125036,0.01370535968168297,0.01452694850344799,0.012819331138232337,0.015301235765938658,0.01598404471374768,0.016352452256843005,0.01734182412448559,0.016196814402492186,0.012767541968426851,0.015589778255577395,0.01597188024298573,0.01525021927216712,0.015225201874517685
RS-387,0.011119144508700133,0.009797710549221529,0.005550337492039797,0.00791381719825395,0.006811117580617927,0.007172821453864459,0.0072236897627380725,0.008445957184524846,0.008477923530708588,0.006586868391710369,0.0073299255123972715,0.007848048662849645,0.007985472204563332,0.007635690331006748
RS-388,0.007594372831899285,0.00566022783692405,0.006357473039648979,0.007386229847120342,0.0,0.009847533723197244,0.011277343732670654,0.0,0.006351833653211514,0.0,0.00912735891136015,0.008846937694018838,0.008472366861026287,0.008910726956213089
RS-389,0.02036957575729012,0.019636665934818654,0.02524091481888154,0.02015625408662199,0.02293891917318534,0.020437746623565553,0.024697065128290122,0.023649245056132074,0.02064715052403302,0.022663486926625065,0.02138148472994569,0.025140295877463116,0.02531858703080875,0.023308253744129554
RS-391,0.013184796866517908,0.010632344394787028,0.008122034833052226,0.011249712428625148,0.008608437807407103,0.009854573839883377,0.012387756755712189,0.006955165360976516,0.009690106963183138,0.02395281416325948,0.011208973570858111,0.011242096719027138,0.01154996006188411,0.011466726905241677
RS-392,0.0023134223830448093,0.0012988523494504335,0.0,0.0015239817349991726,0.008109988494592794,0.005461127792758185,0.0,0.0,0.005299251811104441,0.0,0.012920074189651751,0.012852992002883519,0.012311470507885327,0.01246607885379164
RS-394,0.0,0.017687663387855816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062293957967097515,0.006655077395037855,0.007020295439195888,0.006753780290769988
RS-395,0.0,0.062346596159223076,0.0,0.006416312101922421,0.0,0.0,0.01802425767603237,0.034631309540232996,0.020409502824642992,0.0,0.03624078145612628,0.03557439448934712,0.03455234257718676,0.03595217347025125
RS-397,0.020729993378729206,0.014947457566325125,0.02005410079881586,0.018552912836088675,0.018479289909402667,0.022378086158779044,0.02098493378976161,0.01604703332899208,0.01543050191245758,0.0175168209059283,0.02127703988647657,0.01896337704350225,0.019608408275475827,0.02128628244206271
RS-398,0.08021739947301823,0.03763025068383418,0.0755034952233464,0.037403406069311834,0.0,0.006531053272270114,0.02721514310998644,0.03596726770777352,0.02446760856108395,0.0,0.04369672058878388,0.042584143121046594,0.04330451607230038,0.04352600936372719
RS-401,0.012558349916815042,0.014502538376973271,0.01502419990093669,0.014360574654115693,0.01668758242834617,0.014757121534556621,0.014493717267726448,0.01591403878471977,0.014518518346200696,0.016776035324526723,0.0,0.023924918407747152,0.01958784762506277,0.0
RS-402,0.021076407205741943,0.027146143488222522,0.028812307583953294,0.027833608096503065,0.02775009483432747,0.02619645434249297,0.025708647419900543,0.027273292803732387,0.026372085724560835,0.03090090669788306,0.023142704231904385,0.03244334460179745,0.030555849667645723,0.004930913922060893
RS-404,0.018797819829190363,0.01646006594819066,0.017701534748914192,0.017655649986188297,0.016579079421068454,0.014892182146866363,0.016570825554576188,0.016465119972466025,0.015434928979854323,0.01567327680997106,0.015805845601816405,0.016023336750597635,0.016441189725165485,0.016145037947552055
RS-406,0.016666000852832392,0.018149396614105407,0.016018415549790527,0.01786951369238928,0.013817278597332023,0.015152677218263015,0.01532248915795433,0.012449311602102808,0.01145102267354918,0.011475359880632098,0.018435008950719516,0.011885461027659455,0.013536365700083588,0.018596699763108588
RS-408,0.038526659429667806,0.03683569727115695,0.021139877107651195,0.03701112809124317,0.04029735951962641,0.036647583367988575,0.03387812426957494,0.036467489140486815,0.03756814926793791,0.05329136710798818,0.03841759080000673,0.03533307979408322,0.04244488254400104,0.04652563785068868
RS-412,0.013981614253537665,0.012357486308842274,0.010064844932863805,0.01256031207805455,0.01148482806830187,0.011348896785055467,0.01092852789446351,0.01164616571815532,0.011591663328972488,0.011223053145700533,0.013070976529071769,0.010682439334001903,0.010483786154770846,0.011447137242695618
RS-416,0.006233360656956041,0.006352143957726339,0.004986239822262729,0.0052048591230229825,0.0022659046863908907,0.005005705583735018,0.009350293263524836,0.00863711332000778,0.005928024839776458,0.009693995324326011,0.005935846726786076,0.006572413580975394,0.006408941716685168,0.0056846581393400365
RS-419,0.02164171897280195,0.02466049088838386,0.028826257023382647,0.024280415063113188,0.027166914349409935,0.025546416595850198,0.02596613708773532,0.02490276109093669,0.02206495401605709,0.031243528222440187,0.02980516861442608,0.02751162623590008,0.026640954979607525,0.025334030940299623
RS-420,0.0022554804852694824,0.006947900975871949,0.003609751521100861,0.006350432130169528,0.005072544586489829,0.0034631008549206037,0.004830818188417687,0.005732838112271176,0.004213396916783883,0.0034346380924383723,0.006171884881102411,0.005090650208105162,0.005246175642233084,0.004045747251755732
RS-421,0.0169442893148381,0.020307374092681074,0.01565484807355721,0.02135382648303601,0.01919253032318543,0.02037618474978896,0.02024110235234211,0.02331050130088288,0.020228423699218404,0.021389121162042713,0.019483200960285565,0.020815292824219483,0.01890233728726904,0.01861623049532247
RS-422,0.013824336833518565,0.013720050826686878,0.014105191993936294,0.014658508456708486,0.014866703823452652,0.014416876043075932,0.014722270011262868,0.013933746941289862,0.014632783396997194,0.013956938625180944,0.011759525141445914,0.01497593222867863,0.01433707088464179,0.012749511803094624
RS-423,0.007310233240999981,0.03182293905551743,0.028305203895627355,0.018093240619916455,0.022687427193556525,0.030535236822958837,0.027355648259345684,0.02018395362433795,0.027219702488736352,0.024783404063806472,0.02255895466393881,0.023355746430066163,0.02282683005456749,0.022890781399305064
RS-426,0.014290098912490624,0.014824335691804906,0.009875988817006708,0.00919800301858201,0.01122870507585355,0.013673663318743378,0.012276555733281623,0.010179573476698213,0.012107108646603174,0.0059881217385979344,0.010886359362822572,0.01044356016160666,0.010799846642038492,0.01033512729289088
RS-428,0.042583793492890105,0.04175455366112391,0.04350393005004754,0.03991222084372366,0.04249530124324355,0.04142598931827146,0.043689692008378626,0.04157905171114912,0.04153625663342017,0.04107755838245254,0.0,0.043455136340115164,0.04323241024441415,0.02396780109687946
RS-431,0.023423184827316305,0.02394437796734458,0.026246748260294564,0.02270515805974112,0.024787616880197132,0.024639324738566094,0.02251130294927534,0.024601764205499994,0.02438906151304317,0.025285836233632907,0.0,0.022828654233441093,0.017492197251261606,0.01009181719042214
RS-432,0.02125153041742607,0.023328503513193002,0.025383106670928943,0.022390125368190506,0.022090165669709033,0.022190986253136428,0.026111568079086978,0.02086420607236694,0.024317345178518072,0.024165745201841504,0.021759797923166208,0.028092638165673867,0.024736636573914603,0.016569932404489687
RS-434,0.032124727946326585,0.010756187517351991,0.008709299444599479,0.009950735553350694,0.0278084496358381,0.00783467025219234,0.015880911522869485,0.014780934384651011,0.013717449507351655,0.025434574881615254,0.014088643587185107,0.014932345390249827,0.014866632744186684,0.01579221677055588
RS-435,0.006443479569453446,0.002426041013006846,0.010927329146421045,1.1024387193305384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002614715377517328,0.002130665551526859,0.0021281582979469534,0.002525916767964683
RS-438,0.027251753931303135,0.027727698001113795,0.03109458041690063,0.027855992580140636,0.026123207838239758,0.029843294228536446,0.030720247422735363,0.02815699990117587,0.029700019143546,0.02815824864027763,0.026361598614160625,0.028196110174264967,0.0239207795573867,0.014373275738502462
RS-439,0.04233616642253681,0.04520465934539733,0.039166087758245594,0.046510788499268776,0.05481340767792062,0.05094742286730352,0.043618233552764125,0.0494456526797525,0.051555392203203675,0.0395574558810882,0.08227196630788702,0.015519637274354568,0.041135008215229744,0.04271494931311987
RS-440,0.011006288433712598,0.013060341549697856,0.010938589423859129,0.013208449866969294,0.010739668822173695,0.012787681327000259,0.010168993529552238,0.013526902345643996,0.012568165515129626,0.014292952345711075,0.009812437001539318,0.005877123718478768,0.004793686081698857,0.02843173591327555
RS-447,0.0,0.021168011929583733,0.0,0.0021064769436124277,0.0,0.017005977776392327,0.0007829898690830643,0.0,0.012657254791124742,0.0,0.014646473838407588,0.013905374529991476,0.015127131914812237,0.013690488791664896
RS-453,0.010394580668146516,0.014877756384066838,0.015458102076963928,0.015381165107380943,0.012687260058942976,0.024359727099204063,0.01103481601677783,0.015657810922042686,0.018438026864092072,0.004142054559181032,0.006910052664687361,0.005819179492771292,0.005484601881601656,0.00604237859151679
RS-454,0.0036191353722272784,0.01499797106053433,0.0,0.011584814905353569,0.0,0.0020347673359144744,0.010282829310023585,0.0,0.0,0.0,0.008685258697495216,0.008746603730564299,0.008316932783794698,0.008554462703572945
RS-456,0.0,0.0,0.0,0.0,0.029693574669913875,0.03518286450415788,0.02671193620401466,0.0,0.016146819537078607,0.0,0.018023533387598035,0.019679891578079582,0.019534279228276562,0.018298231454603985
RS-458,0.015553985242924447,0.013874206473784293,0.015025489678171616,0.019204028486177097,0.012807254344637906,0.01648515950856646,0.016569562058246418,0.013121256527532071,0.015270557873103587,0.017295117538064675,0.016185251223519333,0.015385010826134027,0.015532187802110721,0.017205843631266197
RS-460,0.010365125192438375,0.010876382303554373,0.011162929168188857,0.01037132085575459,0.008193833818898396,0.010702275562035003,0.009789306489412609,0.008712628286222985,0.010796795704166678,0.012216883835348557,0.008319923475156006,0.010581777081888205,0.010522289347307473,0.008430676407170613
RS-464,0.020732499084380362,0.004863384656753404,0.0,0.0024961049857467506,0.0,0.0,0.0,0.0,0.0,0.0,0.024743994690975227,0.024138178867690655,0.02486258378987566,0.024624902011827175
RS-465,0.008910091730892876,0.007564302771362834,0.007996314176724868,0.00772318158411894,0.0077030060061998576,0.008122665036853516,0.008132656345654429,0.007746434416385693,0.007666747917484844,0.007228435218307655,0.007373303889081017,0.008605992502718911,0.008611998436159177,0.008010218460113688
RS-467,0.025587831047556835,0.026926457511965284,0.02820683414882116,0.026768243806743714,0.024931636689513634,0.028710700781118263,0.02741350998443449,0.026252622512203828,0.028711583565433,0.027390452107495022,0.004836849964924208,0.022355235015998967,0.021067523610713807,0.0190030563885664
RS-472,0.013225082599353628,0.013426381874897716,0.012746825740471226,0.013680207736179471,0.011937641782038795,0.015004319803902688,0.01300348687560185,0.01196538773429243,0.01439006672870346,0.011939542226670702,0.0065139768727429225,0.014702637755746973,0.015061686315518507,0.007268956345610661
RS-508,0.004980348349809712,0.005173358668482757,0.005037391861667963,0.005013786616738754,0.006955577948016228,0.005310790566279807,0.004898751015429313,0.0057634341910798815,0.005036680212326496,0.007562948439604624,0.005746304434572151,0.0061984632574135345,0.005467369913026049,0.005728623391349153
RS-535,0.0,0.0,0.0,0.0,0.0,0.003262888572452189,0.003265863098617819,0.0,0.0,0.0,0.004588902070506523,0.0030539102347221228,0.00442628213313801,0.004044535082349349
RS-604,0.016945557234233383,0.016602497147533445,0.014239756647076461,0.014757906660818635,0.014089063487016629,0.015419370380699418,0.0135578453939258,0.01421560929473087,0.014507124869561079,0.015965678856078688,0.00835410876347868,0.007524430667953595,0.005477138559935381,0.005798077328436293
RS-615,0.0,0.024478889617703902,0.0028413476378154057,0.019089446267422264,0.0,0.022481777200277914,0.010656056804978947,0.0,0.013232048182478856,0.027664050957991418,0.01639716098691247,0.016739962171514196,0.016048959143875,0.015975235793535145
RS-626,0.009186789322170213,0.01004129482748346,0.010837620348668408,0.010286337170158255,0.009787694649045465,0.01031744698854982,0.010207246963308037,0.010249805214999274,0.010570404118093315,0.009375658589710935,0.01188431660796956,0.010953358391785023,0.011290339897847529,0.011303539527523183
RS-648,0.00796628540003677,0.003397900259984277,0.007080854882840144,0.004792564760898786,0.008896382700241422,0.001807994803502797,0.0039041620946462935,0.003732355410723237,0.003515943268758905,0.004578379784812354,0.004889580763826492,0.004520605952792995,0.0048834063290394926,0.004910226120172662
RS-654,0.04063088838264591,0.0,0.0,0.0,0.0,0.048386529289548695,0.0,0.0,0.0,0.0,0.003915726607098636,0.005626661913022131,0.004133358837903704,0.00441209151105509
RS-665,0.0,0.012523769225241288,0.015883843801021296,0.012686387179986354,0.010042391338845026,0.01359903809455867,0.011515941135691654,0.0075547596156077855,0.010717363655651764,0.01807704428499381,0.013336144318822242,0.012849690392922787,0.01290154910993475,0.012808297722776068
RS-668,0.005702414501756852,0.009189853455615645,0.00793350555479041,0.008752654361776052,0.009541112280459237,0.007127368731129758,0.008317240234085798,0.0083859421110512,0.006096819703804917,0.006537488798999464,0.00982934302915537,0.010407961402513552,0.01026891390387002,0.00991855961014493
RS-678,0.009569036356633266,0.010085413115253131,0.006387285930114974,0.010736712393546833,0.008297326140492447,0.010754432524469944,0.004855021478757577,0.008939859214856048,0.010501005828350528,0.010868525325082624,0.002908649547248509,0.008625710172343013,0.01047137282660639,0.009730365769492511
RS-697,0.026296002266817917,0.011702292538911583,0.0,0.018606562817616242,0.0,0.028227972952814998,0.010584950926381884,0.014086594751275596,0.00886829573241,0.0,0.015265111187029202,0.015377210262275816,0.015014461980607541,0.015481850311521392
RS-797,0.02158693388664299,0.011061959415216666,0.03013486437088201,0.02037543191626391,0.03118175479070869,0.015350111684779299,0.019516546645169074,0.02028472467856375,0.019221025101889253,0.0,0.023911371126732393,0.021941624644486808,0.02142576620917676,0.02045841619766491
RS-814,0.0050450800085634516,0.005444750870095789,0.0,0.005706593350200977,0.0,0.005119133393494826,0.002849451736410946,0.002956533570112655,0.0029198101476056934,0.015037833649792937,0.008165539935164723,0.007680521993587618,0.007676247869596721,0.008529151982599846
RS-815,0.009360129180388263,0.012538227969003626,0.010872652091291964,0.0077512352201710155,0.019610301422008508,0.002342929018507337,0.005614187928560974,0.012519775601888886,0.014230647654578817,0.010665686794669619,0.01143484846235337,0.012157348935298344,0.011605779694348912,0.011128934833765041
RS-816,0.019528254508482362,0.01864587637970863,0.019485827078970553,0.021322279527890817,0.019040695948312283,0.020288390380335763,0.018710678415741686,0.017770249769305684,0.017913923708485206,0.01626289904924775,0.00452798295147445,0.02057574150491254,0.01815938571125218,0.005949172018741486
RS-817,0.01576619566705051,0.014123924374568088,0.014143860356028761,0.014669889539248547,0.014463344693282277,0.014606854032275464,0.01413588494138134,0.015049402957418198,0.014070677673189771,0.01692777487919135,0.016752037132577138,0.013815153345575048,0.01649557973268478,0.0
RS-819,0.0031979820771508316,0.003051824483502694,0.003361902353010744,0.003570969083372797,0.002786321429654583,0.0033597518235911955,0.0033227828548729166,0.004015607089175645,0.0033108571903788984,0.004262938306255469,0.003269853091331555,0.003305566149562611,0.0034081710254968483,0.0034671280369713217
RS-820,0.011738447585217025,0.02263337687241994,0.0,0.015162221130385413,0.0,0.0,0.00956332375224127,0.0,0.0,0.0,0.010054591428272378,0.00926778239408029,0.009671372617006496,0.009830654717794396
RS-821,0.01911749179685975,0.024483946192999446,0.03484737426959356,0.02443960090127937,0.013073187522962902,0.014671577504661424,0.02140241161039138,0.010061980735866654,0.02490459524853137,0.0009079240110292318,0.032689866645752894,0.031329427437294825,0.03169685956109985,0.031382019720030296
RS-822,0.025893322660489836,0.019251124333305076,0.015756316368497832,0.020143792070541285,0.015325617958568214,0.023288274132485277,0.023693553371878808,0.022348453047315607,0.02269529207991776,0.022195479125270298,0.02243461601314184,0.022557844484096142,0.022347728895978643,0.022331765635003067
RS-826,0.0,0.0,0.0,0.003385020962782498,0.0,0.03182753611863519,0.0,0.0,0.0,0.0,0.011944655986486885,0.017909379765495725,0.008783808845567096,0.012060815829373621
RS-363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010743335534396277,0.007558288943425517,0.009244284777301348,0.01057339535191516
RS-415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010981787889765844,0.011394128172492295,0.00476203360949497,0.010641676068201123
RS-652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003716910586014196,0.003641485011390853,0.003697791004704881,0.0039622682047483326
