bin,ERR598949,ERR598972,ERR598974,ERR598990,ERR599018,ERR599023,ERR599025,ERR599026,ERR599028,ERR599082,ERR599110
IN-42,25228.42716153626,403493.43079256744,176157.05965327073,289008.08051317994,121822.05060811984,1156444.276714379,395443.32539603446,2292445.24162262,957499.6500249621,130008.79041099122,682362.8387562085
IN-43,376135.29499893764,899620.189290552,369829.1662904532,1132153.879619992,506105.13953301305,2848990.031360286,879094.1779313984,5192574.206192292,1883441.385878944,1952338.951230324,2675808.8385763406
IN-47,1806101.1501475973,1300354.8961279443,105474.6466772191,4188036.6383758755,1882631.8743189191,4269537.524809995,1277807.7606645098,638294.2456452772,560933.0670709666,9538637.236437121,10022673.663723351
IN-48,8470.392703411333,31276.733326405523,178408.44360655392,154748.96010511435,62243.51337084179,76996.92645217406,30661.775372798256,809871.125415379,1037213.3566482457,45891.11189256158,369797.94665625243
IN-5,1217.4360671922964,6055.531070456421,1040.3073974528709,3910.193718245576,1973.9167166350678,14999.437973231632,5415.344780412615,31893.37202928495,3369.1598469114083,12048.238190207154,10096.367070550214
IN-6,114130.3793242323,107747.32639388482,36782.99804770182,61388.579673803695,26510.31947647304,340413.20534363843,111069.134651445,679464.6963258339,179286.35833553397,651180.9527679423,142823.46545660752
IN-7,30846.380773058503,19479.550311638675,25014.846619357635,14435.917913134585,5972.509765049054,47275.05111833091,18094.838883487682,153456.5992602822,167580.88593646363,176727.27782089848,30689.75301391875
IN-8,59027.128589193555,14370.298992084876,39179.59180863489,22127.608655895634,8497.724448587796,50715.82842021909,17072.08796298674,97920.46588197384,229473.60250595323,360538.2516863169,49536.281076066276
IN-9,1256269.5014783083,30795.204803203054,28947.326307449563,477392.58223610907,216688.73302718918,88709.89887917427,26770.630111895574,314857.98593434005,157190.81013287875,6452033.864371178,1127364.638887791
IN-912,26489.741867694112,3835.975302528953,14197.67311787,171597.64033462602,78532.0568962552,11886.33385076193,3538.000184387317,13598.342387384637,5135.992317031883,149880.07945632655,413490.84132397035
IN-918,21122.140698778185,103998.70749793516,2600.008523983833,89011.10440862767,40668.66045614177,335153.376457784,102879.33018790474,431939.69361152296,15177.369025467517,122088.47867427785,216824.55461609457
IN-919,432164.76369718375,1110229.3439871,32944.84586497393,2328080.496109348,1019303.5315811756,3306459.4347088207,1087571.3233463988,1146916.792333962,180328.95504960397,2319694.9300682247,5513859.103473716
IN-921,36634.97757292958,51248.205112352,525635.6020973074,430974.68732340075,180755.08651883283,129017.81684425402,52282.30673099339,516485.7627984952,3041597.433712439,216248.10299195943,1002283.4119831203
IN-922,19511.5340951767,5687.992143906481,10269.943019654915,8366.071688324155,3674.681284337635,18163.92357763519,5145.614034842057,20740.373020023893,46379.15127423206,96211.12134446988,20977.55869866282
IN-924,6576473.878884643,9263447.206368923,2833032.9680484044,7191542.824691631,3101082.3168119895,25358067.888749298,9018406.015877761,26464547.76929087,15591341.991342397,36411629.75215214,17103384.560086902
IN-928,15639.142185250761,543898.6208005393,12109.226260633508,247505.2308706124,114651.66374071353,2342686.3285229784,539218.6237161701,2501894.6307629733,38328.69845468314,80820.50152774171,599254.839967555
IN-929,42457.21603313705,76597.4835054458,2535712.55489362,53740.884444933115,23203.292003888597,243590.42884488078,79645.32524070439,4590346.787869618,13656001.252307544,225236.3794876535,119368.99393752626
IN-961,2667.7342582017873,29810.381073946002,1085.365260484693,25763.890158847436,10659.03709433982,72072.65012578931,25501.765357466254,555691.446876642,7696.039261262311,19726.56889381853,62596.15431843645
