gene_callers_id,pnps,ocean,depth,bin,sample_id,scg_pnps_median,scg_count,MAG_pnps_median,total_count
58156,4.3604720113852125,deep,deep,deep-0293,SRR3965758,0.4886955522578602,43.0,0.5580390080009383,2106.0
58327,0.9144280005894582,deep,deep,deep-0293,SRR3965758,0.4886955522578602,43.0,0.5580390080009383,2106.0
58328,1.3480751432011355,deep,deep,deep-0293,SRR3965758,0.4886955522578602,43.0,0.5580390080009383,2106.0
58382,1.9246382839282152,deep,deep,deep-0293,SRR3965758,0.4886955522578602,43.0,0.5580390080009383,2106.0
58895,2.6411821948832164,deep,deep,deep-0293,SRR3965758,0.4886955522578602,43.0,0.5580390080009383,2106.0
58925,0.3682989080715037,deep,deep,deep-0293,SRR3965758,0.4886955522578602,43.0,0.5580390080009383,2106.0
59561,1.3139385237346797,deep,deep,deep-0293,SRR3965758,0.4886955522578602,43.0,0.5580390080009383,2106.0
56581,0.6221310192587151,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
57141,0.4040767945602444,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
57181,1.7646738042909988,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
57715,0.8019421317483825,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
58156,4.7040021211618015,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
58327,1.973230117283896,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
58328,1.2549306873227437,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
58382,1.443408251015354,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
58735,1.8471265256160865,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
58736,0.20366921553178266,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
58805,0.2019813092175987,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
58895,1.5844760726806293,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
58925,0.3817946768816156,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
59158,0.8548249415627305,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
59383,0.3932633019017844,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
59506,0.5162476520841028,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
59507,0.6801400581185604,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
59561,0.3230791143331036,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
58474,0.9403130596355408,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
59204,0.7418966988329443,deep,deep,deep-0293,SRR3967319,0.33690993069097525,65.0,0.5437133283397788,2946.0
56581,0.5974500717545761,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
57141,0.7539674890769753,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
57715,0.629073033974532,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
58327,2.22750083060912,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
58328,0.8334346501110778,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
58382,2.30841108566188,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
58735,2.577407145422924,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
58736,0.7332813955123633,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
58805,0.4495299184287421,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
58895,0.9303799662106809,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
58925,0.34550236607989554,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
59158,1.6900519587801657,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
59383,0.6722571994359585,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
59506,0.989887246487259,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
59507,0.43699976109229133,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
59561,0.6929063491455467,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
58390,2.175789622402949,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
58474,0.9621276986040688,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
58782,0.12507000400023038,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
59204,1.2090864917395554,deep,deep,deep-0293,SRR3967690,0.4278459257625336,65.0,0.6018410948344685,2824.0
56581,0.4585349317741368,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
57141,0.9465175852408442,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
57181,1.3106541523235904,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
57715,0.9282365981438084,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
58156,1.0677891142609188,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
58327,1.4595641473052996,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
58328,1.098114170941949,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
58382,2.0191282142636964,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
58735,1.3500235681622494,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
58736,0.5838629147539218,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
58805,0.6918251490781085,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
58895,1.4427203800339814,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
58925,0.527252851373555,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
59158,0.7811938300849766,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
59383,0.32408733133765505,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
59506,0.989830933089098,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
59507,0.5754437053760736,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
59561,0.4642925146707962,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
58390,2.5500455112350835,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
58474,1.0232325734976482,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
58782,0.3223992342146792,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
59204,1.4156871144299596,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
57180,1.6762046068075993,deep,deep,deep-0293,SRR3960575,0.5089915391568457,65.0,0.7344887997517064,2975.0
56581,0.5220809416798221,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
57141,1.9044332858668769,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
57181,1.5872439061974983,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
57715,0.8720012935988412,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
58156,4.8367526248737125,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
58327,1.7079854253099978,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
58328,1.3611558692808632,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
58382,1.739729973349961,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
58735,1.0607310637835654,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
58736,1.0078924608751718,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
58895,1.5752267115440644,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
58925,0.7080222708322699,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
59158,1.4220142987675364,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
59383,0.4835548187811012,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
59506,0.9965681967905148,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
59507,0.7810512177100823,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
59561,0.44887855480581257,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
58390,1.0694057701417712,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
58474,2.468678778433953,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
59204,0.9892507217132164,deep,deep,deep-0293,SRR3960577,0.6188271154539698,64.0,0.8712673451631824,2922.0
56581,0.688065865214172,deep,deep,deep-0293,SRR3963449,0.3205209208862532,16.0,0.3725750686318981,801.0
58895,0.6170523304851747,deep,deep,deep-0293,SRR3963449,0.3205209208862532,16.0,0.3725750686318981,801.0
58925,0.1560932364156199,deep,deep,deep-0293,SRR3963449,0.3205209208862532,16.0,0.3725750686318981,801.0
59383,0.4957862750224805,deep,deep,deep-0293,SRR3963449,0.3205209208862532,16.0,0.3725750686318981,801.0
56581,1.208316005577612,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
57141,1.9895227088370129,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
57181,1.529429646946488,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
57715,1.5418638998268013,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
58156,0.8236342918046192,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
58327,2.4871668207442816,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
58328,1.195593343542951,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
58735,3.085634673156459,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
58736,1.300506537872545,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
58895,2.8575136329326463,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
58925,1.329049473385116,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
59158,1.1756065891367238,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
59383,0.7532435559510808,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
59506,0.25504008710272896,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
59561,0.3256963537321982,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
58390,2.621091544865134,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
59204,1.1621890315277468,deep,deep,deep-0293,SRR3961935,0.6265004966599015,62.0,0.8631486822793673,2751.0
56581,0.2172324647946387,deep,deep,deep-0293,SRR3968063,0.2784411115463561,35.0,0.4235831649809839,1633.0
58327,1.317939565841412,deep,deep,deep-0293,SRR3968063,0.2784411115463561,35.0,0.4235831649809839,1633.0
58328,0.5674875214730994,deep,deep,deep-0293,SRR3968063,0.2784411115463561,35.0,0.4235831649809839,1633.0
58382,2.2337092731829618,deep,deep,deep-0293,SRR3968063,0.2784411115463561,35.0,0.4235831649809839,1633.0
58925,0.25094802216733003,deep,deep,deep-0293,SRR3968063,0.2784411115463561,35.0,0.4235831649809839,1633.0
59561,0.8294648207258489,deep,deep,deep-0293,SRR3968063,0.2784411115463561,35.0,0.4235831649809839,1633.0
58474,0.7737715029033738,deep,deep,deep-0293,SRR3968063,0.2784411115463561,35.0,0.4235831649809839,1633.0
56581,0.5597927223395395,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
57141,0.7335173438987609,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
57715,1.5917892535160791,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
58156,1.6091389155152185,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
58327,1.7649908893372297,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
58328,1.2154855965927605,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
58382,1.8136654780639057,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
58735,2.067954886125201,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
58736,0.5527606043257695,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
58895,1.401223998870375,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
58925,0.70472378222328,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
59158,0.827869072368846,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
59383,0.3284702810984337,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
59506,0.8352190643733215,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
59507,0.4925837867205571,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
59561,0.514710905507224,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
58474,1.2928377000020286,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
59204,4.040499810712585,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
57180,1.048379842176005,deep,deep,deep-0293,SRR3968777,0.5235614261150003,64.0,0.6815315865074633,2881.0
57141,0.6521548712220612,deep,deep,deep-0293,SRR3968062,0.26808232908067403,42.0,0.3737856891857307,2116.0
58328,0.8500304741717442,deep,deep,deep-0293,SRR3968062,0.26808232908067403,42.0,0.3737856891857307,2116.0
58735,1.3583909616096008,deep,deep,deep-0293,SRR3968062,0.26808232908067403,42.0,0.3737856891857307,2116.0
58895,3.6389766432514334,deep,deep,deep-0293,SRR3968062,0.26808232908067403,42.0,0.3737856891857307,2116.0
58925,0.3164417182337065,deep,deep,deep-0293,SRR3968062,0.26808232908067403,42.0,0.3737856891857307,2116.0
59158,0.4191419141914183,deep,deep,deep-0293,SRR3968062,0.26808232908067403,42.0,0.3737856891857307,2116.0
59383,0.38306721806507693,deep,deep,deep-0293,SRR3968062,0.26808232908067403,42.0,0.3737856891857307,2116.0
59507,0.3892040977147359,deep,deep,deep-0293,SRR3968062,0.26808232908067403,42.0,0.3737856891857307,2116.0
59561,0.22843636709025344,deep,deep,deep-0293,SRR3968062,0.26808232908067403,42.0,0.3737856891857307,2116.0
57181,2.7764816360601,deep,deep,deep-0293,SRR3961906,0.5588738151389492,20.0,0.7147270711272931,1453.0
58328,1.150873751037527,deep,deep,deep-0293,SRR3961906,0.5588738151389492,20.0,0.7147270711272931,1453.0
58735,0.5349623032149667,deep,deep,deep-0293,SRR3961906,0.5588738151389492,20.0,0.7147270711272931,1453.0
58895,1.5134106554540154,deep,deep,deep-0293,SRR3961906,0.5588738151389492,20.0,0.7147270711272931,1453.0
58925,0.4642503464035171,deep,deep,deep-0293,SRR3961906,0.5588738151389492,20.0,0.7147270711272931,1453.0
59561,2.668209604448616,deep,deep,deep-0293,SRR3961906,0.5588738151389492,20.0,0.7147270711272931,1453.0
58474,3.1252230971128703,deep,deep,deep-0293,SRR3961906,0.5588738151389492,20.0,0.7147270711272931,1453.0
57181,2.581147494503636,deep,deep,deep-0293,SRR3962293,0.3675460635791353,22.0,0.4956938969680668,1150.0
58895,3.351889202635517,deep,deep,deep-0293,SRR3962293,0.3675460635791353,22.0,0.4956938969680668,1150.0
58327,4.494191242180494,deep,deep,deep-0293,SRR3965873,0.6589979451923212,19.0,0.7604851934007636,1046.0
58895,2.0227655689988557,deep,deep,deep-0293,SRR3965873,0.6589979451923212,19.0,0.7604851934007636,1046.0
58327,4.09060706653002,deep,deep,deep-0293,SRR3966130,0.5774685380183519,40.0,0.7037781342391899,1958.0
58328,0.379568768890236,deep,deep,deep-0293,SRR3966130,0.5774685380183519,40.0,0.7037781342391899,1958.0
58382,2.2412621491568903,deep,deep,deep-0293,SRR3966130,0.5774685380183519,40.0,0.7037781342391899,1958.0
58895,0.9198080245072192,deep,deep,deep-0293,SRR3966130,0.5774685380183519,40.0,0.7037781342391899,1958.0
58925,1.3350716015755646,deep,deep,deep-0293,SRR3966130,0.5774685380183519,40.0,0.7037781342391899,1958.0
58474,3.946694795044013,deep,deep,deep-0293,SRR3966130,0.5774685380183519,40.0,0.7037781342391899,1958.0
58328,0.5228167950289384,deep,deep,deep-0293,SRR3962773,0.4755912926935314,36.0,0.535510745275114,1683.0
58382,0.7104192619121783,deep,deep,deep-0293,SRR3962773,0.4755912926935314,36.0,0.535510745275114,1683.0
58895,2.8975113981408214,deep,deep,deep-0293,SRR3962773,0.4755912926935314,36.0,0.535510745275114,1683.0
58925,0.5691138173177747,deep,deep,deep-0293,SRR3962773,0.4755912926935314,36.0,0.535510745275114,1683.0
59506,0.34447283386493593,deep,deep,deep-0293,SRR3962773,0.4755912926935314,36.0,0.535510745275114,1683.0
59507,0.7265765492715845,deep,deep,deep-0293,SRR3962773,0.4755912926935314,36.0,0.535510745275114,1683.0
59561,0.5734089493991704,deep,deep,deep-0293,SRR3962773,0.4755912926935314,36.0,0.535510745275114,1683.0
58736,0.4304760328037524,deep,deep,deep-0293,SRR3963982,0.1619367109745472,14.0,0.34711497326426094,564.0
58925,0.5221835904977005,deep,deep,deep-0293,SRR3963982,0.1619367109745472,14.0,0.34711497326426094,564.0
58925,0.14827025722727522,deep,deep,deep-0293,SRR3965592,0.13215834550205188,53.0,0.15940647923884185,1979.0
59158,0.13808179883408875,deep,deep,deep-0293,SRR3965592,0.13215834550205188,53.0,0.15940647923884185,1979.0
59561,0.10679570915138338,deep,deep,deep-0293,SRR3965592,0.13215834550205188,53.0,0.15940647923884185,1979.0
59158,2.0681975540211326,deep,deep,deep-0293,SRR3967700,0.1904551540094724,11.0,0.3947662183315336,586.0
59561,0.3126974592857687,deep,deep,deep-0293,SRR3967700,0.1904551540094724,11.0,0.3947662183315336,586.0
59561,0.04890626833274658,deep,deep,deep-0293,SRR3965874,0.16555761890023651,21.0,0.18312502604274697,708.0
59561,0.20789167226918445,deep,deep,deep-0293,SRR3968061,0.13724703249659367,1.0,0.5068099257825832,121.0
84884,0.6410007562090414,deep,deep,deep-0466,SRR3963658,,,0.3367640745486866,22.0
84884,1.903100984488373,deep,deep,deep-0466,SRR3960575,1.012280362512311,6.0,0.4789957296790906,592.0
84884,0.7194680363147951,deep,deep,deep-0466,SRR3960576,,,0.2901001319878306,34.0
94505,0.004987531172069831,deep,deep,deep-0036,SRR3963982,0.03751499181486495,7.0,0.0727535130174176,34.0
96783,0.09932844252626397,deep,deep,deep-0036,SRR3963982,0.03751499181486495,7.0,0.0727535130174176,34.0
94505,0.0,deep,deep,deep-0036,SRR3960572,0.02181744443976406,6.0,0.03311225886996569,19.0
94505,0.008249057882690978,deep,deep,deep-0036,SRR3960576,0.022605912524322643,7.0,0.04882807578111596,31.0
96100,0.5202568840234826,deep,deep,deep-0036,SRR3960576,0.022605912524322643,7.0,0.04882807578111596,31.0
94506,0.08326922076134959,deep,deep,deep-0036,SRR3960576,0.022605912524322643,7.0,0.04882807578111596,31.0
96099,0.08849461551155748,deep,deep,deep-0036,SRR3960576,0.022605912524322643,7.0,0.04882807578111596,31.0
96104,0.058627820856953075,deep,deep,deep-0036,SRR3960576,0.022605912524322643,7.0,0.04882807578111596,31.0
94505,0.026215481137366468,deep,deep,deep-0036,SRR3960577,0.010322480593950209,6.0,0.03511063158776806,20.0
96100,0.0989069797612866,deep,deep,deep-0036,SRR3960577,0.010322480593950209,6.0,0.03511063158776806,20.0
94505,0.024368460847283585,deep,deep,deep-0036,SRR3960578,0.035129523315220706,7.0,0.05845124947131612,36.0
96100,0.19092135040011185,deep,deep,deep-0036,SRR3960578,0.035129523315220706,7.0,0.05845124947131612,36.0
94506,0.09296542649958614,deep,deep,deep-0036,SRR3960578,0.035129523315220706,7.0,0.05845124947131612,36.0
96099,0.07903967994995864,deep,deep,deep-0036,SRR3960578,0.035129523315220706,7.0,0.05845124947131612,36.0
96104,0.06148644599669972,deep,deep,deep-0036,SRR3960578,0.035129523315220706,7.0,0.05845124947131612,36.0
94505,0.016404202039603806,deep,deep,deep-0036,SRR3960684,0.17426556550029465,41.0,0.3251968133513432,4142.0
96783,0.029195582882123587,deep,deep,deep-0036,SRR3960684,0.17426556550029465,41.0,0.3251968133513432,4142.0
96100,0.28945580256595616,deep,deep,deep-0036,SRR3960684,0.17426556550029465,41.0,0.3251968133513432,4142.0
94506,0.12936827136233073,deep,deep,deep-0036,SRR3960684,0.17426556550029465,41.0,0.3251968133513432,4142.0
96099,0.09254760559425892,deep,deep,deep-0036,SRR3960684,0.17426556550029465,41.0,0.3251968133513432,4142.0
96104,0.19200618172122624,deep,deep,deep-0036,SRR3960684,0.17426556550029465,41.0,0.3251968133513432,4142.0
92422,0.4134948163021609,deep,deep,deep-0036,SRR3960684,0.17426556550029465,41.0,0.3251968133513432,4142.0
92637,0.3980206570245382,deep,deep,deep-0036,SRR3960684,0.17426556550029465,41.0,0.3251968133513432,4142.0
