bin,ERR315857,ERR315858,ERR315861,ERR315862,ERR315863,ERR594288,ERR594316,ERR594317,ERR594358,ERR594396,ERR598951,ERR598993,ERR599043,ERR599140,ERR315856,ERR315859,ERR315860,ERR318618,ERR318619,ERR318620,ERR318621,ERR594315,ERR594329,ERR594352,ERR594375,ERR594405,ERR594408,ERR599073,ERR599092,ERR599094,ERR599153
MED-593,0.033381566054668854,0.028341207702354737,0.028877070124368857,0.026712809185449597,0.034867469803574434,0.030626955472629412,0.02790241298227002,0.031915709108607686,0.0,0.0,0.03029936624439374,0.020472592849275998,0.03024383927751263,0.010926559822107097,0.034833063435070526,0.032642055284988016,0.03531497115430395,0.028493057951933673,0.02106085303684371,0.02785453598487918,0.017004733534464366,0.0,0.03191862173337025,0.0,0.0,0.0,0.0,0.053459258408149676,0.03032099593204776,0.00627698849929026,0.0
MED-594,0.0062356375778866505,0.008076114320964153,0.008666000199595441,0.0,0.003393557014637629,0.0036418900117359,0.0,0.0031992537837547057,0.0,0.020516824491556597,0.004761729676051517,0.008891677785880011,0.007321899904448984,0.008658695904283333,0.007914259365469344,0.00873901700138206,0.008633538807003896,0.0,0.0034707060990458454,0.0025843562497848424,0.0,0.008823759931270587,0.008834582015092877,0.0,0.0,0.04806989795751424,0.001654633073367075,0.009300123252655853,0.00889098187154247,0.009004127670577804,0.00898986527438132
MED-595,0.007989218304702825,0.008564220891715825,0.007850975377516145,0.009840449739753277,0.0072567361026875206,0.007094047679903949,0.006654682356092896,0.007037682457186144,0.0,0.0009117559087104772,0.008119507033797142,0.005217968385030768,0.008181237420316113,0.0,0.008526730387164392,0.00741620313321619,0.008000361993519127,0.005566680186158395,0.012986761665577709,0.005668689966008446,0.009073047527164858,0.0,0.0043368160591180545,0.0,0.00584066015821011,0.0,0.0,0.0,0.0037693821553817296,0.002865952031762117,0.0
MED-596,0.029776718335508226,0.02871592226500995,0.02805123146198692,0.019803438467301097,0.027491814290367043,0.03568096257190358,0.03622697786345415,0.0359592927353636,0.0,0.0,0.031242111774978116,0.09623692890641591,0.03035241283795406,0.09548333351903554,0.02658918359992625,0.028865879386752606,0.028188073776105865,0.030243272726973965,0.02903218596115302,0.030882661157882785,0.02894438516301675,0.02900628058047683,0.03159486543700082,0.0,0.0,0.3678795252640583,0.14730567863149774,0.07225956212128141,0.07970219392472959,0.030895278010465026,0.028896349360184502
MED-597,0.05545404067067046,0.05349561976833809,0.03517891142803484,0.0,0.0,0.03962752845404121,0.0,0.00580490884480663,0.16339017742032025,0.0,0.0,0.026658924004159947,0.11142563671026895,0.025392722230768286,0.02041793931471668,0.029349523227462503,0.040117335857479536,0.10838937321968464,0.0,0.0,0.0,0.0,0.03619758069520799,0.0,0.0,0.0,0.0,0.026950477604274943,0.02491898523927848,0.04024236238399239,0.0
MED-598,0.0,0.005461957814632289,0.006260401515310074,0.0039416604161961015,0.006137701224380242,0.0031441489561974435,0.0,0.009220545651474408,0.0,0.0,0.006608947966177607,0.0074822016109539966,0.0074375358162930266,0.006659522486451771,0.004195552068073108,0.007031956516451831,0.0,0.006857686786660648,0.005537423016517571,0.007296380144335585,0.00722404440159818,0.0,0.0017008569744924626,0.0,0.0,0.0,0.0,0.006413004255470689,0.006388526675842184,0.005889571420689274,0.005474198932494159
MED-599,0.0,0.016092289396597254,0.015233916435148757,0.066128691672088,0.019520133433489066,0.0,0.0,0.007160490833864612,0.0,0.0,0.020698911189150463,0.016613906098779642,0.018935830265196893,0.011342482252937958,0.0011067556385407082,0.016030580146052038,0.012360282200404232,0.019359816628373352,0.020879569267436827,0.020510959540604275,0.02017752496718356,0.020192236381342276,0.02114520991610468,0.0,0.0,0.0,0.0,0.026042881378378856,0.023725589899642564,0.021669413997892743,0.02185962093719081
MED-601,0.03305733222252357,0.03434774419878573,0.024280533135241016,0.0,0.0045968942899642365,0.0,0.0,0.0,0.005100883163059997,0.010990511841989105,0.01923055947173873,0.03558151122003807,0.034381176260709814,0.08857531647035209,0.0,0.046358922883296245,0.05076770390982224,0.03701384557850554,0.0,0.0,0.0,0.0,0.0,0.0,0.03845880710510673,0.0,0.0,0.0,0.042661188923098954,0.029624662760021996,0.041432768093004176
MED-602,0.003873286012364472,0.006532829979957743,0.004510531544380301,0.010597506688943877,0.005755719652366487,0.0020126694354630245,0.002475553458115248,0.003313192720775041,8.692853243212055e-05,0.0006643370585176493,0.006783440322807906,0.010248493829661785,0.00627789658350875,0.0112498119246745,0.009107420464405918,0.007009626791082639,0.0049962492298849795,0.01358997368587909,0.008967548942310088,0.012975871942318118,0.010102730993972846,0.0020506456872727654,0.004741720467734043,0.00019849876378396706,0.0008305271425849738,0.0002186042787465681,0.0019392078851949311,0.010207571678537947,0.009890362597420838,0.006801632825041584,0.005623492446986918
MED-603,0.02182155613498303,0.022622530140331092,0.007815273862460972,0.02329333439486694,0.0241452314348078,0.03615885060185088,0.035096154563252116,0.015055722721690642,0.010358492576606747,0.0,0.013472839264780047,0.03641909652286171,0.02342820717178336,0.03811715853827726,0.08496655661759463,0.0580283362565296,0.0363893443451116,0.041970926289105114,0.05323877731093226,0.022252961263469723,0.055273821566054954,0.020142930009895307,0.039031552068242256,0.0,0.0,0.0,0.0,0.04862047124759438,0.029494507145264758,0.03289504054293807,0.03917201033464109
MED-604,0.02001321856418803,0.040425369576826006,0.03238844915019492,0.016965508147076844,0.04137592939926444,0.0202852153231533,0.021898485591099567,0.023168117997773355,0.011545555509666773,0.0,0.025577778188385622,0.002796845617994362,0.03321211415099185,0.0009727111434234432,0.008808449123909878,0.025797103524298853,0.03303108801403938,0.012048202736057285,0.03867354906013717,0.008115249055628082,0.004635389764009642,0.010566984382945387,0.005093332329559516,0.0,0.0,0.0,0.00888281973747583,0.008043110307889855,0.006940233467376674,0.0011372605109787892,0.0
MED-605,0.012774671175867405,0.011735884929077687,0.01127498042886476,0.011046639145306876,0.009078243081620058,0.01020387633316861,0.011736759866905866,0.010544483393168026,0.0,0.0,0.010482372990383746,0.012040883878688605,0.012490031889439653,0.013464767679037773,0.009994398219482895,0.013510224288544904,0.012036554260151376,0.01374482167841431,0.012655228626900035,0.015267307670626607,0.013706280115756595,0.009893996876233295,0.010214674079477222,0.0,0.0,0.0,0.0,0.012042877585573966,0.011997792316477714,0.01585196449592024,0.016264676059864404
MED-606,0.010219866174434513,0.0212515983656227,0.017717602467015082,0.0011092628863611119,0.0048491309511896966,0.006894469869699986,0.007237990670134238,0.004559246628046261,0.00010449932191449181,0.0,0.011177339003728404,0.005559322940492104,0.013544737713262936,0.006987057372265249,0.009929662314039295,0.010234096843740222,0.013145808297688445,0.008918367094310408,0.009518652686477273,0.0077728065183051654,0.013082518866002086,0.010529598775887201,0.006055181544307548,0.0,0.0,0.0,0.0,0.006698944920059665,0.005107491387204172,0.013538474924591357,0.015265215199658086
MED-608,0.017307157671334516,0.017057953159498394,0.027464182431438652,0.0,0.02286909664019584,0.040179641486702326,0.015660331606309884,0.041676284732168445,0.0017780597741869103,0.000530672256806006,0.01091056173579241,0.023213566709291925,0.019867667667975177,0.04887598912482562,0.03987110176489256,0.026179874259017962,0.027706411291962,0.016817653180020594,0.0,0.0,0.036853144119336566,0.006474974935437759,0.02624802200540485,0.0,0.001041920192966705,0.0,0.0,0.004699483943225921,0.01544785553488842,0.024351224134999697,0.02234353175638039
MED-609,0.00893335498559448,0.029475966354503034,0.020826632808302326,0.06871611956846876,0.011787805438193712,0.0016020825148840166,0.0,0.0018357016572426337,0.0,0.0,0.07340365228329841,0.007491143193374504,0.05459283781576847,0.004591046066885462,0.00822658659899174,0.05126861970624859,0.0475698906476122,0.012279240461806574,0.008435168549817837,0.01205010376171505,0.016814644012884926,0.0,0.016029638723211923,0.0,0.0,0.0,0.0,0.007711315925037356,0.00950344255465628,0.014630160546629653,0.004182929912328915
MED-610,0.0222947281995315,0.01106434203755581,0.013048079822066743,0.02233277876844989,0.021648232723308316,0.02733804838827565,0.029979488096644018,0.027659651424605407,0.005709429575567622,0.0,0.004738048469853347,0.01912528952123202,0.007687095280368583,0.012974482730015299,0.034393224934740944,0.009879771540858345,0.014039103447979482,0.019388393462023673,0.0,0.017395350160288297,0.027078076206802207,0.03008436307521159,0.02879822934278424,0.0,0.010839806178273766,0.029853848748316616,0.020342190598937476,0.027113898823084254,0.025551715800325232,0.01997947156134607,0.022907502387809437
MED-611,0.02123930583384392,0.016891100097147137,0.009617306101868641,0.0015881066110273651,0.0011961108738799315,0.011100006848487035,0.012832682237534601,0.01045347877539241,0.0,0.0,0.017380072773393405,0.006513577350398215,0.019423371958178802,0.018920869304596622,0.022139323795588712,0.010912441905515251,0.016048829446640236,0.00020378565011564995,0.0,0.0,0.0,0.0,0.005744404157000138,0.0,0.0,0.0,0.0,0.010325509010415904,0.006189267645262996,0.022385592013947197,0.019586214383579836
MED-613,0.0,0.0108514930510782,0.011119781396474999,0.004479124436578205,0.01043380964994843,0.0,0.0,0.0018804932008076125,0.0,0.0,0.01081749618519486,0.009702632229042616,0.010014770358176658,0.01278960264550958,0.0031796050841247526,0.008363932534703324,0.0063712229420552794,0.01106376114028084,0.01014324610893983,0.010847413221842277,0.00807985973143469,0.0016633825757462262,0.004787945093406601,0.0,0.0,0.0,0.0,0.010479555662885585,0.00947509925009509,0.010387906188259233,0.012606549075240966
MED-614,0.02465134557815695,0.02186087385186808,0.0230978481732588,0.03334639525457214,0.014274032602279354,0.025172296002191532,0.02400080935516257,0.024045178748463594,0.0,0.0,0.018427125218499867,0.00932993978834734,0.017739398991195407,0.0273360074104504,0.026449107384642796,0.010543839406735077,0.009763333684633497,0.020282378297322323,0.028913693165897,0.027410447889927917,0.035367818572801156,0.004469756564435437,0.004202157597012692,0.0,0.00493362120878929,0.0,0.0,0.011911659229361079,0.007586761584387548,0.002783779009093124,0.004332100077625898
MED-615,0.01789054566019223,0.017853168595613044,0.018822903889486337,0.00457773197558594,0.01978321169518363,0.020476702677253458,0.018804101672548933,0.018642090439159577,0.0,0.027871368371448123,0.018222976781823302,0.021363158030657994,0.017942144979776642,0.01964235691064146,0.016941492143285386,0.019048691869025833,0.018278311880269238,0.020470362273199105,0.017416370504435556,0.01694546153433522,0.026547167702044277,0.01745121928693051,0.017302701106359748,0.0,0.0,0.0,0.0,0.02101653156923894,0.020581549940090933,0.02138350337412,0.02585757708781908
