bin,ERR598952,ERR598962,ERR598965,ERR599007,ERR599065,ERR599108,ERR599168,ERR599349
CPC-5,0.0,0.0,0.0031591630722092247,0.0,0.0,0.0,0.0,0.0010502175167017075
CPC-53,0.0,0.0,0.0,0.0,0.0,0.0019163257721889057,0.0,0.0
CPC-54,0.017318826371768164,0.0,0.0026569824219154275,0.005534765693666196,0.003350299541391063,0.0,0.0,0.0
CPC-58,0.0,0.0,0.0004268220823722836,0.0005441725892808373,0.0,0.0,0.0010487651630491516,0.0
CPC-59,0.0,0.0,0.00034878837004657286,0.0,0.0,0.0,0.0,0.0
CPC-6,0.0,0.0,0.034891719818090826,0.0,0.0,0.0,0.0,0.003526163157407564
CPC-61,0.0,0.0,0.001372483163278636,0.00015262744255099714,0.0,0.0,0.0,0.0
CPC-62,0.654125853659373,0.7676699829679811,0.0089021442824122,0.7547760662741886,0.6718145328527864,0.6699970691449256,0.6576394871351731,0.03534134686834251
CPC-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008376924965491027
CPC-69,0.42110395787077864,0.009895986308573808,0.01438037217848143,0.04147906414385333,0.2654152422155192,0.3025970171128969,0.03131176744983696,0.003501463875821061
CPC-7,0.16889657713539669,0.06038221980402922,0.06723049147345835,0.05986475001880929,0.1904554940152222,0.18687503707937173,0.10208788297189647,0.0013112982906960074
CPC-71,0.002138128752224994,0.0015768011663177264,0.0,0.0022872192695420767,0.0029254695912060906,0.0009154861971207637,0.009016276933613213,0.008088932563106725
CPC-72,0.0,0.0,0.00019366362056908354,0.0,0.0007315732546499207,0.004118245673355244,0.0,0.0
CPC-75,0.0,0.00044006246200318616,0.00031822133931261375,3.648828042142405e-05,0.0,0.0,0.0,0.0
CPC-79,0.0007038739204102257,0.0006791178402426044,0.0,0.0004628132743967712,0.0006256620887397326,0.0007030341422782236,0.0005243174496182947,0.0
CPC-8,0.041864865474326836,0.012655354842415811,0.0366668261788366,0.014476878973560876,0.03979332260006279,0.03467372202858271,0.01466958923037615,0.005008267825586165
CPC-80,0.007220911932387728,0.01240576213616243,0.006740984680483946,0.007789344708066051,0.019832972415045145,0.016433663704894352,0.0096738577399814,0.002323585029466897
CPC-81,0.005841175180914904,0.030976696895985152,0.009669590149501122,0.03860110678875299,0.00754831187900092,0.008607417828153137,0.04209354845264495,0.0
CPC-9,0.0,0.0,0.0012933240620477814,0.0,0.0,0.0,0.0,0.0018753142430370318
CPC-95,0.0,0.0,0.001153609433880235,0.0039474200964866295,0.004417927731940729,0.0,0.00448991095599755,0.0018902795323716187
CPC-98,0.0,0.0,0.0,0.0016683937827974243,0.0004593417916272783,0.0026563699648042348,0.00443775836456168,0.05840495542075783
