bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count,defense_pnps_median,defense_count,transposase_pnps_median,transposase_count,signal_CAZyme_abun
ARS-1004,ERR599145,DCM,0.11326764851392007,17.0,,,,,,,0.007733149899811878
ARS-1004,ERR599158,SRF,0.12319545875904063,9.0,,,,,,,0.013360223981008605
ARS-1009,ERR594345,MES,2.6882588263258755,2.0,,,,,,,0.026801236130407902
ARS-1009,ERR594346,MES,4.823304115681743,1.0,,,,,,,0.049158927184172634
ARS-1009,ERR598949,DCM,0.8114266663685358,1.0,,,,,,,0.023165921887080863
ARS-1009,ERR598966,SRF,0.06693569681657935,2.0,,,,,,,0.02285784119498607
ARS-1009,ERR599028,DCM,0.08822200434967017,1901.0,0.044530225032297636,29.0,0.11103164966227874,29.0,,,0.02298763882701896
ARS-1009,ERR599082,DCM,0.10733402828825757,15.0,,,,,,,0.024628993819040903
ARS-1009,ERR599102,SRF,0.08970173327253378,639.0,0.18354810194652765,6.0,0.08407540735127048,9.0,,,0.023870944792254926
ARS-1009,ERR599143,SRF,0.05618897674974497,59.0,0.10228110679747987,1.0,,,,,0.022331103936003724
ARS-1009,ERR599145,DCM,0.06625838514306531,58.0,0.0,1.0,,,,,0.023041907084358205
ARS-1009,ERR599158,SRF,0.13620761582044655,2.0,,,,,,,0.023152462837236484
ARS-1012,ERR594290,MES,2.6640275273028995,1.0,,,,,,,0.0016939447116746929
ARS-1012,ERR594345,MES,2.2007015911662964,2.0,,,,,,,0.0004253986073856861
ARS-1012,ERR598966,SRF,0.06097074407517716,92.0,0.13055265534206076,2.0,0.1028436181333755,2.0,,,0.0038961540347721203
ARS-1012,ERR598974,DCM,0.014115884710519768,13.0,,,,,,,0.0035521027778142025
ARS-1012,ERR599028,DCM,0.08097191256420744,2911.0,0.030608441204068786,61.0,0.07420473765037236,73.0,,,0.0036390411958195155
ARS-1012,ERR599062,MES,0.1518842786448378,1.0,,,0.1518842786448378,1.0,,,0.0022047060193712553
ARS-1012,ERR599082,DCM,0.0767318629644999,12.0,,,,,,,0.003544902827463428
ARS-1012,ERR599102,SRF,0.05992268808376146,1092.0,0.04735027417274417,13.0,0.036641897919284794,30.0,,,0.0036390115607208735
ARS-1012,ERR599143,SRF,0.06138080790931235,1670.0,0.02223239460687219,26.0,0.054981071313631336,42.0,,,0.0036275262456024033
ARS-1012,ERR599145,DCM,0.07310586350234899,1864.0,0.07325631706609738,35.0,0.059576861465708175,37.0,,,0.0038802493267803572
ARS-1012,ERR599158,SRF,0.040367023558397865,11.0,,,,,,,0.003501935510383458
ARS-1018,ERR594290,MES,0.12104676094278048,37.0,,,,,,,-1.0
ARS-1018,ERR594312,MES,0.116428325215247,29.0,,,,,,,-1.0
ARS-1018,ERR594345,MES,0.10863320211792132,168.0,,,,,,,-1.0
ARS-1018,ERR594346,MES,0.11811142929576846,118.0,,,,,,,-1.0
ARS-1018,ERR599037,MES,0.2067462795708468,1.0,,,,,,,-1.0
ARS-1018,ERR599062,MES,0.2060176081588736,3.0,,,,,,,-1.0
ARS-1018,ERR599082,DCM,0.0836541580829233,2.0,,,,,,,-1.0
ARS-1018,ERR599145,DCM,0.02999714038655297,3.0,,,,,,,-1.0
ARS-1019,ERR594327,SRF,0.12120379055636067,3.0,,,,,,,0.0010759008548916473
ARS-1019,ERR594330,SRF,0.08703603087669064,4.0,,,,,,,0.0
ARS-1019,ERR594334,SRF,0.07299781260972159,3.0,,,,,,,0.0005406257471566964
ARS-1019,ERR594345,MES,0.07401023602246341,1.0,,,,,,,0.0009765243243062043
ARS-1019,ERR598949,DCM,0.03092930634772477,280.0,0.03312911865679938,24.0,0.03022490481153372,5.0,1.0762069086906605,1.0,0.0032171783045901845
ARS-1019,ERR598966,SRF,0.025896068627482997,183.0,0.02441642571935249,21.0,,,,,0.001946177879450421
ARS-1019,ERR598974,DCM,0.020552736929726943,168.0,0.00809797608931971,21.0,,,,,0.0015499552799422794
ARS-1019,ERR599028,DCM,0.036657021007925276,474.0,0.03274346622517468,31.0,0.03579744385964463,11.0,0.9302186354677896,1.0,0.0017147291630952284
ARS-1019,ERR599082,DCM,0.10406625418488866,2196.0,0.04851756640017274,54.0,0.09440987126723252,32.0,1.1159169856119102,1.0,0.0032459500414587345
ARS-1019,ERR599102,SRF,0.03527171248587217,366.0,0.030703424557685318,29.0,0.045499155606714387,8.0,0.9313347550734756,1.0,0.00257143362834115
ARS-1019,ERR599143,SRF,0.03171252265752027,273.0,0.03001532977080726,24.0,0.016130481556652226,3.0,,,0.0017809389108146129
ARS-1019,ERR599145,DCM,0.0441712467820778,644.0,0.030738380009545818,32.0,0.034657558875168804,15.0,0.8047654738464126,1.0,0.002113141225207746
ARS-1019,ERR599158,SRF,0.0262659980330868,199.0,0.035172572818102626,22.0,0.03139918860390402,3.0,,,0.0026552762314490013
ARS-102,ERR594290,MES,0.13004664683465686,45.0,,,,,,,-1.0
ARS-102,ERR594312,MES,0.13395190769635235,1.0,,,,,,,-1.0
ARS-102,ERR594345,MES,0.13427664001821743,122.0,0.04202236225390706,2.0,0.03861852509251065,3.0,,,-1.0
ARS-102,ERR594346,MES,1.0704080308073125,2.0,,,,,,,-1.0
ARS-102,ERR599031,MES,0.11855588608877501,2.0,,,,,,,-1.0
ARS-102,ERR599037,MES,0.1556249409710984,67.0,0.008323641552310088,1.0,0.010200443499368264,1.0,,,-1.0
ARS-102,ERR599062,MES,0.11825690780772238,88.0,0.016727253524997536,2.0,0.5100664583269864,3.0,,,-1.0
ARS-102,ERR599109,MES,0.45358516841701013,4.0,,,,,,,-1.0
ARS-102,ERR599167,MES,0.13843900435336573,37.0,0.0,1.0,,,,,-1.0
ARS-102,ERR599172,MES,0.1694201526873146,21.0,,,,,,,-1.0
ARS-1030,ERR594345,MES,0.049282076956792126,2.0,,,,,,,0.001225157634126996
ARS-1030,ERR598949,DCM,0.2824941124546006,2.0,,,,,,,0.0015948251215553652
ARS-1030,ERR598966,SRF,0.181444666691883,2.0,,,,,,,0.001698208737343556
ARS-1030,ERR598974,DCM,0.3135176574055105,2.0,,,,,,,0.0011576137079578064
ARS-1030,ERR599028,DCM,0.06991347559537481,134.0,,,0.6469344939722392,1.0,,,0.0011928088374288414
ARS-1030,ERR599031,MES,0.18346559739553647,4.0,,,,,,,0.0
ARS-1030,ERR599037,MES,0.10613011180304156,21.0,,,,,,,0.0
ARS-1030,ERR599062,MES,0.11314424914141237,27.0,,,,,,,4.021477254661123e-05
ARS-1030,ERR599082,DCM,0.1413375865117176,10.0,,,0.11561633866196458,1.0,,,0.0016258487301408812
ARS-1030,ERR599102,SRF,0.4308434534244919,3.0,,,,,,,0.0016789775111251356
ARS-1030,ERR599109,MES,0.08064297846885135,6.0,,,,,,,0.0
ARS-1030,ERR599143,SRF,0.26655757424583637,2.0,,,,,,,0.0014592129090547513
ARS-1030,ERR599145,DCM,0.10900578998022636,2260.0,0.04064368337938179,38.0,0.09734014626992546,53.0,,,0.0013485722336779892
ARS-1030,ERR599158,SRF,0.3590826713157643,2.0,,,,,,,0.0014780042966139955
ARS-1030,ERR599167,MES,0.08999934936795975,16.0,,,,,,,0.0
ARS-1030,ERR599172,MES,0.07633837457157361,8.0,,,,,,,0.0
ARS-1032,ERR594290,MES,0.0994903690979842,3.0,,,,,0.12441034832897996,2.0,0.0008713039780359509
ARS-1032,ERR594312,MES,0.1233371989903828,3.0,,,,,,,0.00014127776891426804
ARS-1032,ERR594345,MES,0.16336287175882586,11.0,,,0.1222830645443283,1.0,0.21789175971130112,3.0,0.000837949296165282
ARS-1032,ERR598974,DCM,0.08112853486617767,1.0,,,,,0.08112853486617767,1.0,0.0008642393575644268
ARS-1032,ERR599028,DCM,0.003625812046513427,1.0,,,,,,,0.0
ARS-1032,ERR599031,MES,0.11787709140127794,11.0,,,0.15884723457371389,1.0,0.15819178740163237,4.0,0.0008122027197982022
ARS-1032,ERR599037,MES,0.08044714622493092,803.0,0.056163285825130985,28.0,0.10458544320187176,19.0,0.17075046413780093,6.0,0.0010224265425789
ARS-1032,ERR599062,MES,0.09309590562514347,2081.0,0.05138748229230887,52.0,0.11495658293964355,29.0,0.19112615042679215,11.0,0.0008952117067448652
ARS-1032,ERR599082,DCM,0.015454981992797271,1.0,,,,,,,0.0
ARS-1032,ERR599109,MES,0.13197932938311707,21.0,,,0.13742657195449134,1.0,0.13571398602650114,5.0,0.0009781367747188417
ARS-1032,ERR599145,DCM,0.0,1.0,,,,,,,0.0
ARS-1032,ERR599167,MES,0.07478320596667543,482.0,0.04642749173239493,16.0,0.10614462600355257,14.0,0.18608783576270596,7.0,0.0010259423228434863
ARS-1032,ERR599172,MES,0.12105706285707188,29.0,,,0.11203641988196948,1.0,0.16452893832622528,5.0,0.001069843881275981
ARS-1034,ERR598949,DCM,0.061953707731172716,258.0,0.005080428185245322,4.0,0.07307131817467738,13.0,,,0.0007625133435967628
ARS-1034,ERR598966,SRF,0.06664774011276475,29.0,,,,,,,0.0008759957709584688
ARS-1034,ERR598974,DCM,0.07535354356306917,19.0,,,,,,,0.0007171753130312386
ARS-1034,ERR599028,DCM,0.08601858601374934,1692.0,0.043730626713293155,54.0,0.07469360646895923,48.0,,,0.0007694954994756272
ARS-1034,ERR599037,MES,0.07286477325881749,1.0,,,0.07286477325881749,1.0,,,0.0
ARS-1034,ERR599082,DCM,0.09296159625225064,1792.0,0.036372944560458365,61.0,0.08200646849106671,51.0,,,0.0008084870985398745
ARS-1034,ERR599102,SRF,0.08731226217555334,1591.0,0.05163703637739306,52.0,0.08109422707242747,46.0,,,0.0007282550525636237
ARS-1034,ERR599143,SRF,0.0863695158056579,97.0,,,0.0017210179216030706,1.0,,,0.0008175980502787638
ARS-1034,ERR599145,DCM,0.08750208592039663,1799.0,0.044091803423641676,62.0,0.08351463165275427,50.0,,,0.0008132299956083051
ARS-1034,ERR599158,SRF,0.06112606877700578,197.0,0.07374803983893954,6.0,0.059011492107403085,9.0,,,0.000750316722368732
ARS-1036,ERR594290,MES,0.057850197067807994,9.0,0.13850674690060974,1.0,,,,,0.005708562289553353
ARS-1036,ERR594312,MES,0.09440167720381712,2314.0,0.06238108014005445,45.0,0.09700181340561836,44.0,,,0.007932195110814309
ARS-1036,ERR594327,SRF,0.08575759445144568,1.0,,,,,,,0.007302341016606688
ARS-1036,ERR594334,SRF,0.10947728442295912,1.0,,,,,,,0.01935644975527628
ARS-1036,ERR594345,MES,0.06323286338826749,125.0,0.11688051182655589,8.0,0.09656599988828883,1.0,,,0.0059687260221615475
ARS-1036,ERR594346,MES,0.06768596798713615,2.0,,,,,,,0.008303254595077858
ARS-1036,ERR598949,DCM,0.16226284163399846,2.0,,,,,,,0.006926585833965175
ARS-1036,ERR598966,SRF,0.12730700238680268,2.0,,,,,,,0.0
ARS-1036,ERR598974,DCM,0.138027716449871,1.0,,,,,,,0.004477708785413904
ARS-1036,ERR599028,DCM,0.24063693019052562,2.0,,,,,,,0.005840412582423813
ARS-1036,ERR599037,MES,0.020775302986185275,28.0,0.07716894977168946,3.0,,,,,0.007285669235424974
ARS-1036,ERR599062,MES,0.04500042675489358,137.0,0.0536248685664986,5.0,0.05429669479447823,1.0,,,0.006017027052558438
ARS-1036,ERR599082,DCM,0.1074591860216484,3.0,,,,,,,0.007818481928640505
ARS-1036,ERR599102,SRF,0.14852441703214245,1.0,,,,,,,0.0
ARS-1036,ERR599143,SRF,0.14751376027020482,1.0,,,,,,,0.006414474928199383
ARS-1036,ERR599145,DCM,0.15336138049330011,3.0,,,,,,,0.00696502800590038
ARS-1036,ERR599158,SRF,0.1911349827474498,1.0,,,,,,,0.0
ARS-1036,ERR599167,MES,0.022969680769225738,23.0,,,,,,,0.007646284331743286
ARS-1037,ERR594290,MES,0.20376968952523933,6.0,0.06965719610428134,1.0,,,,,0.0028783789695846942
ARS-1037,ERR594312,MES,0.12507063337561541,2118.0,0.07221242773078664,67.0,0.12336862580806796,55.0,0.09539982075850416,9.0,0.00393347325120628
ARS-1037,ERR594327,SRF,0.09557236549437187,3.0,,,,,,,0.00533460218724771
ARS-1037,ERR594330,SRF,0.25666526412424284,1.0,,,,,,,0.004102460843429786
ARS-1037,ERR594345,MES,0.11489768486469228,9.0,0.05537493518254569,1.0,,,0.08574443362212719,1.0,0.002329003059714833
ARS-1037,ERR594346,MES,0.08163176677454004,705.0,0.047719940291965635,23.0,0.07682828760088377,17.0,0.08451865852179063,8.0,0.0039462740059409826
ARS-1037,ERR598949,DCM,0.0,1.0,,,,,0.0,1.0,0.004060631210320775
ARS-1037,ERR599028,DCM,0.10739098830795414,2.0,,,,,,,0.002791453789262719
ARS-1037,ERR599031,MES,0.22467184932913678,2.0,,,,,,,0.0
ARS-1037,ERR599037,MES,0.1891328707292353,3.0,,,,,,,0.0031538705998783727
ARS-1037,ERR599062,MES,0.07866392087415161,4.0,0.05077317273249003,1.0,,,,,0.004037486754723362
ARS-1037,ERR599082,DCM,0.08053021554164175,26.0,,,0.06913533142593524,1.0,0.0844666723250765,5.0,0.003464950610212695
ARS-1037,ERR599102,SRF,0.1811340267547572,3.0,,,,,,,0.0021173463464506173
ARS-1037,ERR599143,SRF,0.0,1.0,,,,,,,0.004444810814271871
ARS-1037,ERR599145,DCM,0.13981494253260196,4.0,,,,,0.09226680202895846,1.0,0.0028916594392179424
ARS-1037,ERR599167,MES,0.22995861321620487,2.0,,,,,,,0.003271774839560637
ARS-1037,ERR599172,MES,0.43122739366508095,1.0,,,,,,,0.003510540702569005
ARS-104,ERR594290,MES,0.19199697655089187,8.0,0.3060356124616013,1.0,,,,,0.03165743668105298
ARS-104,ERR594312,MES,0.2310470368161345,5.0,0.3384811482167109,1.0,,,,,0.019115217471475727
ARS-104,ERR594327,SRF,1.7726209615963953,2.0,0.15325059991075274,1.0,,,,,0.015933885109519128
ARS-104,ERR594330,SRF,3.7305046730325055,1.0,,,,,,,0.03238542674286701
ARS-104,ERR594334,SRF,2.924124801333694,1.0,,,,,,,0.014939293412813375
ARS-104,ERR594345,MES,0.18798024301658514,11.0,0.32550950752239616,1.0,,,,,0.03189444851748674
ARS-104,ERR594346,MES,0.07811084395174195,8.0,0.20608576534957232,1.0,,,,,0.027617466203913373
ARS-104,ERR598949,DCM,1.6564546355643082,1.0,,,,,,,0.0
ARS-104,ERR598966,SRF,1.9120555917299624,1.0,,,,,,,0.0
ARS-104,ERR598974,DCM,2.304276195432395,1.0,,,,,,,0.02287550827745729
ARS-104,ERR599028,DCM,3.3314549424891897,1.0,,,,,,,0.0
ARS-104,ERR599031,MES,0.8516013882502803,2.0,0.07986456621149905,1.0,,,,,0.03493618057204076
ARS-104,ERR599062,MES,0.1970196733183488,6.0,0.22062861227149935,1.0,,,,,0.03361645394976075
ARS-104,ERR599082,DCM,1.5705674797192304,2.0,0.0,1.0,,,,,0.0007959853956782956
ARS-104,ERR599102,SRF,3.221144062964268,1.0,,,,,,,0.0
ARS-104,ERR599109,MES,4.683362631636472,1.0,,,,,,,0.03525663399210819
ARS-104,ERR599145,DCM,2.646637375469745,1.0,,,,,,,0.0037423393078544454
ARS-104,ERR599158,SRF,3.0481689028670216,1.0,,,,,,,0.0
ARS-104,ERR599167,MES,1.3721566065759903,2.0,0.0,1.0,,,,,0.03060228453154318
ARS-104,ERR599172,MES,3.0904417171136713,1.0,,,,,,,0.041848677943172284
ARS-11,ERR594290,MES,0.16132863948145454,3.0,,,,,,,0.002233940346201873
ARS-11,ERR594312,MES,0.6804750911738663,385.0,0.04053119913882118,18.0,0.8313459738336684,12.0,1.0844814974785313,1.0,0.002273429403122914
ARS-11,ERR594327,SRF,0.9293943098551688,1.0,,,,,,,0.00201060817392752
ARS-11,ERR594345,MES,0.10566499675641591,8.0,,,,,,,0.0021788070752969285
ARS-11,ERR594346,MES,0.038761902188689024,20.0,0.038428888703622884,13.0,,,,,0.0014701138718319782
ARS-11,ERR598949,DCM,1.1724046984392051,1.0,,,,,,,0.0023065953454944684
ARS-11,ERR598966,SRF,1.108707579879403,1.0,,,,,,,0.0
ARS-11,ERR598974,DCM,1.1165927744357789,1.0,,,,,,,0.0
ARS-11,ERR599028,DCM,1.4731622230559236,1.0,,,,,,,0.0
ARS-11,ERR599031,MES,2.248828210463458,1.0,,,,,,,0.0
ARS-11,ERR599037,MES,1.8655857018917257,1.0,,,,,,,0.0020207312648143454
ARS-11,ERR599062,MES,1.0047820860456862,2.0,,,,,,,0.0007705828480067688
ARS-11,ERR599082,DCM,0.15398077729800896,8.0,,,,,,,0.0024299492796716515
ARS-11,ERR599102,SRF,1.4788876949898004,1.0,,,,,,,0.0012326705371188355
ARS-11,ERR599109,MES,2.226432104589525,1.0,,,,,,,0.002440761248028902
ARS-11,ERR599143,SRF,1.3934805799938912,1.0,,,,,,,0.0
ARS-11,ERR599145,DCM,0.8999275636959081,2.0,,,,,,,1.556062927683458e-05
ARS-11,ERR599158,SRF,1.0622330623857923,1.0,,,,,,,0.0033468654290047827
ARS-11,ERR599167,MES,1.9931814463692807,1.0,,,,,,,0.0020940505876002108
ARS-11,ERR599172,MES,2.5037401255841982,1.0,,,,,,,0.0023916280518203924
ARS-112,ERR594312,MES,0.5463653611945767,162.0,0.675717465295973,1.0,0.22393376493337314,2.0,0.13211982604539907,3.0,0.0036163929565652397
ARS-112,ERR594346,MES,0.23384779415978155,13.0,,,0.08051342897941233,1.0,0.25205754386225643,1.0,0.003909231893441726
ARS-1134,ERR594290,MES,0.0431578389693029,1.0,,,,,,,-1.0
ARS-1134,ERR594312,MES,0.06796117721496163,1.0,,,,,,,-1.0
ARS-1134,ERR594345,MES,0.07061241356502945,1.0,,,,,,,-1.0
ARS-1134,ERR594346,MES,0.030425284164855525,1.0,,,,,,,-1.0
ARS-1134,ERR598949,DCM,0.05771930258716005,4.0,,,,,,,-1.0
ARS-1134,ERR598966,SRF,0.0322674028268078,10.0,,,0.2300433260134156,1.0,,,-1.0
ARS-1134,ERR598974,DCM,0.08275945393667725,2.0,,,,,,,-1.0
ARS-1134,ERR599028,DCM,0.053615766774035435,783.0,0.04300840791682907,18.0,0.04304361626332615,11.0,,,-1.0
ARS-1134,ERR599037,MES,0.02752249364724054,2.0,,,,,,,-1.0
ARS-1134,ERR599062,MES,0.01866262207727509,2.0,,,,,,,-1.0
ARS-1134,ERR599082,DCM,0.06235173410206725,1105.0,0.03562165411894938,33.0,0.051050381819495255,14.0,,,-1.0
ARS-1134,ERR599102,SRF,0.05952980708364611,1026.0,0.02390762573316319,30.0,0.050332132923913364,15.0,,,-1.0
ARS-1134,ERR599109,MES,0.0,1.0,,,,,,,-1.0
ARS-1134,ERR599143,SRF,0.06489899353829764,50.0,,,0.07751347654755299,2.0,,,-1.0
ARS-1134,ERR599145,DCM,0.05034002986205607,873.0,0.0016280883005194836,24.0,0.03248560579474962,12.0,,,-1.0
ARS-1134,ERR599158,SRF,0.05670703368958072,125.0,0.1718709197165292,3.0,0.025222657032758552,2.0,,,-1.0
ARS-1134,ERR599167,MES,0.0529048557184343,1.0,,,,,,,-1.0
ARS-1134,ERR599172,MES,0.004433566086695759,1.0,,,,,,,-1.0
ARS-115,ERR594290,MES,0.03948886900386733,19.0,0.0836993627305949,5.0,,,,,0.010006023240206309
ARS-115,ERR594312,MES,0.037243011583443765,21.0,0.06826651597698713,5.0,,,,,0.008585513118133926
ARS-115,ERR594327,SRF,0.0066772476569788965,3.0,,,,,,,0.0
ARS-115,ERR594345,MES,0.05589004498602247,32.0,0.07994139776371778,8.0,,,,,0.008774495549556857
ARS-115,ERR594346,MES,0.048971111610097526,12.0,0.11258915519930797,4.0,,,,,0.013672594615026193
ARS-115,ERR599031,MES,0.0933658671331902,1.0,,,,,,,0.008695363450656541
ARS-115,ERR599037,MES,0.044006892105486375,1.0,,,,,,,0.012096404829305444
ARS-115,ERR599062,MES,0.05226771606262896,11.0,0.16942008356419455,3.0,,,,,0.010364579577383973
ARS-115,ERR599082,DCM,0.11282289172159925,1.0,,,,,,,0.005385939927309388
ARS-115,ERR599102,SRF,0.1641329313752302,1.0,,,,,,,0.010139854185223226
ARS-115,ERR599167,MES,0.12461324019731795,1.0,,,,,,,0.0095034289063116
ARS-1168,ERR594290,MES,0.1548586843412182,4.0,,,0.10850824991767499,1.0,0.10850824991767499,1.0,-1.0
ARS-1168,ERR594345,MES,0.18806066750434614,11.0,,,0.1611832042997705,2.0,0.1611832042997705,2.0,-1.0
ARS-1168,ERR594346,MES,0.2286140515960976,4.0,,,,,,,-1.0
ARS-1168,ERR599031,MES,0.23371741155801076,3.0,,,,,,,-1.0
ARS-1168,ERR599037,MES,0.15833154686809497,14.0,,,0.15074418158574038,2.0,0.15074418158574038,2.0,-1.0
ARS-1168,ERR599062,MES,0.15598651979201092,19.0,,,0.13387653938425645,2.0,0.13387653938425645,2.0,-1.0
ARS-1168,ERR599109,MES,0.06628672436913413,1.0,,,,,,,-1.0
ARS-1168,ERR599167,MES,0.049537156121270354,2.0,,,,,,,-1.0
ARS-1168,ERR599172,MES,0.114400740012746,4.0,,,,,,,-1.0
ARS-1176,ERR594290,MES,0.5746485960022691,1.0,,,,,,,-1.0
ARS-1176,ERR594345,MES,0.0016175580950304098,3.0,,,,,,,-1.0
ARS-1176,ERR594346,MES,0.10917843317733371,16.0,,,,,,,-1.0
ARS-1176,ERR599062,MES,0.7266739052834018,1.0,,,,,,,-1.0
ARS-1199,ERR594290,MES,1.806880660287142,1.0,,,,,,,-1.0
ARS-1199,ERR594345,MES,0.18006133288299764,10.0,,,,,,,-1.0
ARS-1199,ERR599028,DCM,0.04613090940750025,1.0,,,,,,,-1.0
ARS-1199,ERR599062,MES,0.16762401911787306,7.0,0.0,1.0,,,,,-1.0
ARS-1199,ERR599082,DCM,0.003334843150051335,1.0,,,,,,,-1.0
ARS-1199,ERR599143,SRF,0.009635964877629927,1.0,,,,,,,-1.0
ARS-120,ERR594290,MES,0.02144047178284049,2.0,,,,,,,0.002971713220086005
ARS-120,ERR594345,MES,0.018721122367184772,2.0,,,,,,,0.0013627317348057376
ARS-120,ERR594346,MES,0.014803275644328514,2.0,,,,,,,0.0018783279471643122
ARS-120,ERR599031,MES,0.015260210216417934,2.0,,,,,,,0.0
ARS-120,ERR599037,MES,0.01588443998954622,2.0,,,,,,,0.0012441321177700387
ARS-120,ERR599062,MES,0.01958640252935839,2.0,,,,,,,0.0
ARS-120,ERR599109,MES,0.011437974876121729,2.0,,,,,,,0.0
ARS-120,ERR599167,MES,0.0183129725960584,2.0,,,,,,,0.0015269823868003885
ARS-120,ERR599172,MES,0.014436412957557421,2.0,,,,,,,0.0
ARS-1203,ERR594290,MES,0.006206186891843001,1.0,,,,,,,-1.0
ARS-1203,ERR594345,MES,0.09892269783058807,10.0,,,0.09753211486163944,1.0,,,-1.0
ARS-1203,ERR599028,DCM,1.1173455464836168,1.0,,,,,,,-1.0
ARS-1203,ERR599031,MES,1.8756158722870573,1.0,,,,,,,-1.0
ARS-1203,ERR599037,MES,0.5521394333864038,1.0,,,,,,,-1.0
ARS-1203,ERR599062,MES,0.09477266662688308,8.0,,,0.04036913973063139,2.0,,,-1.0
ARS-1203,ERR599102,SRF,2.623558713321528,1.0,,,,,,,-1.0
ARS-1203,ERR599143,SRF,3.4130677510003173,1.0,,,,,,,-1.0
ARS-1203,ERR599145,DCM,1.3873863188011897,1.0,,,,,,,-1.0
ARS-1203,ERR599158,SRF,1.255254573102584,1.0,,,,,,,-1.0
ARS-1203,ERR599167,MES,1.5069742316724613,1.0,,,,,,,-1.0
ARS-1215,ERR594290,MES,0.3164666019408368,14.0,0.1465468145692524,1.0,0.17386916251546514,2.0,,,0.0024478572134849037
ARS-1215,ERR594345,MES,0.3267324646776872,1033.0,0.3600019067897581,29.0,0.21334736316634745,17.0,,,0.002536937662217021
