bin,mean_bin_pnps,median_bin_pnps,count
deep_MAG_0195,1.1581521693457744,1.0040986785173733,4464
deep_MAG_0196,0.8058396578351184,0.2272584743423623,30
deep_MAG_0200,0.40422909951487007,0.30889453700973957,920
deep_MAG_0202,1.6847234496840515,1.156830315026717,2270
deep_MAG_0203,0.3546601579330603,0.23697482556806287,822
deep_MAG_0208,0.2989303722919241,0.18770629301907168,1049
deep_MAG_0209,0.21971354812873584,0.053663963900030885,245
deep_MAG_0210,0.8902258523787621,0.5092162861212077,837
deep_MAG_0212,0.1294414348915857,0.06709184592656632,29
deep_MAG_0213,0.6728387343285795,0.4309942655175236,2244
deep_MAG_0214,0.7866858983475502,0.5186732947397352,1922
deep_MAG_0218,0.4565254427264241,0.23828599572527026,1142
deep_MAG_0222,0.5402916274138992,0.30797227002430827,248
deep_MAG_0223,0.5684490781505025,0.34538580326529794,1548
deep_MAG_0226,0.7396164898989678,0.33165943856572266,24
deep_MAG_0228,0.836674782797222,0.7388784792419462,1881
deep_MAG_0229,1.0113707170067612,0.3050820413275702,345
deep_MAG_0231,0.7329745024080834,0.43547095022024473,628
deep_MAG_0233,0.24080566293253433,0.13262932837170502,569
deep_MAG_0238,0.34741525842405935,0.25876508712455354,1107
deep_MAG_0239,2.0836546781010714,1.2094994016830751,427
deep_MAG_0241,0.40778934691293217,0.2219551448095735,342
deep_MAG_0242,0.8188011250996539,0.3253136771532792,529
deep_MAG_0250,0.9729605241648622,0.5777057322757458,28
deep_MAG_0251,1.3620880978112508,0.8182452603892861,1501
deep_MAG_0255,0.6345594421610703,0.4884354254505445,1032
deep_MAG_0258,0.8384635744820282,0.6223830382130496,1189
deep_MAG_0262,6.1093259700983795,3.64421996169931,1994
deep_MAG_0263,0.8457985370478893,0.7386590417369552,1932
deep_MAG_0265,0.4943631770464678,0.283932697368786,1471
deep_MAG_0267,0.8478090188658074,0.6458881454065375,1684
deep_MAG_0269,1.6727767589476532,1.5831936851034032,4399
deep_MAG_0273,0.28107905302947905,0.13597772457373464,14
deep_MAG_0274,0.867175269233384,0.39481320904014133,1330
deep_MAG_0275,0.6986003178155192,0.5212737890604369,1987
deep_MAG_0280,0.3746005580250015,0.20418728938269695,829
deep_MAG_0282,0.2640545868020807,0.1287898666669801,265
deep_MAG_0283,0.4437043842146629,0.2392196187054944,1199
deep_MAG_0284,0.2803525148583805,0.2257445011015971,19
deep_MAG_0285,1.4071556545229105,0.9586358736930164,2991
deep_MAG_0286,1.0750428243092924,0.95920469603664,1002
deep_MAG_0289,0.45078928120436146,0.22847005878336055,1914
deep_MAG_0291,0.18798821859724033,0.08828126488281733,1211
deep_MAG_0293,1.0046707214824118,0.8904966786385995,1884
deep_MAG_0294,0.5123807453151701,0.4499241733119399,698
deep_MAG_0295,0.4512092076524478,0.3266183640362786,1260
deep_MAG_0296,0.601393162444162,0.4507348435748587,2206
deep_MAG_0298,1.2351022297571206,1.1194943770840873,2207
deep_MAG_0300,0.7706032583725834,0.2221326755697935,96
deep_MAG_0303,0.7634369085617795,0.6230554097765892,1685
deep_MAG_0304,0.5458560449867795,0.4286608884309241,1467
deep_MAG_0305,0.5341442345808262,0.3201837843588028,1670
deep_MAG_0307,0.5855690868711723,0.48804618420081125,754
deep_MAG_0309,0.9387169058632826,0.5528542218663055,1614
deep_MAG_0314,0.6208763668110423,0.3163760690280893,792
deep_MAG_0315,0.4394663321884991,0.22968427945616524,16
deep_MAG_0317,1.1284962810994847,0.5434761073245673,236
deep_MAG_0318,0.26836686084938083,0.1226078854314871,915
deep_MAG_0319,0.7880498131159561,0.695100890348905,669
deep_MAG_0320,0.2077441499127242,0.129538414866604,1154
deep_MAG_0321,0.8529396562912778,0.6208697413511926,1299
deep_MAG_0322,0.6732958468336238,0.4303891498679157,1158
deep_MAG_0323,0.22181921370143873,0.12837985990510806,567
deep_MAG_0325,0.4417351053427654,0.3726587180212168,1363
deep_MAG_0327,0.5188028498192192,0.1525195031615937,36
deep_MAG_0328,0.2004239229572834,0.09832149197260584,233
deep_MAG_0329,0.6875042211692298,0.5147256049674211,1173
deep_MAG_0330,1.7554682757280675,0.5104756910056296,13
deep_MAG_0334,0.23157531669755907,0.13195348629586934,430
deep_MAG_0335,0.8507654789276803,0.4040629390172111,329
deep_MAG_0336,0.6150850653045076,0.3452244429849053,415
deep_MAG_0338,0.43257429148708965,0.3185988401810478,2070
deep_MAG_0339,0.5300634420299258,0.3182157423203626,1045
deep_MAG_0340,0.6506016549412226,0.3780697709856902,106
deep_MAG_0342,0.9187962509126097,0.4214785075172651,967
deep_MAG_0344,1.0473065188334907,0.774202520502371,2324
deep_MAG_0345,1.183648740358788,1.0393979593863114,2190
deep_MAG_0347,0.2826163341404576,0.12196735875450215,209
deep_MAG_0349,1.4575711588595244,0.9318361438562232,1659
deep_MAG_0351,0.8889740068454476,0.7607635473156018,2817
deep_MAG_0353,0.2069992500113344,0.1185353711490381,775
deep_MAG_0354,0.3383187724381995,0.22921525662374223,972
deep_MAG_0355,1.2818066329494489,0.8025549105913824,1214
deep_MAG_0356,0.22098136446699146,0.09142337342026684,714
deep_MAG_0358,2.430399143988172,2.299571612224824,2833
deep_MAG_0361,0.5828525978115786,0.20218126296665165,795
deep_MAG_0362,1.433112473165096,0.9103314644299783,550
deep_MAG_0363,0.41659931273392825,0.2868209385098006,1106
deep_MAG_0366,0.9559565163565422,0.373289500719118,255
deep_MAG_0367,2.406396028878369,2.1840623771759398,3375
deep_MAG_0368,0.5851338930711287,0.33076159664615273,507
deep_MAG_0373,1.4833095856278484,1.2488642249352615,2781
deep_MAG_0375,0.678458368309692,0.2777473558757063,143
deep_MAG_0376,0.8632762437177112,0.1878406859954644,17
deep_MAG_0378,1.2661379724750212,0.9748787014463813,2844
deep_MAG_0380,0.462097515912538,0.17921445625625634,31
deep_MAG_0383,0.6272066623375641,0.3288099576696918,1721
deep_MAG_0386,2.240253064037108,1.9678962756686853,2733
deep_MAG_0387,0.31448938605264254,0.18135172836365931,136
deep_MAG_0390,2.3543234452688178,1.709859741636903,979
deep_MAG_0391,0.6733324050833094,0.5368968230836266,1169
deep_MAG_0397,0.5117747505835479,0.3053551646230821,1738
deep_MAG_0399,0.6092563362879759,0.30838641087752044,537
deep_MAG_0400,0.5035877929915084,0.29632608225332047,1726
deep_MAG_0401,0.7724744901704553,0.6250067222624464,1795
deep_MAG_0404,0.4530257149202329,0.23457064887878198,535
deep_MAG_0405,0.643009495933471,0.30037306550815357,490
deep_MAG_0410,2.335768898356076,1.8104208541643068,5700
deep_MAG_0416,0.8110787226763629,0.6482345608709729,1884
deep_MAG_0419,0.442513593040159,0.3387452788558635,38
deep_MAG_0420,3.023733699582039,1.7201170941975281,831
deep_MAG_0421,1.8355088649665647,1.2009319959121083,3859
deep_MAG_0422,0.6122169016679617,0.5389016577535657,2104
deep_MAG_0427,1.7161228786174547,0.6279476715720977,24
deep_MAG_0430,1.6442556380206585,0.16997292858276405,45
deep_MAG_0434,1.5088893073042469,0.841741719354416,152
deep_MAG_0435,0.5286539173855707,0.20920088835057285,325
deep_MAG_0437,0.9423393368421795,0.8742301019314114,737
deep_MAG_0438,0.4964476542262485,0.29406947327799593,748
deep_MAG_0439,0.7543904408817138,0.4298821627854583,1903
deep_MAG_0441,0.2515882706807129,0.12859212827487138,119
deep_MAG_0447,0.4516374472113981,0.26602153795349903,1106
deep_MAG_0449,1.1611208353911031,0.8790855352874387,570
deep_MAG_0452,2.039815744499127,1.225033375794284,418
deep_MAG_0455,0.5295252500979364,0.3005694130479065,1763
deep_MAG_0457,0.8776074169741089,0.6095747916515428,2038
deep_MAG_0459,1.3481768327392298,1.1875596253560623,1828
deep_MAG_0461,1.5954662137737083,1.1050823182611624,2013
deep_MAG_0465,0.6753417602053812,0.3454840329773222,322
deep_MAG_0466,0.7491335664721263,0.6036163946941757,1902
deep_MAG_0467,0.9732017962025467,0.4348474130836074,277
deep_MAG_0469,0.28410057268109795,0.1951855809785709,872
deep_MAG_0470,1.3440823375936135,0.7438901187831748,37
deep_MAG_0471,0.40515549289090336,0.2887208951836898,1523
deep_MAG_0472,0.3363163088065845,0.20189324949217,1068
deep_MAG_0474,2.58143651379859,0.9806900456938368,18
deep_MAG_0477,0.7798546757964429,0.4390803620001006,107
deep_MAG_0478,0.7272054959588955,0.3382999596052858,2013
deep_MAG_0480,0.8011445208628504,0.486607163186795,966
deep_MAG_0483,1.286670347541461,0.8270704598991441,1425
deep_MAG_0484,0.5792969536213918,0.4274925278319093,1118
deep_MAG_0485,0.39146502117432536,0.19451789881514409,16
deep_MAG_0488,0.4783259878546601,0.2683940007574852,1712
deep_MAG_0489,0.8162818467733797,0.6319492388471576,1763
deep_MAG_0490,0.639591390993618,0.36456590961930413,772
deep_MAG_0491,0.2129541256038303,0.1196275890033824,1645
deep_MAG_0494,1.254944551232429,0.6771206627511298,723
deep_MAG_0496,0.5638922461593897,0.22152162219374627,115
deep_MAG_0502,0.5499227007325831,0.30244278377259043,691
deep_MAG_0503,0.2654098292152754,0.17400592807822846,443
deep_MAG_0505,0.6314423029481787,0.3251904982281876,281
deep_MAG_0507,0.5588090636699696,0.29242019528068475,157
deep_MAG_0508,0.1680548306279633,0.08751772457997002,722
deep_MAG_0509,3.078057429243554,2.3883158954960506,4709
deep_MAG_0511,0.7255041568135184,0.24306341356746297,1210
deep_MAG_0512,0.7296492559930857,0.21815412459005265,53
deep_MAG_0514,0.9658503819043334,0.5331912601442337,415
deep_MAG_0518,0.43557487983279103,0.27852354304294424,1142
deep_MAG_0519,0.7301578736393384,0.5820489143995861,1715
deep_MAG_0523,0.7335578009612744,0.6321820716633894,1389
deep_MAG_0524,1.2870401807645933,0.807115491397176,626
deep_MAG_0526,0.35723973595667674,0.20655445396576644,740
deep_MAG_0527,3.12954699424302,2.30805853229474,2164
deep_MAG_0528,2.328583000473125,2.074871761172249,2810
deep_MAG_0531,0.41863828247360363,0.19229872294603875,1559
deep_MAG_0533,1.5056208909654785,1.31816038227756,2156
deep_MAG_0534,0.582737647004507,0.18648693987114584,74
deep_MAG_0535,0.5696347438682408,0.49816560458457093,2068
deep_MAG_0539,4.1448132937222075,2.4889173851946205,2673
deep_MAG_0542,0.9028317729471778,0.5595664240362078,1611
deep_MAG_0545,2.1978340160200864,1.4939297143932744,2266
deep_MAG_0548,0.3963943814306308,0.14602902734669407,863
deep_MAG_0549,0.5263239130332067,0.392569083135602,670
deep_MAG_0553,1.7622665967166384,1.6010246811755393,2614
deep_MAG_0554,0.7903887530446554,0.27155867189378496,47
deep_MAG_0555,0.24224761034782882,0.13326103019782162,1798
deep_MAG_0557,0.4752257936516689,0.3343183019687414,1695
deep_MAG_0559,1.3088833402591773,0.7147407890792319,1029
deep_MAG_0560,0.43862302786592694,0.13376004770952798,68
deep_MAG_0562,1.3898669457003245,1.1393007509280735,2718
deep_MAG_0564,0.5418140634404551,0.4268725410410419,2246
deep_MAG_0566,0.6667918535142291,0.2249402849104344,97
deep_MAG_0568,0.20154201888238837,0.14059143963480766,51
deep_MAG_0570,0.8088425039447036,0.3777940333679579,96
deep_MAG_0571,0.41967745319365113,0.25573077913274583,1041
deep_MAG_0572,0.8166278491593433,0.6492540388944518,1981
deep_MAG_0573,0.18487427421571268,0.07964575884228944,551
deep_MAG_0576,0.4354293327329366,0.2866244451493637,191
deep_MAG_0577,0.23416506372185622,0.16709518152144204,742
deep_MAG_0578,1.0628313370741527,0.5317007367112149,178
deep_MAG_0580,0.3819551951742137,0.13788048532607894,288
deep_MAG_0582,0.9111199665090198,0.30687105775999735,28
deep_MAG_0584,0.1729966562954086,0.087133189242073,1508
deep_MAG_0585,0.13300498257163892,0.10989010989011004,15
deep_MAG_0586,0.9514980190944984,0.7518321589170729,1752
deep_MAG_0589,0.5381281473622517,0.3150612163784313,2021
deep_MAG_0590,0.7557337616831094,0.5248339626665697,1916
deep_MAG_0591,0.38044563735129583,0.25709137524976156,1358
deep_MAG_0592,1.7961042898910418,1.3763864244617974,2240
deep_MAG_0593,1.0646618041302038,0.6776831388360907,1261
deep_MAG_0596,0.6155330954842075,0.2279247454919841,240
deep_MAG_0598,0.34565724325785396,0.1487479220487053,39
deep_MAG_0600,0.3279784125331267,0.2256081546612449,65
deep_MAG_0603,1.1245119930541063,0.7657320018306448,2021
deep_MAG_0604,0.8176685618278967,0.32468104547062504,70
deep_MAG_0605,0.2545137642871895,0.1429020783576032,228
deep_MAG_0606,0.7752431873304079,0.3172641687705007,723
deep_MAG_0607,1.0945051982290974,0.7101224181023567,1114
deep_MAG_0608,0.3621747901206257,0.1893565419235016,2626
deep_MAG_0609,0.41618247549555254,0.28246532793137635,1568
deep_MAG_0610,0.6796859925752634,0.2617061911554438,107
deep_MAG_0611,0.40950550017964654,0.2641673672688722,754
deep_MAG_0612,1.0266026251041938,0.7469458112813823,2059
deep_MAG_0614,0.783316689564717,0.6898159276422956,1429
deep_MAG_0616,0.6340250788680831,0.3297196546203864,265
deep_MAG_0617,0.501759651940592,0.3896495386145352,1905
deep_MAG_0619,0.48853219650471763,0.3213467725719219,1025
