gene_caller_id,COG20_CATEGORY,pnps,gene_type
3088,P,0.2919056234483712,__
3100,nan,0.5553743940193429,__
3125,H,0.16081621031403542,__
3131,K,0.5336817560887883,__
3135,F,0.1888145656304817,__
3148,nan,0.13600933433541956,__
3149,F,0.08805495842469133,__
3160,nan,0.3281027881326465,__
3168,nan,2.156605130491206,__
3172,I,0.38100288359190304,__
3218,G,inf,__
3247,V,0.24307524431196526,__
3248,nan,0.6390968266883601,__
3251,O,0.7201763397015144,__
3259,R,0.3339986573910632,__
3271,E!!!H,0.5276233581582428,__
3290,nan,0.16254077617427432,__
3334,C,0.5452904935577843,__
3338,L,0.03824328900037726,__
3346,E,0.1103131687557323,__
3384,nan,0.6444086357919299,__
3388,R,0.6660432851057068,__
3392,I,0.5911179625890981,__
3428,nan,1.5797301231452838,__
3433,K,0.8130425086288278,__
3436,I,1.1568281251135204,__
3441,U,1.7886582081322395,__
3443,D,0.820568379293715,__
3455,nan,0.5391318116600583,__
3462,S,1.030438030795263,__
3464,I,1.5417461600874425,__
3465,K,0.4419403650439428,__
3471,I,0.7019729250910133,__
3475,nan,1.4763348511786338,__
3480,H,2.301101550600279,__
3482,N!!!W,0.5170132077619061,__
3483,H,2.9934532104508946,__
3484,H,0.9805242458142426,__
3504,U,0.5941127917610041,__
3506,U,1.1650133248665873,__
3508,U,1.1824391876288407,__
3514,nan,1.361974740491075,__
3516,I,1.9412014027492568,__
3541,nan,1.2241441057980844,__
3543,L,1.2679021893439082,__
3555,nan,0.5166271056112731,__
3562,J,0.19592855812483856,__
3568,C,0.21718459367289905,__
3570,C,0.3073929223580956,__
3577,X,0.41042804966438334,__
3579,P,1.00342810640295,__
3592,H,1.416944744372742,__
3597,X,0.879906222438878,__
3621,nan,0.8371106294796278,__
3630,J,0.6197362392355436,__
3631,nan,0.5234800801725542,__
3641,nan,0.7791264613832345,__
3654,T!!!T,inf,__
3668,E,0.8026203930030258,__
3675,P,0.3549743144810241,__
3700,T!!!T!!!T,3.4671098214825697,__
3726,E!!!T,3.68871735609204,__
3757,G!!!G!!!I,0.9935863211719034,__
3776,R,2.406824471654704,__
3793,O,0.3604224181957551,__
3833,nan,1.7872839081006782,__
3851,J,0.22123465506727014,__
3878,E,1.6352322267947956,__
3903,J,0.2401033330881598,__
3936,G,0.16732715333404904,__
3944,E,1.8280313208281536,__
3950,V,0.18508977087067705,__
3951,J,0.17010977049513515,__
3957,H,0.3850184031583893,__
3991,G,0.20477208942569525,__
4049,S,0.4239126056796172,__
4071,M,0.13980832938769894,__
4090,nan,0.2836221262568324,__
4111,V,1.0264466399270624,__
4188,E,0.06760137358260855,__
4200,nan,0.834158012394286,__
4204,nan,0.3200444616478389,__
4215,nan,1.1074899891222871,__
4245,E,0.2059122703129709,__
4262,C,0.6843851306467288,__
4296,J,0.2086118905162331,__
4311,M,0.909838263801202,__
4320,O!!!T,0.4803965587543956,__
4335,E,0.26023718864033274,__
4356,R,0.6566220824866817,__
4375,L,0.3037924753418855,__
4376,I,0.3225966822653395,__
4379,R,inf,__
4409,L!!!L,0.4949287111054311,__
4412,O,0.1886247838932268,__
4457,M,0.2848205532009976,__
4458,J,0.07798811008437752,__
4467,H,0.05697203508957984,__
4477,C,0.16248439951838767,__
4480,nan,0.3114453393597065,__
4487,J,0.3395621340454828,__
4519,nan,3.137173678532907,__
4525,E!!!P,0.7421343759851012,__
4538,R,0.4347801569220928,__
4547,nan,0.21541469457370424,__
4560,nan,5.948982259601063,__
4592,M,0.0,__
4620,J,0.18418866069663034,__
4622,J,0.3612015371458844,__
4632,J,0.23817345327690165,__
4633,J,0.2639205923709397,__
4641,R,0.2676935242420224,__
4652,V,0.223432088044866,__
4654,J,0.23308753630975798,__
4702,K,0.03666531930238045,__
4707,J!!!O,0.14706538957830406,__
4771,J!!!O,0.3338801055934993,__
4777,M,0.28646455072744964,__
4824,P,1.3909244289904923,__
4828,J,0.3777186630096632,__
4847,nan,0.2667280840724744,__
4903,nan,0.21543021115639774,__
4914,P,0.03564288800216848,__
4934,G,1.8760981655115447,__
4936,C,1.0842973065074044,__
4946,G,0.7636297290974771,__
4947,S,2.37336539922279,__
4952,T,1.3841429944929118,__
4958,J,0.09736154013343347,__
4959,nan,0.10565849299666083,__
4993,M,0.5038108743824854,__
5019,I,1.3719338802241288,__
5020,U,0.7317497348583489,__
5030,L,1.4435446735068145,__
5032,nan,0.16710545339903193,__
5036,nan,0.12293802058116085,__
5065,nan,0.7295593569509263,__
5084,nan,0.5610997341412322,__
5098,R,3.6653035168999635,__
5156,O,0.1372378789174198,__
5168,G,0.3810325267855675,__
5172,R,0.3855330176129971,__
5182,M,0.16665949407221933,__
5191,nan,0.0877270637779149,__
5192,nan,0.19606283505239286,__
5202,nan,0.2343575625153517,__
5218,nan,0.2605976906810282,__
5273,nan,1.5058956693150485,__
5274,nan,0.9018877261851442,__
5275,K,2.4491868265727854,__
5276,O,1.199682623035124,__
5282,J,0.5119108349315731,__
5284,L,0.4045045795714871,__
5285,J,0.6333143767422158,__
5291,C,0.1540456636833025,__
5294,M,0.6097026398989042,__
5328,M,0.5885523531163199,__
5335,M!!!R,0.6348221932862701,__
5344,P!!!T,0.2074272329828061,__
5348,P,0.2416159787582461,__
5378,nan,0.3752405991176134,__
5398,I!!!G,1.4566270007115687,__
5402,nan,0.7463763390777833,__
5418,E!!!H,0.12030530909096253,__
5425,G,0.2172631835002798,__
5426,G,0.3840667087257292,__
5465,R,0.5487069845875727,__
5468,Q,0.13804544337160174,__
5479,K,0.4207078993397646,__
5483,G!!!M,0.2512471508467565,__
5489,nan,0.5676548453564407,__
5524,nan,0.6848713049739664,__
5553,nan,0.4516434816654851,__
5554,E,1.0982067764811934,__
5562,S,2.0894202321057866,__
5564,R,2.8514466781997445,__
5593,M,0.8549990730314099,__
5595,nan,0.8064464437960063,__
5616,J,1.6242949486551277,__
5617,P,1.439794795303629,__
5622,P,2.055776606498916,__
5623,nan,1.473859479937501,__
5629,T,1.3392643079719118,__
5644,P,0.7347306518167728,__
5686,X,0.4302091335504162,__
5690,nan,0.8941708417077189,__
5696,nan,0.7524455808709282,__
5698,nan,0.8940069838986432,__
5711,nan,0.13337026178560454,__
5714,K,1.0106905115049782,__
5729,P,0.5968490537089661,__
5737,M,0.658225859215499,__
5744,H,0.9256156429339644,__
5778,R,0.3144762016821304,__
5827,E!!!P,0.10044764545846388,__
5829,M,0.06728812655784662,__
5854,H!!!R,0.2805135915049637,__
5859,I,0.31935459113929404,__
5902,nan,0.3977547419755829,__
5903,nan,0.14866855881707042,__
5905,C,0.06628460660299625,__
5911,nan,0.7221120142665609,__
5936,G,0.33062876323065343,__
5943,J,1.358809788029619,__
5945,J,0.73265136665663,__
5948,M,1.2809874103328291,__
5949,M,1.164662194061764,__
5962,J,0.3790532141016469,__
5969,J,1.0836588091464348,__
5972,J,0.9152505660277842,__
5978,J,1.3608855094113068,__
5989,J,0.6121907634384894,__
5990,K,0.9030088121124696,__
5995,J,0.5072174389279527,__
5997,nan,0.8472993128815028,__
6001,T,1.8096656343068431,__
6009,C,0.8403642194662582,__
6016,C,0.8221876722834892,__
6017,C,1.812619940188715,__
6021,C,1.5323417530370749,__
6027,C,0.3859376549756315,__
6030,C,0.4975500990447794,__
6034,C,0.3233249172096028,__
6036,C,0.4591560763814099,__
6045,H,0.9072850799221708,__
6051,G,1.442533282885634,__
6061,G,1.1136945179710889,__
6066,J,1.3466766611814662,__
6067,P,1.2401618769678902,__
6085,H,0.5124035836311246,__
6092,nan,0.2265091124140505,__
6134,O,0.4882109019163246,__
6138,H,0.39751094469434456,__
6150,T,0.4209922485480801,__
6159,nan,0.32329286494278153,__
6168,nan,0.49184948718644605,__
6170,J,0.3908012663348857,__
6179,H!!!R,1.4063004733079574,__
6184,S,0.2414497342395653,__
6232,Q,1.0985495332003772,__
6233,K,0.2604161909228898,__
6237,I,0.7004338795052959,__
6246,G,0.10427213894177928,__
6349,nan,0.7507940141312677,__
6355,R,0.5823549245993614,__
6372,N,0.15691030346319507,__
6373,N,0.14658007925987754,__
6378,N,0.0957352440513247,__
6383,C!!!C,0.1323467814592752,__
6385,nan,0.13939123759131644,__
6389,C,0.16714461966821373,__
6393,H!!!R,0.1560805204288239,__
6396,S,0.2551027442429664,__
6400,E,0.07958441313105741,__
6404,G,0.6009264764178919,__
6420,V,0.2816913598452541,__
6448,nan,2.0139831573655282,__
6458,S,0.2257240989432775,__
6462,R,1.0060042578019497,__
6468,I,1.1223955770339742,__
6504,E,0.6007243886822554,__
6505,O,1.2747449052663122,__
6518,E,7.546842503931754,__
6547,E,0.7688875883639167,__
6549,E,1.1432446737087247,__
6551,K,1.1601318768767603,__
6554,H!!!R,3.222721529252345,__
6556,I,0.4796849816360859,__
6566,nan,0.8940026892207199,__
6570,nan,inf,__
6635,M,0.6977150171545421,__
6707,J,0.21875683367008972,__
6710,nan,1.6106763662989847,__
6736,nan,0.20773902751458995,__
6737,nan,0.4280588798297291,__
6739,K,0.6814844119104276,__
6756,R,1.999764554939056,__
6763,E,0.6359481424572974,__
6810,T!!!T,1.6308343230657945,__
6834,R,0.5828064140825571,__
6907,E!!!M,1.3181562478908797,__
6933,nan,7.587000677048029,__
6944,T!!!K,1.7368221150501002,__
6949,M!!!O,0.6512278516982262,__
6960,nan,0.3077731763778828,__
6990,K,0.038344819211277484,__
7003,nan,0.5728504193949726,__
7073,J,0.037849059820604866,__
7081,I,0.14358555239827314,__
7113,J,0.2880880981424705,__
7126,nan,0.30812048225014355,__
7136,H,0.2716805419402537,__
7137,J,0.2851112397759811,__
7139,J,0.0980330209831682,__
7148,O,0.07903550786203546,__
7149,H,0.15802853523659874,__
7155,O,0.12011147950361915,__
7159,nan,0.07745648347911678,__
7162,S,0.1296267077840132,__
7175,nan,0.54978142707497,__
7190,I,0.1436014615516116,__
7212,K,0.5532590595986827,__
7225,nan,0.9918457907951204,__
7229,nan,0.3288727410682357,__
7322,C,0.6115941862445725,__
7327,nan,0.5042708379119121,__
7347,E,5.2921595904096606,__
7351,T!!!T,0.3135434516614173,__
7389,J,0.3320265267002405,__
7421,nan,3.3086176923222093,__
7425,J,0.2315667376924451,__
7443,nan,1.3623956265744046,__
7447,nan,0.12273053180729313,__
7478,I,0.21387745823145896,__
7507,nan,0.17115768463073885,__
7509,nan,0.6884896220262726,__
7522,nan,7.175809917355392,__
7532,I,0.12486048088457635,__
7544,G,0.3328715277059493,__
7553,E,0.2488668024795173,__
7588,G,0.16967182966936112,__
7637,nan,0.2893047378992588,__
7641,nan,0.8290988739787498,__
7669,nan,1.6666714228363926,__
7671,H,0.43583296060043664,__
7686,nan,inf,__
7698,H!!!M,3.061986068773645,__
7703,R!!!J,0.09542124291057752,__
7704,L,0.04835605331010123,__
7719,G,0.2820460751588896,__
7738,C,1.6025255774727756,__
7748,nan,0.21903714285034012,__
7760,M,1.0285881113239674,__
7773,nan,0.1249966252800532,__
7777,nan,0.4997283320497777,__
7779,nan,0.20507412610404596,__
7812,M,0.043499463965180805,__
7847,O,0.2119232780392081,__
7850,E,0.1117568589025602,__
7873,G,0.14947969323802476,__
7934,V,3.4826801279108173,__
7976,C,0.3723113291574763,__
7978,C,0.8657472449868351,__
8034,O,0.26143999567883364,__
8036,U!!!M!!!N!!!W,0.5828899536192289,__
8037,U,0.20514630767958894,__
8040,N!!!U!!!W,0.11297485513404402,__
8100,G,0.21449064149262145,__
8154,N!!!U!!!W,0.25853680966279635,__
8168,O,0.2335092487713336,__
8257,O,0.3689826888330386,__
8261,nan,0.5899600921671452,__
8266,C,0.10844879137333853,__
8271,H!!!H,0.24540713106763226,__
8273,E,0.3215087859513793,__
8274,O,0.5145109988256342,__
8340,nan,2.133652896801008,__
8343,M,0.922311508058984,__
8345,nan,0.8126195422421626,__
8346,I,0.4892245629724306,__
8368,J,0.3108397521003134,__
8374,M,0.3350368776085186,__
8380,O,1.9174580389718008,__
8419,R,0.32044688600556204,__
8443,V,0.22546179685517986,__
8488,R,0.4367105610167213,__
8493,I,0.19905661345299555,__
8500,E,0.14337297620548226,__
8517,J,0.5967467061547321,__
8546,nan,2.0718551428722014,__
8558,nan,0.5168475353873574,__
8579,S,2.728993905754782,__
8581,P,1.3936716612452358,__
8603,D!!!Z,0.8027179761945596,__
8641,J,0.19350630775982844,__
8643,H,0.0611005589538581,__
8666,U,0.4443012002018048,__
8687,F,0.5157047241737047,__
8693,nan,0.28760438831104324,__
8696,E,0.9061543529127142,__
8711,H,0.4743964149945928,__
8778,S,2.7977155643055647,__
8788,C,1.0341526055067547,__
8789,nan,1.1771440564598437,__
8797,H,0.8427701929969603,__
8799,O,0.1610121626133827,__
8832,J,0.2286424373517473,__
8837,nan,0.2939986756973266,__
8856,K,0.6452866861030221,__
8859,H!!!R,0.5561632934744565,__
8860,H!!!R,1.2351046641846268,__
8874,M,0.2606148557097312,__
8891,M!!!V,0.0,__
8892,V,0.10002740302173202,__
8906,nan,0.06658034189378771,__
8935,J,0.308632075735921,__
8947,E!!!T,0.34630382804128296,__
8977,L,3.2706421471079308,__
9011,C,0.4537629633796318,__
9017,R,0.2036577020887189,__
9018,nan,0.4744339910740572,__
9028,nan,1.183143411311109,__
9044,G,0.474614063316813,__
9046,C,0.21311877828777348,__
9064,nan,0.2305318041685808,__
9140,nan,0.4521910834211031,__
9168,nan,1.6029501887711604,__
9177,G,0.2789055397461873,__
9194,F,0.17440307793040882,__
9201,J,0.5320857791631528,__
9208,nan,2.4704563931156445,__
9209,C,0.9923401456105464,__
9211,C,1.0962656204706531,__
9214,C,1.2122610043728184,__
9220,nan,0.3428012084082196,__
9288,C!!!P,0.16669950426255678,__
9293,H!!!R,0.4559344106184421,__
9295,H!!!R,1.1771200741465964,__
9306,H,0.3990531307160398,__
9316,T!!!T,0.22308424239624453,__
9321,N!!!U,1.061222519652258,__
9327,nan,0.3432725882305188,__
9359,L,0.2359313244425655,__
9361,K!!!T,0.1704961863854976,__
9363,O,2.860983690112118,__
9364,nan,0.5137152968070743,__
9380,G,0.1192414546571828,__
9381,K,0.21151681611310225,__
9399,R,0.17076967251673256,__
9407,P,1.4428642728519496,__
9410,R,0.7739209985475464,__
9417,T!!!T,0.21856051386422934,__
9418,C,0.1849370021948384,__
9430,L,0.1180429898095018,__
9439,J,0.15270629691963242,__
9462,nan,1.8171455277868795,__
9465,nan,1.2648779457673207,__
9471,X!!!V,1.9972716165473203,__
9481,C,0.8291047429895081,__
9492,L,0.0967920070541967,__
9494,R,0.9370311754691928,__
9507,O,0.19791565787899945,__
9508,Q,0.13585884913150348,__
9510,Q,0.11349815014535818,__
9515,nan,0.01643688556612474,__
9543,K,1.763420163289669,__
9549,P,0.21974170270195734,__
9553,nan,1.932478119414781,__
9556,J,0.31107948789391504,__
9570,nan,0.6998455987002441,__
9571,nan,0.7446198210084616,__
9574,C,0.4306402622007465,__
9581,nan,1.07729239512759,__
9582,J,1.2517699770375534,__
9585,J,2.185793526478645,__
9586,E,1.0646234255119746,__
9592,J,1.3841558920014891,__
9596,J!!!O,1.6647858604989312,__
9635,G,0.3286237656629276,__
9654,E,0.1563924156071193,__
9701,M,0.6505220998316589,__
9748,L,0.3606537050781336,__
9814,E,0.1723744339471284,__
9818,E,0.14364084575398164,__
9822,I!!!Q,0.05141146597522669,__
9825,nan,0.15847213618507144,__
9828,I,0.3315373295170553,__
9831,nan,0.11884901322814405,__
9839,M,0.1672276709057891,__
9841,E,0.19312751898082947,__
9842,nan,0.36846521146158256,__
9845,J,0.03591550981909658,__
9852,nan,0.4362718891789336,__
9853,O,0.02942313627945322,__
9900,nan,1.2302284710017628,__
9904,S,0.7834717932261254,__
9910,M,0.6568139443389641,__
9925,G,0.6659111945226299,__
9946,J,0.2587115791812812,__
9970,C,0.2877161635326411,__
10024,E!!!E!!!E,0.17661759221124493,__
10032,J,0.45147347033542895,__
10070,J,0.3894225161557927,__
10073,J,0.28572244668431895,__
10089,nan,0.26262111626606977,__
10110,J,1.2206831476819835,__
10113,G,0.6859950107832581,__
10164,G!!!H,0.9305288187753926,__
10264,nan,0.663041219550747,__
10293,R,0.08707768365799454,__
10295,R,0.15808365366655344,__
10297,M,0.19410334287988226,__
10304,L,0.08967676807708619,__
10308,T,0.5138880330113772,__
10424,T,0.22274947554840924,__
10428,J,0.0956568927335882,__
10431,M,0.3936608673321431,__
10439,J,0.09461796926654324,__
10442,nan,0.18660453239962715,__
10445,E,0.5595751716235142,__
10447,E,0.46665182255116405,__
10449,S,0.591268008075837,__
10495,I,0.13284447328460955,__
10530,R,0.9636906220445136,__
10558,N!!!U!!!W,0.5043421533744228,__
10560,P,0.5838573138638933,__
10563,S,0.4805788001709549,__
10566,L,0.2136565057176257,__
10600,M,0.18804233861041605,__
10610,K,2.4172343021213094,__
10619,K,2.1552425841768925,__
10622,E,0.5870394713024417,__
10648,nan,0.5797362442528613,__
10653,K,0.14773689013009567,__
10660,H,0.6712620491938024,__
10671,nan,0.4195080309215315,__
10674,T!!!R,0.7038740696490836,__
10683,G,0.07884061219297274,__
10701,H,0.011111395129900626,__
10706,T,0.18574894004824305,__
10717,J,0.08902529959611506,__
10720,K,0.12606176026133264,__
10742,H!!!O,0.8098811645464876,__
10750,X!!!X,0.4305452282150421,__
10776,T,0.3756952941127903,__
10790,I,0.19655280346347748,__
10797,C!!!C,0.4107376359446847,__
10812,D,0.35720278929971894,__
10820,R,0.1853837579655444,__
10823,C,0.4220535771175922,__
10877,nan,0.5778548943447414,__
10896,K,0.5317001523271727,__
10915,S,0.18330003187246607,__
10926,nan,0.3457049368200306,__
10929,V,0.9199281870636064,__
10946,G,1.0731023341458432,__
10949,N,0.5540854195972772,__
10960,T!!!K,0.044259675495157434,__
11010,nan,0.30718469249408337,__
11015,nan,0.3499962541362557,__
11017,X,0.4850279437366892,__
11027,nan,0.5230442692540928,__
11033,G,0.4176216095088341,__
11035,P,0.4990761001308963,__
11043,H,0.11560475044502655,__
11055,P,0.28047968239132176,__
11059,nan,0.12286493095955972,__
11063,V,0.2945530161820293,__
11095,O,0.3130574750040127,__
11129,E!!!H,0.304405567142422,__
11142,P,0.8387211316412215,__
11143,nan,0.6629713675807947,__
11145,P,0.8322473982235046,__
11147,H!!!P,1.5746567782349266,__
11149,H,0.8646554445372281,__
11157,E,0.3401957433095296,__
11159,nan,0.1557311085171685,__
11172,Q,0.25652573391359296,__
11186,K,0.1937738967766314,__
11193,E,0.2901639165479796,__
11212,P,0.44875316488483374,__
11217,nan,5.699792609167137,__
11222,E,0.3347803119107133,__
11227,I,0.4307778230063261,__
11279,nan,0.1388046892092857,__
11305,C,0.0268276929374445,__
11308,V,0.04615628976041354,__
11358,H!!!O,0.5520159629032679,__
11359,J,0.3347882214936007,__
11364,C,0.15529171093093125,__
11398,nan,0.32812872128188425,__
11399,nan,0.8444617176017531,__
11404,M,0.07422758382131114,__
11422,nan,0.32183785710353235,__
11429,nan,0.2902386319834601,__
11475,nan,0.6198182218647934,__
11478,nan,0.7541131820001111,__
11501,M!!!R!!!M!!!M,0.5018474345278137,__
11525,O,0.11433033856608167,__
11566,nan,2.6280594859853066,__
11591,nan,0.33270714234875626,__
11600,U,0.21059795362420802,__
11640,M,0.1928377925019036,__
11655,E,0.09796966673552313,__
11656,E,0.09518935352915253,__
11663,C,0.13214604231611848,__
11674,V,0.32201065748391794,__
11679,J,0.1283019297547654,__
11686,I,1.299911819752381,__
11730,nan,inf,__
11769,H,0.006435278173587135,__
11782,E,1.1199897275834128,__
11824,nan,0.677025484101245,__
11833,nan,0.1286260813620866,__
11834,H!!!R,0.7142328454837409,__
11835,H!!!R,0.5560205161207306,__
11839,Q,0.5427368505128958,__
11845,I!!!R,0.3833177217292037,__
11852,R,0.3977241138966107,__
11854,I,0.5386428753021699,__
11877,G,4.707461099412195,__
11882,O,0.2052664206517635,__
11896,M!!!D,0.3730169624035616,__
11913,M,1.1355694773792775,__
11963,D,0.6307192158628442,__
11970,R,0.4517474881146252,__
11981,R,0.4746518045763521,__
12000,nan,0.09756878860809877,__
12028,P,1.172403430124049,__
12030,nan,1.0535731634560546,__
12032,nan,0.8624159584333276,__
12040,X,1.6976585626017948,__
12077,nan,0.3371196684093549,__
12104,Q,0.21599166562660188,__
12124,G,1.5353386396065936,__
12135,J,0.1039191210056754,__
12139,J,0.05881942082913653,__
12140,J,0.18381715708823676,__
12179,Q,0.05120135679400235,__
12184,H,0.3242491784780155,__
12185,E,0.20473945208588465,__
12214,Q,1.3514580314877738,__
12223,D,2.0320899324927897,__
12229,K!!!T,3.232430406929541,__
12256,H,0.3577677572869857,__
12260,nan,0.0993255372115164,__
12261,R,0.050903343548708256,__
12304,H,0.1934716855688549,__
12309,E,0.3074692898228874,__
12323,I,0.3111328858914608,__
