MED-586,0
MED-587,6
MED-588,4
MED-589,6
MED-590,1
MED-591,2
MED-592,2
MED-593,2
MED-594,1
MED-595,0
MED-596,0
MED-597,0
MED-598,0
MED-599,5
MED-601,3
MED-602,21
MED-603,0
MED-604,0
MED-605,9
MED-606,5
MED-608,1
MED-609,2
MED-610,0
MED-611,4
MED-613,1
MED-614,3
MED-615,0
MED-616,0
MED-617,0
MED-619,0
MED-620,0
MED-621,0
MED-622,9
MED-623,3
MED-624,0
MED-626,0
MED-629,0
MED-630,0
MED-632,6
MED-633,1
MED-635,2
MED-636,0
MED-637,1
MED-641,0
MED-643,8
MED-645,0
MED-648,0
MED-649,0
MED-650,0
MED-651,2
MED-652,0
MED-653,1
MED-654,0
MED-655,1
MED-657,3
MED-659,0
MED-660,0
MED-661,0
MED-665,1
MED-666,2
MED-667,0
MED-668,6
MED-670,0
MED-671,0
MED-672,0
MED-673,3
MED-674,2
MED-676,14
MED-677,0
MED-682,5
MED-689,0
MED-690,1
MED-692,3
MED-694,1
MED-695,0
MED-696,0
MED-697,3
MED-698,1
MED-702,0
MED-703,0
MED-704,0
MED-705,0
MED-706,0
MED-707,0
MED-708,0
MED-712,0
MED-713,0
MED-715,0
MED-716,0
MED-717,0
MED-718,0
MED-719,0
MED-721,1
MED-725,1
MED-728,3
MED-729,0
MED-730,0
MED-731,1
MED-732,0
MED-733,3
MED-734,0
MED-735,0
MED-736,0
MED-738,0
MED-739,0
MED-740,0
MED-741,1
MED-743,0
MED-744,4
MED-745,0
MED-746,0
MED-747,0
MED-748,0
MED-752,3
MED-753,0
MED-754,5
MED-756,0
MED-757,2
MED-759,0
MED-762,3
MED-763,2
MED-765,1
MED-766,3
MED-767,0
MED-768,3
MED-769,0
MED-775,3
MED-777,0
MED-778,0
MED-779,0
MED-783,0
MED-792,2
MED-796,1
MED-797,0
MED-801,0
MED-803,0
MED-806,0
MED-809,1
MED-810,1
MED-813,0
MED-814,0
MED-815,0
MED-818,0
MED-819,0
MED-820,1
MED-825,0
MED-827,0
MED-828,0
MED-829,0
MED-830,0
MED-831,0
MED-834,0
MED-835,0
MED-837,0
MED-841,1
MED-846,0
MED-850,1
MED-853,5
MED-855,3
MED-856,0
MED-857,1
MED-861,0
MED-862,2
MED-867,2
MED-870,0
MED-878,0
MED-879,0
MED-880,1
MED-882,1
MED-899,0
MED-921,0
MED-928,0
MED-950,0
MED-955,0
MED-965,1
MED-972,0
MED-995,0
NAT-100,0
NAT-101,0
NAT-102,5
NAT-108,0
NAT-109,2
NAT-10,4
NAT-111,0
NAT-113,0
NAT-116,1
NAT-117,1
NAT-118,0
NAT-119,3
NAT-11,0
NAT-121,2
NAT-123,1
NAT-124,1
NAT-125,0
NAT-127,2
NAT-129,1
NAT-12,0
NAT-130,1
NAT-131,1
NAT-132,0
NAT-133,1
NAT-134,1
NAT-136,2
NAT-137,2
NAT-138,0
NAT-139,0
NAT-13,1
NAT-141,2
NAT-142,0
NAT-143,0
NAT-145,3
NAT-146,4
NAT-149,1
NAT-14,11
NAT-154,3
NAT-155,0
NAT-157,0
NAT-158,1
NAT-15,1
NAT-161,1
NAT-163,6
NAT-165,5
NAT-166,0
NAT-167,4
NAT-168,1
NAT-169,1
NAT-16,0
NAT-170,2
NAT-171,0
NAT-172,1
NAT-173,2
NAT-175,4
NAT-176,0
NAT-178,0
NAT-179,0
NAT-17,2
NAT-181,1
NAT-182,0
NAT-185,1
NAT-187,1
NAT-188,0
NAT-18,0
NAT-190,0
NAT-197,2
NAT-198,0
NAT-19,1
NAT-1,0
NAT-200,0
NAT-201,0
NAT-203,0
NAT-205,0
NAT-206,0
NAT-209,1
NAT-20,6
NAT-210,0
NAT-212,2
NAT-217,0
NAT-218,0
NAT-21,0
NAT-220,0
NAT-221,0
NAT-222,0
NAT-224,0
NAT-225,0
NAT-22,3
NAT-231,1
NAT-232,0
NAT-236,0
NAT-237,7
NAT-238,0
NAT-239,0
NAT-23,2
NAT-241,2
NAT-242,0
NAT-245,4
NAT-248,2
NAT-249,0
NAT-24,1
NAT-252,0
NAT-253,0
NAT-255,0
NAT-258,11
NAT-259,0
NAT-269,1
NAT-26,1
NAT-271,1
NAT-272,0
NAT-276,2
NAT-278,0
NAT-280,1
NAT-282,1
NAT-284,0
NAT-288,0
NAT-28,23
NAT-290,1
NAT-291,1
NAT-2,0
NAT-30,3
NAT-32,1
NAT-33,5
NAT-34,0
NAT-39,1
NAT-3,1
NAT-40,0
NAT-417,0
NAT-41,3
NAT-422,0
NAT-430,0
NAT-43,1
NAT-441,0
NAT-453,0
NAT-45,0
NAT-46,0
NAT-4,1
NAT-501,0
NAT-509,0
NAT-510,0
NAT-52,0
NAT-535,0
NAT-53,0
NAT-54,0
NAT-55,9
NAT-575,0
NAT-5,0
NAT-60,0
NAT-61,3
NAT-62,0
NAT-64,6
NAT-66,0
NAT-67,1
NAT-686,6
NAT-68,2
NAT-69,6
NAT-6,2
NAT-70,2
NAT-71,0
NAT-72,0
NAT-74,0
NAT-75,0
NAT-79,0
NAT-7,1
NAT-81,0
NAT-82,0
NAT-84,1
NAT-85,0
NAT-88,0
NAT-89,1
NAT-8,1
NAT-90,0
NAT-91,0
NAT-92,0
NAT-94,0
NAT-96,0
NAT-9,1
New,3
NP-100,0
NP-101,1
NP-103,0
NP-1044,0
NP-1046,3
NP-104,1
NP-1051,1
NP-1052,1
NP-105,0
NP-106,0
NP-1070,0
NP-107,0
NP-109,4
NP-10,3
NP-110,1
NP-112,0
NP-113,0
NP-1160,5
NP-117,0
NP-119,2
NP-11,1
NP-120,1
NP-122,0
NP-124,4
NP-125,3
NP-1277,2
NP-127,7
NP-12,1
NP-132,1
NP-133,0
NP-135,4
NP-138,0
NP-1391,1
NP-1395,1
NP-13,1
NP-140,0
NP-142,0
NP-1444,1
NP-1463,0
NP-1472,0
NP-150,0
NP-151,1
NP-1521,0
NP-153,0
NP-156,0
NP-15,1
NP-16,1
NP-17,0
NP-18,10
NP-1,0
NP-20,5
NP-21,7
NP-22,0
NP-23,1
NP-24,0
NP-25,1
NP-26,0
NP-27,0
NP-28,1
NP-29,7
NP-2,0
NP-30,3
NP-32,1
NP-33,4
NP-34,5
NP-36,2
NP-37,1
NP-38,7
NP-39,1
NP-40,0
NP-41,1
NP-42,1
NP-43,3
NP-44,0
NP-45,0
NP-47,3
NP-49,4
NP-4,1
NP-51,2
NP-52,0
NP-53,1
NP-54,0
NP-55,0
NP-56,2
NP-57,0
NP-58,0
NP-59,0
NP-5,0
NP-60,11
NP-63,0
NP-64,4
NP-65,0
NP-68,0
NP-69,1
NP-6,3
NP-72,0
NP-73,3
NP-75,1
NP-77,2
NP-79,0
NP-7,0
NP-80,0
NP-81,1
NP-85,0
NP-86,0
NP-87,0
NP-89,1
NP-8,1
NP-90,0
NP-91,1
NP-92,4
NP-931,2
NP-932,0
NP-936,0
NP-937,0
NP-939,2
NP-942,0
NP-944,0
NP-945,0
NP-946,2
NP-948,3
NP-949,0
NP-94,0
NP-951,1
NP-952,0
NP-954,0
NP-955,0
NP-956,3
NP-95,1
NP-960,0
NP-964,0
NP-965,5
NP-966,0
NP-969,0
NP-96,4
NP-970,0
NP-973,4
NP-97,0
NP-980,0
NP-982,0
NP-986,1
NP-987,1
NP-992,1
NP-993,2
NP-996,7
NP-997,0
NP-99,0
NP-9,0
RS-341,0
RS-342,2
RS-344,0
RS-346,0
RS-348,0
RS-349,1
RS-350,13
RS-352,0
RS-355,4
RS-357,0
RS-359,0
RS-361,0
RS-363,1
RS-364,2
RS-365,0
RS-367,0
RS-371,6
RS-372,4
RS-373,2
RS-376,0
RS-380,8
RS-381,0
RS-382,0
RS-383,0
RS-384,0
RS-386,0
RS-387,1
RS-388,0
RS-389,0
RS-391,0
RS-392,0
RS-394,0
RS-395,0
RS-397,0
RS-398,0
RS-401,0
RS-402,0
RS-404,0
RS-406,2
RS-408,0
RS-412,0
RS-415,0
RS-416,0
RS-419,0
RS-420,0
RS-421,0
RS-422,0
RS-423,7
RS-426,2
RS-428,0
RS-431,0
RS-432,0
RS-434,0
RS-435,0
RS-438,6
RS-439,0
RS-440,0
RS-447,0
RS-453,0
RS-454,0
RS-456,0
RS-458,0
RS-460,0
RS-464,0
RS-465,0
RS-467,0
RS-472,0
RS-508,0
RS-535,0
RS-604,0
RS-615,0
RS-626,0
RS-648,0
RS-652,0
RS-654,0
RS-665,0
RS-668,0
RS-678,0
RS-697,0
RS-797,0
RS-814,0
RS-815,0
RS-816,0
RS-817,0
RS-819,0
RS-820,1
RS-821,0
RS-822,0
RS-826,1
SAT-101,0
SAT-103,0
SAT-104,0
SAT-105,1
SAT-106,2
SAT-107,1
SAT-108,1
SAT-109,0
SAT-10,0
SAT-110,0
SAT-111,1
SAT-112,0
SAT-113,1
SAT-114,0
SAT-115,2
SAT-116,0
SAT-117,0
SAT-121,1
SAT-122,0
SAT-126,1
SAT-127,0
SAT-1289,0
SAT-128,4
SAT-129,1
SAT-12,0
SAT-1308,1
SAT-1309,0
SAT-130,2
SAT-131,0
SAT-1329,0
SAT-132,0
SAT-1331,0
SAT-1339,0
SAT-133,1
SAT-1340,0
SAT-1342,0
SAT-1344,1
SAT-1346,0
SAT-134,0
SAT-1358,0
SAT-1359,0
SAT-135,0
SAT-1366,0
SAT-1367,0
SAT-1369,0
SAT-137,6
SAT-1388,0
SAT-138,0
SAT-1391,1
SAT-139,0
SAT-13,0
SAT-1401,0
SAT-1403,3
SAT-140,0
SAT-1415,0
SAT-141,0
SAT-142,1
SAT-1431,1
SAT-1434,2
SAT-1446,0
SAT-1448,0
SAT-1449,0
SAT-1450,0
SAT-1451,0
SAT-145,0
SAT-1462,0
SAT-1475,0
SAT-149,4
SAT-14,3
SAT-1507,0
SAT-1508,0
SAT-1509,3
SAT-150,0
SAT-1510,0
SAT-1517,0
SAT-152,0
SAT-154,0
SAT-1553,0
SAT-155,0
SAT-1568,0
SAT-157,0
SAT-1582,0
SAT-1585,0
SAT-159,0
SAT-15,0
SAT-1607,0
SAT-1608,0
SAT-1609,1
SAT-1610,0
SAT-1611,0
SAT-1613,0
SAT-1614,0
SAT-161,0
SAT-162,1
SAT-164,0
SAT-165,0
SAT-166,0
SAT-168,0
SAT-175,0
SAT-176,1
SAT-177,0
SAT-179,1
SAT-17,0
SAT-180,0
SAT-181,1
SAT-182,0
SAT-183,2
SAT-184,0
SAT-185,0
SAT-189,0
SAT-18,0
SAT-193,0
SAT-194,2
SAT-195,1
SAT-197,0
SAT-198,1
SAT-19,1
SAT-1,2
SAT-200,1
SAT-201,0
SAT-205,5
SAT-206,0
SAT-20,19
SAT-211,0
SAT-213,0
SAT-214,0
SAT-217,0
SAT-220,0
SAT-221,0
SAT-225,0
SAT-226,0
SAT-227,2
SAT-228,0
SAT-22,2
SAT-230,0
SAT-23,2
SAT-24,1
SAT-2595,0
SAT-25,6
SAT-2619,0
SAT-26,0
SAT-2755,0
SAT-2756,0
SAT-2766,1
SAT-2787,0
SAT-2788,0
SAT-27,3
SAT-28,6
SAT-2910,0
SAT-2911,0
SAT-2,0
SAT-3021,0
SAT-3048,0
SAT-31,0
SAT-33,3
SAT-35,1
SAT-37,1
SAT-38,0
SAT-39,3
SAT-3,1
SAT-40,1
SAT-42,2
SAT-43,0
SAT-46,2
SAT-47,0
SAT-49,0
SAT-4,0
SAT-51,1
SAT-52,0
SAT-54,2
SAT-55,1
SAT-56,2
SAT-57,3
SAT-59,2
SAT-5,0
SAT-60,1
SAT-61,1
SAT-62,0
SAT-63,2
SAT-64,3
SAT-65,0
SAT-66,3
SAT-67,1
SAT-69,0
SAT-6,1
SAT-73,2
SAT-74,0
SAT-75,0
SAT-77,0
SAT-79,0
SAT-7,2
SAT-83,2
SAT-85,1
SAT-86,1
SAT-87,0
SAT-88,3
SAT-8,3
SAT-90,0
SAT-91,0
SAT-92,6
SAT-93,1
SAT-94,1
SAT-95,2
SAT-97,1
SAT-98,1
SAT-99,3
SAT-9,3
SP-101,0
SP-102,0
SP-104,0
SP-105,0
SP-107,1
SP-108,0
SP-109,4
SP-10,5
SP-110,1
SP-112,2
SP-113,0
SP-114,0
SP-115,0
SP-118,3
SP-119,1
SP-11,0
SP-121,1
SP-123,2
SP-124,0
SP-125,3
SP-126,2
SP-127,0
SP-128,0
SP-12,3
SP-131,4
SP-133,2
SP-135,0
SP-136,1
SP-137,1
SP-138,1
SP-13,1
SP-140,2
SP-141,4
SP-142,0
SP-144,2
SP-145,2
SP-149,0
SP-14,0
SP-150,0
SP-151,0
SP-154,0
SP-156,0
SP-157,2
SP-158,6
SP-159,2
SP-15,0
SP-160,0
SP-161,6
SP-162,0
SP-163,1
SP-164,0
SP-166,4
SP-167,0
SP-169,0
SP-16,3
SP-171,6
SP-173,0
SP-174,2
SP-176,0
SP-177,3
SP-179,2
SP-17,4
SP-180,1
SP-181,2
SP-182,2
SP-183,5
SP-184,1
SP-185,0
SP-186,2
SP-187,2
SP-188,0
SP-189,0
SP-18,0
SP-190,0
SP-191,0
SP-194,0
SP-195,1
SP-196,0
SP-197,0
SP-199,0
SP-19,0
SP-1,2
SP-201,0
SP-203,0
SP-204,4
SP-208,0
SP-209,1
SP-20,0
SP-210,0
SP-213,0
SP-216,4
SP-218,1
SP-219,0
SP-21,4
SP-222,1
SP-224,2
SP-22,0
SP-230,9
SP-232,2
SP-234,0
SP-236,1
SP-237,0
SP-238,0
SP-23,1
SP-240,0
SP-241,0
SP-242,0
SP-243,0
SP-244,0
SP-245,6
SP-246,1
SP-247,1
SP-248,0
SP-249,0
SP-24,0
SP-250,0
SP-251,0
SP-252,0
SP-253,0
SP-256,1
SP-257,1
SP-258,0
SP-259,0
SP-260,0
SP-262,0
SP-263,0
SP-267,0
SP-269,0
SP-26,1
SP-272,0
SP-274,0
SP-275,1
SP-276,0
SP-279,0
SP-27,0
SP-281,0
SP-282,0
SP-283,9
SP-284,0
SP-285,0
SP-288,2
SP-289,0
SP-28,1
SP-291,2
SP-292,0
SP-293,0
SP-295,1
SP-2970,0
SP-2972,0
SP-2975,0
SP-2976,0
SP-2978,0
SP-2979,1
SP-2982,0
SP-2983,2
SP-2985,0
SP-2989,2
SP-2999,3
SP-299,0
SP-29,0
SP-2,2
SP-3003,0
SP-3004,1
SP-3009,1
SP-3013,0
SP-3014,3
SP-3017,0
SP-3018,1
SP-301,0
SP-3021,0
SP-3023,0
SP-3024,1
SP-3025,0
SP-3028,0
SP-3029,0
SP-302,0
SP-3030,0
SP-3031,0
SP-3035,0
SP-3036,0
SP-3037,0
SP-303,0
SP-3040,0
SP-3041,0
SP-3044,0
SP-3046,0
SP-3048,2
SP-304,5
SP-3050,0
SP-3054,4
SP-3055,0
SP-3058,0
SP-3059,1
SP-305,0
SP-3060,0
SP-3061,0
SP-3062,0
SP-3063,0
SP-3065,0
SP-3066,0
SP-3068,1
SP-3069,1
SP-306,0
SP-3070,0
SP-3072,0
SP-3073,0
SP-3074,0
SP-3083,0
SP-3084,0
SP-3094,1
SP-3097,1
SP-3098,0
SP-30,0
SP-3103,0
SP-3105,0
SP-3106,0
SP-3107,0
SP-3109,1
SP-3110,1
SP-3111,0
SP-3112,0
SP-3118,1
SP-3119,0
SP-311,0
SP-312,1
SP-316,0
SP-317,0
SP-319,0
SP-31,0
SP-320,0
SP-328,0
SP-32,2
SP-330,0
SP-331,0
SP-332,1
SP-333,0
SP-334,0
SP-335,1
SP-337,0
SP-340,0
SP-341,0
SP-342,0
SP-343,0
SP-344,0
SP-346,0
SP-347,1
SP-348,1
SP-349,0
SP-34,0
SP-350,0
SP-351,0
SP-354,2
SP-358,0
SP-35,0
SP-360,0
SP-362,0
SP-37,0
SP-38,0
SP-3966,0
SP-3971,0
SP-3982,0
SP-3983,0
SP-3984,0
SP-3992,0
SP-39,0
SP-3,0
SP-4016,0
SP-4023,0
SP-4027,0
SP-4038,0
SP-4044,0
SP-4045,0
SP-4060,0
SP-4145,0
SP-4154,0
SP-4189,0
SP-4220,0
SP-4225,0
SP-4275,0
SP-4288,2
SP-4300,0
SP-4355,0
SP-4356,0
SP-4360,2
SP-4365,2
SP-4366,0
SP-4369,1
SP-4379,0
SP-4380,0
SP-4387,3
SP-4388,0
SP-43,0
SP-45,2
SP-47,0
SP-486,0
SP-49,0
SP-4,0
SP-51,2
SP-52,0
SP-56,0
SP-57,0
SP-58,0
SP-59,1
SP-5,1
SP-60,0
SP-61,1
SP-62,0
SP-63,0
SP-64,0
SP-69,0
SP-6,0
SP-70,0
SP-71,0
SP-73,3
SP-74,1
SP-75,0
SP-76,0
SP-78,27
SP-81,0
SP-82,0
SP-84,0
SP-85,0
SP-86,2
SP-88,0
SP-89,1
SP-8,1
SP-93,1
SP-94,0
SP-96,2
SP-97,0
SP-98,0
