gene_callers_id,pnps,ocean,depth,bin,defense_count,sample_id,Trans_abun,scg_pnps_median,scg_count,MAG_pnps_median,total_count,integron
87127,0.6389154923138716,ARS,DCM,ARS-1012,73.0,ERR599028,0.0,0.030608441204068783,61.0,0.08097191256420744,2911.0,
83950,0.03185441676434824,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
84181,0.040284804501518175,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
84335,0.0026288893012295193,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
84336,0.03451515688960093,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
84338,0.4304078828680729,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
84502,0.1344756259116048,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
84512,0.0890793683492237,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
84548,0.2526440354765809,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
84682,0.10080256416639052,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
84709,0.021361992452721745,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
84883,0.0,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
84884,0.011983766180036486,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
85090,0.028460483965091845,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
85306,0.03735085620518732,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
85327,0.03654442991258819,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
85384,0.08079240885295035,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
85493,0.1306696909620098,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
85507,0.0,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
85622,0.0692021211438823,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
85657,0.04554485334256063,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
85709,0.0,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
85710,0.10960791319123117,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
85733,0.1134627442775811,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
85907,0.02121194767167564,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
86064,0.054227425484424746,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
86239,0.044217266091493686,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
86334,0.059576861465708175,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
86397,0.11050823372445542,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
86398,0.061082992699427026,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
86461,0.07927436990406812,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
86726,0.09634585692228566,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
86863,0.10487253560871826,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
84650,0.1276767436664664,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
85083,0.0679428098782938,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
86240,0.03860851239038001,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
86391,0.038198605379104085,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
86749,0.1979723288375297,ARS,DCM,ARS-1012,37.0,ERR599145,0.0,0.07325631706609738,35.0,0.07310586350234899,1864.0,
136592,0.0,ARS,SRF,ARS-84,13.0,ERR599143,0.0,0.022020984207584783,21.0,0.07215443346075467,843.0,
136666,0.18928256911107547,ARS,SRF,ARS-84,13.0,ERR599143,0.0,0.022020984207584783,21.0,0.07215443346075467,843.0,
136812,0.055681680691691514,ARS,SRF,ARS-84,13.0,ERR599143,0.0,0.022020984207584783,21.0,0.07215443346075467,843.0,
136853,0.15983041047923033,ARS,SRF,ARS-84,13.0,ERR599143,0.0,0.022020984207584783,21.0,0.07215443346075467,843.0,
136857,0.0,ARS,SRF,ARS-84,13.0,ERR599143,0.0,0.022020984207584783,21.0,0.07215443346075467,843.0,
136858,0.5188828919101502,ARS,SRF,ARS-84,13.0,ERR599143,0.0,0.022020984207584783,21.0,0.07215443346075467,843.0,
136902,0.024119414657814628,ARS,SRF,ARS-84,13.0,ERR599143,0.0,0.022020984207584783,21.0,0.07215443346075467,843.0,
137441,0.11605833120284735,ARS,SRF,ARS-84,13.0,ERR599143,0.0,0.022020984207584783,21.0,0.07215443346075467,843.0,
137703,0.06571192564340105,ARS,SRF,ARS-84,13.0,ERR599143,0.0,0.022020984207584783,21.0,0.07215443346075467,843.0,
137715,0.0,ARS,SRF,ARS-84,13.0,ERR599143,0.0,0.022020984207584783,21.0,0.07215443346075467,843.0,
137883,0.3290242110148542,ARS,SRF,ARS-84,13.0,ERR599143,0.0,0.022020984207584783,21.0,0.07215443346075467,843.0,
137898,0.3655333611452433,ARS,SRF,ARS-84,13.0,ERR599143,0.0,0.022020984207584783,21.0,0.07215443346075467,843.0,
138004,0.034081328368141865,ARS,SRF,ARS-84,13.0,ERR599143,0.0,0.022020984207584783,21.0,0.07215443346075467,843.0,
136592,0.05233566370436931,ARS,DCM,ARS-84,29.0,ERR599028,0.0,0.03632459032791538,51.0,0.09783682041100264,1628.0,
136666,0.0925252887257183,ARS,DCM,ARS-84,29.0,ERR599028,0.0,0.03632459032791538,51.0,0.09783682041100264,1628.0,
136812,0.11214707188478942,ARS,DCM,ARS-84,29.0,ERR599028,0.0,0.03632459032791538,51.0,0.09783682041100264,1628.0,
136853,0.14521471429760552,ARS,DCM,ARS-84,29.0,ERR599028,0.0,0.03632459032791538,51.0,0.09783682041100264,1628.0,
136857,0.008017414221048885,ARS,DCM,ARS-84,29.0,ERR599028,0.0,0.03632459032791538,51.0,0.09783682041100264,1628.0,
136858,0.0944693624509021,ARS,DCM,ARS-84,29.0,ERR599028,0.0,0.03632459032791538,51.0,0.09783682041100264,1628.0,
136860,0.03789279073694093,ARS,DCM,ARS-84,29.0,ERR599028,0.0,0.03632459032791538,51.0,0.09783682041100264,1628.0,
