gene_caller_id,pnps,depth,gene_type,size_fraction
7203,0.0,MES,n,s
7242,0.09532529107187303,MES,n,s
7343,0.36199741908487093,MES,defense,s
7405,0.1309845831272603,MES,n,s
7407,0.09289483929273772,MES,n,s
7421,0.2374439673061732,MES,n,s
7493,0.05937041507063624,MES,transposase,s
7567,0.048385718198372986,MES,defense,s
7598,0.27014745953282004,MES,n,s
7607,0.20488537356169698,MES,n,s
7611,0.0598638193117271,MES,n,s
7707,0.25632555619328806,MES,n,s
7955,0.02562853880813664,MES,n,s
8008,0.045813557641245756,MES,n,s
8060,0.05733703544321306,MES,n,s
8109,0.13215866878022145,MES,n,s
8168,0.2199227428561577,MES,defense,s
8185,0.13247590692010486,MES,defense,s
8238,0.19034568292746415,MES,n,s
8302,0.3218810056889575,MES,n,s
8322,0.29246066223154077,MES,defense,s
8365,0.2802549917031764,MES,defense,s
8373,0.2653842039406994,MES,n,s
8644,0.024472092056252153,MES,n,s
8855,0.18166011834656717,MES,defense,s
8871,0.9643345074678985,MES,defense,s
8927,0.06854785749515707,MES,defense,s
8993,0.04526007654142923,MES,n,s
9061,0.08443559943772957,MES,transposase,s
9123,0.12596991441910096,MES,n,s
9156,0.21229078215518676,MES,transposase,s
9237,0.03724929578081787,MES,transposase,s
9284,0.3300505410275304,MES,n,s
9441,0.0894679554404339,MES,n,s
9558,0.08863723768458016,MES,n,s
9593,0.9825598508634311,MES,n,s
9767,0.19272643714821364,MES,n,s
9774,0.11442036544896474,MES,defense,s
9846,0.013421925868841765,MES,n,s
9971,0.0962403275300947,MES,defense,s
9972,0.08503132360086176,MES,defense,s
10088,0.06235340881266786,MES,transposase,s
10101,0.08372794119463435,MES,n,s
10143,0.022440787326077096,MES,n,s
10317,0.49677498879659343,MES,transposase,s
10323,0.07062991930272113,MES,n,s
10435,0.07204591950342107,MES,n,s
10569,0.13914400243757807,MES,n,s
10888,0.1048849941723552,MES,n,s
10893,0.09584219624747466,MES,transposase,s
10976,0.14061095285040226,MES,transposase,s
11010,0.22241357747856771,MES,transposase,s
11038,0.10276948482404176,MES,defense,s
11100,0.134644298453612,MES,n,s
11204,0.05162468963953503,MES,n,s
11573,0.19125795202220058,MES,transposase,s
11602,0.15845378277039926,MES,n,s
11629,0.08545038229756925,MES,defense,s
11642,0.2182712508379127,MES,n,s
11672,0.19127475544296738,MES,transposase,s
11768,0.2750839923309113,MES,n,s
11769,0.01373180409345784,MES,n,s
11988,0.21532077246499956,MES,n,s
12007,0.2991042179134908,MES,defense,s
12013,0.06218715432984019,MES,n,s
12074,0.008120090829720008,MES,n,s
12142,0.06523315806174176,MES,transposase,s
12228,0.18466527232909233,MES,n,s
12454,0.08965827675543468,MES,n,s
12462,0.07153231097898816,MES,n,s
12516,0.15601872132514308,MES,n,s
12574,0.056095964748970745,MES,n,s
12641,0.10928806288741716,MES,n,s
12765,0.08390985291086472,MES,n,s
12827,0.8712795262602893,MES,n,s
12850,0.5327663689580109,MES,transposase,s
12903,0.16777064324352847,MES,defense,s
12988,0.11922744075977097,MES,n,s
13136,0.11758307024671111,MES,n,s
13158,0.3189797933537488,MES,n,s
13166,1.9473668491422849,MES,n,s
13167,0.07760669929611101,MES,n,s
13219,0.06228677569729676,MES,n,s
13419,0.1007676685670357,MES,n,s
13442,0.07905228800858673,MES,n,s
13513,0.012342972731297851,MES,n,s
13534,0.4126803031537784,MES,n,s
13552,0.08575894950642707,MES,defense,s
13938,0.03715338288893586,MES,defense,s
13999,0.0044118903552410466,MES,n,s
14005,0.3246130593328304,MES,transposase,s
14147,0.25019284439352446,MES,n,s
14182,0.4771939455567891,MES,defense,s
14334,1.2128385710756655,MES,defense,s
14482,0.04947852998435193,MES,n,s
14595,0.09916015877529069,MES,n,s
14687,0.046801406193723645,MES,defense,s
14739,0.19944719576666856,MES,n,s
14763,0.21453604257953623,MES,n,s
14764,0.13182920363265158,MES,n,s
14835,0.0661042405571479,MES,defense,s
15051,0.3293151636060533,MES,n,s
15053,0.013134060556090114,MES,n,s
15056,0.4342479456730087,MES,transposase,s
31849,0.07546988685122917,MES,n,s
32008,0.07286525721972922,MES,defense,s
32035,0.23350013970209482,MES,defense,s
32036,0.07739425352346392,MES,defense,s
32062,0.7651157732345595,MES,n,s
32067,0.007398431503545094,MES,n,s
32094,0.13549566504384952,MES,n,s
32100,0.13588968676972016,MES,n,s
32252,0.16888848855804453,MES,defense,s
32305,0.16741441594803438,MES,n,s
32325,0.11399404315454087,MES,n,s
32334,0.0951603295731014,MES,n,s
32609,0.08547926593911975,MES,defense,s
32620,0.29532685962343963,MES,defense,s
32747,0.5133192452238641,MES,n,s
32750,0.2455633089227428,MES,n,s
32778,0.3049538038568974,MES,defense,s
32779,0.8637498519893754,MES,n,s
32798,0.029813175719124986,MES,n,s
32840,0.7246349634997857,MES,n,s
32914,0.07206809359329387,MES,defense,s
32925,0.5834646523812069,MES,n,s
32955,0.3291508849473291,MES,defense,s
33081,0.09958844343340471,MES,defense,s
33118,0.06218813229410931,MES,n,s
33138,0.2808503572901898,MES,n,s
33148,0.2528168236598975,MES,n,s
33197,0.19946388854102667,MES,n,s
33215,0.22010587422438513,MES,n,s
33221,0.02196447100289059,MES,n,s
33334,0.06100785395788144,MES,n,s
33341,1.624223517446418,MES,defense,s
33537,0.37904974389337853,MES,n,s
33558,0.1588868585612817,MES,n,s
33628,0.2596208052562202,MES,n,s
33630,0.1063588445744601,MES,n,s
33632,0.09822293914682619,MES,defense,s
33645,0.04941137985437637,MES,n,s
33646,0.05886699829422606,MES,n,s
33656,0.0689765984410025,MES,n,s
33669,0.06646627310378624,MES,n,s
33680,0.05978235025921606,MES,n,s
33770,0.2535180030648838,MES,defense,s
33820,0.0,MES,defense,s
33821,0.15882424675428955,MES,biofilm,s
33833,0.1294709217581586,MES,n,s
33871,0.5463506674399398,MES,n,s
33880,0.04726247157105889,MES,n,s
33884,0.13129469389156012,MES,defense,s
33885,0.3167829895471712,MES,defense,s
33997,0.3092913794097524,MES,n,s
34016,0.21367029609143978,MES,n,s
34017,0.23118705457121888,MES,n,s
34021,0.08595250325845985,MES,n,s
34029,1.1371675013337328,MES,defense,s
34140,0.2715569947903531,MES,n,s
34147,0.11818126880222402,MES,n,s
34179,0.07879631405532153,MES,n,s
34232,0.07420745938984953,MES,defense,s
34233,0.044875481492831513,MES,defense,s
34235,0.0729477054077361,MES,n,s
34337,0.3816507248772869,MES,transposase,s
34347,0.2640129101667508,MES,n,s
34349,0.504539372358971,MES,n,s
34354,0.13584884319283255,MES,n,s
34436,0.048785988546116925,MES,n,s
34466,0.05114807441842322,MES,n,s
34497,0.3080914435972083,MES,n,s
34544,0.07795423731897273,MES,n,s
34578,0.0680955944820327,MES,defense,s
34654,0.16235502629886137,MES,n,s
34699,0.07132356913018545,MES,n,s
34710,0.15916369316363504,MES,defense,s
34711,0.054299825130398056,MES,n,s
34731,0.1298014170663319,MES,n,s
34767,0.43644684372465725,MES,defense,s
34768,0.07290632282849675,MES,defense,s
34838,0.08103738790433276,MES,n,s
34882,0.03104339967393991,MES,biofilm,s
34891,0.04441849407053509,MES,n,s
34900,0.1749946584643896,MES,n,s
34903,0.11316496584585528,MES,defense,s
34904,0.09340150807372384,MES,defense,s
34942,0.22531648325549958,MES,defense,s
35013,0.1419730619839659,MES,defense,s
35021,0.13227891786067728,MES,defense,s
35128,0.10443409094903235,MES,n,s
35293,0.060064972507593246,MES,n,s
35380,0.11120810587892366,MES,n,s
35384,0.03767068707366405,MES,n,s
35393,0.23606543728815893,MES,defense,s
35432,0.06371716129002686,MES,n,s
35433,0.13084924128620332,MES,n,s
35476,0.07171439195710867,MES,n,s
35543,0.017889208464567565,MES,defense,s
35581,1.025188210353748,MES,n,s
35643,0.42597335917018286,MES,n,s
35644,0.24845347395118084,MES,n,s
35652,0.1785909953826589,MES,n,s
35790,0.22343094248984377,MES,n,s
35917,0.16543117049117156,MES,n,s
35923,0.17765934480273757,MES,defense,s
35998,0.3922047110659196,MES,defense,s
36020,0.24911181329301244,MES,n,s
36078,0.12242501944035997,MES,defense,s
36188,0.09709305961559582,MES,n,s
36223,0.10146717896978923,MES,n,s
36228,0.31426604655538926,MES,n,s
36250,0.20529536770932524,MES,defense,s
36267,0.0514427042839707,MES,n,s
36269,0.15596683755059035,MES,n,s
36273,0.15155249764992157,MES,n,s
36311,0.17176927208471407,MES,n,s
36329,0.13801523580730854,MES,n,s
36369,0.15338919154795813,MES,n,s
36378,0.24397595671241185,MES,n,s
36382,0.6718657207602685,MES,n,s
36485,0.1256780781366716,MES,n,s
36487,0.0625403623262302,MES,n,s
36572,0.4175928454055186,MES,n,s
36699,0.17662568008865143,MES,n,s
36746,0.2437182444545587,MES,n,s
36777,0.12891794420680813,MES,n,s
36850,0.07376982406481664,MES,n,s
36853,0.3903381365575869,MES,n,s
36854,0.20186694314046763,MES,defense,s
36860,0.008543389101808328,MES,n,s
36882,0.11531196119523232,MES,n,s
36883,0.0,MES,n,s
36994,0.10746357495007533,MES,n,s
36996,0.1267079468300714,MES,n,s
37023,0.2141048385794358,MES,defense,s
37121,0.029158919368349915,MES,n,s
37124,0.26989871259485043,MES,n,s
37314,0.07313271329018729,MES,n,s
37338,0.8006358751469942,MES,n,s
37386,0.3273853988681642,MES,n,s
37527,1.0197484737648868,MES,n,s
37538,0.05949557357954053,MES,defense,s
37736,0.09384065674474483,MES,n,s
37738,0.20016600573561316,MES,n,s
37848,0.13097534055150362,MES,n,s
38072,0.14189428819563185,MES,n,s
38089,0.05685582588750472,MES,n,s
38156,0.13830085851691626,MES,n,s
38245,0.17390044864243384,MES,n,s
38280,0.10452760086821887,MES,transposase,s
38284,0.8770127372160818,MES,n,s
38306,0.09688045518534837,MES,n,s
38450,0.06127795273588859,MES,transposase,s
38501,0.39875504089161906,MES,n,s
38606,0.03263020214628737,MES,transposase,s
38631,0.1089503258460335,MES,transposase,s
38644,0.1521178821325863,MES,defense,s
38665,0.3212110701090084,MES,n,s
38713,0.015202416757867508,MES,n,s
38754,0.09396778482601854,MES,defense,s
38808,0.09868909091072892,MES,transposase,s
38869,0.18693064265497392,MES,n,s
38951,0.2914007324958627,MES,n,s
39101,0.0849369184273262,MES,n,s
39156,0.39814875404968575,MES,n,s
39157,0.14601694986314873,MES,n,s
39200,0.30273668388271285,MES,n,s
39291,0.11753768503545489,MES,n,s
39320,0.17313502680320497,MES,n,s
39420,1.6498451548451614,MES,n,s
39535,0.2933401611762175,MES,n,s
39614,0.1701220116317376,MES,defense,s
39617,0.15961025052134806,MES,transposase,s
39660,0.06707913277546713,MES,n,s
39795,0.1117599079990383,MES,n,s
39806,0.42463143110598484,MES,transposase,s
39827,0.0,MES,n,s
39834,0.4102758797661903,MES,defense,s
39899,0.019767162347689864,MES,defense,s
39969,0.08185650928072112,MES,n,s
39998,0.09232698404781306,MES,transposase,s
40070,1.277796043618831,MES,transposase,s
40192,0.09108522957662057,MES,n,s
40263,0.06393990466141698,MES,n,s
40370,0.1210359551710177,MES,n,s
40436,0.12701179704070234,MES,defense,s
40504,0.07031415764015256,MES,n,s
40560,0.16024399079898188,MES,transposase,s
40695,0.07645662644454031,MES,n,s
40732,0.0473150928677543,MES,n,s
40740,0.07455004123400853,MES,n,s
40774,0.4224081544290558,MES,n,s
40813,0.05914989268123934,MES,n,s
40828,0.07093302692727253,MES,n,s
40846,0.17541579755520975,MES,n,s
40905,0.21428472512800725,MES,n,s
40986,0.22509526409546796,MES,n,s
41259,0.09798423908857215,MES,defense,s
41465,0.19506267218966816,MES,n,s
41483,0.1314431801571331,MES,transposase,s
41608,0.3896514714805777,MES,n,s
41621,0.14695293321193892,MES,transposase,s
41815,0.10628139168711113,MES,defense,s
41838,0.22619831982312197,MES,transposase,s
41865,0.0,MES,transposase,s
41905,0.08486610016078076,MES,n,s
42058,0.16516177826778206,MES,transposase,s
42074,0.20612811348237112,MES,n,s
42104,0.038092470079252747,MES,n,s
42192,0.0,MES,n,s
42303,0.12078180408657428,MES,n,s
42324,0.12192920220618293,MES,n,s
42326,0.22380881489719603,MES,defense,s
42347,0.5166192309404458,MES,transposase,s
42370,0.06756530669146903,MES,transposase,s
42561,0.10510930945078387,MES,n,s
42596,0.21394793738342643,MES,n,s
42691,0.16523570318685948,MES,n,s
42938,0.9558809377312386,MES,defense,s
43016,0.13250457125731846,MES,defense,s
43071,0.14885173365599477,MES,n,s
43116,0.09336230679079487,MES,transposase,s
43134,0.08513712073048187,MES,transposase,s
43190,0.07284893386980919,MES,transposase,s
43250,0.5892103774180274,MES,transposase,s
43369,0.270070659541147,MES,n,s
43410,0.2727362110422689,MES,transposase,s
43532,0.21927318815306707,MES,n,s
43539,0.06313619071531809,MES,transposase,s
43657,0.1008008130304965,MES,n,s
43795,0.0,MES,n,s
43801,0.10037760582441023,MES,transposase,s
43862,0.04634937437007703,MES,n,s
44146,0.016248874980084486,MES,n,s
44238,0.3800329472953516,MES,transposase,s
44256,0.20564375862804463,MES,n,s
44317,0.1844115088146447,MES,n,s
44442,0.11191822817050995,MES,n,s
44454,0.12303848328835791,MES,defense,s
44487,0.3519767889684182,MES,transposase,s
44497,0.13983407219169167,MES,n,s
44566,0.0641558270820941,MES,n,s
44728,0.08493870100672749,MES,n,s
44781,0.05369521353516557,MES,n,s
44866,0.0,MES,defense,s
44874,0.06975601725026777,MES,n,s
44903,0.1677075405790589,MES,biofilm,s
44958,0.06922388147212366,MES,transposase,s
44969,0.04774365274344833,MES,n,s
45021,0.1416492810505845,MES,n,s
45070,0.06942636293214342,MES,n,s
45169,0.4846056471135475,MES,n,s
45196,0.21793075941904544,MES,n,s
45243,0.29520720666337597,MES,defense,s
45382,0.04641347618254668,MES,n,s
45607,0.09791797075459487,MES,n,s
45686,0.2600198548288572,MES,transposase,s
45697,0.09836680687430359,MES,n,s
45831,0.05244963062867293,MES,defense,s
45844,0.08293234194410037,MES,n,s
45883,0.24055377936819952,MES,transposase,s
46030,0.16666942898009224,MES,transposase,s
46032,0.10720838522171514,MES,transposase,s
46176,0.1323641332335091,MES,n,s
46226,0.14617493001806864,MES,n,s
46343,0.1759248099118354,MES,n,s
46353,0.21025688274817486,MES,n,s
46379,0.07917293233208066,MES,transposase,s
46476,0.10372364083785368,MES,n,s
46688,0.9603244991652835,MES,n,s
63458,0.003948955613928218,MES,defense,s
63505,0.17209210519986182,MES,n,s
63566,0.1189321887859762,MES,n,s
63599,0.17680456095075717,MES,n,s
63611,0.16872648768809972,MES,n,s
63678,0.20419270031295725,MES,n,s
63680,0.30411578668073835,MES,defense,s
63684,0.12351736718828858,MES,n,s
63690,0.765628550920139,MES,n,s
63700,1.0142895769175355,MES,defense,s
63704,0.22615688268341572,MES,n,s
63707,0.18271842318418977,MES,n,s
63784,0.48171973472287366,MES,defense,s
63807,0.1660581033432969,MES,defense,s
63810,0.5194310955643258,MES,n,s
63894,0.07498447684707304,MES,defense,s
63903,0.2768785605751616,MES,n,s
63926,0.2659755220716431,MES,defense,s
63935,0.3051732929485894,MES,n,s
63941,0.21275425375260787,MES,n,s
63952,0.06165355454221743,MES,n,s
63989,0.14100903547088076,MES,n,s
64003,0.31554278921434686,MES,n,s
64010,0.11329565557746932,MES,n,s
64016,0.24297606729114732,MES,n,s
64041,0.09002170103501758,MES,n,s
64068,0.1522920071780881,MES,biofilm,s
64097,0.6249258136766548,MES,defense,s
64098,0.14208938142909222,MES,defense,s
64341,0.09588897711786744,MES,defense,s
64400,0.22967472213412266,MES,n,s
64407,0.040742806943446175,MES,n,s
64478,0.1091507388027355,MES,biofilm,s
64529,0.11591082973492475,MES,n,s
64583,0.1933098999378708,MES,n,s
64584,0.4329935883112787,MES,defense,s
64588,0.0009721778376024273,MES,n,s
64608,0.1996325999551374,MES,n,s
64625,0.16364906899047624,MES,defense,s
64737,0.14056622416572168,MES,n,s
64740,0.39154308025007034,MES,n,s
64753,0.2729551587836813,MES,n,s
64823,0.1032678495818352,MES,n,s
64830,0.14113784563534204,MES,n,s
64832,0.1136784300968923,MES,n,s
64833,0.072972325090309,MES,n,s
64888,0.201960263329452,MES,n,s
64970,0.20331061718881754,MES,n,s
64981,0.22702665097868496,MES,n,s
64987,0.038091732988690695,MES,n,s
65014,0.06205744908564234,MES,n,s
65017,0.11367552150228834,MES,n,s
65214,0.40182597006657744,MES,n,s
65263,0.1275274547146993,MES,n,s
65273,0.18577394509976733,MES,n,s
65331,0.23726857533246315,MES,n,s
65353,0.38417845495265546,MES,defense,s
65368,0.17265362723446093,MES,n,s
65370,0.04778581772114473,MES,defense,s
65374,0.14840175023775415,MES,defense,s
65388,0.12863867856207858,MES,n,s
65390,0.23953398673377863,MES,defense,s
65401,0.14477705861420265,MES,n,s
65402,0.20058991735469522,MES,n,s
65417,0.21381340489206857,MES,n,s
65430,0.0979229570618405,MES,defense,s
65436,0.1868152644782883,MES,defense,s
65437,0.07251916791418513,MES,defense,s
65449,0.37249397089800756,MES,n,s
65451,0.03248081478939678,MES,n,s
65461,0.3270675270675292,MES,n,s
65539,0.39491164427676634,MES,n,s
65554,1.2783332794299012,MES,defense,s
65556,0.14902312343201793,MES,defense,s
65557,0.4201897319187661,MES,defense,s
65560,0.0,MES,defense,s
65584,0.0032800516485100503,MES,defense,s
65585,0.01299169658362545,MES,defense,s
65588,0.21230017902169246,MES,defense,s
65606,0.08750326243721131,MES,n,s
65642,0.14137933754308674,MES,n,s
65652,0.0682027054587148,MES,n,s
65694,0.022147696208346977,MES,n,s
65709,0.20817835316842487,MES,n,s
65718,0.09612889132857796,MES,n,s
65738,0.12251127845975748,MES,n,s
65751,0.009189069399074322,MES,n,s
65761,0.0,MES,n,s
65844,0.1447667280096616,MES,n,s
65846,0.15647475968574345,MES,defense,s
65873,0.1139588234114139,MES,n,s
65874,0.1365101375900308,MES,n,s
65912,0.19842915087287896,MES,n,s
65926,0.09344672566533375,MES,n,s
65984,0.2651780324535849,MES,n,s
65993,0.5527528140931187,MES,defense,s
66097,0.8402668365027827,MES,n,s
66111,0.11419683297127425,MES,n,s
66163,0.03451565440493358,MES,n,s
66202,0.002191655157238,MES,n,s
66216,0.0,MES,n,s
66217,0.045041618359746405,MES,defense,s
66242,0.03390752394022618,MES,defense,s
66243,0.0026390858002873106,MES,defense,s
66254,0.10484356210381794,MES,n,s
66400,0.26115705562123936,MES,defense,s
66408,0.07349645542424918,MES,n,s
66482,0.15264538120638316,MES,defense,s
66549,0.011794089292590503,MES,n,s
66556,0.022177039827004252,MES,n,s
66571,0.0,MES,n,s
66696,0.015810962579751054,MES,n,s
66699,0.053329819167575454,MES,defense,s
66709,0.07145116808714498,MES,n,s
66772,0.0034366121627974083,MES,n,s
66964,0.323920793031757,MES,n,s
67000,0.3537211745568813,MES,n,s
67016,0.018906886541388532,MES,n,s
67040,0.14741741583987253,MES,n,s
67107,0.0751267079492925,MES,n,s
67108,0.0,MES,n,s
67170,0.11134562247327291,MES,n,s
67285,0.22273866870858108,MES,n,s
67313,0.1309917846044103,MES,n,s
67326,0.006585461927462927,MES,transposase,s
67365,0.053353646249119584,MES,n,s
67404,0.2926845902820559,MES,n,s
67413,0.0533425901797063,MES,defense,s
67474,0.54357364707244,MES,n,s
67485,0.13609726827960905,MES,n,s
67512,0.45625354998091033,MES,n,s
67530,0.09278627999864181,MES,n,s
67626,0.032488065579356976,MES,n,s
67629,0.06399625818248371,MES,n,s
67671,0.23088400385427332,MES,defense,s
67696,0.14662347171434992,MES,n,s
67836,0.24464179793844693,MES,defense,s
67892,0.22123829388250962,MES,n,s
67895,0.027623627377805042,MES,n,s
67914,0.18620750484328907,MES,defense,s
68029,0.17701948738826154,MES,n,s
68041,0.18986299553451993,MES,defense,s
68059,0.08355967843233522,MES,n,s
68068,0.22005566124145667,MES,n,s
68151,0.037553615297509974,MES,n,s
68308,0.11629720941739535,MES,n,s
68432,0.24137452763794498,MES,n,s
68528,0.05456189451022621,MES,n,s
68607,0.06323445985039629,MES,n,s
68629,0.29781900493603464,MES,n,s
68640,0.18185016540677293,MES,n,s
68669,0.11202340813191325,MES,defense,s
68673,0.30805614530611714,MES,defense,s
68735,0.17529000322153485,MES,n,s
68760,0.08930088505737696,MES,n,s
68796,0.11922486891441686,MES,n,s
68821,0.036952178479255526,MES,n,s
68863,0.06982441996233947,MES,defense,s
68889,1.777282090129309,MES,transposase,s
68938,0.38530453064399955,MES,defense,s
69106,0.0,MES,defense,s
69215,0.004393550987827133,MES,n,s
69231,0.2699167279164868,MES,defense,s
