sequence_id	class_fst_stage	class_snd_stage
NODE_10170_length_7783_cov_15.0000	bacteria	n/a
NODE_10290_length_7037_cov_15.0000	bacteria	n/a
NODE_10346_length_3025_cov_12.0000	bacteria	n/a
NODE_10363_length_4413_cov_20.2478	bacteria	n/a
NODE_10412_length_9281_cov_35.4534	eukarya	n/a
NODE_10532_length_3158_cov_11.0000	bacteria	n/a
NODE_10572_length_4139_cov_10.0000	archaea	n/a
NODE_10661_length_3595_cov_26.9028	prokarya	n/a
NODE_10728_length_4370_cov_38.0000	eukarya	n/a
NODE_10822_length_5129_cov_12.8180	bacteria	n/a
NODE_10857_length_4800_cov_34.0000	bacteria	n/a
NODE_10929_length_8049_cov_17.0000	eukarya	n/a
NODE_11053_length_3373_cov_14.7677	bacteria	n/a
NODE_11234_length_8144_cov_27.6400	eukarya	n/a
NODE_11316_length_3478_cov_76.0000	bacteria	n/a
NODE_11656_length_7916_cov_15.0000	bacteria	n/a
NODE_11701_length_3243_cov_27.0999	archaea	n/a
NODE_11840_length_3290_cov_26.0000	bacteria	n/a
NODE_11893_length_3565_cov_12.0000	bacteria	n/a
NODE_11931_length_8678_cov_19.0000	eukarya	n/a
NODE_12082_length_5189_cov_19.0000	unknown	n/a
NODE_12141_length_3664_cov_15.6784	unknown	n/a
NODE_12244_length_3075_cov_22.4865	bacteria	n/a
NODE_12321_length_5045_cov_26.0000	eukarya	n/a
NODE_12468_length_6428_cov_19.2351	bacteria	n/a
NODE_12504_length_4388_cov_33.2656	eukarya	n/a
NODE_12677_length_4681_cov_9.0000	bacteria	n/a
NODE_12774_length_9669_cov_19.9682	archaea	n/a
NODE_12892_length_6301_cov_27.6826	bacteria	n/a
NODE_12908_length_3047_cov_16.0000	archaea	n/a
NODE_12927_length_3725_cov_13.0000	bacteria	n/a
NODE_13164_length_5722_cov_16.0000	eukarya	n/a
NODE_13193_length_3986_cov_11.8179	archaea	n/a
NODE_13227_length_3153_cov_10.0000	bacteria	n/a
NODE_13230_length_13787_cov_18.0000	unknown	n/a
NODE_13311_length_14963_cov_18.0000	unknown	n/a
NODE_13338_length_6771_cov_18.0000	bacteria	n/a
NODE_13485_length_3964_cov_10.0000	bacteria	n/a
NODE_13547_length_3027_cov_10.0000	eukarya	n/a
NODE_13798_length_3172_cov_13.0000	bacteria	n/a
NODE_13940_length_55427_cov_34.7220	bacteria	n/a
NODE_14001_length_4320_cov_6.0000	bacteria	n/a
NODE_14034_length_3879_cov_13.0000	bacteria	n/a
NODE_14076_length_3384_cov_7.0000	eukarya	n/a
NODE_14097_length_8084_cov_17.0000	bacteria	n/a
NODE_14105_length_4869_cov_10.0000	bacteria	n/a
NODE_14249_length_3116_cov_24.0000	eukarya	n/a
NODE_14354_length_3317_cov_14.0000	bacteria	n/a
NODE_14686_length_3114_cov_22.6484	bacteria	n/a
NODE_14775_length_5815_cov_34.9503	bacteria	n/a
NODE_14783_length_7401_cov_16.0000	bacteria	n/a
NODE_14814_length_7840_cov_31.0000	bacteria	n/a
NODE_14826_length_14088_cov_24.0000	eukarya	n/a
NODE_14850_length_4958_cov_15.0000	archaea	n/a
NODE_14892_length_5694_cov_15.0000	prokarya	n/a
NODE_14923_length_14129_cov_15.0000	bacteria	n/a
NODE_14990_length_7051_cov_16.7299	archaea	n/a
NODE_15006_length_3490_cov_15.0000	archaea	n/a
NODE_15116_length_4232_cov_34.5611	bacteria	n/a
NODE_15131_length_4280_cov_31.8510	eukarya	n/a
NODE_15231_length_17937_cov_27.0000	bacteria	n/a
NODE_15278_length_3507_cov_37.6942	archaea	n/a
NODE_15303_length_3005_cov_12.0000	bacteria	n/a
NODE_15394_length_3568_cov_26.5025	eukarya	n/a
NODE_15462_length_4492_cov_7.0000	bacteria	n/a
NODE_15488_length_11781_cov_23.7831	prokarya	n/a
NODE_15573_length_4492_cov_28.0000	bacteria	n/a
NODE_15645_length_4127_cov_43.4421	bacteria	n/a
NODE_15729_length_4764_cov_43.5740	archaea	n/a
NODE_15827_length_4816_cov_11.0000	archaea	n/a
NODE_15854_length_3062_cov_10.0000	bacteria	n/a
NODE_15874_length_6136_cov_14.9558	bacteria	n/a
NODE_15893_length_7390_cov_9.8081	bacteria	n/a
NODE_15915_length_3259_cov_18.9019	prokarya	n/a
NODE_15977_length_3358_cov_9.0000	bacteria	n/a
NODE_16002_length_4153_cov_13.0000	bacteria	n/a
NODE_16062_length_3548_cov_10.9008	archaea	n/a
NODE_16128_length_3566_cov_12.0000	bacteria	n/a
NODE_16191_length_15968_cov_17.8927	bacteria	n/a
NODE_16235_length_6559_cov_26.9193	bacteria	n/a
NODE_16273_length_4603_cov_26.8227	prokarya	n/a
NODE_16296_length_3003_cov_16.0000	bacteria	n/a
NODE_16299_length_3686_cov_13.0000	archaea	n/a
NODE_16306_length_3248_cov_9.0000	eukarya	n/a
NODE_16394_length_3950_cov_52.2263	eukarya	n/a
NODE_16519_length_9640_cov_13.0000	bacteria	n/a
NODE_16532_length_3330_cov_16.7278	bacteria	n/a
NODE_16636_length_3325_cov_16.0000	eukarya	n/a
NODE_16660_length_4501_cov_89.5961	archaea	n/a
NODE_16667_length_4855_cov_524.2086	bacteria	n/a
NODE_16683_length_6054_cov_28.7532	bacteria	n/a
NODE_16780_length_16208_cov_16.9433	eukarya	n/a
NODE_17156_length_3428_cov_12.0000	archaea	n/a
NODE_17175_length_3437_cov_14.0000	bacteria	n/a
NODE_17186_length_5360_cov_20.8321	bacteria	n/a
NODE_17266_length_5169_cov_39.5212	bacteria	n/a
NODE_17272_length_3821_cov_11.0000	bacteria	n/a
NODE_17280_length_3023_cov_21.1267	bacteria	n/a
NODE_17322_length_4145_cov_24.9846	bacteria	n/a
NODE_17354_length_3891_cov_18.0000	bacteria	n/a
NODE_17402_length_3528_cov_21.0000	eukarya	n/a
NODE_17459_length_8133_cov_12.0000	prokarya	n/a
NODE_17678_length_4753_cov_15.9223	eukarya	n/a
NODE_17728_length_4952_cov_36.9330	eukarya	n/a
NODE_17780_length_3319_cov_11.0000	bacteria	n/a
NODE_17954_length_23673_cov_11.0000	archaea	n/a
NODE_17973_length_3286_cov_10.5422	archaea	n/a
NODE_18123_length_3017_cov_17.0000	archaea	n/a
NODE_18148_length_4991_cov_12.9335	eukarya	n/a
NODE_18231_length_3338_cov_14.0000	bacteria	n/a
NODE_18271_length_5622_cov_127.9264	archaea	n/a
NODE_18341_length_11327_cov_15.0000	prokarya	n/a
NODE_18399_length_3064_cov_40.5375	bacteria	n/a
NODE_18533_length_3623_cov_15.0000	bacteria	n/a
NODE_18574_length_6421_cov_28.8448	bacteria	n/a
NODE_18619_length_8845_cov_33.0000	bacteria	n/a
NODE_18821_length_3854_cov_11.0000	bacteria	n/a
NODE_18842_length_9723_cov_15.0000	bacteria	n/a
NODE_18855_length_3650_cov_82.5205	bacteria	n/a
NODE_18878_length_3691_cov_37.0056	bacteria	n/a
NODE_18886_length_4281_cov_16.0000	archaea	n/a
NODE_18903_length_3301_cov_21.4852	bacteria	n/a
NODE_18936_length_3465_cov_36.6449	bacteria	n/a
NODE_19016_length_4154_cov_13.0000	bacteria	n/a
NODE_19141_length_3460_cov_52.4924	bacteria	n/a
NODE_19177_length_4160_cov_125.0000	archaea	n/a
NODE_19214_length_14207_cov_31.9076	eukarya	n/a
NODE_19238_length_4089_cov_19.0000	bacteria	n/a
NODE_19299_length_7349_cov_17.0000	eukarya	n/a
NODE_19302_length_3633_cov_20.7097	archaea	n/a
NODE_19333_length_6788_cov_31.4654	eukarya	n/a
NODE_19344_length_4078_cov_14.8621	bacteria	n/a
NODE_19442_length_12500_cov_27.9010	bacteria	n/a
NODE_19543_length_3886_cov_29.7645	bacteria	n/a
NODE_19606_length_10958_cov_8.0000	bacteria	n/a
NODE_19684_length_4089_cov_24.0000	archaea	n/a
NODE_19685_length_3815_cov_22.8355	bacteria	n/a
NODE_19880_length_9359_cov_29.2450	bacteria	n/a
NODE_20014_length_3438_cov_21.5761	bacteria	n/a
NODE_20072_length_3728_cov_16.9515	unknown	n/a
NODE_20323_length_6225_cov_21.0000	bacteria	n/a
NODE_20383_length_4314_cov_17.3004	bacteria	n/a
NODE_20414_length_3459_cov_44.1003	archaea	n/a
NODE_20463_length_5175_cov_20.5376	bacteria	n/a
NODE_20499_length_4690_cov_9.0000	bacteria	n/a
NODE_20526_length_6264_cov_29.5800	eukarya	n/a
NODE_20561_length_4678_cov_23.2520	bacteria	n/a
NODE_20595_length_9410_cov_16.8347	archaea	n/a
NODE_20613_length_3400_cov_19.0000	bacteria	n/a
NODE_20634_length_4586_cov_8.7905	bacteria	n/a
NODE_20744_length_17260_cov_20.0000	bacteria	n/a
NODE_20861_length_3572_cov_29.7402	archaea	n/a
NODE_20887_length_3375_cov_19.9708	bacteria	n/a
NODE_20978_length_7078_cov_26.5081	prokarya	n/a
NODE_21062_length_3760_cov_42.8778	bacteria	n/a
NODE_21172_length_3971_cov_28.0000	archaea	n/a
NODE_21194_length_3540_cov_25.0000	archaea	n/a
NODE_21215_length_3199_cov_58.0000	bacteria	n/a
NODE_21252_length_3286_cov_35.0000	bacteria	n/a
NODE_21274_length_4578_cov_35.0000	prokarya	n/a
NODE_21296_length_3907_cov_9.0000	prokarya	n/a
NODE_21365_length_3045_cov_76.2755	archaea	n/a
NODE_21561_length_7041_cov_24.6984	eukarya	n/a
NODE_21617_length_5103_cov_15.0000	bacteria	n/a
NODE_21627_length_8094_cov_26.0000	archaea	n/a
NODE_21634_length_4395_cov_62.8405	bacteria	n/a
NODE_21689_length_3513_cov_11.0000	archaea	n/a
NODE_21920_length_3051_cov_20.6248	bacteria	n/a
NODE_22022_length_4032_cov_27.0000	bacteria	n/a
NODE_22026_length_5383_cov_49.1930	bacteria	n/a
NODE_22093_length_3249_cov_32.0000	eukarya	n/a
NODE_22153_length_4228_cov_12.2095	bacteria	n/a
NODE_22211_length_3039_cov_36.0000	archaea	n/a
NODE_22440_length_3356_cov_31.0046	bacteria	n/a
NODE_22538_length_6959_cov_45.1908	bacteria	n/a
NODE_22599_length_3270_cov_10.7778	bacteria	n/a
NODE_22601_length_4969_cov_16.7988	bacteria	n/a
NODE_22675_length_3188_cov_12.0000	archaea	n/a
NODE_22816_length_11049_cov_16.0000	archaea	n/a
NODE_22870_length_10870_cov_24.8308	prokarya	n/a
NODE_22874_length_4032_cov_13.0000	archaea	n/a
NODE_22895_length_8235_cov_40.5219	archaea	n/a
NODE_22928_length_3037_cov_23.0000	bacteria	n/a
NODE_22941_length_5633_cov_26.8915	eukarya	n/a
NODE_22984_length_3385_cov_17.0000	bacteria	n/a
NODE_23075_length_4565_cov_9.8320	archaea	n/a
NODE_23140_length_3091_cov_23.1235	archaea	n/a
NODE_23149_length_3992_cov_21.0000	archaea	n/a
NODE_23313_length_3034_cov_17.4041	bacteria	n/a
NODE_23335_length_6050_cov_32.0000	bacteria	n/a
NODE_23402_length_3380_cov_30.2732	eukarya	n/a
NODE_23428_length_9518_cov_6.0000	bacteria	n/a
NODE_23587_length_3566_cov_10.0000	bacteria	n/a
NODE_23589_length_3044_cov_51.0400	eukarya	n/a
NODE_23593_length_3047_cov_9.0000	bacteria	n/a
NODE_23679_length_4805_cov_30.0000	bacteria	n/a
NODE_23789_length_5009_cov_24.1951	bacteria	n/a
NODE_23794_length_3196_cov_30.0000	bacteria	n/a
NODE_23822_length_4338_cov_24.0000	bacteria	n/a
NODE_23826_length_3075_cov_18.6837	bacteria	n/a
NODE_23856_length_6310_cov_18.0000	eukarya	n/a
NODE_23909_length_3733_cov_17.0000	bacteria	n/a
NODE_23996_length_3049_cov_19.0000	bacteria	n/a
NODE_24007_length_4509_cov_8.0000	bacteria	n/a
NODE_24027_length_4068_cov_26.0000	eukarya	n/a
NODE_24106_length_4786_cov_165.4705	bacteria	n/a
NODE_24385_length_3551_cov_85.1579	eukarya	n/a
NODE_24426_length_5347_cov_32.6450	bacteria	n/a
NODE_24437_length_3514_cov_21.5614	eukarya	n/a
NODE_24516_length_9861_cov_17.9459	eukarya	n/a
NODE_24548_length_9557_cov_19.3891	bacteria	n/a
NODE_24550_length_3025_cov_66.3159	bacteria	n/a
NODE_24650_length_3045_cov_18.5509	archaea	n/a
NODE_24807_length_3078_cov_5.0000	bacteria	n/a
NODE_24826_length_10536_cov_17.2064	bacteria	n/a
NODE_24845_length_11025_cov_16.0000	bacteria	n/a
NODE_24853_length_3113_cov_13.0000	bacteria	n/a
NODE_24885_length_3327_cov_30.0000	archaea	n/a
NODE_25037_length_7933_cov_26.0000	archaea	n/a
NODE_25114_length_3657_cov_11.0000	bacteria	n/a
NODE_25147_length_6687_cov_25.9621	eukarya	n/a
NODE_25382_length_3707_cov_17.7781	archaea	n/a
NODE_25472_length_5910_cov_33.0000	bacteria	n/a
NODE_25519_length_3983_cov_34.0000	archaea	n/a
NODE_25620_length_15687_cov_21.0000	bacteria	n/a
NODE_25643_length_3126_cov_14.9375	bacteria	n/a
NODE_25692_length_4851_cov_9.0000	archaea	n/a
NODE_25798_length_3695_cov_21.3954	archaea	n/a
NODE_25816_length_8177_cov_13.0000	eukarya	n/a
NODE_25860_length_3804_cov_39.0000	archaea	n/a
NODE_25866_length_5510_cov_14.9662	bacteria	n/a
NODE_25872_length_3056_cov_71.2349	bacteria	n/a
NODE_25944_length_27581_cov_15.9833	bacteria	n/a
NODE_25984_length_6058_cov_21.0000	archaea	n/a
NODE_26123_length_3969_cov_10.3083	bacteria	n/a
NODE_26315_length_3145_cov_10.0000	bacteria	n/a
NODE_26326_length_3845_cov_18.0000	bacteria	n/a
NODE_26347_length_41754_cov_65.8279	unknown	n/a
NODE_26368_length_4148_cov_29.7697	bacteria	n/a
NODE_26389_length_3738_cov_143.0254	archaea	n/a
NODE_26394_length_4506_cov_13.0000	unknown	n/a
NODE_26397_length_3978_cov_82.3402	bacteria	n/a
NODE_26407_length_3635_cov_13.0000	bacteria	n/a
NODE_26533_length_3183_cov_15.0649	bacteria	n/a
NODE_26631_length_6888_cov_21.0931	bacteria	n/a
NODE_26721_length_3561_cov_22.0000	bacteria	n/a
NODE_26744_length_8456_cov_15.0000	eukarya	n/a
NODE_26768_length_3259_cov_18.4669	archaea	n/a
NODE_26779_length_3697_cov_31.0000	bacteria	n/a
NODE_26797_length_4356_cov_47.7843	prokarya	n/a
NODE_26821_length_8759_cov_12.0000	archaea	n/a
NODE_26846_length_3019_cov_20.6003	bacteria	n/a
NODE_26913_length_3178_cov_5.0000	archaea	n/a
NODE_27076_length_4245_cov_18.8633	bacteria	n/a
NODE_27085_length_5727_cov_7.0000	bacteria	n/a
NODE_27254_length_3484_cov_14.7961	archaea	n/a
NODE_27346_length_4212_cov_28.0000	bacteria	n/a
NODE_27442_length_4215_cov_27.0000	archaea	n/a
NODE_27476_length_3384_cov_5.0000	bacteria	n/a
NODE_27526_length_3215_cov_37.5930	bacteria	n/a
NODE_27721_length_12930_cov_17.0000	eukarya	n/a
NODE_27794_length_4102_cov_8.0000	bacteria	n/a
NODE_27798_length_3503_cov_12.0000	prokarya	n/a
NODE_27944_length_3203_cov_18.0000	bacteria	n/a
NODE_27968_length_5128_cov_18.0000	eukarya	n/a
NODE_28022_length_3450_cov_15.0000	bacteria	n/a
NODE_28167_length_6081_cov_21.0000	eukarya	n/a
NODE_28568_length_5411_cov_22.9605	bacteria	n/a
NODE_28569_length_3708_cov_30.5079	bacteria	n/a
NODE_28715_length_12619_cov_13.0000	bacteria	n/a
NODE_28924_length_4618_cov_17.0000	eukarya	n/a
NODE_28950_length_6433_cov_63.5939	bacteria	n/a
NODE_28990_length_5882_cov_33.9735	bacteria	n/a
NODE_29052_length_6741_cov_8.9227	archaea	n/a
NODE_29053_length_3236_cov_9.0000	bacteria	n/a
NODE_29069_length_3274_cov_25.0000	bacteria	n/a
NODE_29117_length_7080_cov_17.0000	bacteria	n/a
NODE_29172_length_3134_cov_22.2371	bacteria	n/a
NODE_29273_length_3419_cov_12.0000	eukarya	n/a
NODE_29453_length_3506_cov_15.5710	bacteria	n/a
NODE_29503_length_5604_cov_13.9597	archaea	n/a
NODE_29526_length_5174_cov_12.0000	bacteria	n/a
NODE_29569_length_3595_cov_21.0000	archaea	n/a
NODE_29694_length_3204_cov_26.6019	unknown	n/a
NODE_29775_length_28846_cov_31.9536	eukarya	n/a
NODE_29932_length_3245_cov_23.0000	eukarya	n/a
NODE_29947_length_4187_cov_16.0000	archaea	n/a
NODE_29958_length_3092_cov_20.0000	bacteria	n/a
NODE_29968_length_3577_cov_22.6501	archaea	n/a
NODE_30204_length_5696_cov_38.5621	archaea	n/a
NODE_30300_length_6455_cov_34.1510	bacteria	n/a
NODE_30367_length_3081_cov_20.0000	bacteria	n/a
NODE_30407_length_3290_cov_46.7698	archaea	n/a
NODE_30421_length_3092_cov_23.3734	archaea	n/a
NODE_30438_length_3033_cov_12.0000	bacteria	n/a
NODE_30710_length_3139_cov_13.0000	bacteria	n/a
NODE_30756_length_4321_cov_45.0000	archaea	n/a
NODE_30800_length_3455_cov_8.0000	bacteria	n/a
NODE_30841_length_4273_cov_17.0000	eukarya	n/a
NODE_30854_length_9248_cov_12.0000	archaea	n/a
NODE_30964_length_3010_cov_55.7976	archaea	n/a
NODE_31009_length_3240_cov_38.0000	bacteria	n/a
NODE_31079_length_7676_cov_18.0000	archaea	n/a
NODE_31113_length_6348_cov_28.0000	eukarya	n/a
NODE_31355_length_4276_cov_28.9192	bacteria	n/a
NODE_31371_length_8066_cov_20.0000	bacteria	n/a
NODE_31387_length_46610_cov_25.8506	archaea	n/a
NODE_31452_length_3631_cov_22.3821	unknown	n/a
NODE_31463_length_3029_cov_50.0000	archaea	n/a
NODE_31492_length_4628_cov_9.0000	bacteria	n/a
NODE_31572_length_4455_cov_14.8063	archaea	n/a
NODE_31598_length_3128_cov_9.0000	archaea	n/a
NODE_31641_length_10282_cov_20.7382	unknown	n/a
NODE_31841_length_3100_cov_22.4170	bacteria	n/a
NODE_32072_length_7780_cov_68.8757	eukarya	n/a
NODE_32170_length_5066_cov_12.8132	bacteria	n/a
NODE_32180_length_32901_cov_27.7397	bacteria	n/a
NODE_32213_length_8120_cov_18.0000	bacteria	n/a
NODE_32214_length_3209_cov_17.2612	bacteria	n/a
NODE_32346_length_3180_cov_36.3309	bacteria	n/a
NODE_32432_length_3050_cov_129.0000	archaea	n/a
NODE_32652_length_5727_cov_34.9333	bacteria	n/a
NODE_32659_length_4906_cov_176.8956	eukarya	n/a
NODE_32699_length_5420_cov_28.0000	archaea	n/a
NODE_32910_length_4873_cov_25.7739	bacteria	n/a
NODE_33023_length_6462_cov_8.0000	bacteria	n/a
NODE_33120_length_3945_cov_17.0000	archaea	n/a
NODE_33200_length_4688_cov_34.8214	eukarya	n/a
NODE_33253_length_7911_cov_7.0000	bacteria	n/a
NODE_33431_length_3371_cov_7.0000	eukarya	n/a
NODE_33562_length_4274_cov_29.0368	bacteria	n/a
NODE_33568_length_3317_cov_40.0000	bacteria	n/a
NODE_33588_length_4609_cov_12.0000	archaea	n/a
NODE_33718_length_5384_cov_15.0000	bacteria	n/a
NODE_33786_length_4252_cov_16.0000	archaea	n/a
NODE_33809_length_3435_cov_19.9083	bacteria	n/a
NODE_33868_length_3904_cov_20.5654	archaea	n/a
NODE_33914_length_4524_cov_28.6123	bacteria	n/a
NODE_33916_length_3619_cov_12.0000	bacteria	n/a
NODE_33973_length_3971_cov_17.9348	bacteria	n/a
NODE_34068_length_3083_cov_28.3671	archaea	n/a
NODE_34083_length_14348_cov_32.3827	eukarya	n/a
NODE_34088_length_3213_cov_11.0000	bacteria	n/a
NODE_34095_length_3491_cov_12.5836	bacteria	n/a
NODE_34247_length_3618_cov_11.0000	bacteria	n/a
NODE_34337_length_3396_cov_12.0000	bacteria	n/a
NODE_34377_length_3115_cov_18.5975	archaea	n/a
NODE_34408_length_3003_cov_21.6422	prokarya	n/a
NODE_34443_length_4190_cov_22.2668	archaea	n/a
NODE_34492_length_5040_cov_58.0000	archaea	n/a
NODE_34540_length_3710_cov_13.8335	bacteria	n/a
NODE_34547_length_7263_cov_16.0000	archaea	n/a
NODE_34590_length_3070_cov_31.1071	bacteria	n/a
NODE_34625_length_3786_cov_12.9182	archaea	n/a
NODE_34687_length_3087_cov_12.7049	bacteria	n/a
NODE_34711_length_4046_cov_28.4082	bacteria	n/a
NODE_34747_length_3562_cov_26.2373	bacteria	n/a
NODE_34806_length_3377_cov_12.6722	bacteria	n/a
NODE_34831_length_6492_cov_34.8933	eukarya	n/a
NODE_34854_length_4631_cov_17.0000	archaea	n/a
NODE_35000_length_10729_cov_16.0000	bacteria	n/a
NODE_35054_length_4941_cov_14.7910	bacteria	n/a
NODE_35065_length_3488_cov_36.6260	bacteria	n/a
NODE_35273_length_5305_cov_16.7223	archaea	n/a
NODE_35301_length_4500_cov_27.0000	eukarya	n/a
NODE_35324_length_15179_cov_16.0000	eukarya	n/a
NODE_35631_length_3885_cov_202.5951	bacteria	n/a
NODE_35665_length_4351_cov_30.4532	bacteria	n/a
NODE_35825_length_3786_cov_14.0000	bacteria	n/a
