sequence_id	class_fst_stage	class_snd_stage
c_000000005950	bacteria	n/a
c_000000005963	bacteria	n/a
c_000000005978	bacteria	n/a
c_000000006015	bacteria	n/a
c_000000006091	bacteria	n/a
c_000000006186	bacteria	n/a
c_000000006229	bacteria	n/a
c_000000006274	bacteria	n/a
c_000000006314	unknown	n/a
c_000000006343	bacteria	n/a
c_000000006421	bacteria	n/a
c_000000006708	bacteria	n/a
c_000000006713	bacteria	n/a
c_000000006784	unknown	n/a
c_000000006812	bacteria	n/a
c_000000006843	bacteria	n/a
c_000000006872	archaea	n/a
c_000000006881	bacteria	n/a
c_000000006920	bacteria	n/a
c_000000006946	bacteria	n/a
c_000000007017	unknown	n/a
c_000000007140	bacteria	n/a
c_000000007144	bacteria	n/a
c_000000007261	bacteria	n/a
c_000000007292	bacteria	n/a
c_000000007385	bacteria	n/a
c_000000007511	bacteria	n/a
c_000000007542	bacteria	n/a
c_000000007596	bacteria	n/a
c_000000007599	bacteria	n/a
c_000000007662	eukarya	n/a
c_000000007678	bacteria	n/a
c_000000007898	bacteria	n/a
c_000000007991	bacteria	n/a
c_000000008000	bacteria	n/a
c_000000008078	bacteria	n/a
c_000000008083	bacteria	n/a
c_000000008236	bacteria	n/a
c_000000008299	bacteria	n/a
c_000000008304	bacteria	n/a
c_000000008351	bacteria	n/a
c_000000008412	bacteria	n/a
c_000000008477	bacteria	n/a
c_000000008519	bacteria	n/a
c_000000008647	bacteria	n/a
c_000000008663	bacteria	n/a
c_000000008937	bacteria	n/a
c_000000009032	bacteria	n/a
c_000000009074	bacteria	n/a
c_000000009113	archaea	n/a
c_000000009135	bacteria	n/a
c_000000009200	bacteria	n/a
c_000000009263	bacteria	n/a
c_000000009303	bacteria	n/a
c_000000009325	bacteria	n/a
c_000000009420	bacteria	n/a
c_000000009448	bacteria	n/a
c_000000009475	bacteria	n/a
c_000000009523	bacteria	n/a
c_000000009628	bacteria	n/a
c_000000009635	prokarya	n/a
c_000000009647	bacteria	n/a
c_000000009668	bacteria	n/a
c_000000009694	bacteria	n/a
c_000000009704	bacteria	n/a
c_000000009759	bacteria	n/a
c_000000009789	bacteria	n/a
c_000000009811	bacteria	n/a
c_000000009930	bacteria	n/a
c_000000010016	bacteria	n/a
c_000000010101	bacteria	n/a
c_000000010115	bacteria	n/a
c_000000010116	bacteria	n/a
c_000000010126	bacteria	n/a
c_000000010140	bacteria	n/a
c_000000010159	bacteria	n/a
c_000000010231	bacteria	n/a
c_000000010301	bacteria	n/a
c_000000010556	bacteria	n/a
c_000000010624	bacteria	n/a
c_000000010675	bacteria	n/a
c_000000010801	bacteria	n/a
c_000000010869	bacteria	n/a
c_000000010941	bacteria	n/a
c_000000010958	bacteria	n/a
c_000000010980	bacteria	n/a
c_000000011014	bacteria	n/a
c_000000011098	bacteria	n/a
c_000000011102	archaea	n/a
c_000000011114	bacteria	n/a
c_000000011194	bacteria	n/a
c_000000011209	bacteria	n/a
c_000000011259	archaea	n/a
c_000000011419	bacteria	n/a
c_000000011534	bacteria	n/a
c_000000011564	bacteria	n/a
c_000000011571	bacteria	n/a
c_000000011582	bacteria	n/a
c_000000011596	bacteria	n/a
c_000000011679	bacteria	n/a
c_000000011707	bacteria	n/a
c_000000011732	archaea	n/a
c_000000011809	bacteria	n/a
c_000000011947	bacteria	n/a
c_000000011997	bacteria	n/a
c_000000012070	bacteria	n/a
c_000000012098	bacteria	n/a
c_000000012108	bacteria	n/a
c_000000012126	bacteria	n/a
c_000000012128	bacteria	n/a
c_000000012144	bacteria	n/a
c_000000012147	bacteria	n/a
c_000000012164	bacteria	n/a
c_000000012232	bacteria	n/a
c_000000012237	bacteria	n/a
c_000000012391	bacteria	n/a
c_000000012397	bacteria	n/a
c_000000012554	bacteria	n/a
c_000000012649	bacteria	n/a
c_000000012734	bacteria	n/a
c_000000012783	bacteria	n/a
c_000000012838	bacteria	n/a
c_000000012843	bacteria	n/a
c_000000012919	bacteria	n/a
c_000000012975	bacteria	n/a
c_000000013002	bacteria	n/a
c_000000013024	bacteria	n/a
c_000000013060	bacteria	n/a
c_000000013262	bacteria	n/a
c_000000013402	bacteria	n/a
c_000000013519	bacteria	n/a
c_000000013596	bacteria	n/a
c_000000013663	bacteria	n/a
c_000000013857	bacteria	n/a
c_000000013865	bacteria	n/a
c_000000013948	bacteria	n/a
c_000000013965	bacteria	n/a
c_000000013971	bacteria	n/a
c_000000014040	bacteria	n/a
c_000000014100	bacteria	n/a
c_000000014165	bacteria	n/a
c_000000014208	bacteria	n/a
c_000000014268	unknown	n/a
c_000000014460	bacteria	n/a
c_000000014464	bacteria	n/a
c_000000014553	bacteria	n/a
c_000000014565	bacteria	n/a
c_000000014877	bacteria	n/a
c_000000014931	bacteria	n/a
c_000000014986	bacteria	n/a
c_000000015101	bacteria	n/a
c_000000015113	bacteria	n/a
c_000000015168	bacteria	n/a
c_000000015237	bacteria	n/a
c_000000015296	bacteria	n/a
c_000000015381	bacteria	n/a
c_000000015517	bacteria	n/a
c_000000015537	bacteria	n/a
c_000000015539	bacteria	n/a
c_000000015626	bacteria	n/a
c_000000015696	bacteria	n/a
c_000000015736	bacteria	n/a
c_000000015755	bacteria	n/a
c_000000015758	bacteria	n/a
c_000000015778	bacteria	n/a
c_000000015826	bacteria	n/a
c_000000015954	bacteria	n/a
c_000000016041	bacteria	n/a
c_000000016115	bacteria	n/a
c_000000016171	bacteria	n/a
c_000000016181	bacteria	n/a
c_000000016206	bacteria	n/a
c_000000016240	bacteria	n/a
c_000000016429	bacteria	n/a
c_000000016453	bacteria	n/a
c_000000016496	bacteria	n/a
c_000000016542	bacteria	n/a
c_000000016603	bacteria	n/a
c_000000016606	bacteria	n/a
c_000000016691	bacteria	n/a
c_000000016746	bacteria	n/a
c_000000016818	bacteria	n/a
c_000000016886	archaea	n/a
c_000000016916	bacteria	n/a
c_000000016956	bacteria	n/a
c_000000016971	bacteria	n/a
c_000000016995	bacteria	n/a
c_000000017020	bacteria	n/a
c_000000017149	bacteria	n/a
c_000000017302	bacteria	n/a
c_000000017327	bacteria	n/a
c_000000017339	bacteria	n/a
c_000000017342	bacteria	n/a
c_000000017363	bacteria	n/a
c_000000017428	bacteria	n/a
c_000000017457	bacteria	n/a
c_000000017465	bacteria	n/a
c_000000017491	bacteria	n/a
c_000000017750	bacteria	n/a
c_000000017861	bacteria	n/a
c_000000017936	bacteria	n/a
c_000000017986	bacteria	n/a
c_000000018009	bacteria	n/a
c_000000018014	bacteria	n/a
c_000000018097	bacteria	n/a
c_000000018120	bacteria	n/a
c_000000018208	bacteria	n/a
c_000000018299	bacteria	n/a
c_000000018445	bacteria	n/a
c_000000018464	bacteria	n/a
c_000000018476	bacteria	n/a
c_000000018560	bacteria	n/a
c_000000018577	eukarya	n/a
c_000000018601	bacteria	n/a
c_000000018618	bacteria	n/a
c_000000018625	bacteria	n/a
c_000000018658	bacteria	n/a
c_000000018951	bacteria	n/a
c_000000018989	bacteria	n/a
c_000000018991	bacteria	n/a
c_000000019048	bacteria	n/a
c_000000019077	bacteria	n/a
c_000000019151	bacteria	n/a
c_000000019213	bacteria	n/a
c_000000019255	bacteria	n/a
c_000000019294	bacteria	n/a
c_000000019299	bacteria	n/a
c_000000019394	bacteria	n/a
c_000000019423	bacteria	n/a
c_000000019447	bacteria	n/a
c_000000019512	bacteria	n/a
c_000000019555	bacteria	n/a
c_000000019566	bacteria	n/a
c_000000019605	bacteria	n/a
c_000000019653	bacteria	n/a
c_000000019661	bacteria	n/a
c_000000019797	bacteria	n/a
c_000000019867	bacteria	n/a
c_000000019898	bacteria	n/a
c_000000019916	bacteria	n/a
c_000000020115	bacteria	n/a
c_000000020163	eukarya	n/a
c_000000020207	bacteria	n/a
c_000000020614	bacteria	n/a
c_000000020630	bacteria	n/a
c_000000020661	bacteria	n/a
c_000000020666	bacteria	n/a
c_000000020699	bacteria	n/a
c_000000020731	bacteria	n/a
c_000000020854	bacteria	n/a
c_000000020882	bacteria	n/a
c_000000021020	bacteria	n/a
c_000000021097	bacteria	n/a
c_000000021136	bacteria	n/a
c_000000021221	bacteria	n/a
c_000000021236	bacteria	n/a
c_000000021249	bacteria	n/a
c_000000021297	bacteria	n/a
c_000000021323	bacteria	n/a
c_000000021383	bacteria	n/a
c_000000021512	bacteria	n/a
c_000000021588	prokarya	n/a
c_000000021720	bacteria	n/a
c_000000021763	bacteria	n/a
c_000000021790	bacteria	n/a
c_000000021872	bacteria	n/a
c_000000021896	bacteria	n/a
c_000000022028	bacteria	n/a
c_000000022156	bacteria	n/a
c_000000022163	bacteria	n/a
c_000000022177	bacteria	n/a
c_000000022187	bacteria	n/a
c_000000022346	bacteria	n/a
c_000000022419	bacteria	n/a
c_000000022590	bacteria	n/a
c_000000022905	bacteria	n/a
c_000000022910	bacteria	n/a
c_000000022964	prokarya	n/a
c_000000023070	bacteria	n/a
c_000000023073	bacteria	n/a
c_000000023089	bacteria	n/a
c_000000023184	bacteria	n/a
c_000000023354	bacteria	n/a
c_000000023625	bacteria	n/a
c_000000023628	bacteria	n/a
c_000000023692	archaea	n/a
c_000000023717	bacteria	n/a
c_000000023756	bacteria	n/a
c_000000023835	bacteria	n/a
c_000000023898	bacteria	n/a
c_000000023997	bacteria	n/a
c_000000024122	bacteria	n/a
c_000000024173	bacteria	n/a
c_000000024255	bacteria	n/a
c_000000024337	bacteria	n/a
c_000000024401	bacteria	n/a
c_000000024418	archaea	n/a
c_000000024441	bacteria	n/a
c_000000024447	bacteria	n/a
c_000000024506	bacteria	n/a
c_000000024518	bacteria	n/a
c_000000024568	bacteria	n/a
c_000000024615	bacteria	n/a
c_000000024616	bacteria	n/a
c_000000024633	bacteria	n/a
c_000000024659	bacteria	n/a
c_000000024721	bacteria	n/a
c_000000024875	bacteria	n/a
c_000000024903	bacteria	n/a
c_000000024910	bacteria	n/a
c_000000024913	bacteria	n/a
c_000000024924	bacteria	n/a
c_000000024931	bacteria	n/a
c_000000024991	bacteria	n/a
c_000000024999	bacteria	n/a
c_000000025020	bacteria	n/a
c_000000025024	bacteria	n/a
c_000000025300	bacteria	n/a
c_000000025420	bacteria	n/a
c_000000025434	bacteria	n/a
c_000000025490	bacteria	n/a
c_000000025498	bacteria	n/a
c_000000025521	bacteria	n/a
c_000000025574	bacteria	n/a
c_000000025679	bacteria	n/a
c_000000025715	bacteria	n/a
c_000000025721	bacteria	n/a
c_000000025761	bacteria	n/a
c_000000025840	bacteria	n/a
c_000000025846	bacteria	n/a
c_000000025858	bacteria	n/a
c_000000025905	bacteria	n/a
c_000000026190	bacteria	n/a
c_000000026212	bacteria	n/a
c_000000026306	bacteria	n/a
c_000000026533	bacteria	n/a
c_000000026561	bacteria	n/a
c_000000026623	bacteria	n/a
c_000000026750	bacteria	n/a
c_000000026775	bacteria	n/a
c_000000026813	bacteria	n/a
c_000000026831	bacteria	n/a
c_000000027083	bacteria	n/a
c_000000027164	bacteria	n/a
c_000000027195	bacteria	n/a
c_000000027229	bacteria	n/a
c_000000027245	bacteria	n/a
c_000000027256	bacteria	n/a
c_000000027258	bacteria	n/a
c_000000027319	bacteria	n/a
c_000000027367	bacteria	n/a
c_000000027517	archaea	n/a
c_000000027524	bacteria	n/a
c_000000027563	bacteria	n/a
c_000000027624	bacteria	n/a
c_000000027625	bacteria	n/a
c_000000027846	bacteria	n/a
c_000000027883	bacteria	n/a
c_000000027895	bacteria	n/a
c_000000027979	bacteria	n/a
c_000000028251	bacteria	n/a
c_000000028281	bacteria	n/a
c_000000028288	bacteria	n/a
c_000000028378	bacteria	n/a
c_000000028399	bacteria	n/a
c_000000028409	bacteria	n/a
c_000000028414	bacteria	n/a
c_000000028532	bacteria	n/a
c_000000028657	bacteria	n/a
c_000000028731	bacteria	n/a
c_000000028901	bacteria	n/a
c_000000028941	prokarya	n/a
c_000000029019	bacteria	n/a
c_000000029205	bacteria	n/a
c_000000029313	bacteria	n/a
c_000000029437	bacteria	n/a
c_000000029469	bacteria	n/a
c_000000029477	bacteria	n/a
c_000000029628	bacteria	n/a
c_000000029697	bacteria	n/a
c_000000029746	bacteria	n/a
c_000000029774	bacteria	n/a
c_000000029841	bacteria	n/a
c_000000029905	bacteria	n/a
c_000000029957	bacteria	n/a
c_000000030079	bacteria	n/a
c_000000030132	bacteria	n/a
c_000000030212	bacteria	n/a
c_000000030303	bacteria	n/a
c_000000030360	bacteria	n/a
c_000000030504	bacteria	n/a
c_000000030657	bacteria	n/a
c_000000030777	bacteria	n/a
c_000000030842	bacteria	n/a
c_000000030878	bacteria	n/a
c_000000030891	bacteria	n/a
c_000000030906	bacteria	n/a
c_000000030944	bacteria	n/a
c_000000030991	bacteria	n/a
c_000000030993	bacteria	n/a
c_000000031006	bacteria	n/a
c_000000031037	bacteria	n/a
c_000000031055	bacteria	n/a
c_000000031079	bacteria	n/a
c_000000031139	bacteria	n/a
c_000000031169	bacteria	n/a
c_000000031238	bacteria	n/a
c_000000031313	bacteria	n/a
c_000000031375	bacteria	n/a
c_000000031448	bacteria	n/a
c_000000031559	bacteria	n/a
c_000000031581	bacteria	n/a
c_000000031686	bacteria	n/a
c_000000031733	bacteria	n/a
c_000000031830	bacteria	n/a
c_000000031839	bacteria	n/a
c_000000031961	bacteria	n/a
c_000000031977	bacteria	n/a
c_000000032057	bacteria	n/a
c_000000032072	bacteria	n/a
c_000000032229	bacteria	n/a
c_000000032266	bacteria	n/a
c_000000032355	bacteria	n/a
c_000000032365	bacteria	n/a
c_000000032407	bacteria	n/a
c_000000032526	bacteria	n/a
c_000000032655	bacteria	n/a
c_000000032744	bacteria	n/a
c_000000032797	bacteria	n/a
c_000000032799	bacteria	n/a
c_000000032832	bacteria	n/a
c_000000032859	bacteria	n/a
c_000000032924	bacteria	n/a
c_000000032948	bacteria	n/a
c_000000032982	bacteria	n/a
c_000000033071	bacteria	n/a
c_000000033181	bacteria	n/a
c_000000033192	bacteria	n/a
c_000000033273	bacteria	n/a
c_000000033308	bacteria	n/a
c_000000033327	bacteria	n/a
c_000000033345	bacteria	n/a
c_000000033360	bacteria	n/a
c_000000033695	bacteria	n/a
c_000000033724	bacteria	n/a
c_000000033741	bacteria	n/a
c_000000033985	bacteria	n/a
c_000000034004	bacteria	n/a
c_000000034055	bacteria	n/a
c_000000034086	bacteria	n/a
c_000000034095	bacteria	n/a
c_000000034148	bacteria	n/a
c_000000034224	bacteria	n/a
c_000000034428	bacteria	n/a
c_000000034480	bacteria	n/a
c_000000034586	bacteria	n/a
c_000000034618	bacteria	n/a
c_000000034640	bacteria	n/a
c_000000034662	bacteria	n/a
c_000000034748	bacteria	n/a
c_000000034781	bacteria	n/a
c_000000034820	bacteria	n/a
c_000000035149	bacteria	n/a
c_000000035179	bacteria	n/a
c_000000035201	bacteria	n/a
c_000000035320	bacteria	n/a
c_000000035407	bacteria	n/a
c_000000035549	bacteria	n/a
c_000000035586	bacteria	n/a
c_000000035716	bacteria	n/a
c_000000035731	bacteria	n/a
c_000000035733	bacteria	n/a
c_000000035741	bacteria	n/a
c_000000035951	bacteria	n/a
c_000000035974	bacteria	n/a
c_000000035979	bacteria	n/a
c_000000036120	bacteria	n/a
c_000000036152	bacteria	n/a
c_000000036245	bacteria	n/a
c_000000036275	bacteria	n/a
c_000000036321	bacteria	n/a
c_000000036356	bacteria	n/a
c_000000036369	prokarya	n/a
c_000000036371	bacteria	n/a
c_000000036419	bacteria	n/a
c_000000036463	bacteria	n/a
c_000000036559	archaea	n/a
c_000000036703	bacteria	n/a
c_000000036758	bacteria	n/a
c_000000036815	bacteria	n/a
c_000000036829	bacteria	n/a
c_000000036896	bacteria	n/a
c_000000036921	bacteria	n/a
c_000000037120	bacteria	n/a
c_000000037123	bacteria	n/a
c_000000037317	bacteria	n/a
c_000000037335	bacteria	n/a
c_000000037402	bacteria	n/a
c_000000037443	bacteria	n/a
c_000000037446	bacteria	n/a
c_000000037621	bacteria	n/a
c_000000037655	bacteria	n/a
c_000000037656	bacteria	n/a
c_000000037667	bacteria	n/a
c_000000037729	bacteria	n/a
c_000000037760	bacteria	n/a
c_000000037814	bacteria	n/a
c_000000037902	bacteria	n/a
c_000000038029	bacteria	n/a
c_000000038049	bacteria	n/a
c_000000038050	bacteria	n/a
c_000000038190	bacteria	n/a
c_000000038233	bacteria	n/a
c_000000038252	bacteria	n/a
c_000000038335	bacteria	n/a
c_000000038497	bacteria	n/a
c_000000038632	bacteria	n/a
c_000000038640	bacteria	n/a
c_000000038692	bacteria	n/a
c_000000038738	bacteria	n/a
c_000000038750	bacteria	n/a
c_000000038931	bacteria	n/a
c_000000039042	bacteria	n/a
c_000000039082	bacteria	n/a
c_000000039087	bacteria	n/a
c_000000039093	bacteria	n/a
c_000000039200	bacteria	n/a
c_000000039212	bacteria	n/a
c_000000039307	bacteria	n/a
c_000000039360	bacteria	n/a
c_000000039365	bacteria	n/a
c_000000039501	bacteria	n/a
c_000000039536	bacteria	n/a
c_000000039566	bacteria	n/a
c_000000039816	bacteria	n/a
c_000000039853	bacteria	n/a
c_000000040063	bacteria	n/a
c_000000040141	bacteria	n/a
c_000000040222	bacteria	n/a
c_000000040325	bacteria	n/a
c_000000040415	bacteria	n/a
c_000000040459	bacteria	n/a
c_000000040499	bacteria	n/a
c_000000040530	bacteria	n/a
c_000000040535	bacteria	n/a
c_000000040579	bacteria	n/a
c_000000040666	bacteria	n/a
c_000000040703	bacteria	n/a
c_000000040755	bacteria	n/a
c_000000040774	bacteria	n/a
c_000000040965	eukarya	n/a
c_000000040998	bacteria	n/a
c_000000041106	bacteria	n/a
c_000000041145	bacteria	n/a
c_000000041161	bacteria	n/a
c_000000041287	bacteria	n/a
c_000000041308	bacteria	n/a
c_000000041369	bacteria	n/a
c_000000041401	bacteria	n/a
c_000000041440	bacteria	n/a
c_000000041553	bacteria	n/a
c_000000041665	bacteria	n/a
c_000000041672	bacteria	n/a
c_000000041721	bacteria	n/a
c_000000041728	bacteria	n/a
c_000000041733	bacteria	n/a
c_000000041742	bacteria	n/a
c_000000041749	bacteria	n/a
c_000000041776	bacteria	n/a
c_000000041778	bacteria	n/a
c_000000041801	bacteria	n/a
c_000000042034	bacteria	n/a
c_000000042054	bacteria	n/a
c_000000042065	bacteria	n/a
c_000000042095	bacteria	n/a
c_000000042119	bacteria	n/a
c_000000042278	bacteria	n/a
c_000000042285	bacteria	n/a
c_000000042298	bacteria	n/a
c_000000042304	bacteria	n/a
c_000000042392	bacteria	n/a
c_000000042557	bacteria	n/a
c_000000042674	bacteria	n/a
c_000000042678	bacteria	n/a
c_000000042830	bacteria	n/a
c_000000042832	bacteria	n/a
c_000000042999	bacteria	n/a
c_000000043001	bacteria	n/a
c_000000043110	bacteria	n/a
c_000000043127	bacteria	n/a
c_000000043158	bacteria	n/a
c_000000043197	bacteria	n/a
c_000000043250	bacteria	n/a
c_000000043340	bacteria	n/a
c_000000043377	bacteria	n/a
c_000000043484	bacteria	n/a
c_000000043501	bacteria	n/a
c_000000043510	bacteria	n/a
c_000000043520	bacteria	n/a
c_000000043621	bacteria	n/a
c_000000043623	bacteria	n/a
c_000000043854	bacteria	n/a
c_000000044017	bacteria	n/a
c_000000044061	bacteria	n/a
c_000000044106	bacteria	n/a
c_000000044256	bacteria	n/a
c_000000044298	bacteria	n/a
c_000000044355	bacteria	n/a
c_000000044471	bacteria	n/a
c_000000044603	bacteria	n/a
c_000000044668	bacteria	n/a
c_000000044724	archaea	n/a
c_000000044775	bacteria	n/a
c_000000044902	bacteria	n/a
c_000000045055	archaea	n/a
c_000000045102	bacteria	n/a
c_000000045228	bacteria	n/a
c_000000045252	bacteria	n/a
c_000000045400	archaea	n/a
c_000000045420	bacteria	n/a
c_000000045477	bacteria	n/a
c_000000045525	bacteria	n/a
c_000000045549	bacteria	n/a
c_000000045571	bacteria	n/a
c_000000045627	bacteria	n/a
c_000000045636	bacteria	n/a
c_000000045646	eukarya	n/a
c_000000045729	bacteria	n/a
c_000000045730	bacteria	n/a
c_000000045743	bacteria	n/a
c_000000045785	bacteria	n/a
c_000000045816	bacteria	n/a
c_000000045820	bacteria	n/a
c_000000045847	bacteria	n/a
c_000000045859	archaea	n/a
c_000000045870	bacteria	n/a
c_000000045952	bacteria	n/a
c_000000045997	bacteria	n/a
c_000000046053	bacteria	n/a
c_000000046160	bacteria	n/a
c_000000046324	bacteria	n/a
c_000000046493	bacteria	n/a
c_000000046813	bacteria	n/a
c_000000046877	bacteria	n/a
c_000000047016	bacteria	n/a
c_000000047135	bacteria	n/a
c_000000047157	bacteria	n/a
c_000000047518	bacteria	n/a
c_000000047557	bacteria	n/a
c_000000047564	bacteria	n/a
c_000000047569	bacteria	n/a
c_000000047583	archaea	n/a
c_000000047618	bacteria	n/a
c_000000047623	bacteria	n/a
c_000000047636	bacteria	n/a
c_000000047747	bacteria	n/a
c_000000047783	bacteria	n/a
c_000000047832	bacteria	n/a
c_000000047927	bacteria	n/a
c_000000048008	bacteria	n/a
c_000000048198	bacteria	n/a
c_000000048340	bacteria	n/a
c_000000048368	bacteria	n/a
c_000000048392	bacteria	n/a
c_000000048412	bacteria	n/a
c_000000048455	bacteria	n/a
c_000000048586	bacteria	n/a
c_000000048619	bacteria	n/a
c_000000048634	bacteria	n/a
c_000000048844	bacteria	n/a
c_000000048980	bacteria	n/a
c_000000049003	bacteria	n/a
c_000000049180	bacteria	n/a
c_000000049186	bacteria	n/a
c_000000049194	bacteria	n/a
c_000000049283	bacteria	n/a
c_000000049288	bacteria	n/a
c_000000049323	bacteria	n/a
c_000000049384	bacteria	n/a
c_000000049393	bacteria	n/a
c_000000049394	unknown	n/a
c_000000049398	bacteria	n/a
c_000000049438	bacteria	n/a
c_000000049494	bacteria	n/a
c_000000049515	bacteria	n/a
c_000000049743	bacteria	n/a
c_000000049879	bacteria	n/a
c_000000050046	bacteria	n/a
c_000000050051	bacteria	n/a
c_000000050111	eukarya	n/a
c_000000050219	bacteria	n/a
c_000000050223	bacteria	n/a
c_000000050310	bacteria	n/a
c_000000050434	bacteria	n/a
c_000000050604	bacteria	n/a
c_000000050614	bacteria	n/a
c_000000050627	bacteria	n/a
c_000000050715	bacteria	n/a
c_000000050750	bacteria	n/a
c_000000050944	bacteria	n/a
c_000000050971	bacteria	n/a
c_000000050995	bacteria	n/a
c_000000051039	bacteria	n/a
c_000000051091	bacteria	n/a
c_000000051190	bacteria	n/a
c_000000051310	bacteria	n/a
c_000000051340	bacteria	n/a
c_000000051437	bacteria	n/a
c_000000051531	bacteria	n/a
c_000000051564	bacteria	n/a
c_000000051766	bacteria	n/a
c_000000051779	bacteria	n/a
c_000000051816	bacteria	n/a
c_000000051839	bacteria	n/a
c_000000051858	bacteria	n/a
c_000000051930	bacteria	n/a
c_000000052011	bacteria	n/a
c_000000052053	bacteria	n/a
c_000000052141	bacteria	n/a
c_000000052408	bacteria	n/a
c_000000052527	bacteria	n/a
c_000000052531	bacteria	n/a
c_000000052542	bacteria	n/a
c_000000052543	bacteria	n/a
c_000000052648	bacteria	n/a
c_000000052814	bacteria	n/a
c_000000052836	bacteria	n/a
c_000000052865	bacteria	n/a
c_000000053005	bacteria	n/a
c_000000053030	bacteria	n/a
c_000000053138	bacteria	n/a
c_000000053247	bacteria	n/a
c_000000053249	bacteria	n/a
c_000000053353	bacteria	n/a
c_000000053397	bacteria	n/a
c_000000053451	bacteria	n/a
c_000000053503	bacteria	n/a
c_000000053505	bacteria	n/a
c_000000053754	bacteria	n/a
c_000000053782	bacteria	n/a
c_000000053979	bacteria	n/a
c_000000054146	bacteria	n/a
c_000000054150	bacteria	n/a
c_000000054184	bacteria	n/a
c_000000054212	bacteria	n/a
c_000000054355	bacteria	n/a
c_000000054516	bacteria	n/a
c_000000054517	bacteria	n/a
c_000000054549	bacteria	n/a
c_000000054584	bacteria	n/a
c_000000054658	bacteria	n/a
c_000000054692	bacteria	n/a
c_000000054757	bacteria	n/a
c_000000054890	bacteria	n/a
c_000000054918	bacteria	n/a
c_000000055066	bacteria	n/a
c_000000055278	bacteria	n/a
c_000000055313	bacteria	n/a
c_000000055427	bacteria	n/a
c_000000055430	bacteria	n/a
c_000000055595	bacteria	n/a
c_000000055615	bacteria	n/a
c_000000055740	bacteria	n/a
c_000000055895	bacteria	n/a
c_000000056029	bacteria	n/a
c_000000056326	bacteria	n/a
c_000000056444	bacteria	n/a
c_000000056506	bacteria	n/a
c_000000056526	bacteria	n/a
c_000000056594	bacteria	n/a
c_000000056687	bacteria	n/a
c_000000056698	bacteria	n/a
c_000000056734	bacteria	n/a
c_000000056927	bacteria	n/a
c_000000057044	bacteria	n/a
c_000000057054	bacteria	n/a
c_000000057079	eukarya	n/a
c_000000057468	archaea	n/a
c_000000057631	bacteria	n/a
c_000000057663	bacteria	n/a
c_000000057685	bacteria	n/a
c_000000057694	bacteria	n/a
c_000000057704	bacteria	n/a
c_000000057720	bacteria	n/a
c_000000057761	bacteria	n/a
c_000000057930	bacteria	n/a
c_000000057960	bacteria	n/a
