sequence_id	class_fst_stage	class_snd_stage
NODE_5145_length_7710_cov_16.0000	bacteria	n/a
NODE_5182_length_4588_cov_14.8778	archaea	n/a
NODE_5228_length_3662_cov_14.8933	bacteria	n/a
NODE_5301_length_3623_cov_52.7192	bacteria	n/a
NODE_5319_length_4618_cov_45.0000	bacteria	n/a
NODE_5326_length_5543_cov_79.0041	bacteria	n/a
NODE_5346_length_3822_cov_11.0000	bacteria	n/a
NODE_5408_length_3306_cov_27.7788	bacteria	n/a
NODE_5480_length_3459_cov_9.0000	bacteria	n/a
NODE_5518_length_4082_cov_17.9700	bacteria	n/a
NODE_5537_length_4147_cov_19.0000	bacteria	n/a
NODE_5651_length_4942_cov_18.6790	bacteria	n/a
NODE_5678_length_3161_cov_54.0000	bacteria	n/a
NODE_5816_length_3133_cov_35.0000	bacteria	n/a
NODE_5830_length_4318_cov_6.0000	bacteria	n/a
NODE_5892_length_3037_cov_82.0000	bacteria	n/a
NODE_5907_length_7284_cov_20.0000	bacteria	n/a
NODE_5988_length_4188_cov_43.1025	archaea	n/a
NODE_6014_length_3793_cov_20.0000	bacteria	n/a
NODE_6051_length_3127_cov_13.0000	bacteria	n/a
NODE_6136_length_6123_cov_14.7528	bacteria	n/a
NODE_6265_length_5896_cov_18.0000	bacteria	n/a
NODE_6273_length_3186_cov_35.4066	archaea	n/a
NODE_6303_length_3121_cov_249.7262	bacteria	n/a
NODE_6345_length_19115_cov_14.0000	bacteria	n/a
NODE_6351_length_13270_cov_26.0000	bacteria	n/a
NODE_6353_length_3970_cov_8.0000	bacteria	n/a
NODE_6646_length_6327_cov_12.0000	bacteria	n/a
NODE_6686_length_4911_cov_37.9096	bacteria	n/a
NODE_6718_length_3359_cov_30.0000	bacteria	n/a
NODE_6790_length_3098_cov_18.0000	bacteria	n/a
NODE_6802_length_7921_cov_24.9139	bacteria	n/a
NODE_6835_length_8779_cov_27.0473	bacteria	n/a
NODE_6919_length_3452_cov_23.3810	bacteria	n/a
NODE_7057_length_4047_cov_16.0000	bacteria	n/a
NODE_7103_length_4565_cov_23.4154	eukarya	n/a
NODE_7186_length_3195_cov_5.0000	archaea	n/a
NODE_7209_length_4704_cov_39.8595	bacteria	n/a
NODE_7226_length_3751_cov_7.0000	bacteria	n/a
NODE_7285_length_3513_cov_29.0000	unknown	n/a
NODE_7288_length_69838_cov_16.9593	bacteria	n/a
NODE_7325_length_3448_cov_13.0000	bacteria	n/a
NODE_7329_length_5447_cov_22.0000	archaea	n/a
NODE_7375_length_3669_cov_7.0000	bacteria	n/a
NODE_7388_length_5117_cov_29.2701	bacteria	n/a
NODE_7405_length_5610_cov_12.0000	bacteria	n/a
NODE_7493_length_4431_cov_37.6705	bacteria	n/a
NODE_7745_length_4155_cov_9.0000	bacteria	n/a
NODE_7788_length_5411_cov_18.0000	bacteria	n/a
NODE_7830_length_4621_cov_56.5626	bacteria	n/a
NODE_8040_length_4241_cov_21.5771	bacteria	n/a
NODE_8134_length_4228_cov_11.0000	bacteria	n/a
NODE_8181_length_3108_cov_6.0000	bacteria	n/a
NODE_8230_length_4066_cov_22.4761	bacteria	n/a
NODE_8307_length_4815_cov_16.3697	bacteria	n/a
NODE_8336_length_5005_cov_71.6077	bacteria	n/a
NODE_8394_length_6482_cov_14.0000	archaea	n/a
NODE_8396_length_4323_cov_10.0000	eukarya	n/a
NODE_8409_length_6372_cov_30.4962	bacteria	n/a
NODE_8540_length_5257_cov_24.5837	bacteria	n/a
NODE_8553_length_33202_cov_25.2719	bacteria	n/a
NODE_8589_length_9477_cov_9.9731	bacteria	n/a
NODE_8629_length_3014_cov_20.4473	archaea	n/a
NODE_8634_length_4204_cov_6.0000	bacteria	n/a
NODE_8701_length_5996_cov_7.0000	bacteria	n/a
NODE_8803_length_6454_cov_20.0000	bacteria	n/a
NODE_8922_length_7566_cov_16.5789	bacteria	n/a
NODE_8990_length_14967_cov_12.6611	bacteria	n/a
NODE_9008_length_5002_cov_13.0000	bacteria	n/a
NODE_9037_length_8797_cov_51.5786	bacteria	n/a
NODE_9231_length_3872_cov_24.0000	bacteria	n/a
NODE_9275_length_3692_cov_34.7128	bacteria	n/a
NODE_9340_length_3481_cov_10.0000	bacteria	n/a
NODE_9426_length_4304_cov_93.4502	archaea	n/a
NODE_9479_length_5335_cov_26.8658	bacteria	n/a
NODE_9493_length_4244_cov_7.0000	bacteria	n/a
NODE_9512_length_10507_cov_26.9074	prokarya	n/a
NODE_9542_length_6199_cov_46.5839	bacteria	n/a
NODE_9644_length_9886_cov_9.9300	archaea	n/a
NODE_9780_length_4679_cov_51.0000	bacteria	n/a
NODE_9805_length_5353_cov_23.0000	bacteria	n/a
NODE_10041_length_3290_cov_8.9495	bacteria	n/a
NODE_10165_length_4724_cov_18.0000	bacteria	n/a
NODE_10200_length_9676_cov_25.0373	bacteria	n/a
NODE_10239_length_7727_cov_9.0000	bacteria	n/a
NODE_10308_length_3463_cov_18.0000	bacteria	n/a
NODE_10347_length_20059_cov_71.1052	bacteria	n/a
NODE_10351_length_9861_cov_18.0000	bacteria	n/a
NODE_10470_length_4166_cov_21.5164	archaea	n/a
NODE_10618_length_9956_cov_35.7260	bacteria	n/a
NODE_10967_length_3258_cov_52.9038	bacteria	n/a
NODE_10968_length_10375_cov_13.9290	unknown	n/a
NODE_11023_length_3902_cov_46.3608	bacteria	n/a
NODE_11061_length_4563_cov_9.4613	archaea	n/a
NODE_11070_length_3015_cov_18.0000	bacteria	n/a
NODE_11114_length_3398_cov_25.7713	archaea	n/a
NODE_11124_length_3671_cov_24.2275	bacteria	n/a
NODE_11228_length_3488_cov_29.2906	bacteria	n/a
NODE_11314_length_4458_cov_21.6128	bacteria	n/a
NODE_11361_length_4770_cov_11.0000	eukarya	n/a
NODE_11384_length_6753_cov_10.0000	bacteria	n/a
NODE_11394_length_3342_cov_5.0000	eukarya	n/a
NODE_11427_length_3200_cov_8.0000	archaea	n/a
NODE_11487_length_3042_cov_40.0284	archaea	n/a
NODE_11531_length_5282_cov_22.0000	bacteria	n/a
NODE_11594_length_8184_cov_53.2048	bacteria	n/a
NODE_11618_length_3010_cov_10.7198	bacteria	n/a
NODE_11651_length_3155_cov_13.0000	bacteria	n/a
NODE_11694_length_3257_cov_23.0000	bacteria	n/a
NODE_11714_length_3442_cov_7.0000	bacteria	n/a
NODE_11730_length_3280_cov_19.8478	bacteria	n/a
NODE_11798_length_3751_cov_9.0000	bacteria	n/a
NODE_11975_length_3744_cov_8.0000	bacteria	n/a
NODE_11985_length_3257_cov_8.0000	bacteria	n/a
NODE_12011_length_3937_cov_16.6522	bacteria	n/a
NODE_12098_length_4331_cov_21.6410	bacteria	n/a
NODE_12127_length_3523_cov_17.0000	bacteria	n/a
NODE_12305_length_4090_cov_48.0330	bacteria	n/a
NODE_12324_length_3799_cov_11.0000	bacteria	n/a
NODE_12443_length_3451_cov_6.0000	bacteria	n/a
NODE_12541_length_3659_cov_19.0000	bacteria	n/a
NODE_12547_length_3166_cov_10.0000	bacteria	n/a
NODE_12550_length_3496_cov_17.0000	bacteria	n/a
NODE_12701_length_3570_cov_41.8221	bacteria	n/a
NODE_12708_length_4212_cov_24.5075	archaea	n/a
NODE_12748_length_3444_cov_8.0000	bacteria	n/a
NODE_13037_length_4457_cov_28.0000	bacteria	n/a
NODE_13124_length_3608_cov_31.7681	bacteria	n/a
NODE_13158_length_3066_cov_47.8086	bacteria	n/a
NODE_13195_length_3977_cov_79.3421	bacteria	n/a
NODE_13242_length_9338_cov_12.9414	bacteria	n/a
NODE_13315_length_8023_cov_32.8712	bacteria	n/a
NODE_13338_length_3515_cov_12.8940	bacteria	n/a
NODE_13466_length_3900_cov_18.0000	bacteria	n/a
NODE_13603_length_3166_cov_60.9606	bacteria	n/a
NODE_13616_length_4544_cov_9.0000	bacteria	n/a
NODE_13851_length_6753_cov_17.0000	bacteria	n/a
NODE_13877_length_7192_cov_30.0000	bacteria	n/a
NODE_13979_length_4532_cov_11.0000	bacteria	n/a
NODE_13988_length_3067_cov_20.0000	bacteria	n/a
NODE_14138_length_3851_cov_11.8403	bacteria	n/a
NODE_14153_length_3269_cov_16.0000	bacteria	n/a
NODE_14155_length_4296_cov_8.0000	bacteria	n/a
NODE_14253_length_4365_cov_25.5685	bacteria	n/a
NODE_14316_length_7055_cov_49.7033	bacteria	n/a
NODE_14333_length_7341_cov_12.0000	bacteria	n/a
NODE_14344_length_3704_cov_22.1406	bacteria	n/a
NODE_14390_length_5172_cov_76.2432	bacteria	n/a
NODE_14426_length_9084_cov_40.6029	bacteria	n/a
NODE_14526_length_3896_cov_26.0641	bacteria	n/a
NODE_14530_length_7119_cov_18.0000	bacteria	n/a
NODE_14729_length_5157_cov_11.8777	bacteria	n/a
NODE_14769_length_3230_cov_42.6490	bacteria	n/a
NODE_14806_length_5115_cov_22.0000	bacteria	n/a
NODE_14857_length_3270_cov_12.6690	archaea	n/a
NODE_14915_length_3071_cov_12.0000	bacteria	n/a
NODE_15043_length_3435_cov_19.3730	bacteria	n/a
NODE_15195_length_5116_cov_6.0000	bacteria	n/a
NODE_15364_length_5375_cov_17.7510	bacteria	n/a
NODE_15401_length_5105_cov_9.0000	bacteria	n/a
NODE_15418_length_3156_cov_14.0000	bacteria	n/a
NODE_15601_length_4735_cov_17.0000	bacteria	n/a
NODE_15643_length_3389_cov_7.0000	bacteria	n/a
NODE_15672_length_3516_cov_12.0000	bacteria	n/a
NODE_15721_length_3972_cov_95.4573	bacteria	n/a
NODE_16038_length_4292_cov_24.0000	bacteria	n/a
NODE_16259_length_3951_cov_23.6459	bacteria	n/a
NODE_16321_length_3091_cov_8.0000	bacteria	n/a
NODE_16375_length_4216_cov_28.6651	bacteria	n/a
NODE_16391_length_7607_cov_13.0000	bacteria	n/a
NODE_16513_length_5638_cov_51.8810	bacteria	n/a
NODE_16564_length_3080_cov_20.6082	bacteria	n/a
NODE_16803_length_3004_cov_5.0000	bacteria	n/a
NODE_16826_length_3700_cov_7.0000	bacteria	n/a
NODE_16866_length_3222_cov_23.8060	bacteria	n/a
NODE_17072_length_3486_cov_9.0000	bacteria	n/a
NODE_17102_length_6741_cov_22.4950	bacteria	n/a
NODE_17167_length_3283_cov_21.8976	bacteria	n/a
NODE_17199_length_3266_cov_51.1824	archaea	n/a
NODE_17223_length_5601_cov_13.0000	bacteria	n/a
NODE_17260_length_4995_cov_37.5826	archaea	n/a
NODE_17300_length_3127_cov_26.3431	archaea	n/a
NODE_17308_length_4833_cov_17.0000	bacteria	n/a
NODE_17327_length_3636_cov_20.0003	bacteria	n/a
NODE_17388_length_5653_cov_39.0851	bacteria	n/a
NODE_17419_length_5466_cov_35.0000	bacteria	n/a
NODE_17427_length_3520_cov_26.3946	bacteria	n/a
NODE_17436_length_19408_cov_13.0000	bacteria	n/a
NODE_17472_length_10524_cov_11.0000	bacteria	n/a
NODE_17776_length_3582_cov_23.8672	bacteria	n/a
NODE_18007_length_3030_cov_15.0000	bacteria	n/a
NODE_18109_length_5641_cov_8.0000	bacteria	n/a
NODE_18110_length_7495_cov_15.0000	bacteria	n/a
NODE_18262_length_3444_cov_20.3459	bacteria	n/a
NODE_18263_length_6706_cov_27.0000	bacteria	n/a
NODE_18447_length_3347_cov_6.0000	bacteria	n/a
NODE_18507_length_3494_cov_21.0000	bacteria	n/a
NODE_18603_length_10951_cov_10.0000	bacteria	n/a
NODE_18941_length_15838_cov_15.0000	archaea	n/a
NODE_18950_length_5014_cov_29.0876	bacteria	n/a
NODE_18989_length_3759_cov_16.0000	bacteria	n/a
NODE_19020_length_3503_cov_8.0000	bacteria	n/a
NODE_19057_length_3021_cov_80.1692	bacteria	n/a
NODE_19217_length_4774_cov_12.0000	bacteria	n/a
NODE_19454_length_8146_cov_40.3430	bacteria	n/a
NODE_19682_length_4291_cov_61.2419	bacteria	n/a
NODE_19686_length_7073_cov_24.7980	bacteria	n/a
NODE_19779_length_3072_cov_27.0000	bacteria	n/a
NODE_19873_length_5283_cov_8.0000	bacteria	n/a
NODE_20020_length_6665_cov_43.0000	bacteria	n/a
NODE_20099_length_3140_cov_60.1033	bacteria	n/a
NODE_20108_length_3564_cov_36.4671	bacteria	n/a
NODE_20273_length_3813_cov_42.0000	bacteria	n/a
NODE_20301_length_3914_cov_8.0000	bacteria	n/a
NODE_20366_length_3003_cov_7.0000	bacteria	n/a
NODE_20461_length_4344_cov_10.0000	archaea	n/a
NODE_20662_length_3616_cov_7.0000	bacteria	n/a
NODE_20673_length_3900_cov_6.0000	bacteria	n/a
NODE_20702_length_3574_cov_12.0000	bacteria	n/a
NODE_20705_length_3227_cov_12.0000	bacteria	n/a
NODE_20712_length_3029_cov_13.0000	bacteria	n/a
NODE_20794_length_3250_cov_63.7327	bacteria	n/a
NODE_21000_length_4748_cov_31.0000	bacteria	n/a
NODE_21034_length_4933_cov_19.0000	archaea	n/a
NODE_21068_length_3573_cov_7.0000	bacteria	n/a
NODE_21156_length_6729_cov_14.0000	bacteria	n/a
NODE_21195_length_3044_cov_10.0000	bacteria	n/a
NODE_21236_length_3211_cov_27.8254	bacteria	n/a
NODE_21238_length_3464_cov_7.0000	bacteria	n/a
NODE_21269_length_3875_cov_13.8996	bacteria	n/a
NODE_21280_length_4148_cov_7.0000	bacteria	n/a
NODE_21331_length_3634_cov_34.2376	bacteria	n/a
NODE_21353_length_5726_cov_49.6825	bacteria	n/a
NODE_21360_length_3037_cov_14.0000	archaea	n/a
NODE_21394_length_4948_cov_11.0000	bacteria	n/a
NODE_21617_length_22369_cov_41.0854	bacteria	n/a
NODE_21698_length_7589_cov_36.8498	bacteria	n/a
NODE_21722_length_5214_cov_38.6196	bacteria	n/a
NODE_21777_length_6932_cov_19.0000	archaea	n/a
NODE_21880_length_3818_cov_28.3339	bacteria	n/a
NODE_21907_length_3824_cov_5.0000	bacteria	n/a
NODE_22082_length_3368_cov_11.0000	archaea	n/a
NODE_22116_length_4788_cov_12.0000	bacteria	n/a
NODE_22143_length_8838_cov_26.7286	bacteria	n/a
NODE_22184_length_5400_cov_16.0000	bacteria	n/a
NODE_22194_length_3260_cov_9.0000	bacteria	n/a
NODE_22326_length_9613_cov_20.8862	bacteria	n/a
NODE_22373_length_3395_cov_31.7051	archaea	n/a
NODE_22434_length_7837_cov_8.0000	bacteria	n/a
NODE_22469_length_3936_cov_8.0000	bacteria	n/a
NODE_22537_length_10796_cov_10.0000	bacteria	n/a
NODE_22542_length_3024_cov_37.5972	archaea	n/a
NODE_22577_length_3888_cov_14.0000	bacteria	n/a
NODE_22579_length_5348_cov_19.0000	bacteria	n/a
NODE_22660_length_4042_cov_6.0000	archaea	n/a
NODE_22671_length_3116_cov_5.0000	bacteria	n/a
NODE_22702_length_3640_cov_19.0000	bacteria	n/a
NODE_22798_length_3418_cov_12.0000	archaea	n/a
NODE_22844_length_3243_cov_36.0000	archaea	n/a
NODE_22905_length_5258_cov_45.4483	bacteria	n/a
NODE_22976_length_4181_cov_18.7651	bacteria	n/a
NODE_23013_length_4940_cov_8.0000	bacteria	n/a
NODE_23135_length_15719_cov_45.2632	bacteria	n/a
NODE_23137_length_4311_cov_11.0000	bacteria	n/a
NODE_23382_length_4340_cov_13.7629	bacteria	n/a
NODE_23418_length_4268_cov_10.0000	bacteria	n/a
NODE_23553_length_3502_cov_5.0000	bacteria	n/a
NODE_23562_length_3454_cov_55.5532	bacteria	n/a
NODE_23634_length_7255_cov_34.0000	bacteria	n/a
NODE_23687_length_3190_cov_35.7304	archaea	n/a
NODE_23761_length_18993_cov_47.9219	bacteria	n/a
NODE_24394_length_3161_cov_31.1644	prokarya	n/a
NODE_24490_length_5928_cov_8.9449	bacteria	n/a
NODE_24507_length_7577_cov_31.0000	bacteria	n/a
NODE_24529_length_3656_cov_12.0000	bacteria	n/a
NODE_24667_length_3200_cov_22.0000	bacteria	n/a
NODE_24829_length_9062_cov_95.0798	bacteria	n/a
NODE_24849_length_4276_cov_24.0000	bacteria	n/a
NODE_24883_length_3576_cov_19.0000	bacteria	n/a
NODE_25048_length_4703_cov_22.5873	bacteria	n/a
NODE_25094_length_3045_cov_10.0000	eukarya	n/a
NODE_25104_length_4072_cov_58.4075	bacteria	n/a
NODE_25254_length_3998_cov_32.0000	bacteria	n/a
NODE_25403_length_4455_cov_12.0000	bacteria	n/a
NODE_25413_length_3810_cov_22.0000	bacteria	n/a
NODE_25414_length_6954_cov_41.9406	bacteria	n/a
NODE_25445_length_4962_cov_25.7518	bacteria	n/a
NODE_25468_length_3831_cov_17.0000	bacteria	n/a
NODE_25540_length_6085_cov_23.0000	bacteria	n/a
NODE_25746_length_3255_cov_6.0000	bacteria	n/a
NODE_25789_length_5020_cov_23.6633	bacteria	n/a
NODE_25795_length_8878_cov_14.0000	bacteria	n/a
NODE_25817_length_15832_cov_24.0000	bacteria	n/a
NODE_25843_length_3148_cov_19.5923	bacteria	n/a
NODE_25891_length_3244_cov_13.0000	archaea	n/a
NODE_25907_length_14557_cov_17.9623	prokarya	n/a
NODE_25972_length_3115_cov_36.4873	bacteria	n/a
NODE_26131_length_4031_cov_19.0000	bacteria	n/a
NODE_26140_length_5234_cov_19.0000	bacteria	n/a
NODE_26155_length_8844_cov_13.0000	bacteria	n/a
NODE_26209_length_3793_cov_14.0000	bacteria	n/a
NODE_26318_length_6118_cov_13.0000	bacteria	n/a
NODE_26336_length_4091_cov_7.0000	bacteria	n/a
NODE_26357_length_18173_cov_21.1928	bacteria	n/a
NODE_26359_length_3883_cov_22.6493	archaea	n/a
NODE_26367_length_5489_cov_9.0000	eukarya	n/a
NODE_26387_length_3405_cov_25.1053	bacteria	n/a
NODE_26496_length_5453_cov_13.0000	bacteria	n/a
NODE_26573_length_10590_cov_27.0000	bacteria	n/a
NODE_26605_length_3072_cov_24.0000	archaea	n/a
NODE_26673_length_14703_cov_24.0000	bacteria	n/a
NODE_26760_length_3211_cov_8.0000	bacteria	n/a
NODE_26862_length_5126_cov_8.0000	eukarya	n/a
NODE_26979_length_5067_cov_13.0000	bacteria	n/a
NODE_26983_length_8002_cov_11.0000	bacteria	n/a
NODE_27055_length_3269_cov_20.5063	bacteria	n/a
NODE_27195_length_3621_cov_30.9278	bacteria	n/a
NODE_27232_length_3157_cov_8.0000	eukarya	n/a
NODE_27248_length_3394_cov_18.0000	bacteria	n/a
NODE_27264_length_4648_cov_15.3882	bacteria	n/a
NODE_27493_length_4055_cov_27.7673	bacteria	n/a
NODE_27535_length_3572_cov_17.0000	bacteria	n/a
NODE_27611_length_27196_cov_16.9663	bacteria	n/a
NODE_27614_length_4451_cov_15.0000	bacteria	n/a
NODE_27633_length_3813_cov_23.8630	archaea	n/a
NODE_27921_length_6299_cov_22.3964	bacteria	n/a
NODE_28096_length_11201_cov_16.9294	bacteria	n/a
NODE_28173_length_3571_cov_28.8835	archaea	n/a
NODE_28224_length_3512_cov_10.0000	bacteria	n/a
NODE_28233_length_6439_cov_24.7570	bacteria	n/a
NODE_28287_length_19021_cov_10.0000	bacteria	n/a
NODE_28322_length_3021_cov_10.0000	bacteria	n/a
NODE_28363_length_3313_cov_43.9740	bacteria	n/a
NODE_28505_length_4925_cov_22.1577	bacteria	n/a
NODE_28511_length_12144_cov_24.0000	bacteria	n/a
NODE_28522_length_3006_cov_17.0000	bacteria	n/a
NODE_28667_length_4059_cov_20.2066	bacteria	n/a
NODE_28674_length_5004_cov_30.0000	bacteria	n/a
NODE_28736_length_3752_cov_20.6642	bacteria	n/a
NODE_28769_length_8020_cov_14.0000	archaea	n/a
NODE_28914_length_3649_cov_16.7323	archaea	n/a
NODE_29060_length_12492_cov_13.0000	bacteria	n/a
NODE_29113_length_3752_cov_12.0000	bacteria	n/a
NODE_29117_length_7851_cov_26.0000	bacteria	n/a
NODE_29141_length_4003_cov_10.0000	bacteria	n/a
NODE_29200_length_4436_cov_17.0000	bacteria	n/a
NODE_29262_length_4460_cov_26.1792	prokarya	n/a
NODE_29323_length_13512_cov_18.0000	bacteria	n/a
NODE_29327_length_3255_cov_42.2325	bacteria	n/a
NODE_29332_length_19729_cov_18.0000	bacteria	n/a
NODE_29535_length_8562_cov_6.0000	bacteria	n/a
NODE_29558_length_7953_cov_28.6712	bacteria	n/a
NODE_29715_length_3360_cov_19.0000	bacteria	n/a
NODE_29718_length_9763_cov_17.0000	bacteria	n/a
NODE_29722_length_6046_cov_8.0000	bacteria	n/a
NODE_29734_length_5526_cov_29.8811	bacteria	n/a
NODE_29793_length_3729_cov_77.1474	bacteria	n/a
NODE_29796_length_14031_cov_12.0000	unknown	n/a
NODE_29860_length_5380_cov_19.7400	bacteria	n/a
NODE_29911_length_3240_cov_28.8116	prokarya	n/a
NODE_29918_length_3154_cov_12.0000	bacteria	n/a
NODE_30016_length_5451_cov_27.5341	bacteria	n/a
NODE_30143_length_3449_cov_36.0000	bacteria	n/a
NODE_30245_length_4059_cov_30.0000	archaea	n/a
NODE_30386_length_5842_cov_15.0000	bacteria	n/a
NODE_30393_length_3081_cov_11.8403	archaea	n/a
NODE_30399_length_8646_cov_38.8744	bacteria	n/a
NODE_30704_length_4470_cov_18.7318	bacteria	n/a
NODE_30743_length_4208_cov_16.0000	bacteria	n/a
NODE_30754_length_15954_cov_16.0195	archaea	n/a
NODE_30812_length_3618_cov_44.4467	bacteria	n/a
NODE_30929_length_4004_cov_34.3979	bacteria	n/a
NODE_30989_length_3183_cov_20.0000	eukarya	n/a
NODE_31199_length_3087_cov_24.0000	bacteria	n/a
NODE_31347_length_7790_cov_25.7654	bacteria	n/a
NODE_31350_length_3315_cov_39.0000	bacteria	n/a
NODE_31360_length_4316_cov_15.0000	bacteria	n/a
NODE_31365_length_10671_cov_79.9401	bacteria	n/a
NODE_31398_length_3561_cov_31.0000	bacteria	n/a
NODE_31435_length_5875_cov_7.0000	bacteria	n/a
NODE_31494_length_3542_cov_19.0000	bacteria	n/a
NODE_31545_length_3775_cov_15.0000	bacteria	n/a
NODE_31655_length_3126_cov_9.0000	bacteria	n/a
NODE_31681_length_3170_cov_10.0000	bacteria	n/a
NODE_31700_length_3983_cov_15.0000	bacteria	n/a
NODE_31707_length_4058_cov_29.9947	bacteria	n/a
NODE_31867_length_3307_cov_25.9294	bacteria	n/a
NODE_31899_length_5831_cov_21.9669	bacteria	n/a
NODE_31913_length_3067_cov_17.5590	bacteria	n/a
NODE_31918_length_7063_cov_27.0000	bacteria	n/a
NODE_31978_length_11304_cov_14.0000	bacteria	n/a
NODE_32021_length_3914_cov_21.5518	archaea	n/a
NODE_32160_length_3889_cov_10.0000	bacteria	n/a
NODE_32413_length_6608_cov_13.0000	bacteria	n/a
NODE_32528_length_3874_cov_22.0085	bacteria	n/a
NODE_32535_length_5104_cov_11.0000	bacteria	n/a
NODE_32556_length_3644_cov_21.0000	bacteria	n/a
NODE_32612_length_3285_cov_9.0000	bacteria	n/a
NODE_32623_length_37250_cov_15.0083	bacteria	n/a
NODE_32642_length_4493_cov_27.0000	bacteria	n/a
NODE_32800_length_9277_cov_7.0000	bacteria	n/a
NODE_32866_length_3203_cov_23.0000	bacteria	n/a
NODE_32899_length_7397_cov_19.0000	bacteria	n/a
NODE_32939_length_4821_cov_22.7895	bacteria	n/a
NODE_33048_length_7574_cov_13.0000	bacteria	n/a
NODE_33323_length_3346_cov_8.0000	bacteria	n/a
NODE_33374_length_5519_cov_14.0000	bacteria	n/a
NODE_33388_length_3247_cov_52.1397	archaea	n/a
