sequence_id	class_fst_stage	class_snd_stage
NODE_4351_length_6271_cov_26.3163	bacteria	n/a
NODE_4458_length_3894_cov_10.0000	bacteria	n/a
NODE_4485_length_4328_cov_29.3041	archaea	n/a
NODE_4504_length_3486_cov_11.0000	bacteria	n/a
NODE_4524_length_3234_cov_16.0000	bacteria	n/a
NODE_4564_length_8060_cov_11.8753	bacteria	n/a
NODE_4588_length_3074_cov_11.0000	bacteria	n/a
NODE_4700_length_3130_cov_9.0000	bacteria	n/a
NODE_4795_length_4184_cov_13.0000	eukarya	n/a
NODE_4807_length_3177_cov_8.0000	bacteria	n/a
NODE_4867_length_4135_cov_19.0000	eukarya	n/a
NODE_5047_length_4235_cov_10.0000	bacteria	n/a
NODE_5079_length_3038_cov_29.8386	archaea	n/a
NODE_5163_length_6405_cov_11.0000	bacteria	n/a
NODE_5170_length_4553_cov_20.0000	bacteria	n/a
NODE_5313_length_3913_cov_13.0000	bacteria	n/a
NODE_5338_length_6552_cov_8.0000	bacteria	n/a
NODE_5394_length_11128_cov_16.9942	bacteria	n/a
NODE_5420_length_3825_cov_20.2242	bacteria	n/a
NODE_5425_length_4324_cov_16.5386	bacteria	n/a
NODE_5470_length_3442_cov_21.0000	archaea	n/a
NODE_5592_length_5913_cov_14.7560	bacteria	n/a
NODE_5698_length_4198_cov_13.9809	bacteria	n/a
NODE_5715_length_3189_cov_13.0000	archaea	n/a
NODE_5777_length_3420_cov_26.0188	bacteria	n/a
NODE_5782_length_10094_cov_18.0000	bacteria	n/a
NODE_5957_length_6735_cov_12.0000	bacteria	n/a
NODE_5981_length_6194_cov_20.0000	eukarya	n/a
NODE_6064_length_4083_cov_9.0000	bacteria	n/a
NODE_6087_length_8130_cov_15.8895	eukarya	n/a
NODE_6098_length_4400_cov_13.0000	prokarya	n/a
NODE_6132_length_3425_cov_9.0000	bacteria	n/a
NODE_6210_length_6744_cov_21.4231	bacteria	n/a
NODE_6273_length_5989_cov_17.0000	archaea	n/a
NODE_6332_length_3479_cov_12.0000	bacteria	n/a
NODE_6492_length_4657_cov_9.0000	archaea	n/a
NODE_6510_length_3063_cov_6.0000	bacteria	n/a
NODE_6610_length_6955_cov_15.9803	archaea	n/a
NODE_6789_length_3636_cov_12.0000	bacteria	n/a
NODE_6807_length_9323_cov_36.4710	bacteria	n/a
NODE_6814_length_3383_cov_17.0000	bacteria	n/a
NODE_6829_length_7053_cov_32.0169	bacteria	n/a
NODE_6869_length_5696_cov_23.0694	bacteria	n/a
NODE_6935_length_62018_cov_16.0000	bacteria	n/a
NODE_6993_length_4287_cov_17.8572	bacteria	n/a
NODE_7055_length_10646_cov_15.0000	bacteria	n/a
NODE_7138_length_6694_cov_12.9252	bacteria	n/a
NODE_7261_length_9156_cov_27.4815	bacteria	n/a
NODE_7271_length_5410_cov_10.0000	bacteria	n/a
NODE_7322_length_8124_cov_23.8107	bacteria	n/a
NODE_7366_length_3717_cov_11.0000	bacteria	n/a
NODE_7529_length_3392_cov_10.0000	bacteria	n/a
NODE_7626_length_3370_cov_9.8548	bacteria	n/a
NODE_7647_length_3666_cov_10.0000	bacteria	n/a
NODE_7682_length_3140_cov_39.7014	prokarya	n/a
NODE_7710_length_25882_cov_16.0000	archaea	n/a
NODE_7718_length_3555_cov_25.4107	eukarya	n/a
NODE_7750_length_12697_cov_40.4236	bacteria	n/a
NODE_7988_length_5194_cov_25.8374	bacteria	n/a
NODE_8264_length_3267_cov_9.0000	bacteria	n/a
NODE_8279_length_7760_cov_19.0000	eukarya	n/a
NODE_8361_length_5223_cov_16.0000	bacteria	n/a
NODE_8381_length_3043_cov_22.3704	bacteria	n/a
NODE_8393_length_25532_cov_35.0357	archaea	n/a
NODE_8675_length_4737_cov_92.3164	bacteria	n/a
NODE_8713_length_3855_cov_10.0000	bacteria	n/a
NODE_8728_length_8286_cov_13.9666	bacteria	n/a
NODE_8729_length_14338_cov_11.0000	bacteria	n/a
NODE_8768_length_3054_cov_12.8365	bacteria	n/a
NODE_8776_length_4140_cov_12.9403	bacteria	n/a
NODE_8885_length_3770_cov_11.0000	bacteria	n/a
NODE_9085_length_3818_cov_12.0000	bacteria	n/a
NODE_9089_length_4085_cov_13.7542	archaea	n/a
NODE_9219_length_4032_cov_11.6721	bacteria	n/a
NODE_9232_length_7354_cov_14.0000	bacteria	n/a
NODE_9256_length_4136_cov_10.0000	bacteria	n/a
NODE_9291_length_3022_cov_12.0000	bacteria	n/a
NODE_9299_length_5721_cov_12.0000	eukarya	n/a
NODE_9350_length_4300_cov_13.9043	archaea	n/a
NODE_9435_length_4325_cov_10.9429	bacteria	n/a
NODE_9486_length_3915_cov_17.0000	eukarya	n/a
NODE_9537_length_4168_cov_26.2420	bacteria	n/a
NODE_9558_length_3248_cov_10.0000	bacteria	n/a
NODE_9565_length_9728_cov_15.0000	bacteria	n/a
NODE_9576_length_41085_cov_20.0000	archaea	n/a
NODE_9653_length_3667_cov_14.0000	bacteria	n/a
NODE_9919_length_4605_cov_14.0000	bacteria	n/a
NODE_9948_length_3346_cov_25.0000	bacteria	n/a
NODE_10018_length_3522_cov_9.0000	bacteria	n/a
NODE_10043_length_4247_cov_28.5065	bacteria	n/a
NODE_10050_length_3078_cov_13.0000	bacteria	n/a
NODE_10064_length_4662_cov_12.0000	archaea	n/a
NODE_10116_length_6765_cov_183.4458	bacteria	n/a
NODE_10122_length_6203_cov_9.0000	bacteria	n/a
NODE_10229_length_20149_cov_15.0000	bacteria	n/a
NODE_10286_length_4270_cov_34.6762	bacteria	n/a
NODE_10307_length_7595_cov_10.0000	bacteria	n/a
NODE_10368_length_3059_cov_11.0000	bacteria	n/a
NODE_10370_length_56944_cov_16.0000	bacteria	n/a
NODE_10445_length_5177_cov_15.7005	bacteria	n/a
NODE_10456_length_3133_cov_24.0000	archaea	n/a
NODE_10523_length_3482_cov_11.0000	archaea	n/a
NODE_10580_length_3918_cov_8.6478	bacteria	n/a
NODE_10613_length_3515_cov_9.0000	bacteria	n/a
NODE_10825_length_3133_cov_24.0000	eukarya	n/a
NODE_10936_length_3744_cov_13.7335	bacteria	n/a
NODE_11084_length_3488_cov_40.4817	bacteria	n/a
NODE_11711_length_3478_cov_8.0000	bacteria	n/a
NODE_11860_length_4162_cov_30.6159	bacteria	n/a
NODE_12024_length_3313_cov_13.7680	eukarya	n/a
NODE_12168_length_3151_cov_97.0277	bacteria	n/a
NODE_12265_length_3102_cov_9.0000	bacteria	n/a
NODE_12360_length_5278_cov_8.0000	bacteria	n/a
NODE_12452_length_3567_cov_16.0000	bacteria	n/a
NODE_12541_length_3161_cov_7.0000	bacteria	n/a
NODE_12545_length_3145_cov_15.7918	bacteria	n/a
NODE_12572_length_5179_cov_14.0000	archaea	n/a
NODE_12632_length_5171_cov_15.7743	archaea	n/a
NODE_12828_length_3465_cov_12.0000	bacteria	n/a
NODE_12886_length_6839_cov_17.7976	bacteria	n/a
NODE_12910_length_18124_cov_10.0000	bacteria	n/a
NODE_12995_length_4828_cov_10.0000	archaea	n/a
NODE_13219_length_3486_cov_9.0000	bacteria	n/a
NODE_13226_length_3956_cov_16.1783	archaea	n/a
NODE_13265_length_29464_cov_19.0000	bacteria	n/a
NODE_13321_length_10106_cov_15.3235	prokarya	n/a
NODE_13325_length_3889_cov_11.0000	bacteria	n/a
NODE_13393_length_3788_cov_15.6013	eukarya	n/a
NODE_13423_length_3629_cov_11.0000	bacteria	n/a
NODE_13438_length_3359_cov_10.0000	bacteria	n/a
NODE_13448_length_3498_cov_6.0000	bacteria	n/a
NODE_13450_length_10891_cov_15.0000	bacteria	n/a
NODE_13458_length_5804_cov_15.0000	bacteria	n/a
NODE_13493_length_3381_cov_16.0000	bacteria	n/a
NODE_13539_length_14798_cov_16.0000	bacteria	n/a
NODE_13564_length_4014_cov_13.0000	archaea	n/a
NODE_13723_length_6029_cov_14.8081	bacteria	n/a
NODE_13831_length_7829_cov_46.4929	archaea	n/a
NODE_13865_length_3146_cov_15.0000	bacteria	n/a
NODE_13875_length_5904_cov_31.3570	eukarya	n/a
NODE_13902_length_4040_cov_11.0000	eukarya	n/a
NODE_14000_length_4090_cov_11.0000	bacteria	n/a
NODE_14060_length_5827_cov_15.0000	archaea	n/a
NODE_14118_length_12534_cov_11.0000	bacteria	n/a
NODE_14302_length_3301_cov_13.0000	eukarya	n/a
NODE_14376_length_8945_cov_14.7707	bacteria	n/a
NODE_14573_length_6774_cov_83.8000	bacteria	n/a
NODE_14575_length_72984_cov_15.0000	archaea	n/a
NODE_14598_length_7410_cov_19.1256	bacteria	n/a
NODE_14699_length_3467_cov_16.0000	archaea	n/a
NODE_14706_length_5159_cov_10.9603	bacteria	n/a
NODE_14803_length_16411_cov_11.0000	bacteria	n/a
NODE_14809_length_7072_cov_10.0000	bacteria	n/a
NODE_14831_length_4236_cov_10.0000	archaea	n/a
NODE_14932_length_3395_cov_17.0000	archaea	n/a
NODE_14957_length_5018_cov_13.7593	bacteria	n/a
NODE_15011_length_3645_cov_11.0000	archaea	n/a
NODE_15101_length_21094_cov_12.0000	bacteria	n/a
NODE_15139_length_3294_cov_12.0000	bacteria	n/a
NODE_15253_length_3272_cov_13.0000	bacteria	n/a
NODE_15293_length_7496_cov_376.3908	archaea	n/a
NODE_15336_length_5189_cov_7.0000	bacteria	n/a
NODE_15356_length_3250_cov_13.0000	bacteria	n/a
NODE_15490_length_17098_cov_42.9581	unknown	n/a
NODE_15688_length_4075_cov_16.0000	eukarya	n/a
NODE_15702_length_4017_cov_51.0990	bacteria	n/a
NODE_15751_length_4041_cov_13.0000	bacteria	n/a
NODE_15902_length_3375_cov_13.0000	bacteria	n/a
NODE_16045_length_11783_cov_22.0000	eukarya	n/a
NODE_16099_length_3316_cov_16.9956	bacteria	n/a
NODE_16120_length_3520_cov_16.1658	archaea	n/a
NODE_16136_length_5587_cov_12.0000	bacteria	n/a
NODE_16209_length_5157_cov_11.0000	archaea	n/a
NODE_16211_length_3135_cov_12.0000	bacteria	n/a
NODE_16218_length_3334_cov_11.0000	bacteria	n/a
NODE_16265_length_10271_cov_19.7604	bacteria	n/a
NODE_16299_length_7702_cov_40.9334	bacteria	n/a
NODE_16373_length_3970_cov_11.2272	bacteria	n/a
NODE_16403_length_3622_cov_14.0000	archaea	n/a
NODE_16420_length_6731_cov_14.0000	bacteria	n/a
NODE_16432_length_13752_cov_14.0000	bacteria	n/a
NODE_16463_length_3240_cov_15.8686	unknown	n/a
NODE_16496_length_4128_cov_59.4380	bacteria	n/a
NODE_16510_length_3441_cov_12.0000	bacteria	n/a
NODE_16539_length_3556_cov_13.5231	bacteria	n/a
NODE_16621_length_7366_cov_18.8460	bacteria	n/a
NODE_16671_length_3468_cov_8.0000	bacteria	n/a
NODE_16696_length_4975_cov_8.0000	bacteria	n/a
NODE_16734_length_4623_cov_12.0000	bacteria	n/a
NODE_16759_length_6548_cov_14.7387	bacteria	n/a
NODE_16764_length_3039_cov_12.0000	archaea	n/a
NODE_16825_length_3402_cov_12.0000	bacteria	n/a
NODE_16865_length_12960_cov_18.0000	prokarya	n/a
NODE_16947_length_4940_cov_20.0000	bacteria	n/a
NODE_17030_length_4455_cov_14.7578	archaea	n/a
NODE_17073_length_6846_cov_17.8057	bacteria	n/a
NODE_17115_length_3860_cov_10.0000	bacteria	n/a
NODE_17143_length_5783_cov_22.7126	eukarya	n/a
NODE_17221_length_4836_cov_10.0000	bacteria	n/a
NODE_17352_length_3456_cov_14.5607	bacteria	n/a
NODE_17656_length_3085_cov_9.0000	bacteria	n/a
NODE_17750_length_3513_cov_19.4458	bacteria	n/a
NODE_17933_length_3088_cov_23.0000	bacteria	n/a
NODE_18122_length_4822_cov_9.0000	bacteria	n/a
NODE_18137_length_4730_cov_11.0000	bacteria	n/a
NODE_18265_length_3123_cov_9.0000	bacteria	n/a
NODE_18525_length_3466_cov_16.5602	bacteria	n/a
NODE_18586_length_3019_cov_8.0000	bacteria	n/a
NODE_18626_length_3052_cov_7.7828	bacteria	n/a
NODE_18677_length_6671_cov_7.0000	bacteria	n/a
NODE_18711_length_4349_cov_30.4683	bacteria	n/a
NODE_18764_length_3926_cov_9.0000	bacteria	n/a
NODE_18847_length_3120_cov_13.0000	bacteria	n/a
NODE_18853_length_3533_cov_6.0000	archaea	n/a
NODE_18919_length_3959_cov_7.0000	archaea	n/a
NODE_18981_length_12146_cov_22.0000	eukarya	n/a
NODE_18989_length_12161_cov_16.8977	eukarya	n/a
NODE_19096_length_3785_cov_10.0000	bacteria	n/a
NODE_19178_length_3049_cov_24.3140	bacteria	n/a
NODE_19181_length_4366_cov_14.0000	bacteria	n/a
NODE_19252_length_4680_cov_18.8612	archaea	n/a
NODE_19369_length_4103_cov_10.0000	bacteria	n/a
NODE_19458_length_3141_cov_10.0000	archaea	n/a
NODE_19635_length_3054_cov_14.0000	bacteria	n/a
NODE_19669_length_5050_cov_36.0000	archaea	n/a
NODE_19691_length_3055_cov_9.0000	bacteria	n/a
NODE_19849_length_3167_cov_12.0000	bacteria	n/a
NODE_19854_length_5511_cov_13.0000	archaea	n/a
NODE_19879_length_3823_cov_12.7643	bacteria	n/a
NODE_19964_length_10666_cov_17.8775	unknown	n/a
NODE_19979_length_3549_cov_13.0000	eukarya	n/a
NODE_20277_length_11240_cov_63.7599	bacteria	n/a
NODE_20352_length_3940_cov_26.0000	archaea	n/a
NODE_20367_length_3000_cov_33.6449	bacteria	n/a
NODE_20391_length_3704_cov_21.3375	bacteria	n/a
NODE_20423_length_3420_cov_13.6889	eukarya	n/a
NODE_20477_length_8123_cov_25.9060	archaea	n/a
NODE_20523_length_8260_cov_24.0000	bacteria	n/a
NODE_20524_length_17058_cov_73.2388	bacteria	n/a
NODE_20676_length_5117_cov_9.0000	bacteria	n/a
NODE_20818_length_10654_cov_18.8701	eukarya	n/a
NODE_20822_length_5514_cov_9.0000	bacteria	n/a
NODE_20927_length_3138_cov_8.0000	bacteria	n/a
NODE_20938_length_5248_cov_10.0000	bacteria	n/a
NODE_20987_length_4946_cov_15.9751	bacteria	n/a
NODE_21169_length_3817_cov_16.0000	bacteria	n/a
NODE_21204_length_5821_cov_17.7853	bacteria	n/a
NODE_21325_length_4249_cov_12.0000	bacteria	n/a
NODE_21433_length_9618_cov_19.0000	bacteria	n/a
NODE_21478_length_6299_cov_24.1972	bacteria	n/a
NODE_21492_length_4432_cov_181.9035	bacteria	n/a
NODE_21587_length_3710_cov_21.8830	archaea	n/a
NODE_21629_length_3322_cov_16.0000	bacteria	n/a
NODE_21631_length_7103_cov_9.0000	bacteria	n/a
NODE_21654_length_12134_cov_20.5445	bacteria	n/a
NODE_21680_length_4066_cov_23.0000	bacteria	n/a
NODE_21701_length_3570_cov_17.7241	bacteria	n/a
NODE_21734_length_13097_cov_22.0000	bacteria	n/a
NODE_21975_length_4468_cov_16.0000	bacteria	n/a
NODE_22042_length_5022_cov_14.0000	bacteria	n/a
NODE_22146_length_8242_cov_16.4332	archaea	n/a
NODE_22168_length_3375_cov_9.0000	bacteria	n/a
NODE_22251_length_3287_cov_10.0000	bacteria	n/a
NODE_22389_length_15028_cov_12.0000	bacteria	n/a
NODE_22393_length_4544_cov_18.0000	bacteria	n/a
NODE_22399_length_3347_cov_6.0000	bacteria	n/a
NODE_22695_length_4230_cov_17.7602	bacteria	n/a
NODE_22722_length_4695_cov_21.0000	bacteria	n/a
NODE_23008_length_4138_cov_13.0000	bacteria	n/a
NODE_23026_length_4775_cov_8.0000	bacteria	n/a
NODE_23038_length_4715_cov_10.0000	bacteria	n/a
NODE_23261_length_3242_cov_7.0000	bacteria	n/a
NODE_23269_length_3466_cov_9.0000	bacteria	n/a
NODE_23540_length_5247_cov_14.0000	bacteria	n/a
NODE_23595_length_4312_cov_18.8798	bacteria	n/a
NODE_23789_length_5469_cov_11.0000	archaea	n/a
NODE_23792_length_3236_cov_14.9102	bacteria	n/a
NODE_23814_length_4215_cov_14.0000	bacteria	n/a
NODE_23844_length_4570_cov_12.0000	bacteria	n/a
NODE_23888_length_6290_cov_31.3768	bacteria	n/a
NODE_23910_length_4775_cov_16.0000	bacteria	n/a
NODE_23991_length_3332_cov_11.0000	archaea	n/a
NODE_24053_length_8133_cov_12.0000	bacteria	n/a
NODE_24067_length_3120_cov_14.0000	unknown	n/a
NODE_24102_length_3360_cov_19.0000	eukarya	n/a
NODE_24108_length_3526_cov_11.0000	bacteria	n/a
NODE_24150_length_5214_cov_11.0000	archaea	n/a
NODE_24165_length_29332_cov_17.0000	prokarya	n/a
NODE_24220_length_4534_cov_8.0000	bacteria	n/a
NODE_24273_length_4178_cov_10.0000	archaea	n/a
NODE_24370_length_12057_cov_16.9343	archaea	n/a
NODE_24468_length_3661_cov_12.0000	archaea	n/a
NODE_24573_length_6883_cov_17.0000	eukarya	n/a
NODE_24577_length_5977_cov_19.0476	bacteria	n/a
NODE_24607_length_7426_cov_20.0000	bacteria	n/a
NODE_24681_length_8607_cov_16.0000	eukarya	n/a
NODE_25086_length_5555_cov_8.0000	archaea	n/a
NODE_25130_length_5423_cov_13.7426	archaea	n/a
NODE_25134_length_3279_cov_7.0000	bacteria	n/a
NODE_25138_length_6988_cov_9.7104	bacteria	n/a
NODE_25274_length_11085_cov_18.0000	bacteria	n/a
NODE_25275_length_3103_cov_8.0000	archaea	n/a
NODE_25284_length_3793_cov_15.0000	eukarya	n/a
NODE_25352_length_3207_cov_13.0000	archaea	n/a
NODE_25421_length_3758_cov_220.6516	archaea	n/a
NODE_25507_length_3410_cov_10.0000	archaea	n/a
NODE_25544_length_3011_cov_15.0000	prokarya	n/a
NODE_25684_length_4772_cov_13.5476	archaea	n/a
NODE_25685_length_5411_cov_14.0000	bacteria	n/a
NODE_25721_length_4111_cov_15.5832	bacteria	n/a
NODE_25787_length_3757_cov_16.0000	archaea	n/a
NODE_25920_length_5582_cov_16.0000	bacteria	n/a
NODE_25937_length_4027_cov_9.0000	bacteria	n/a
NODE_25970_length_10171_cov_19.0000	eukarya	n/a
NODE_25979_length_4119_cov_14.6805	bacteria	n/a
NODE_25998_length_4658_cov_7.0000	bacteria	n/a
NODE_26009_length_48660_cov_43.0000	archaea	n/a
NODE_26070_length_4159_cov_17.9089	archaea	n/a
NODE_26088_length_4649_cov_18.0000	eukarya	n/a
NODE_26144_length_7680_cov_19.7613	bacteria	n/a
NODE_26178_length_7626_cov_21.0000	eukarya	n/a
NODE_26268_length_3705_cov_19.0463	bacteria	n/a
NODE_26277_length_4980_cov_19.9165	archaea	n/a
NODE_26302_length_3536_cov_10.0000	bacteria	n/a
NODE_26311_length_3024_cov_19.0000	bacteria	n/a
NODE_26500_length_4579_cov_24.1291	bacteria	n/a
NODE_26520_length_3070_cov_16.0000	bacteria	n/a
NODE_26540_length_3936_cov_10.0000	bacteria	n/a
NODE_26567_length_7815_cov_18.3004	bacteria	n/a
NODE_26568_length_3098_cov_21.4726	bacteria	n/a
NODE_26594_length_3972_cov_9.2907	bacteria	n/a
NODE_26689_length_4193_cov_8.0000	bacteria	n/a
NODE_26760_length_4016_cov_11.6987	bacteria	n/a
NODE_26823_length_3796_cov_8.0000	archaea	n/a
NODE_26854_length_3234_cov_10.0000	bacteria	n/a
NODE_26869_length_5512_cov_12.0000	bacteria	n/a
NODE_26894_length_3049_cov_11.0000	bacteria	n/a
NODE_27105_length_6436_cov_13.0000	bacteria	n/a
NODE_27136_length_9960_cov_76.0000	bacteria	n/a
NODE_27289_length_3431_cov_17.0000	bacteria	n/a
NODE_27305_length_7352_cov_15.8237	bacteria	n/a
NODE_27455_length_4057_cov_13.7392	bacteria	n/a
NODE_27521_length_5781_cov_10.0000	bacteria	n/a
NODE_27813_length_3714_cov_27.0000	archaea	n/a
NODE_27832_length_21032_cov_19.0000	prokarya	n/a
NODE_27951_length_6766_cov_32.2977	bacteria	n/a
NODE_28019_length_3178_cov_18.0000	bacteria	n/a
NODE_28070_length_4506_cov_12.1712	bacteria	n/a
NODE_28101_length_3806_cov_9.0000	prokarya	n/a
NODE_28196_length_3239_cov_8.0000	bacteria	n/a
NODE_28259_length_3268_cov_6.0000	bacteria	n/a
NODE_28347_length_6162_cov_11.3510	bacteria	n/a
NODE_28386_length_6776_cov_14.0000	bacteria	n/a
NODE_28460_length_4951_cov_26.0000	archaea	n/a
NODE_28556_length_3506_cov_11.0000	bacteria	n/a
NODE_28572_length_7737_cov_24.8417	bacteria	n/a
NODE_28638_length_10273_cov_14.0000	archaea	n/a
NODE_28678_length_4689_cov_15.4551	bacteria	n/a
NODE_28725_length_3046_cov_14.0000	archaea	n/a
NODE_28726_length_4749_cov_18.4708	eukarya	n/a
NODE_28769_length_4241_cov_9.0000	bacteria	n/a
NODE_28848_length_5219_cov_17.8400	archaea	n/a
NODE_28952_length_3551_cov_13.0000	archaea	n/a
NODE_29007_length_4174_cov_35.0281	archaea	n/a
NODE_29053_length_3200_cov_14.0000	archaea	n/a
NODE_29236_length_3464_cov_10.0000	bacteria	n/a
NODE_29299_length_9583_cov_15.0000	bacteria	n/a
NODE_29303_length_6196_cov_17.0000	bacteria	n/a
NODE_29452_length_3784_cov_9.0000	bacteria	n/a
NODE_29458_length_3039_cov_16.0000	archaea	n/a
NODE_29476_length_4010_cov_17.0553	bacteria	n/a
NODE_29551_length_4096_cov_12.0000	bacteria	n/a
NODE_29554_length_3391_cov_23.5501	archaea	n/a
NODE_29557_length_3102_cov_36.1069	bacteria	n/a
NODE_29558_length_3135_cov_18.0000	eukarya	n/a
NODE_29562_length_4848_cov_13.2762	bacteria	n/a
NODE_29669_length_5160_cov_22.5592	bacteria	n/a
NODE_29714_length_5281_cov_8.0000	bacteria	n/a
NODE_29792_length_7581_cov_14.0000	eukarya	n/a
NODE_29798_length_8705_cov_9.0000	bacteria	n/a
NODE_29824_length_6712_cov_19.7544	bacteria	n/a
NODE_30087_length_5675_cov_15.0000	bacteria	n/a
NODE_30142_length_4921_cov_57.3567	bacteria	n/a
NODE_30144_length_3517_cov_162.9038	bacteria	n/a
NODE_30202_length_3137_cov_10.0000	bacteria	n/a
NODE_30293_length_6222_cov_18.0000	eukarya	n/a
NODE_30474_length_3752_cov_18.0000	eukarya	n/a
NODE_30486_length_4677_cov_17.0000	eukarya	n/a
NODE_30627_length_3114_cov_13.0000	bacteria	n/a
NODE_30692_length_3512_cov_15.0000	bacteria	n/a
NODE_30722_length_6343_cov_15.9470	bacteria	n/a
NODE_30777_length_4561_cov_11.0000	bacteria	n/a
NODE_30787_length_3923_cov_19.0000	archaea	n/a
NODE_30861_length_3216_cov_13.0000	bacteria	n/a
NODE_31003_length_7099_cov_16.0000	bacteria	n/a
NODE_31054_length_3292_cov_10.0000	bacteria	n/a
NODE_31069_length_7418_cov_9.0000	archaea	n/a
NODE_31162_length_4460_cov_8.0000	bacteria	n/a
NODE_31296_length_4227_cov_12.6035	bacteria	n/a
NODE_31341_length_3797_cov_9.8679	bacteria	n/a
NODE_31400_length_6090_cov_20.9960	bacteria	n/a
NODE_31402_length_14663_cov_26.0000	bacteria	n/a
NODE_31458_length_10361_cov_17.8838	prokarya	n/a
NODE_31595_length_8454_cov_8.0000	bacteria	n/a
NODE_31614_length_5946_cov_9.0000	bacteria	n/a
NODE_31985_length_8733_cov_11.0000	archaea	n/a
NODE_32139_length_4854_cov_12.0000	bacteria	n/a
NODE_32395_length_6283_cov_15.0000	bacteria	n/a
NODE_32587_length_8324_cov_23.1785	bacteria	n/a
NODE_32647_length_7784_cov_245.8874	bacteria	n/a
NODE_32653_length_6115_cov_14.0000	archaea	n/a
NODE_32717_length_12829_cov_11.0000	bacteria	n/a
NODE_32830_length_8392_cov_21.0000	eukarya	n/a
NODE_32922_length_6411_cov_17.9460	bacteria	n/a
NODE_32923_length_10145_cov_17.0000	unknown	n/a
NODE_32995_length_3369_cov_11.0000	bacteria	n/a
NODE_33101_length_4149_cov_14.9166	bacteria	n/a
NODE_33113_length_6312_cov_29.7386	bacteria	n/a
NODE_33205_length_4514_cov_11.0000	bacteria	n/a
NODE_33362_length_3318_cov_14.0000	archaea	n/a
NODE_33461_length_3619_cov_23.6057	archaea	n/a
NODE_33511_length_3338_cov_10.0000	bacteria	n/a
NODE_33520_length_6252_cov_12.0000	bacteria	n/a
NODE_33559_length_3193_cov_11.0000	bacteria	n/a
NODE_33619_length_3564_cov_10.0000	eukarya	n/a
