sequence_id	class_fst_stage	class_snd_stage
NODE_167_length_93159_cov_15.409918	prokarya	n/a
NODE_168_length_92913_cov_15.340983	bacteria	n/a
NODE_169_length_92626_cov_8.276037	bacteria	n/a
NODE_170_length_92358_cov_19.741883	archaea	n/a
NODE_171_length_92269_cov_13.850760	bacteria	n/a
NODE_172_length_92114_cov_14.931022	bacteria	n/a
NODE_173_length_91154_cov_13.348665	bacteria	n/a
NODE_174_length_90719_cov_18.624978	prokarya	n/a
NODE_175_length_90638_cov_21.276774	bacteria	n/a
NODE_176_length_90596_cov_35.309352	prokarya	n/a
NODE_177_length_90077_cov_46.380696	prokarya	n/a
NODE_178_length_89827_cov_31.737624	bacteria	n/a
NODE_179_length_89802_cov_9.433251	bacteria	n/a
NODE_180_length_89547_cov_7.562933	bacteria	n/a
NODE_181_length_89377_cov_21.642641	bacteria	n/a
NODE_182_length_89258_cov_11.336558	archaea	n/a
NODE_183_length_89170_cov_31.736408	prokarya	n/a
NODE_184_length_88962_cov_10.435545	archaea	n/a
NODE_185_length_88814_cov_16.161629	prokarya	n/a
NODE_186_length_88715_cov_7.308098	bacteria	n/a
NODE_187_length_88405_cov_20.829179	bacteria	n/a
NODE_188_length_88045_cov_19.817377	prokarya	n/a
NODE_189_length_87911_cov_12.398152	bacteria	n/a
NODE_190_length_87769_cov_8.558121	bacteria	n/a
NODE_191_length_87745_cov_28.038978	bacteria	n/a
NODE_192_length_87732_cov_7.055009	prokarya	n/a
NODE_193_length_87634_cov_11.478185	archaea	n/a
NODE_194_length_86745_cov_15.492433	bacteria	n/a
NODE_195_length_86683_cov_27.486113	bacteria	n/a
NODE_196_length_86241_cov_12.482607	bacteria	n/a
NODE_197_length_86128_cov_12.069395	bacteria	n/a
NODE_198_length_85939_cov_23.305098	prokarya	n/a
NODE_199_length_85858_cov_16.370418	archaea	n/a
NODE_200_length_85679_cov_25.847192	bacteria	n/a
NODE_201_length_85470_cov_10.436528	archaea	n/a
NODE_202_length_84553_cov_27.090286	prokarya	n/a
NODE_203_length_84144_cov_7.618666	bacteria	n/a
NODE_204_length_84050_cov_14.075707	bacteria	n/a
NODE_205_length_83975_cov_14.981506	bacteria	n/a
NODE_206_length_83799_cov_19.441273	archaea	n/a
NODE_207_length_83699_cov_10.815647	prokarya	n/a
NODE_208_length_83645_cov_30.210025	prokarya	n/a
NODE_209_length_83505_cov_10.418226	bacteria	n/a
NODE_210_length_83392_cov_14.270432	bacteria	n/a
NODE_211_length_83305_cov_20.162198	bacteria	n/a
NODE_212_length_83269_cov_12.396844	prokarya	n/a
NODE_213_length_83224_cov_12.224495	prokarya	n/a
NODE_214_length_82858_cov_50.920969	bacteria	n/a
NODE_215_length_82643_cov_12.174711	bacteria	n/a
NODE_216_length_81569_cov_11.618838	prokarya	n/a
NODE_217_length_81464_cov_21.433736	bacteria	n/a
NODE_218_length_81117_cov_22.821507	bacteria	n/a
NODE_219_length_80966_cov_11.259520	archaea	n/a
NODE_220_length_80916_cov_30.554643	bacteria	n/a
NODE_221_length_80564_cov_13.241886	prokarya	n/a
NODE_222_length_80515_cov_11.337832	archaea	n/a
NODE_223_length_80411_cov_7.741227	bacteria	n/a
NODE_224_length_79976_cov_7.800053	prokarya	n/a
NODE_225_length_79873_cov_6.959082	bacteria	n/a
NODE_226_length_79777_cov_14.712275	bacteria	n/a
NODE_227_length_79350_cov_11.388852	bacteria	n/a
NODE_228_length_79267_cov_11.233639	bacteria	n/a
NODE_229_length_79255_cov_50.143510	bacteria	n/a
NODE_230_length_79232_cov_8.266971	bacteria	n/a
NODE_231_length_79221_cov_12.582611	archaea	n/a
NODE_232_length_79097_cov_29.960565	bacteria	n/a
NODE_233_length_78939_cov_11.102873	prokarya	n/a
NODE_234_length_78854_cov_8.877879	bacteria	n/a
NODE_235_length_78799_cov_47.529831	prokarya	n/a
NODE_236_length_78771_cov_48.876747	prokarya	n/a
NODE_237_length_78749_cov_13.917109	archaea	n/a
NODE_238_length_78742_cov_18.321896	prokarya	n/a
NODE_239_length_78662_cov_9.126605	prokarya	n/a
NODE_240_length_78632_cov_10.270690	prokarya	n/a
NODE_241_length_78368_cov_8.753745	bacteria	n/a
NODE_242_length_78125_cov_8.231830	prokarya	n/a
NODE_243_length_78058_cov_11.202185	bacteria	n/a
NODE_244_length_78018_cov_23.423457	bacteria	n/a
NODE_245_length_77851_cov_17.742879	bacteria	n/a
NODE_246_length_77769_cov_30.247266	bacteria	n/a
NODE_247_length_77758_cov_14.909540	bacteria	n/a
NODE_248_length_77726_cov_9.126650	bacteria	n/a
NODE_249_length_76842_cov_20.429682	bacteria	n/a
NODE_250_length_76783_cov_12.662275	bacteria	n/a
NODE_251_length_76458_cov_16.249113	prokarya	n/a
NODE_252_length_76345_cov_7.827291	prokarya	n/a
NODE_253_length_76183_cov_22.366068	bacteria	n/a
NODE_254_length_76046_cov_19.960772	prokarya	n/a
NODE_255_length_76018_cov_10.552387	bacteria	n/a
NODE_256_length_76009_cov_7.797404	bacteria	n/a
NODE_257_length_75716_cov_8.443320	prokarya	n/a
NODE_258_length_75500_cov_23.270422	bacteria	n/a
NODE_259_length_75313_cov_26.249329	bacteria	n/a
NODE_260_length_75308_cov_7.071412	bacteria	n/a
NODE_261_length_75276_cov_11.393148	prokarya	n/a
NODE_262_length_75248_cov_30.195151	bacteria	n/a
NODE_263_length_75238_cov_9.790219	bacteria	n/a
NODE_264_length_75050_cov_12.015828	archaea	n/a
NODE_265_length_75023_cov_8.981352	bacteria	n/a
NODE_266_length_74666_cov_11.356516	bacteria	n/a
NODE_267_length_74544_cov_27.126301	bacteria	n/a
NODE_268_length_74504_cov_27.639968	prokarya	n/a
NODE_269_length_73807_cov_8.549870	prokarya	n/a
NODE_270_length_73120_cov_8.302662	bacteria	n/a
NODE_271_length_73080_cov_18.055063	bacteria	n/a
NODE_272_length_73024_cov_7.442051	bacteria	n/a
NODE_273_length_72946_cov_9.844041	bacteria	n/a
NODE_274_length_72945_cov_6.508739	bacteria	n/a
NODE_275_length_72857_cov_17.620395	bacteria	n/a
NODE_276_length_72857_cov_6.948957	bacteria	n/a
NODE_277_length_72689_cov_11.020748	prokarya	n/a
NODE_278_length_72497_cov_10.867742	prokarya	n/a
NODE_279_length_72339_cov_7.619446	bacteria	n/a
NODE_280_length_72201_cov_24.778879	archaea	n/a
NODE_281_length_72176_cov_12.225441	archaea	n/a
NODE_282_length_72095_cov_28.602748	bacteria	n/a
NODE_283_length_72044_cov_38.191071	archaea	n/a
NODE_284_length_71963_cov_12.501905	bacteria	n/a
NODE_285_length_71909_cov_6.252359	bacteria	n/a
NODE_286_length_71830_cov_48.704451	prokarya	n/a
NODE_287_length_71798_cov_11.884281	prokarya	n/a
NODE_288_length_71573_cov_44.373053	prokarya	n/a
NODE_289_length_71507_cov_13.551153	archaea	n/a
NODE_290_length_71498_cov_22.184287	bacteria	n/a
NODE_291_length_71320_cov_54.396632	prokarya	n/a
NODE_292_length_71234_cov_8.210849	prokarya	n/a
NODE_293_length_71186_cov_8.704194	bacteria	n/a
NODE_294_length_71104_cov_7.719813	bacteria	n/a
NODE_295_length_70905_cov_21.697855	bacteria	n/a
NODE_296_length_70882_cov_14.259534	bacteria	n/a
NODE_297_length_70822_cov_27.352806	bacteria	n/a
NODE_298_length_70745_cov_31.226920	bacteria	n/a
NODE_299_length_70684_cov_20.878336	bacteria	n/a
NODE_300_length_70419_cov_10.165227	prokarya	n/a
NODE_301_length_70369_cov_13.740308	prokarya	n/a
NODE_302_length_70253_cov_7.603108	bacteria	n/a
NODE_303_length_70114_cov_15.633181	bacteria	n/a
NODE_304_length_70096_cov_8.028255	bacteria	n/a
NODE_305_length_70091_cov_9.120338	bacteria	n/a
NODE_306_length_69950_cov_16.071665	archaea	n/a
NODE_307_length_69568_cov_34.419576	bacteria	n/a
NODE_308_length_69448_cov_74.875506	archaea	n/a
NODE_309_length_69343_cov_22.316548	bacteria	n/a
NODE_310_length_69252_cov_63.325448	prokarya	n/a
NODE_311_length_69114_cov_52.919504	bacteria	n/a
NODE_312_length_69001_cov_11.668016	prokarya	n/a
NODE_313_length_68964_cov_11.114049	prokarya	n/a
NODE_314_length_68925_cov_11.403325	prokarya	n/a
NODE_315_length_68787_cov_36.032241	archaea	n/a
NODE_316_length_68496_cov_8.991189	bacteria	n/a
NODE_317_length_68495_cov_7.070894	bacteria	n/a
NODE_318_length_68216_cov_17.647056	archaea	n/a
NODE_319_length_67998_cov_18.345805	archaea	n/a
NODE_320_length_67971_cov_41.679958	bacteria	n/a
NODE_321_length_67891_cov_20.598856	bacteria	n/a
NODE_322_length_67798_cov_19.610129	bacteria	n/a
NODE_323_length_67672_cov_8.436118	bacteria	n/a
NODE_324_length_67575_cov_12.893691	bacteria	n/a
NODE_325_length_67505_cov_12.403024	prokarya	n/a
NODE_326_length_67378_cov_8.986201	bacteria	n/a
NODE_327_length_67353_cov_20.526019	prokarya	n/a
NODE_328_length_67173_cov_31.117867	bacteria	n/a
NODE_329_length_67035_cov_29.048029	bacteria	n/a
NODE_330_length_66941_cov_7.519601	bacteria	n/a
NODE_331_length_66904_cov_26.433619	bacteria	n/a
NODE_332_length_66763_cov_12.134871	prokarya	n/a
NODE_333_length_66623_cov_81.360699	archaea	n/a
NODE_334_length_66460_cov_30.131737	bacteria	n/a
NODE_335_length_66271_cov_36.492026	bacteria	n/a
NODE_336_length_66175_cov_13.787024	archaea	n/a
NODE_337_length_65975_cov_8.363122	bacteria	n/a
NODE_338_length_65883_cov_23.595856	prokarya	n/a
NODE_339_length_65785_cov_20.628952	bacteria	n/a
NODE_340_length_65686_cov_17.986576	archaea	n/a
NODE_341_length_65624_cov_8.267748	bacteria	n/a
NODE_342_length_65440_cov_7.151747	bacteria	n/a
NODE_343_length_64852_cov_6.846382	bacteria	n/a
NODE_344_length_64817_cov_14.939409	bacteria	n/a
NODE_345_length_64727_cov_7.875603	bacteria	n/a
NODE_346_length_64470_cov_7.725064	bacteria	n/a
NODE_347_length_64459_cov_29.260636	bacteria	n/a
NODE_348_length_64328_cov_26.827144	bacteria	n/a
NODE_349_length_64295_cov_7.516174	bacteria	n/a
NODE_350_length_64279_cov_7.758455	bacteria	n/a
NODE_351_length_64205_cov_26.851224	bacteria	n/a
NODE_352_length_64204_cov_12.131397	prokarya	n/a
NODE_353_length_64176_cov_11.795402	bacteria	n/a
NODE_354_length_64059_cov_7.980907	bacteria	n/a
NODE_355_length_63893_cov_26.942793	bacteria	n/a
NODE_356_length_63892_cov_11.737801	unknown	n/a
NODE_357_length_63587_cov_10.347101	prokarya	n/a
NODE_358_length_63342_cov_16.492076	bacteria	n/a
NODE_359_length_63019_cov_11.157471	archaea	n/a
NODE_360_length_62975_cov_32.561427	bacteria	n/a
NODE_361_length_62899_cov_30.241964	bacteria	n/a
NODE_362_length_62791_cov_6.863109	bacteria	n/a
NODE_363_length_62771_cov_15.506920	bacteria	n/a
NODE_364_length_62363_cov_8.209106	prokarya	n/a
NODE_365_length_62344_cov_19.191254	bacteria	n/a
NODE_366_length_62216_cov_8.093724	bacteria	n/a
NODE_367_length_62011_cov_12.885822	bacteria	n/a
NODE_368_length_61901_cov_6.214533	bacteria	n/a
NODE_369_length_61767_cov_6.964513	bacteria	n/a
NODE_370_length_61751_cov_8.546032	bacteria	n/a
NODE_371_length_61698_cov_10.600798	bacteria	n/a
NODE_372_length_61604_cov_11.729468	prokarya	n/a
NODE_373_length_61578_cov_29.387189	prokarya	n/a
NODE_374_length_61510_cov_14.070002	prokarya	n/a
NODE_375_length_61496_cov_10.995719	prokarya	n/a
NODE_376_length_61345_cov_43.649029	archaea	n/a
NODE_377_length_61237_cov_7.685676	prokarya	n/a
NODE_378_length_61196_cov_7.385928	bacteria	n/a
NODE_379_length_61186_cov_18.044527	prokarya	n/a
NODE_380_length_60992_cov_10.327962	prokarya	n/a
NODE_381_length_60863_cov_28.360068	bacteria	n/a
NODE_382_length_60797_cov_78.008149	archaea	n/a
NODE_383_length_60797_cov_8.116246	bacteria	n/a
NODE_384_length_60721_cov_6.580457	bacteria	n/a
NODE_385_length_60704_cov_10.994691	archaea	n/a
NODE_386_length_60548_cov_46.585836	bacteria	n/a
NODE_387_length_60470_cov_26.799553	bacteria	n/a
NODE_388_length_60462_cov_21.358187	bacteria	n/a
NODE_389_length_60261_cov_8.811530	bacteria	n/a
NODE_390_length_59829_cov_10.495884	bacteria	n/a
NODE_391_length_59791_cov_41.366847	bacteria	n/a
NODE_392_length_59682_cov_10.975380	bacteria	n/a
NODE_393_length_59675_cov_84.236481	prokarya	n/a
NODE_394_length_59674_cov_10.529361	archaea	n/a
NODE_395_length_59628_cov_20.389539	bacteria	n/a
NODE_396_length_59568_cov_31.398484	bacteria	n/a
NODE_397_length_59428_cov_6.911273	bacteria	n/a
NODE_398_length_59376_cov_34.371959	unknown	n/a
NODE_399_length_59308_cov_28.829072	bacteria	n/a
NODE_400_length_59202_cov_13.375336	archaea	n/a
NODE_401_length_59171_cov_26.655305	bacteria	n/a
NODE_402_length_59085_cov_30.226614	bacteria	n/a
NODE_403_length_59032_cov_10.610306	archaea	n/a
NODE_404_length_58982_cov_16.879003	bacteria	n/a
NODE_405_length_58942_cov_10.768642	bacteria	n/a
NODE_406_length_58839_cov_26.461469	bacteria	n/a
NODE_407_length_58690_cov_7.747898	bacteria	n/a
NODE_408_length_58675_cov_12.134459	prokarya	n/a
NODE_409_length_58662_cov_20.380586	archaea	n/a
NODE_410_length_58626_cov_217.704769	bacteria	n/a
NODE_411_length_58611_cov_21.901581	bacteria	n/a
NODE_412_length_58567_cov_76.224928	archaea	n/a
NODE_413_length_58536_cov_14.143482	prokarya	n/a
NODE_414_length_58488_cov_10.299745	bacteria	n/a
NODE_415_length_58487_cov_88.515899	prokarya	n/a
NODE_416_length_58472_cov_8.292398	bacteria	n/a
NODE_417_length_58444_cov_10.939612	archaea	n/a
NODE_418_length_58280_cov_12.717956	bacteria	n/a
NODE_419_length_58245_cov_17.146022	bacteria	n/a
NODE_420_length_58243_cov_61.858562	bacteria	n/a
NODE_421_length_58239_cov_37.741630	archaea	n/a
NODE_422_length_58124_cov_15.166681	bacteria	n/a
NODE_423_length_57984_cov_7.744083	bacteria	n/a
NODE_424_length_57896_cov_19.450373	bacteria	n/a
NODE_425_length_57856_cov_28.951714	bacteria	n/a
NODE_426_length_57743_cov_29.260418	prokarya	n/a
NODE_427_length_57723_cov_6.928348	bacteria	n/a
NODE_428_length_57721_cov_6.932907	bacteria	n/a
NODE_429_length_57683_cov_6.889533	bacteria	n/a
NODE_430_length_57572_cov_30.719561	bacteria	n/a
NODE_431_length_57563_cov_13.052288	bacteria	n/a
NODE_432_length_57517_cov_99.699227	bacteria	n/a
NODE_433_length_57274_cov_6.891872	bacteria	n/a
NODE_434_length_57265_cov_42.139171	bacteria	n/a
NODE_435_length_57262_cov_8.444176	bacteria	n/a
NODE_436_length_57154_cov_10.693585	prokarya	n/a
NODE_437_length_57140_cov_8.370903	bacteria	n/a
NODE_438_length_57103_cov_7.665264	bacteria	n/a
NODE_439_length_57084_cov_12.731172	bacteria	n/a
NODE_440_length_57074_cov_8.167313	bacteria	n/a
NODE_441_length_56867_cov_6.336320	bacteria	n/a
NODE_442_length_56781_cov_7.022706	bacteria	n/a
NODE_443_length_56626_cov_6.363967	bacteria	n/a
NODE_444_length_56428_cov_11.952371	prokarya	n/a
NODE_445_length_56401_cov_57.850815	prokarya	n/a
NODE_446_length_56353_cov_45.567391	prokarya	n/a
NODE_447_length_56347_cov_7.493996	bacteria	n/a
NODE_448_length_56335_cov_18.009577	bacteria	n/a
NODE_449_length_56330_cov_20.824434	bacteria	n/a
NODE_450_length_56316_cov_6.962461	bacteria	n/a
NODE_451_length_56291_cov_6.681183	bacteria	n/a
NODE_452_length_56226_cov_91.381923	bacteria	n/a
NODE_453_length_56191_cov_48.407510	prokarya	n/a
NODE_454_length_56129_cov_13.802850	prokarya	n/a
NODE_455_length_56034_cov_10.798031	prokarya	n/a
NODE_456_length_56000_cov_14.766396	bacteria	n/a
NODE_457_length_55970_cov_14.144201	prokarya	n/a
NODE_458_length_55951_cov_7.975955	bacteria	n/a
NODE_459_length_55941_cov_8.072773	bacteria	n/a
NODE_460_length_55912_cov_12.443311	bacteria	n/a
NODE_461_length_55809_cov_30.327456	bacteria	n/a
NODE_462_length_55743_cov_12.279971	unknown	n/a
NODE_463_length_55739_cov_24.733568	bacteria	n/a
NODE_464_length_55673_cov_24.902262	bacteria	n/a
NODE_465_length_55609_cov_797.752205	bacteria	n/a
NODE_466_length_55572_cov_7.214817	bacteria	n/a
NODE_467_length_55375_cov_13.154610	bacteria	n/a
NODE_468_length_55339_cov_8.853755	bacteria	n/a
NODE_469_length_55313_cov_7.577129	bacteria	n/a
NODE_470_length_55283_cov_31.327497	bacteria	n/a
NODE_471_length_55252_cov_11.662192	prokarya	n/a
NODE_472_length_55225_cov_11.492713	bacteria	n/a
NODE_473_length_55173_cov_8.527378	prokarya	n/a
NODE_474_length_55023_cov_10.167334	prokarya	n/a
NODE_475_length_55018_cov_22.074887	prokarya	n/a
NODE_477_length_54938_cov_13.152579	archaea	n/a
NODE_478_length_54844_cov_12.687109	bacteria	n/a
NODE_479_length_54778_cov_18.564096	unknown	n/a
NODE_480_length_54721_cov_31.903981	archaea	n/a
NODE_481_length_54671_cov_18.703054	bacteria	n/a
NODE_482_length_54588_cov_9.348926	bacteria	n/a
NODE_483_length_54568_cov_7.070901	bacteria	n/a
NODE_484_length_54555_cov_18.857890	bacteria	n/a
NODE_485_length_54358_cov_49.603981	prokarya	n/a
NODE_486_length_54289_cov_36.832688	prokarya	n/a
NODE_487_length_54250_cov_18.917539	bacteria	n/a
NODE_488_length_54188_cov_24.627048	bacteria	n/a
NODE_489_length_54133_cov_22.821203	bacteria	n/a
NODE_490_length_54120_cov_7.648516	bacteria	n/a
NODE_491_length_53911_cov_12.899101	bacteria	n/a
NODE_492_length_53765_cov_9.628915	bacteria	n/a
NODE_493_length_53687_cov_24.679632	archaea	n/a
NODE_494_length_53598_cov_14.165979	bacteria	n/a
NODE_495_length_53591_cov_11.980406	prokarya	n/a
NODE_496_length_53568_cov_48.625026	archaea	n/a
NODE_497_length_53537_cov_10.387084	prokarya	n/a
NODE_498_length_53335_cov_65.693243	prokarya	n/a
NODE_499_length_53085_cov_6.997039	bacteria	n/a
NODE_500_length_53015_cov_15.286631	bacteria	n/a
NODE_501_length_52962_cov_11.045117	prokarya	n/a
