sequence_id	class_fst_stage	class_snd_stage
NODE_70_length_47601_cov_20.535040	bacteria	n/a
NODE_71_length_47478_cov_21.076482	prokarya	n/a
NODE_72_length_47341_cov_10.543459	bacteria	n/a
NODE_73_length_47284_cov_12.904550	unknown	n/a
NODE_74_length_46854_cov_14.294451	bacteria	n/a
NODE_75_length_46519_cov_11.064222	bacteria	n/a
NODE_76_length_46435_cov_19.426714	bacteria	n/a
NODE_77_length_46418_cov_18.382417	bacteria	n/a
NODE_78_length_45931_cov_18.956775	eukarya	n/a
NODE_79_length_45503_cov_20.053952	bacteria	n/a
NODE_80_length_45426_cov_8.405986	bacteria	n/a
NODE_81_length_45305_cov_21.830387	bacteria	n/a
NODE_82_length_45130_cov_20.139523	eukarya	n/a
NODE_83_length_45086_cov_24.324576	bacteria	n/a
NODE_84_length_44895_cov_19.415656	bacteria	n/a
NODE_85_length_44827_cov_9.748973	archaea	n/a
NODE_86_length_44593_cov_11.684966	bacteria	n/a
NODE_87_length_44569_cov_17.665588	eukarya	n/a
NODE_88_length_44244_cov_12.415216	bacteria	n/a
NODE_89_length_44045_cov_27.637622	bacteria	n/a
NODE_90_length_44018_cov_22.156654	bacteria	n/a
NODE_91_length_43944_cov_11.153250	archaea	n/a
NODE_92_length_43928_cov_11.245003	unknown	n/a
NODE_93_length_43873_cov_42.604934	bacteria	n/a
NODE_94_length_43739_cov_11.420886	unknown	n/a
NODE_95_length_43443_cov_19.954849	bacteria	n/a
NODE_96_length_43338_cov_10.232170	archaea	n/a
NODE_97_length_43231_cov_8.198166	archaea	n/a
NODE_98_length_43118_cov_10.966932	archaea	n/a
NODE_99_length_43074_cov_19.414236	bacteria	n/a
NODE_100_length_42914_cov_14.275135	prokarya	n/a
NODE_101_length_42822_cov_10.143849	archaea	n/a
NODE_102_length_42674_cov_8.320538	bacteria	n/a
NODE_103_length_42572_cov_8.444834	bacteria	n/a
NODE_104_length_42521_cov_9.993454	archaea	n/a
NODE_105_length_42486_cov_35.602979	archaea	n/a
NODE_106_length_42041_cov_11.738865	unknown	n/a
NODE_107_length_41987_cov_13.211104	bacteria	n/a
NODE_108_length_41802_cov_12.185642	bacteria	n/a
NODE_109_length_41699_cov_12.439967	bacteria	n/a
NODE_110_length_41394_cov_18.589492	eukarya	n/a
NODE_111_length_41016_cov_7.349650	bacteria	n/a
NODE_112_length_40844_cov_19.022776	eukarya	n/a
NODE_113_length_40350_cov_17.330785	bacteria	n/a
NODE_114_length_40290_cov_15.358966	bacteria	n/a
NODE_115_length_40196_cov_11.813208	bacteria	n/a
NODE_116_length_40191_cov_18.296915	bacteria	n/a
NODE_117_length_40148_cov_10.341755	bacteria	n/a
NODE_118_length_40051_cov_34.416417	bacteria	n/a
NODE_119_length_39600_cov_25.856088	prokarya	n/a
NODE_120_length_39546_cov_16.167355	bacteria	n/a
NODE_121_length_39517_cov_8.989737	bacteria	n/a
NODE_122_length_39346_cov_17.208546	eukarya	n/a
NODE_123_length_39232_cov_19.215330	eukarya	n/a
NODE_124_length_39184_cov_18.832452	bacteria	n/a
NODE_125_length_39089_cov_10.809499	unknown	n/a
NODE_126_length_38994_cov_11.234495	unknown	n/a
NODE_127_length_38987_cov_30.310927	archaea	n/a
NODE_128_length_38739_cov_12.741030	unknown	n/a
NODE_129_length_38554_cov_11.028546	prokarya	n/a
NODE_130_length_38532_cov_9.723497	archaea	n/a
NODE_131_length_38503_cov_18.085856	bacteria	n/a
NODE_132_length_38384_cov_8.408464	bacteria	n/a
NODE_133_length_38152_cov_16.841195	bacteria	n/a
NODE_134_length_37898_cov_14.666808	bacteria	n/a
NODE_135_length_37855_cov_16.812037	bacteria	n/a
NODE_136_length_37810_cov_14.476175	bacteria	n/a
NODE_138_length_36886_cov_19.186392	eukarya	n/a
NODE_139_length_36816_cov_11.469356	bacteria	n/a
NODE_140_length_36737_cov_31.378687	bacteria	n/a
NODE_141_length_36703_cov_21.576375	bacteria	n/a
NODE_142_length_36693_cov_17.407664	bacteria	n/a
NODE_143_length_36496_cov_11.271974	unknown	n/a
NODE_144_length_36340_cov_14.752267	bacteria	n/a
NODE_145_length_35998_cov_10.310603	bacteria	n/a
NODE_146_length_35972_cov_21.632709	prokarya	n/a
NODE_147_length_35934_cov_20.891050	bacteria	n/a
NODE_148_length_35668_cov_37.443518	prokarya	n/a
NODE_149_length_35636_cov_21.558950	bacteria	n/a
NODE_151_length_35325_cov_7.505472	bacteria	n/a
NODE_152_length_35307_cov_12.892318	bacteria	n/a
NODE_153_length_35279_cov_12.627186	bacteria	n/a
NODE_154_length_34963_cov_22.487481	bacteria	n/a
NODE_155_length_34800_cov_7.553835	bacteria	n/a
NODE_156_length_34735_cov_13.113293	bacteria	n/a
NODE_157_length_34651_cov_21.865302	bacteria	n/a
NODE_158_length_34614_cov_37.619289	bacteria	n/a
NODE_159_length_34570_cov_8.102767	bacteria	n/a
NODE_160_length_34538_cov_33.923963	bacteria	n/a
NODE_161_length_34473_cov_20.392266	bacteria	n/a
NODE_162_length_34417_cov_10.634247	bacteria	n/a
NODE_163_length_34377_cov_22.375211	prokarya	n/a
NODE_164_length_34329_cov_14.536004	bacteria	n/a
NODE_165_length_34189_cov_20.031288	eukarya	n/a
NODE_166_length_34107_cov_14.724392	bacteria	n/a
NODE_167_length_33991_cov_20.044142	bacteria	n/a
NODE_168_length_33980_cov_22.662579	bacteria	n/a
NODE_169_length_33920_cov_9.410010	bacteria	n/a
NODE_170_length_33850_cov_12.136470	bacteria	n/a
NODE_171_length_33786_cov_29.851887	archaea	n/a
NODE_172_length_33722_cov_8.666112	archaea	n/a
NODE_173_length_33658_cov_8.511323	bacteria	n/a
NODE_174_length_33647_cov_20.184032	eukarya	n/a
NODE_175_length_33540_cov_26.318859	bacteria	n/a
NODE_176_length_33443_cov_9.424883	prokarya	n/a
NODE_177_length_33367_cov_16.051453	bacteria	n/a
NODE_178_length_33357_cov_16.474176	eukarya	n/a
NODE_179_length_33328_cov_16.715625	bacteria	n/a
NODE_180_length_33139_cov_6.313958	archaea	n/a
NODE_181_length_32987_cov_11.251002	bacteria	n/a
NODE_182_length_32949_cov_15.310969	eukarya	n/a
NODE_183_length_32752_cov_13.988470	bacteria	n/a
NODE_184_length_32714_cov_10.963747	archaea	n/a
NODE_185_length_32704_cov_17.746975	bacteria	n/a
NODE_186_length_32661_cov_9.681194	bacteria	n/a
NODE_187_length_32589_cov_30.226870	archaea	n/a
NODE_188_length_32484_cov_15.785963	bacteria	n/a
NODE_189_length_32431_cov_8.929979	archaea	n/a
NODE_190_length_32291_cov_10.259586	bacteria	n/a
NODE_191_length_32221_cov_10.030871	bacteria	n/a
NODE_192_length_32210_cov_27.292085	bacteria	n/a
NODE_193_length_32138_cov_37.755384	prokarya	n/a
NODE_194_length_32019_cov_7.976098	bacteria	n/a
NODE_195_length_31996_cov_19.518550	eukarya	n/a
NODE_196_length_31877_cov_8.917981	bacteria	n/a
NODE_197_length_31700_cov_29.125833	archaea	n/a
NODE_198_length_31546_cov_21.097361	bacteria	n/a
NODE_199_length_31545_cov_11.934519	bacteria	n/a
NODE_200_length_31481_cov_9.591135	bacteria	n/a
NODE_201_length_31277_cov_19.572033	bacteria	n/a
NODE_202_length_31269_cov_10.347152	archaea	n/a
NODE_203_length_31227_cov_12.658347	bacteria	n/a
NODE_204_length_31225_cov_19.308181	bacteria	n/a
NODE_205_length_31181_cov_17.827475	prokarya	n/a
NODE_206_length_31179_cov_43.157981	bacteria	n/a
NODE_207_length_31142_cov_26.242609	prokarya	n/a
NODE_208_length_31138_cov_9.878519	bacteria	n/a
NODE_209_length_30857_cov_17.334167	bacteria	n/a
NODE_210_length_30802_cov_10.562526	archaea	n/a
NODE_211_length_30790_cov_9.566878	archaea	n/a
NODE_212_length_30679_cov_19.885482	bacteria	n/a
NODE_213_length_30610_cov_19.952741	eukarya	n/a
NODE_214_length_30586_cov_21.501032	prokarya	n/a
NODE_215_length_30538_cov_20.333530	eukarya	n/a
NODE_216_length_30520_cov_8.216609	bacteria	n/a
NODE_217_length_30423_cov_11.508430	bacteria	n/a
NODE_218_length_30404_cov_17.621108	archaea	n/a
NODE_219_length_30393_cov_34.399400	archaea	n/a
NODE_220_length_30273_cov_10.629294	prokarya	n/a
NODE_221_length_30222_cov_10.912222	bacteria	n/a
NODE_222_length_30169_cov_10.119778	prokarya	n/a
NODE_223_length_30166_cov_19.532397	bacteria	n/a
NODE_224_length_30151_cov_15.307117	bacteria	n/a
NODE_225_length_30134_cov_17.296320	eukarya	n/a
NODE_226_length_30098_cov_12.985854	bacteria	n/a
NODE_227_length_30092_cov_21.250424	bacteria	n/a
NODE_228_length_30005_cov_14.765643	bacteria	n/a
NODE_229_length_29930_cov_17.223900	eukarya	n/a
NODE_230_length_29921_cov_13.045671	bacteria	n/a
NODE_231_length_29869_cov_9.207922	bacteria	n/a
NODE_232_length_29830_cov_19.560336	eukarya	n/a
NODE_233_length_29812_cov_8.846355	bacteria	n/a
NODE_234_length_29743_cov_17.062045	eukarya	n/a
NODE_235_length_29733_cov_21.337152	bacteria	n/a
NODE_236_length_29668_cov_15.518927	eukarya	n/a
NODE_237_length_29602_cov_18.661522	eukarya	n/a
NODE_238_length_29444_cov_18.818129	eukarya	n/a
NODE_239_length_29435_cov_17.281552	eukarya	n/a
NODE_240_length_29428_cov_33.496034	archaea	n/a
NODE_241_length_29398_cov_9.730328	bacteria	n/a
NODE_242_length_29380_cov_23.200375	eukarya	n/a
NODE_243_length_29354_cov_19.241715	eukarya	n/a
NODE_244_length_29340_cov_6.605976	archaea	n/a
NODE_245_length_29294_cov_23.601936	archaea	n/a
NODE_246_length_29259_cov_15.465553	bacteria	n/a
NODE_247_length_29218_cov_10.795631	bacteria	n/a
NODE_248_length_29202_cov_13.501355	bacteria	n/a
NODE_249_length_29021_cov_10.444003	bacteria	n/a
NODE_250_length_28959_cov_9.247717	bacteria	n/a
NODE_251_length_28900_cov_11.579927	eukarya	n/a
NODE_252_length_28759_cov_9.631933	archaea	n/a
NODE_253_length_28674_cov_16.657430	bacteria	n/a
NODE_254_length_28638_cov_18.385789	eukarya	n/a
NODE_255_length_28492_cov_14.383972	bacteria	n/a
NODE_256_length_28429_cov_21.817333	bacteria	n/a
NODE_257_length_28364_cov_16.818044	bacteria	n/a
NODE_258_length_28349_cov_9.859263	bacteria	n/a
NODE_259_length_28344_cov_31.714624	bacteria	n/a
NODE_260_length_28336_cov_11.888017	bacteria	n/a
NODE_261_length_28276_cov_8.900074	bacteria	n/a
NODE_262_length_28201_cov_11.458111	prokarya	n/a
NODE_263_length_28109_cov_9.583375	archaea	n/a
NODE_264_length_28103_cov_8.328080	bacteria	n/a
NODE_265_length_28042_cov_7.440204	bacteria	n/a
NODE_266_length_28021_cov_6.612136	bacteria	n/a
NODE_267_length_28014_cov_25.502271	bacteria	n/a
NODE_268_length_28014_cov_13.312922	bacteria	n/a
NODE_269_length_27984_cov_10.364746	archaea	n/a
NODE_270_length_27905_cov_10.773645	unknown	n/a
NODE_271_length_27887_cov_10.766887	bacteria	n/a
NODE_272_length_27882_cov_10.015668	bacteria	n/a
NODE_273_length_27854_cov_24.057016	archaea	n/a
NODE_274_length_27813_cov_16.381079	bacteria	n/a
NODE_275_length_27787_cov_19.358791	bacteria	n/a
NODE_276_length_27774_cov_9.436740	bacteria	n/a
NODE_277_length_27731_cov_14.138495	bacteria	n/a
NODE_278_length_27695_cov_15.468452	bacteria	n/a
NODE_279_length_27690_cov_12.004740	bacteria	n/a
NODE_280_length_27551_cov_19.953048	unknown	n/a
NODE_281_length_27525_cov_20.946378	bacteria	n/a
NODE_282_length_27497_cov_8.642883	bacteria	n/a
NODE_283_length_27475_cov_22.848869	bacteria	n/a
NODE_284_length_27461_cov_17.329599	eukarya	n/a
NODE_285_length_27429_cov_18.608899	bacteria	n/a
NODE_286_length_27425_cov_8.378444	bacteria	n/a
NODE_287_length_27412_cov_10.568995	archaea	n/a
NODE_288_length_27397_cov_12.385670	prokarya	n/a
NODE_289_length_27394_cov_18.535608	bacteria	n/a
NODE_290_length_27367_cov_12.727629	bacteria	n/a
NODE_291_length_27334_cov_21.424099	bacteria	n/a
NODE_292_length_27313_cov_34.595898	prokarya	n/a
NODE_293_length_27290_cov_8.419681	bacteria	n/a
NODE_294_length_27247_cov_16.494520	eukarya	n/a
NODE_295_length_27214_cov_17.232777	unknown	n/a
NODE_296_length_27137_cov_9.960158	bacteria	n/a
NODE_297_length_27115_cov_9.509571	archaea	n/a
NODE_298_length_27101_cov_11.199216	bacteria	n/a
NODE_299_length_27057_cov_31.898785	archaea	n/a
NODE_300_length_26983_cov_10.823715	archaea	n/a
NODE_301_length_26908_cov_7.069154	archaea	n/a
NODE_302_length_26815_cov_14.978214	bacteria	n/a
NODE_303_length_26813_cov_7.894760	bacteria	n/a
NODE_304_length_26747_cov_30.382811	archaea	n/a
NODE_305_length_26730_cov_9.002624	prokarya	n/a
NODE_306_length_26725_cov_8.015748	bacteria	n/a
NODE_307_length_26706_cov_16.325016	bacteria	n/a
NODE_308_length_26705_cov_20.213846	bacteria	n/a
NODE_309_length_26693_cov_38.917449	bacteria	n/a
NODE_310_length_26688_cov_9.951939	bacteria	n/a
NODE_311_length_26682_cov_10.562812	archaea	n/a
NODE_312_length_26626_cov_13.994355	bacteria	n/a
NODE_313_length_26533_cov_11.618740	bacteria	n/a
NODE_314_length_26526_cov_11.605455	bacteria	n/a
NODE_315_length_26519_cov_18.617896	eukarya	n/a
NODE_316_length_26499_cov_24.972243	bacteria	n/a
NODE_317_length_26462_cov_18.808005	bacteria	n/a
NODE_318_length_26449_cov_157.377624	unknown	n/a
NODE_319_length_26426_cov_8.948883	bacteria	n/a
NODE_320_length_26340_cov_16.570439	eukarya	n/a
NODE_321_length_26308_cov_8.986516	bacteria	n/a
NODE_322_length_26224_cov_8.063090	bacteria	n/a
NODE_323_length_26222_cov_14.688998	eukarya	n/a
NODE_324_length_26203_cov_8.724300	bacteria	n/a
NODE_325_length_26163_cov_15.611843	eukarya	n/a
NODE_326_length_26131_cov_14.155008	bacteria	n/a
NODE_327_length_26067_cov_10.263532	bacteria	n/a
NODE_328_length_26036_cov_12.503252	prokarya	n/a
NODE_329_length_26034_cov_6.047115	archaea	n/a
NODE_330_length_25973_cov_9.922756	bacteria	n/a
NODE_331_length_25967_cov_15.519566	eukarya	n/a
NODE_332_length_25943_cov_18.031327	eukarya	n/a
NODE_333_length_25907_cov_7.701570	archaea	n/a
NODE_334_length_25883_cov_10.853802	bacteria	n/a
NODE_335_length_25874_cov_8.777915	archaea	n/a
NODE_336_length_25776_cov_8.183002	archaea	n/a
NODE_337_length_25746_cov_8.741388	bacteria	n/a
NODE_338_length_25705_cov_36.608226	bacteria	n/a
NODE_339_length_25587_cov_11.944619	bacteria	n/a
NODE_340_length_25536_cov_10.892744	bacteria	n/a
NODE_341_length_25524_cov_9.770348	bacteria	n/a
NODE_342_length_25408_cov_10.609040	bacteria	n/a
NODE_343_length_25389_cov_16.398713	bacteria	n/a
NODE_344_length_25389_cov_13.614352	bacteria	n/a
NODE_345_length_25371_cov_18.988268	eukarya	n/a
NODE_346_length_25355_cov_35.918617	unknown	n/a
NODE_347_length_25239_cov_9.414390	prokarya	n/a
NODE_348_length_25194_cov_9.395720	bacteria	n/a
NODE_349_length_25049_cov_12.188285	bacteria	n/a
NODE_350_length_25035_cov_8.219175	bacteria	n/a
NODE_351_length_25012_cov_10.621789	prokarya	n/a
NODE_352_length_24964_cov_17.922076	bacteria	n/a
NODE_353_length_24955_cov_18.827631	eukarya	n/a
NODE_354_length_24921_cov_10.959945	archaea	n/a
NODE_355_length_24892_cov_31.732697	bacteria	n/a
NODE_356_length_24804_cov_10.035638	bacteria	n/a
NODE_357_length_24799_cov_20.811025	eukarya	n/a
NODE_358_length_24798_cov_11.730550	bacteria	n/a
NODE_359_length_24793_cov_17.811909	bacteria	n/a
NODE_360_length_24730_cov_7.886160	bacteria	n/a
NODE_361_length_24697_cov_9.683630	bacteria	n/a
NODE_362_length_24666_cov_28.441632	bacteria	n/a
NODE_363_length_24654_cov_12.283264	bacteria	n/a
NODE_364_length_24611_cov_15.215915	bacteria	n/a
NODE_365_length_24561_cov_9.016690	archaea	n/a
NODE_366_length_24519_cov_9.484753	bacteria	n/a
NODE_367_length_24483_cov_10.714876	archaea	n/a
NODE_368_length_24468_cov_28.777250	bacteria	n/a
NODE_369_length_24443_cov_29.440873	archaea	n/a
NODE_370_length_24433_cov_7.920953	bacteria	n/a
NODE_371_length_24393_cov_12.030980	bacteria	n/a
NODE_372_length_24274_cov_8.895495	bacteria	n/a
NODE_373_length_24187_cov_18.782571	bacteria	n/a
NODE_374_length_24169_cov_20.611180	bacteria	n/a
NODE_375_length_24169_cov_18.854856	bacteria	n/a
NODE_376_length_24143_cov_8.979409	bacteria	n/a
NODE_377_length_24139_cov_11.426922	bacteria	n/a
NODE_378_length_24083_cov_8.394332	bacteria	n/a
NODE_379_length_24075_cov_8.814072	archaea	n/a
NODE_380_length_24075_cov_7.608285	bacteria	n/a
NODE_381_length_24069_cov_10.575456	bacteria	n/a
NODE_382_length_24062_cov_9.890615	archaea	n/a
NODE_383_length_24033_cov_14.690425	bacteria	n/a
NODE_384_length_23954_cov_10.836227	bacteria	n/a
NODE_385_length_23930_cov_6.681634	bacteria	n/a
NODE_386_length_23922_cov_15.210081	bacteria	n/a
NODE_387_length_23917_cov_12.628992	bacteria	n/a
NODE_388_length_23898_cov_12.139957	prokarya	n/a
NODE_389_length_23876_cov_7.688342	bacteria	n/a
NODE_390_length_23831_cov_9.237677	archaea	n/a
NODE_391_length_23814_cov_13.532977	bacteria	n/a
NODE_392_length_23807_cov_14.902661	eukarya	n/a
NODE_393_length_23801_cov_14.714268	bacteria	n/a
NODE_394_length_23767_cov_11.087466	bacteria	n/a
NODE_395_length_23761_cov_7.358306	bacteria	n/a
NODE_396_length_23734_cov_16.637865	eukarya	n/a
NODE_397_length_23734_cov_11.274758	bacteria	n/a
NODE_398_length_23734_cov_10.964990	unknown	n/a
NODE_399_length_23728_cov_10.693026	prokarya	n/a
NODE_400_length_23716_cov_34.387219	bacteria	n/a
NODE_401_length_23674_cov_15.456031	prokarya	n/a
NODE_402_length_23671_cov_9.393081	bacteria	n/a
NODE_403_length_23641_cov_20.878826	bacteria	n/a
NODE_404_length_23583_cov_8.530474	bacteria	n/a
NODE_405_length_23574_cov_11.559420	bacteria	n/a
NODE_406_length_23555_cov_20.347064	bacteria	n/a
NODE_407_length_23537_cov_17.195554	eukarya	n/a
NODE_408_length_23510_cov_8.895971	bacteria	n/a
NODE_409_length_23484_cov_24.668573	bacteria	n/a
NODE_410_length_23441_cov_30.970281	archaea	n/a
NODE_411_length_23439_cov_25.937179	bacteria	n/a
NODE_412_length_23414_cov_13.009804	bacteria	n/a
NODE_413_length_23412_cov_8.611551	archaea	n/a
NODE_414_length_23407_cov_7.740151	bacteria	n/a
NODE_415_length_23405_cov_19.746253	bacteria	n/a
NODE_416_length_23402_cov_9.114918	bacteria	n/a
NODE_417_length_23398_cov_10.673050	prokarya	n/a
NODE_418_length_23397_cov_10.624754	bacteria	n/a
NODE_419_length_23396_cov_32.281822	archaea	n/a
NODE_420_length_23396_cov_14.014524	eukarya	n/a
NODE_421_length_23364_cov_28.240379	bacteria	n/a
NODE_422_length_23356_cov_12.022960	prokarya	n/a
NODE_423_length_23356_cov_8.732973	bacteria	n/a
NODE_424_length_23349_cov_9.918133	prokarya	n/a
NODE_425_length_23333_cov_8.894450	prokarya	n/a
NODE_426_length_23313_cov_8.549789	bacteria	n/a
NODE_427_length_23279_cov_21.096237	bacteria	n/a
NODE_428_length_23277_cov_13.606451	bacteria	n/a
NODE_429_length_23273_cov_7.077311	bacteria	n/a
NODE_430_length_23242_cov_24.868849	bacteria	n/a
NODE_431_length_23134_cov_19.732961	prokarya	n/a
NODE_432_length_23086_cov_42.286310	bacteria	n/a
NODE_433_length_23054_cov_6.759381	bacteria	n/a
NODE_434_length_23029_cov_17.404805	eukarya	n/a
NODE_435_length_23019_cov_9.312533	bacteria	n/a
NODE_436_length_23016_cov_14.811768	bacteria	n/a
NODE_437_length_22926_cov_7.992348	bacteria	n/a
NODE_438_length_22896_cov_10.747866	bacteria	n/a
NODE_439_length_22881_cov_16.232104	eukarya	n/a
NODE_440_length_22881_cov_11.213222	bacteria	n/a
NODE_441_length_22844_cov_10.917285	bacteria	n/a
NODE_442_length_22842_cov_8.848861	bacteria	n/a
NODE_443_length_22821_cov_11.250769	bacteria	n/a
NODE_444_length_22812_cov_19.470580	eukarya	n/a
NODE_445_length_22770_cov_10.155184	archaea	n/a
NODE_446_length_22743_cov_7.787906	bacteria	n/a
NODE_447_length_22705_cov_9.200177	archaea	n/a
NODE_448_length_22630_cov_22.531606	prokarya	n/a
NODE_449_length_22616_cov_10.207393	bacteria	n/a
NODE_450_length_22608_cov_17.751031	bacteria	n/a
NODE_451_length_22602_cov_6.691267	archaea	n/a
NODE_452_length_22595_cov_17.631677	bacteria	n/a
NODE_453_length_22593_cov_18.823676	bacteria	n/a
NODE_454_length_22588_cov_10.801003	unknown	n/a
NODE_455_length_22534_cov_13.741359	archaea	n/a
NODE_456_length_22503_cov_9.557466	bacteria	n/a
NODE_457_length_22501_cov_8.378687	bacteria	n/a
NODE_458_length_22493_cov_16.307202	eukarya	n/a
NODE_459_length_22482_cov_11.482454	bacteria	n/a
NODE_460_length_22457_cov_8.316579	archaea	n/a
NODE_461_length_22414_cov_9.956483	bacteria	n/a
NODE_462_length_22397_cov_8.882732	bacteria	n/a
NODE_463_length_22368_cov_9.983059	bacteria	n/a
NODE_464_length_22352_cov_16.898148	eukarya	n/a
NODE_465_length_22348_cov_18.774952	bacteria	n/a
NODE_466_length_22326_cov_9.047910	bacteria	n/a
NODE_467_length_22269_cov_8.499550	archaea	n/a
NODE_468_length_22258_cov_11.040040	bacteria	n/a
NODE_469_length_22247_cov_10.668935	prokarya	n/a
NODE_470_length_22208_cov_6.443552	bacteria	n/a
NODE_471_length_22196_cov_18.929588	bacteria	n/a
NODE_472_length_22188_cov_34.917228	unknown	n/a
NODE_473_length_22188_cov_11.843266	bacteria	n/a
NODE_474_length_22167_cov_8.899240	bacteria	n/a
NODE_475_length_22156_cov_9.891000	prokarya	n/a
NODE_476_length_22147_cov_33.020958	archaea	n/a
NODE_477_length_22132_cov_7.640350	eukarya	n/a
NODE_478_length_22130_cov_19.519139	eukarya	n/a
NODE_479_length_22104_cov_10.313846	archaea	n/a
NODE_480_length_22086_cov_8.237574	bacteria	n/a
NODE_481_length_22040_cov_19.849579	unknown	n/a
NODE_482_length_22021_cov_8.773058	bacteria	n/a
NODE_483_length_22010_cov_11.176816	bacteria	n/a
NODE_484_length_22003_cov_10.706260	eukarya	n/a
NODE_485_length_21998_cov_10.383813	bacteria	n/a
NODE_486_length_21994_cov_13.709422	bacteria	n/a
NODE_487_length_21990_cov_10.643994	bacteria	n/a
NODE_488_length_21977_cov_21.841666	eukarya	n/a
NODE_489_length_21965_cov_7.247923	bacteria	n/a
NODE_490_length_21962_cov_21.250148	bacteria	n/a
NODE_491_length_21957_cov_19.216008	eukarya	n/a
NODE_492_length_21934_cov_27.165410	bacteria	n/a
NODE_493_length_21895_cov_9.783700	bacteria	n/a
NODE_494_length_21889_cov_7.335120	archaea	n/a
NODE_495_length_21885_cov_16.961338	prokarya	n/a
NODE_496_length_21871_cov_12.051338	bacteria	n/a
NODE_497_length_21816_cov_8.431690	archaea	n/a
NODE_498_length_21791_cov_12.039888	prokarya	n/a
NODE_499_length_21767_cov_21.487196	bacteria	n/a
NODE_500_length_21764_cov_7.693768	bacteria	n/a
NODE_501_length_21738_cov_29.338560	bacteria	n/a
NODE_502_length_21678_cov_17.082412	unknown	n/a
NODE_503_length_21663_cov_11.133654	bacteria	n/a
NODE_504_length_21658_cov_14.950424	archaea	n/a
