sequence_id	class_fst_stage	class_snd_stage
NODE_8022_length_11465_cov_12.2337	bacteria	n/a
NODE_8038_length_3059_cov_12.5633	archaea	n/a
NODE_8160_length_8925_cov_20.0000	bacteria	n/a
NODE_8204_length_5204_cov_13.8313	bacteria	n/a
NODE_8256_length_24623_cov_13.0000	bacteria	n/a
NODE_8432_length_3768_cov_11.0000	bacteria	n/a
NODE_8443_length_5937_cov_27.8953	archaea	n/a
NODE_8497_length_10957_cov_9.0000	bacteria	n/a
NODE_8503_length_6398_cov_9.0000	bacteria	n/a
NODE_8542_length_3666_cov_13.5895	bacteria	n/a
NODE_8562_length_3884_cov_6.0000	bacteria	n/a
NODE_8564_length_3715_cov_10.0000	bacteria	n/a
NODE_8727_length_4022_cov_20.0000	archaea	n/a
NODE_8858_length_3644_cov_22.3018	bacteria	n/a
NODE_9032_length_6087_cov_18.5126	prokarya	n/a
NODE_9068_length_3254_cov_32.6931	archaea	n/a
NODE_9109_length_3229_cov_21.4531	bacteria	n/a
NODE_9385_length_5431_cov_20.0000	bacteria	n/a
NODE_9411_length_3226_cov_89.8954	bacteria	n/a
NODE_9443_length_3173_cov_52.9322	bacteria	n/a
NODE_9536_length_3908_cov_22.0000	bacteria	n/a
NODE_9551_length_4435_cov_18.0000	archaea	n/a
NODE_9579_length_3348_cov_16.0771	bacteria	n/a
NODE_9603_length_3145_cov_7.0000	bacteria	n/a
NODE_9629_length_4696_cov_28.8471	archaea	n/a
NODE_9723_length_3098_cov_11.0000	bacteria	n/a
NODE_9724_length_3927_cov_13.0000	bacteria	n/a
NODE_9746_length_3452_cov_16.8635	bacteria	n/a
NODE_9761_length_20059_cov_14.8198	bacteria	n/a
NODE_9774_length_3686_cov_16.9641	eukarya	n/a
NODE_9812_length_3614_cov_18.8609	archaea	n/a
NODE_9835_length_3837_cov_18.0000	bacteria	n/a
NODE_9863_length_3335_cov_8.0000	archaea	n/a
NODE_9960_length_3142_cov_12.7420	bacteria	n/a
NODE_10077_length_3642_cov_20.0000	bacteria	n/a
NODE_10216_length_3288_cov_16.8536	archaea	n/a
NODE_10308_length_4727_cov_37.3247	archaea	n/a
NODE_10389_length_3781_cov_8.0000	bacteria	n/a
NODE_10403_length_3023_cov_40.2211	bacteria	n/a
NODE_10456_length_3942_cov_9.0000	bacteria	n/a
NODE_10556_length_3391_cov_37.0000	bacteria	n/a
NODE_10561_length_3361_cov_13.0000	bacteria	n/a
NODE_10568_length_3067_cov_16.8535	bacteria	n/a
NODE_10586_length_3151_cov_24.7154	bacteria	n/a
NODE_10639_length_5931_cov_14.8217	bacteria	n/a
NODE_10670_length_3613_cov_23.6511	bacteria	n/a
NODE_10677_length_6909_cov_20.0000	bacteria	n/a
NODE_10684_length_5595_cov_21.5782	bacteria	n/a
NODE_10741_length_3013_cov_5.0000	bacteria	n/a
NODE_10767_length_4244_cov_39.4138	bacteria	n/a
NODE_10773_length_6576_cov_9.0000	bacteria	n/a
NODE_10825_length_3637_cov_36.7885	prokarya	n/a
NODE_10847_length_3646_cov_18.0000	bacteria	n/a
NODE_10863_length_3699_cov_16.6246	bacteria	n/a
NODE_10900_length_3357_cov_27.0000	archaea	n/a
NODE_11048_length_3383_cov_5.0000	bacteria	n/a
NODE_11061_length_3074_cov_10.0000	bacteria	n/a
NODE_11078_length_3506_cov_10.0000	bacteria	n/a
NODE_11092_length_16542_cov_46.7832	bacteria	n/a
NODE_11110_length_10156_cov_24.6923	prokarya	n/a
NODE_11139_length_6682_cov_11.2615	archaea	n/a
NODE_11196_length_6642_cov_30.8708	archaea	n/a
NODE_11227_length_6961_cov_18.0000	bacteria	n/a
NODE_11256_length_3296_cov_21.0000	archaea	n/a
NODE_11449_length_3084_cov_25.1322	bacteria	n/a
NODE_11487_length_4192_cov_30.0000	eukarya	n/a
NODE_11538_length_7481_cov_22.9343	bacteria	n/a
NODE_11965_length_3641_cov_21.3799	bacteria	n/a
NODE_12049_length_3770_cov_9.0000	bacteria	n/a
NODE_12063_length_3009_cov_7.0000	eukarya	n/a
NODE_12172_length_3468_cov_28.2290	bacteria	n/a
NODE_12190_length_5192_cov_40.4595	archaea	n/a
NODE_12209_length_5054_cov_18.9088	bacteria	n/a
NODE_12497_length_4362_cov_22.5107	bacteria	n/a
NODE_12515_length_6590_cov_14.8350	bacteria	n/a
NODE_12554_length_5063_cov_24.2449	bacteria	n/a
NODE_12560_length_7694_cov_8.0000	archaea	n/a
NODE_12614_length_3078_cov_36.6837	bacteria	n/a
NODE_12616_length_4173_cov_75.9149	bacteria	n/a
NODE_12630_length_4321_cov_6.0000	bacteria	n/a
NODE_12638_length_3850_cov_20.8068	bacteria	n/a
NODE_12703_length_7829_cov_12.0000	bacteria	n/a
NODE_12704_length_7903_cov_24.9198	archaea	n/a
NODE_12782_length_19292_cov_29.0000	bacteria	n/a
NODE_12802_length_32965_cov_11.0000	bacteria	n/a
NODE_12811_length_3683_cov_13.8979	bacteria	n/a
NODE_12915_length_3379_cov_30.0000	bacteria	n/a
NODE_12960_length_4143_cov_28.7217	bacteria	n/a
NODE_12964_length_4414_cov_33.2824	bacteria	n/a
NODE_13006_length_5049_cov_47.1391	eukarya	n/a
NODE_13077_length_4917_cov_21.6367	bacteria	n/a
NODE_13111_length_9032_cov_7.0000	bacteria	n/a
NODE_13213_length_4677_cov_35.0000	bacteria	n/a
NODE_13246_length_5654_cov_14.0000	bacteria	n/a
NODE_13250_length_3804_cov_14.0000	bacteria	n/a
NODE_13337_length_14290_cov_19.0000	bacteria	n/a
NODE_13342_length_4273_cov_14.0000	bacteria	n/a
NODE_13410_length_4800_cov_6.0000	bacteria	n/a
NODE_13462_length_4751_cov_8.0000	archaea	n/a
NODE_13587_length_6912_cov_70.8172	bacteria	n/a
NODE_13627_length_3395_cov_51.9789	bacteria	n/a
NODE_13629_length_4156_cov_6.0000	bacteria	n/a
NODE_13712_length_3121_cov_49.0000	bacteria	n/a
NODE_13772_length_4923_cov_31.0000	bacteria	n/a
NODE_13778_length_3751_cov_20.6696	bacteria	n/a
NODE_13805_length_3338_cov_29.5030	bacteria	n/a
NODE_13806_length_3389_cov_5.0000	bacteria	n/a
NODE_13873_length_5235_cov_17.0000	bacteria	n/a
NODE_13878_length_3578_cov_28.0000	eukarya	n/a
NODE_13897_length_6536_cov_32.0083	bacteria	n/a
NODE_13900_length_3282_cov_30.3633	bacteria	n/a
NODE_13945_length_3233_cov_22.5125	bacteria	n/a
NODE_14037_length_5299_cov_26.7591	bacteria	n/a
NODE_14205_length_3095_cov_13.0000	bacteria	n/a
NODE_14360_length_4739_cov_31.0000	eukarya	n/a
NODE_14383_length_7127_cov_30.9829	archaea	n/a
NODE_14397_length_3329_cov_15.0000	archaea	n/a
NODE_14408_length_6803_cov_15.4183	bacteria	n/a
NODE_14445_length_4995_cov_7.0000	bacteria	n/a
NODE_14484_length_3629_cov_20.0000	bacteria	n/a
NODE_14506_length_30264_cov_15.0000	bacteria	n/a
NODE_14613_length_4030_cov_116.3355	bacteria	n/a
NODE_14665_length_8897_cov_19.8184	bacteria	n/a
NODE_14696_length_3292_cov_13.9549	archaea	n/a
NODE_14830_length_8079_cov_226.4627	bacteria	n/a
NODE_14847_length_4874_cov_19.1091	archaea	n/a
NODE_14880_length_3099_cov_12.0000	bacteria	n/a
NODE_14964_length_24087_cov_18.7539	prokarya	n/a
NODE_15002_length_9016_cov_15.0000	bacteria	n/a
NODE_15299_length_3809_cov_12.9089	archaea	n/a
NODE_15376_length_3091_cov_38.9502	bacteria	n/a
NODE_15458_length_3359_cov_10.0000	bacteria	n/a
NODE_15631_length_3078_cov_21.4535	archaea	n/a
NODE_15743_length_10388_cov_14.0000	bacteria	n/a
NODE_15808_length_3042_cov_25.3585	bacteria	n/a
NODE_15827_length_5520_cov_27.3712	bacteria	n/a
NODE_15933_length_4151_cov_28.4291	bacteria	n/a
NODE_15981_length_3920_cov_21.0331	bacteria	n/a
NODE_16273_length_5122_cov_9.0000	bacteria	n/a
NODE_16286_length_5222_cov_6.8789	bacteria	n/a
NODE_16322_length_4059_cov_19.7541	bacteria	n/a
NODE_16368_length_4282_cov_21.0000	bacteria	n/a
NODE_16460_length_5430_cov_16.0000	bacteria	n/a
NODE_16496_length_3157_cov_26.4411	bacteria	n/a
NODE_16522_length_3543_cov_6.0000	bacteria	n/a
NODE_16555_length_6687_cov_25.0731	unknown	n/a
NODE_16637_length_11121_cov_16.9171	bacteria	n/a
NODE_16663_length_5006_cov_36.3174	archaea	n/a
NODE_16671_length_30398_cov_17.0000	bacteria	n/a
NODE_16750_length_6747_cov_6.0000	bacteria	n/a
NODE_16879_length_5186_cov_21.6448	archaea	n/a
NODE_16941_length_3847_cov_13.6722	bacteria	n/a
NODE_16952_length_3002_cov_28.0000	bacteria	n/a
NODE_16954_length_3317_cov_19.0000	eukarya	n/a
NODE_16967_length_3837_cov_32.0000	bacteria	n/a
NODE_17113_length_33302_cov_12.0000	bacteria	n/a
NODE_17133_length_5710_cov_14.0000	archaea	n/a
NODE_17166_length_6495_cov_8.0000	bacteria	n/a
NODE_17222_length_5138_cov_10.0000	bacteria	n/a
NODE_17268_length_4485_cov_11.0000	bacteria	n/a
NODE_17330_length_4497_cov_77.3965	bacteria	n/a
NODE_17368_length_3923_cov_17.8034	bacteria	n/a
NODE_17388_length_3962_cov_10.0000	bacteria	n/a
NODE_17500_length_4973_cov_14.0000	bacteria	n/a
NODE_17587_length_22132_cov_24.0000	archaea	n/a
NODE_17590_length_6552_cov_10.0000	archaea	n/a
NODE_17706_length_3893_cov_18.6804	bacteria	n/a
NODE_17775_length_3084_cov_16.5575	bacteria	n/a
NODE_17791_length_4381_cov_7.0000	bacteria	n/a
NODE_17921_length_3490_cov_15.0000	archaea	n/a
NODE_17936_length_5276_cov_9.0000	eukarya	n/a
NODE_18014_length_3257_cov_6.0000	bacteria	n/a
NODE_18118_length_9991_cov_49.9007	archaea	n/a
NODE_18144_length_3346_cov_7.0000	bacteria	n/a
NODE_18160_length_3265_cov_15.4231	bacteria	n/a
NODE_18223_length_5446_cov_26.0000	archaea	n/a
NODE_18224_length_5216_cov_34.7041	bacteria	n/a
NODE_18244_length_6200_cov_6.0000	bacteria	n/a
NODE_18323_length_16953_cov_21.9139	prokarya	n/a
NODE_18384_length_3278_cov_33.6366	bacteria	n/a
NODE_18441_length_4240_cov_9.0000	bacteria	n/a
NODE_18484_length_4777_cov_15.8197	bacteria	n/a
NODE_18520_length_5572_cov_33.0000	bacteria	n/a
NODE_18609_length_6560_cov_57.6861	eukarya	n/a
NODE_18911_length_8227_cov_9.0000	bacteria	n/a
NODE_18973_length_3126_cov_9.0000	bacteria	n/a
NODE_18993_length_3590_cov_8.0000	bacteria	n/a
NODE_19044_length_3239_cov_23.3881	bacteria	n/a
NODE_19189_length_7953_cov_12.8836	bacteria	n/a
NODE_19265_length_4135_cov_31.0000	bacteria	n/a
NODE_19371_length_7502_cov_22.6633	bacteria	n/a
NODE_19484_length_3322_cov_21.4920	archaea	n/a
NODE_19583_length_3997_cov_11.9041	archaea	n/a
NODE_19604_length_8275_cov_43.0000	bacteria	n/a
NODE_19699_length_4174_cov_20.0000	bacteria	n/a
NODE_19700_length_3745_cov_40.0000	bacteria	n/a
NODE_19719_length_3448_cov_11.0000	bacteria	n/a
NODE_19819_length_3254_cov_17.8411	bacteria	n/a
NODE_19869_length_25619_cov_29.8718	unknown	n/a
NODE_19920_length_3126_cov_5.0000	bacteria	n/a
NODE_19924_length_4116_cov_13.0000	archaea	n/a
NODE_20114_length_3873_cov_11.0000	bacteria	n/a
NODE_20119_length_4973_cov_10.0000	bacteria	n/a
NODE_20136_length_3404_cov_11.7756	bacteria	n/a
NODE_20187_length_4654_cov_34.3477	bacteria	n/a
NODE_20270_length_4308_cov_14.8133	archaea	n/a
NODE_20343_length_6157_cov_13.0000	bacteria	n/a
NODE_20364_length_14868_cov_29.9430	prokarya	n/a
NODE_20372_length_4618_cov_11.0000	bacteria	n/a
NODE_20420_length_7287_cov_52.0000	archaea	n/a
NODE_20495_length_8828_cov_29.9467	eukarya	n/a
NODE_20524_length_4614_cov_13.0000	bacteria	n/a
NODE_20614_length_3495_cov_23.2438	bacteria	n/a
NODE_20628_length_3922_cov_6.0000	bacteria	n/a
NODE_20675_length_3681_cov_49.0000	bacteria	n/a
NODE_20682_length_3031_cov_11.0000	bacteria	n/a
NODE_20781_length_9943_cov_38.0000	bacteria	n/a
NODE_20784_length_3308_cov_6.0000	archaea	n/a
NODE_20820_length_4906_cov_24.1803	eukarya	n/a
NODE_20916_length_4107_cov_5.0000	bacteria	n/a
NODE_20947_length_3255_cov_79.4876	eukarya	n/a
NODE_20979_length_4492_cov_28.8719	archaea	n/a
NODE_21133_length_5454_cov_23.5061	archaea	n/a
NODE_21174_length_5062_cov_9.0000	bacteria	n/a
NODE_21179_length_8762_cov_7.0000	bacteria	n/a
NODE_21250_length_3114_cov_866.5179	bacteria	n/a
NODE_21343_length_3449_cov_23.8619	bacteria	n/a
NODE_21401_length_10799_cov_16.1500	bacteria	n/a
NODE_21409_length_4323_cov_18.0000	archaea	n/a
NODE_21489_length_3287_cov_27.8598	archaea	n/a
NODE_21493_length_5517_cov_15.0915	bacteria	n/a
NODE_21497_length_3196_cov_22.0000	archaea	n/a
NODE_21548_length_8788_cov_25.7331	bacteria	n/a
NODE_21586_length_4203_cov_11.0000	eukarya	n/a
NODE_21678_length_3764_cov_24.8889	bacteria	n/a
NODE_21679_length_3854_cov_44.2768	bacteria	n/a
NODE_21813_length_4206_cov_11.0000	bacteria	n/a
NODE_22032_length_4147_cov_6.0000	bacteria	n/a
NODE_22085_length_3671_cov_17.0000	bacteria	n/a
NODE_22195_length_3160_cov_17.7373	bacteria	n/a
NODE_22241_length_7655_cov_9.0000	archaea	n/a
NODE_22257_length_4154_cov_18.0000	bacteria	n/a
NODE_22280_length_3717_cov_30.0000	archaea	n/a
NODE_22294_length_3750_cov_12.0000	bacteria	n/a
NODE_22336_length_3112_cov_5.0000	bacteria	n/a
NODE_22369_length_3051_cov_4.0000	bacteria	n/a
NODE_22371_length_3162_cov_34.0000	bacteria	n/a
NODE_22375_length_3429_cov_24.0000	bacteria	n/a
NODE_22395_length_7764_cov_40.1462	bacteria	n/a
NODE_22424_length_5824_cov_9.0000	bacteria	n/a
NODE_22485_length_4175_cov_15.0000	archaea	n/a
NODE_22838_length_4239_cov_5.0000	bacteria	n/a
NODE_22860_length_3436_cov_19.6427	archaea	n/a
NODE_22985_length_4346_cov_10.0000	archaea	n/a
NODE_22987_length_13235_cov_13.9276	eukarya	n/a
NODE_23006_length_7713_cov_24.5196	bacteria	n/a
NODE_23036_length_3026_cov_21.6388	prokarya	n/a
NODE_23178_length_9175_cov_16.0000	archaea	n/a
NODE_23254_length_3523_cov_6.0000	bacteria	n/a
NODE_23294_length_3514_cov_10.0000	bacteria	n/a
NODE_23417_length_3712_cov_29.3543	eukarya	n/a
NODE_23500_length_3478_cov_22.0000	archaea	n/a
NODE_23507_length_7268_cov_27.6110	unknown	n/a
NODE_23512_length_3231_cov_33.0000	archaea	n/a
NODE_23528_length_4013_cov_82.8957	bacteria	n/a
NODE_23535_length_3805_cov_33.0000	archaea	n/a
NODE_23583_length_6203_cov_15.0000	archaea	n/a
NODE_23619_length_3575_cov_21.7752	eukarya	n/a
NODE_23738_length_3736_cov_12.0000	bacteria	n/a
NODE_23770_length_6807_cov_24.7304	bacteria	n/a
NODE_23880_length_3123_cov_10.0000	bacteria	n/a
NODE_23905_length_3444_cov_14.0000	archaea	n/a
NODE_24013_length_3880_cov_8.0000	bacteria	n/a
NODE_24093_length_4189_cov_33.0150	eukarya	n/a
NODE_24195_length_3524_cov_10.7210	eukarya	n/a
NODE_24221_length_3493_cov_9.0000	bacteria	n/a
NODE_24297_length_3519_cov_13.0000	bacteria	n/a
NODE_24349_length_3151_cov_6.0000	bacteria	n/a
NODE_24364_length_14337_cov_17.0000	prokarya	n/a
NODE_24366_length_21668_cov_39.2492	bacteria	n/a
NODE_24551_length_3771_cov_24.0000	archaea	n/a
NODE_24556_length_3020_cov_14.0000	archaea	n/a
NODE_24692_length_4263_cov_6.0000	bacteria	n/a
NODE_24703_length_4621_cov_21.0000	archaea	n/a
NODE_24756_length_3234_cov_32.0000	bacteria	n/a
NODE_24792_length_3468_cov_14.0000	bacteria	n/a
NODE_24823_length_3735_cov_32.5260	eukarya	n/a
NODE_24880_length_3688_cov_6.0000	bacteria	n/a
NODE_24908_length_3860_cov_11.0000	archaea	n/a
NODE_24960_length_4404_cov_28.7211	bacteria	n/a
NODE_25027_length_3339_cov_22.3509	eukarya	n/a
NODE_25253_length_5214_cov_40.4946	bacteria	n/a
NODE_25336_length_4638_cov_22.0000	bacteria	n/a
NODE_25343_length_3157_cov_6.0000	bacteria	n/a
NODE_25357_length_5236_cov_27.0000	bacteria	n/a
NODE_25364_length_3064_cov_6.0000	bacteria	n/a
NODE_25390_length_5354_cov_15.0000	bacteria	n/a
NODE_25428_length_3394_cov_5.0000	bacteria	n/a
NODE_25463_length_3983_cov_23.3755	bacteria	n/a
NODE_25606_length_4222_cov_6.0000	bacteria	n/a
NODE_25619_length_5933_cov_8.0000	bacteria	n/a
NODE_25625_length_4855_cov_18.0000	bacteria	n/a
NODE_25655_length_4949_cov_22.4033	archaea	n/a
NODE_25680_length_3699_cov_25.2137	archaea	n/a
NODE_25718_length_7028_cov_45.6982	eukarya	n/a
NODE_25758_length_3253_cov_10.0000	bacteria	n/a
NODE_25771_length_6451_cov_14.4127	bacteria	n/a
NODE_25805_length_8256_cov_18.0000	bacteria	n/a
NODE_25901_length_5251_cov_9.0000	bacteria	n/a
NODE_25945_length_4127_cov_7.0000	bacteria	n/a
NODE_26073_length_3140_cov_6.0000	bacteria	n/a
NODE_26130_length_4320_cov_6.0000	bacteria	n/a
NODE_26155_length_4736_cov_42.0000	bacteria	n/a
NODE_26233_length_3588_cov_16.0000	archaea	n/a
NODE_26298_length_4361_cov_47.8515	bacteria	n/a
NODE_26332_length_4812_cov_17.0000	bacteria	n/a
NODE_26335_length_4290_cov_24.8677	bacteria	n/a
NODE_26368_length_8413_cov_23.9861	bacteria	n/a
NODE_26492_length_4263_cov_18.0000	bacteria	n/a
NODE_26529_length_3687_cov_9.0000	bacteria	n/a
NODE_26639_length_3778_cov_19.3157	archaea	n/a
NODE_26695_length_3303_cov_72.2751	archaea	n/a
NODE_27051_length_3045_cov_8.0000	archaea	n/a
NODE_27225_length_3469_cov_19.0000	bacteria	n/a
NODE_27334_length_3403_cov_31.3608	archaea	n/a
NODE_27364_length_7848_cov_14.0000	bacteria	n/a
NODE_27379_length_6139_cov_38.6173	archaea	n/a
NODE_27435_length_8311_cov_42.8209	bacteria	n/a
NODE_27535_length_3201_cov_17.0000	bacteria	n/a
NODE_27538_length_6840_cov_20.1519	bacteria	n/a
NODE_27541_length_5067_cov_24.0000	archaea	n/a
NODE_27635_length_4498_cov_8.0000	bacteria	n/a
NODE_27734_length_3364_cov_23.8724	eukarya	n/a
NODE_27822_length_7215_cov_22.9380	bacteria	n/a
NODE_27935_length_3063_cov_16.0000	bacteria	n/a
NODE_28053_length_3028_cov_31.8082	archaea	n/a
NODE_28123_length_4816_cov_15.0000	archaea	n/a
NODE_28182_length_14253_cov_20.0000	bacteria	n/a
NODE_28223_length_3135_cov_17.0000	archaea	n/a
NODE_28270_length_4021_cov_16.0000	bacteria	n/a
NODE_28344_length_3293_cov_22.6118	bacteria	n/a
NODE_28416_length_5882_cov_16.0000	bacteria	n/a
NODE_28514_length_3803_cov_23.8751	archaea	n/a
NODE_28535_length_4297_cov_19.5316	bacteria	n/a
NODE_28542_length_6688_cov_95.3067	prokarya	n/a
NODE_28548_length_7207_cov_13.3356	bacteria	n/a
NODE_28817_length_3960_cov_22.5876	bacteria	n/a
NODE_28842_length_3795_cov_29.9434	bacteria	n/a
NODE_28870_length_3183_cov_30.1188	bacteria	n/a
NODE_28977_length_3261_cov_11.8300	bacteria	n/a
NODE_29055_length_4022_cov_28.0000	bacteria	n/a
NODE_29092_length_4586_cov_7.0000	eukarya	n/a
NODE_29140_length_7337_cov_13.0000	archaea	n/a
NODE_29237_length_3737_cov_9.0000	bacteria	n/a
